upgrade_gompa_desc;A fortification surrounding the temple.;Une fortification entourant le temple.;Eine Befestigung, die den Tempel umfasst.;;Una fortificación que rodea el templo.;;;;;;;;;x
upgrade_grand_basilica;Grand Basilica;Grande basilique;Große Basilika;;Gran basílica;;;;;;;;;x
upgrade_grand_basilica_desc;The arch-headed windows extend to several floors, bestowing the [FromFrom.GetWonderTypeShortCap] with an unparalleled level of grandeur.;Les fenêtres à pans coupés s’étendent sur plusieurs étages, conférant ainsi au monument un niveau de splendeur sans précédent.;Die gewölbten Fenster erstrecken sich über mehrere Etagen und verleihen dem [FromFrom.GetWonderTypeShortCap] ein unvergleichliches Maß an Größe.;;Las ventanas con forma de arco se extienden por varios pisos, otorgando al [FromFrom.GetWonderTypeShortCap] un nivel de grandeza incomparable.;;;;;;;;;x
upgrade_great_court;Great Court;Grande cour;Großer Hof;;Gran patio;;;;;;;;;x
upgrade_great_court_desc;The outer court is used by the population for worship;La cour extérieure est utilisée par la population pour le culte.;Der äußere Hof wird von der Bevölkerung für die Anbetung genutzt.;;El patio exterior es utilizado por la población para el culto.;;;;;;;;;x
upgrade_great_seminars;Great Seminars;Grands séminaires;Große Seminare;;Grandes seminarios;;;;;;;;;x
upgrade_great_seminars_desc;A large hall where famous scholars can give public lectures, attracting many attendees.;Une grande salle où des érudits célèbres peuvent donner des conférences publiques qui attirent de nombreux participants.;Ein großer Saal, in dem berühmte Gelehrte öffentliche Vorträge halten können und viele Besucher anziehen.;;Un gran salón donde los eruditos famosos pueden dar conferencias públicas, atrayendo a muchos visitantes.;;;;;;;;;x
upgrade_guardian_of_knowledge;Guardian of Knowledge;Gardien du savoir;Hüter des Wissens;;Guardián del conocimiento;;;;;;;;;x
upgrade_guardian_of_knowledge_desc;Responsible for everything inside the §YUniversity's§! walls, this title brings with it both gravitas and responsibility.;Responsable de tout ce qui se trouve entre les murs de l'§Yuniversité§!, ce titre implique à la fois sérieux et responsabilité.;Verantwortlich für alles innerhalb der §YUnivsersitätswände§!, bringt dieser Titel sowohl Würde als auch Verantwortung mit sich.;;Responsable de todo lo que pasa dentro de los muros de la §Yuniversidad§!, este título trae consigo solemnidad y responsabilidad.;;;;;;;;;x
upgrade_guardian_of_the_deep;Guardian of the Deep;Gardien des profondeurs;Tiefenwächter;;Guardián de las profundidades;;;;;;;;;x
upgrade_guardian_of_the_deep_desc;With eyes downcast in vigilance, the Guardian of the Deep is as unmovable and eternal as the stones found in the depths.;Les yeux baissés, le gardien des profondeurs est aussi inébranlable et éternel que les pierres trouvées dans les profondeurs.;Mit wachsamen Augen ist der Wächter der Tiefe ebenso unbeweglich und ewig wie die Steine in der Tiefe.;;Con la vista fija hacia abajo, el Guardián de las profundidades es tan inamovible y eterno como las piedras encontradas en las profundidades.;;;;;;;;;x
upgrade_hanging_gardens;Hanging Gardens;Jardins suspendus;Hängende Gärten;;Jardines colgantes;;;;;;;;;x
upgrade_hanging_gardens_desc;A marvelous terraced solution to one section of the garden.;Un merveilleux aménagement en terrasses d'une partie des jardins.;Eine wunderschöne Gartenanlage die auf einer Art Terasse angelegt ist.;;Una maravillosa solución en terraza para una sección del jardín.;;;;;;;;;x
upgrade_heating_pipes;Heating Pipes;Tuyaux de chauffage;Heizrohre;;Tubos de calefacción;;;;;;;;;x
upgrade_heating_pipes_desc;A complex system of pipes and hot water keeps the floor of the building warm.;Un système complexe de tuyaux et d'eau chaude maintient le sol du bâtiment au chaud.;Ein komplexes System aus Rohren und heißem Wasser hält den Fußboden des Gebäudes warm.;;Un complejo sistema de tuberías y agua caliente mantiene caliente el suelo del edificio.;;;;;;;;;x
upgrade_herb_garden;Herb Garden;Jardin d'herbes;Kräutergarten;;Jardín de hierbas;;;;;;;;;x
upgrade_herb_garden_desc;A well-organized patch of land, showing the dedication of its carer.;Un lopin de terre bien organisé, montrant le dévouement de celui qui s'en occupe.;Ein gut organisiertes Stück Land, das die Hingabe seiner Pfleger zeigt.;;Un terreno bien organizado, que muestra la dedicación de su cuidador.;;;;;;;;;x
upgrade_hidden_burial;Hidden Burial Spot;Lieu de sépulture caché;Versteckter Bestattungsort;;Lugar oculto de entierro;;;;;;;;;x
upgrade_hidden_burial_desc;The sweet smell of flowers and thick undergrowth can hide the darkest of secrets...;La douce odeur de fleurs et de sous-bois épais peut cacher le plus sombre des secrets...;Der süße Duft von Blumen und dichtem Unterholz kann die dunkelsten Geheimnisse verbergen ...;;El dulce aroma de las flores y la espesa maleza pueden ocultar los secretos más oscuros;;;;;;;;;x
upgrade_hidden_gates;Hidden Gates;Portes dérobées;Geheime Tore;;Puertas escondidas;;;;;;;;;;x
upgrade_hidden_gates_desc;Secreted behind sewer shafts, diving under the moats, cut into the side of obscuring bastions: the defenders of this city strike often and without warning from their many and varied hiding places, before vanishing back into the night.;Cachés derrière des puits d'égout, dans l'eau des douves ou un angle de bastions obscurs, les défenseurs de cette ville frappent souvent et sans prévenir depuis leurs cachettes nombreuses et variées avant de disparaître dans la nuit.;Hinter Abwasserschächten versteckt, unter Wassergräben herführend und mit verdeckenden Bastionen verbunden, greifen die Verteidiger dieser Stadt häufig und ohne Vorwarnung aus ihren vielfältigen Versteckmöglichkeiten heraus, bevor sie wieder in die Nacht verschwinden.;;Ocultos tras pozos de alcantarillado, zambulléndose por debajo de los fosos, cortados al lado de oscuros baluartes, los defensores de esta ciudad golpean a menudo y sin previo aviso desde sus muchos y variados escondites, antes de desaparecer de nuevo en la noche.;;;;;;;;;;x
upgrade_hidden_passageways;Hidden Passageways;Passages cachés;Versteckte Durchgänge;;Pasadizos ocultos;;;;;;;;;x
upgrade_hidden_passageways_desc;A labyrinthine network of tunnels and passageways are said to exist within and under the walls of [FromFrom.GetName].;On dit qu'un réseau de tunnels et de passages existe à l'intérieur et sous les murs du monument.;Innerhalb und unterhalb der Wänden von [FromFrom.GetName] soll ein labyrinthisches Netz von Tunneln und Durchgängen bestehen.;;Una red laberíntica de túneles y pasadizos que se dice que existe tras y bajo los muros de [FromFrom.GetName].;;;;;;;;;x
upgrade_hidden_room;Hidden Room;Pièces cachées;Geheimräume;;Sala secreta;;;;;;;;;x
upgrade_hidden_room_desc;These rooms do not appear to be a part of the original plans for the [FromFrom.GetWonderTypeShortCap]...;Ces chambres ne semblent pas faire partie des plans d'origine...;Diese Räume scheinen nicht Teil der ursprünglichen Pläne für die [FromFrom.GetWonderTypeShortCap] gewesen zu sein ...;;Estas habitaciones no parecen ser parte de los planes originales del [FromFrom.GetWonderTypeShortCap]…;;;;;;;;;x
upgrade_high_gopura;Gopuram;Gopura;Gopuram;;Gopuram;;;;;;;;;x
upgrade_high_gopura_desc;An richly ornate high tower that serves as an entrance to the temple.;Une haute tour richement ornée qui sert d’entrée au temple.;Ein verzierter hoher Turm, der als Eingang zum Tempel dient.;;Una torre alta, suntuosamente adornada, que sirve como entrada al templo;;;;;;;;;x
upgrade_hippodrome;Hippodrome;Hippodrome;Hippodrom;;Hipódromo;;;;;;;;;x
upgrade_hippodrome_desc;An attachment to the Amphitheater, for races.;Une annexe de l'amphithéâtre conçue pour les courses.;Ein Zusatz des Amphitheaters für Wagenrennen.;;Un anexo al anfiteatro para las carreras.;;;;;;;;;x
upgrade_historical_mural;Historical Mural;Peinture murale;Historisches Wandbild;;Mural histórico;;;;;;;;;x
upgrade_historical_mural_desc;A beautiful mural depicting a scene from the history of your dynasty.;Une belle peinture murale représentant une scène de l'histoire de votre dynastie.;Ein wunderschönes Wandbild, das eine Szene aus der Geschichte Eurer Dynastie darstellt.;;Un hermoso mural que muestra una escena de la historia de tu dinastía.;;;;;;;;;x
upgrade_holy_ark;Holy Ark;Arche sacrée;Heilige Lade;;Arca sagrada;;;;;;;;;x
upgrade_holy_ark_desc;The Torah Ark, where the sacred Torah scrolls are stored, are here given the proper importance.;L'arche de la Torah, où sont stockés les rouleaux sacrés de la Torah, prend ici toute son importance.;Dem Toraschrein, in dem die heiligen Tora-Rollen aufbewahrt werden, wird hier die richtige Bedeutung beigemessen.;;El Arca de la Torá, donde se almacenan los rollos sagrados de la Torá y reciben la importancia adecuada.;;;;;;;;;x
upgrade_holy_of_holies;Holy of Holies;Saint des saints;Allerheiligstes;;Sanctasanctórum;;;;;;;;;x
upgrade_holy_of_holies_desc;The inner sanctuary within the temple. It is located in the westernmost end of the temple building, a perfect cube, prepared to contain the Ark of the Covenant.;Sanctuaire formant un cube parfait, situé à l'extrémité ouest du temple et destiné à contenir l'Arche d'Alliance.;Das innere Heiligtum im Tempel. Es befindet sich am westlichsten Ende des Tempelgebäudes und ist ein perfekter Kubus, der die Bundeslade aufnehmen soll.;;El santuario interior dentro del templo. Se sitúa en el extremo más occidental del edificio del templo, un cubo perfecto preparado para contener el Arca de la Alianza.;;;;;;;;;x
upgrade_holy_place;Holy Place;Lieu saint;Heiliger Ort;;Lugar santo;;;;;;;;;x
upgrade_holy_place_desc;Cherubim, palm trees, and open flowers, all overlaid with gold, are carved into the cedar-lined walls. The floor is of cypress overlaid with gold. The door posts, of olive wood, support folding doors of cypress.;Des chérubins, des palmiers et des fleurs ouvertes, recouverts d'or, sont gravés dans les murs tapissés de cèdre. Le sol est en cyprès recouvert d'or. Les montants de porte, en bois d'olivier, supportent des portes pliantes en cyprès.;Kerubim, Palmen und offene Blumen, die alle mit Gold überzogen sind, sind in die mit Zedern gesäumten Wände eingemeißelt. Der Boden ist aus mit Gold überzogener Zypresse. Die Türpfosten aus Olivenholz, die wiederum Klapptüren aus Zypresse stützen.;;Querubines, palmeras y flores abiertas, están talladas en los muros revestidas de cedro revestidos de oro. El suelo es de ciprés chapado en oro. Los dinteles, de madera de olivo, sujetan puertas plegadizas de ciprés.;;;;;;;;;x
upgrade_horse_graveyard;Horse Graveyard;Cimetière de chevaux;Pferdefriedhof;;Cementerio de caballos;;;;;;;;x
upgrade_horse_graveyard_desc;A dedicated place for your beloved horses to rest forever more.;Un endroit dédié à vos chevaux bien-aimés pour qu'ils se reposent à jamais.;Ein extra ausgewiesener Platz für Eure geliebten Pferde, um sich dort für immer mehr auszuruhen.;;Un lugar dedicado al descanso eterno de tu querido caballo.;;;;;;;;x
upgrade_hospital_hindu;Hospital;Hôpital;Hospitz;;Hospital;;;;;;;;;x
upgrade_hospital_hindu_desc;A hospital attached to the temple.;Un hôpital rattaché au temple.;Ein an den Tempel angeschlossenes Hospitz.;;Un hospital anexo al templo;;;;;;;;;x
upgrade_hostel;Caravanserai;Caravansérail;Karawanserei;;Caravasar;;;;;;;;;x
upgrade_hostel_desc;A hostel, instilling gratitude in many a tired traveler.;Une auberge, inculquant la gratitude à beaucoup de voyageurs fatigués.;Eine Herberge, die vielen müden Reisenden Unterkunft schenkt.;;Una posada que inculca gratitud en muchos viajeros cansados.;;;;;;;;;x
upgrade_hunting_grounds;Cleared Hunting Grounds;Terrain de chasse libre;Geräumte Jagdgründe;;Terrenos de caza despejados;;;;;;;;;x
upgrade_hunting_grounds_desc;Like the new forest, a huge area is designated a kingswood and cleared of the local peasantry.;À l'instar de la nouvelle forêt, une vaste zone est considérée comme les bois royaux et est débarrassée de la paysannerie locale.;Ein riesiges Gebiet wird als Königswald bezeichnet und von der örtlichen Bauernschaft befreit.;;Al igual que el nuevo bosque, una gran área se designa bosque real y se despeja del campesinado local.;;;;;;;;;x
upgrade_hypocausts;Hypocausts;Hypocauste;Hypokaustum;;Hipocausto;;;;;;;;;x
upgrade_hypocausts_desc;From an underground furnace, through ducts and vents, warm air is guided through the building.;Un fourneau souterrain qui amène de l'air chaud dans le bâtiment via des conduits.;Aus einem unterirdischen Ofen wird durch Leitungen und Lüftungsöffnungen warme Luft durch das Gebäude geleitet.;;El aire caliente se lleva por todo el edificio desde un horno subterráneo mediante conductos de ventilación.;;;;;;;;;x
upgrade_improved_signal_fire;Improved Signal Fire;Feu de signal amélioré;Verbessertes Signalfeuer;;Señales de fuego mejoradas;;;;;;;;;x
upgrade_improved_signal_fire_desc;A marvel of engineering, this flame is bigger and lasts longer than others.;Merveille d'ingénierie, cette flamme est plus grosse et dure plus longtemps que les autres.;Ein Wunder der Ingenieurskunst. Diese Flamme ist größer und hält länger als jede andere.;;Una maravilla de la ingeniería, esta llama es mayor y dura más que las otras.;;;;;;;;;x
upgrade_inner_court;Inner Court;Cour intérieure;Innerer Hof;;Patio interior;;;;;;;;;x
upgrade_inner_court_desc;The Inner Court, or Court of the Priests, is separated from the space beyond by a wall of three courses of hewn stone, surmounted by cedar beams. It contains the Altar of burnt-offering, the Brazen Sea laver, and ten other lavers.;La cour intérieure, ou cour des prêtres, est entourée par un mur de trois couches de pierres taillées et surmonté de poutres en cèdre. Il contient l'autel de l'holocauste, la mer d'airain et dix autres bassins.;Der Innenhof, oder Hof der Priester, ist durch eine Mauer aus drei gehauenen Steinbahnen, die von Zedernbalken überragt werden, vom dahinter liegenden Raum getrennt. Er enthält den Brandopferaltar, das Eherne Meer und zehn weitere Taufbecken.;;El patio interior, o patio de los sacerdotes, está separado de los demás espacios por un muro de tres filas de roca tallada coronado por vigas de cedro. Contiene el altar de los holocaustos, el mar de bronce fundido y otras diez cisternas más.;;;;;;;;;x
upgrade_inner_sanctuary;Inner Sanctuary;Sanctuaire intérieur;Inneres Heiligtum;;Santuario interior;;;;;;;;;x
upgrade_inner_sanctuary_desc;A sacred and reserved space inside the temple where only the high ranking priests can enter.;Un espace sacré à l'intérieur du temple où seuls les prêtres de haut rang peuvent entrer.;Ein heiliger und nicht frei zugänglicher Raum innerhalb des Tempels, in den nur die hochrangigen Priester eintreten dürfen.;;Un espacio sagrado y reservado dentro del templo donde solo pueden entrar los sacerdotes de alto rango.;;;;;;;;;x
upgrade_keeper_of_the_dead;Keeper of the Dead;Gardien des morts;Hüter der Toten;;Guardián de los muertos;;;;;;;;;x
upgrade_keeper_of_the_dead_desc;Appointed as the one responsible for the eternal rest of the dead in the mausoleum is the Keeper of the Dead.;Le gardien des morts est désigné comme responsable du repos éternel des morts dans le mausolée.;Der Hüter der Toten ist für die ewige Ruhe der Toten im Mausoleum verantwotlich.;;El Guardián de los muertos es nombrado responsable del descanso eterno de los muertos en el mausoleo;;;;;;;;;x
upgrade_keeper_of_tomes;Keeper of the Tomes;Gardien des livres;Hüter der Folianten;;Custodio de los tomos;;;;;;;;;x
upgrade_keeper_of_tomes_desc;From old ledgers covered in dust to newly minted pages – all written text needs someone to care for it.;Des vieux registres couverts de poussière jusqu'aux pages récemment créées – tout texte a besoin de quelqu'un pour s'en occuper.;Von alten, staubbedeckten Folianten bis hin zu neu geschriebenen Seiten ... für alle geschriebenen Texte ist jemand erforderlich, der sich darum kümmert.;;De viejos libros cubiertos de polvo a páginas recién impresas, todo texto escrito necesita alguien que lo cuide.;;;;;;;;;x
upgrade_killing_fields;Staged Killing Fields;Charnier par couches;Vorgeplante Belagerungswege;;Liza preparada;;;;;;;;;;x
upgrade_killing_fields_desc;Planned routes through the defenses that are simple, clear, devoid of cover, and looked over by the maximum possible number of defenses, always with a difficult fortress guarding the next killing ground along.;Les itinéraires planifiés à travers les défenses sont simples, clairs, dépourvus de couverture, et parsemés par le plus grand nombre possible de défenses, dont une forteresse qui garde le charnier suivant.;Geplante Routen durch die Verteidigungsanlagen, die deutlich erkennbar und ohne Deckung sind und durch die maximal mögliche Anzahl von Verteidigungsanlagen überblickt werden, immer mit einer starken Festung, die den nächsten Schlachtplatz bewacht.;;Rutas planificadas a través de las defensas simples, despejadas, sin cobertura y vigiladas por el máximo número posible de defensas, siempre con una fortaleza difícil guardando la siguiente liza.;;;;;;;;;;x
upgrade_lamps_hanging;Magnificent Hanging Lamps;Magnifiques lampes suspendues;Prächtige Hängelampen;;Magníficas lámparas colgantes;;;;;;;;;x
upgrade_lamps_hanging_desc;Illumination is essential in a [FromFrom.GetWonderTypeShortCap], as many prayers happen during the night. Hundreds of decorated lamps create a dazzling effect, with a soft light emanating from each one.;L'éclairage est essentielle, car de nombreuses prières se déroulent pendant la nuit. Des centaines de lampes décorées créent une lumière douce qui émane de chacune d'elles.;Die richtige Beleuchtung ist in einer [FromFrom.GetWonderTypeShortCap] von wesentlicher Bedeutung, da viele Gebete während der Nacht stattfinden. Hunderte von dekorierten Lampen erzeugen einen Effekt weichem Lichtes.;;La iluminación es esencial en un [FromFrom.GetWonderTypeShortCap], ya que muchas oraciones se hacen de noche. Cientos de lámparas adornadas crean un efecto deslumbrante, con una suave luz que emana de cada una de ellas.;;;;;;;;;x
upgrade_library;Grand Library;Grande bibliothèque;Große Bibliothek;;Gran biblioteca;;;;;;;;;x
upgrade_library_desc;An extensive library, for housing relevant manuscripts while also providing a quiet study area for the scholar in need of it.;Une vaste bibliothèque, pouvant contenir des manuscrits pertinents, tout en offrant une zone d’étude silencieuse aux érudits qui en ont besoin.;Eine umfangreiche Bibliothek, die relevante Manuskripte beherbergt und gleichzeitig einen ruhigen Ort für den Gelehrten bietet, um diese zu untersuchen.;;Una vasta biblioteca para albergar manuscritos importantes al tiempo que proporciona un área de estudio tranquila para el erudito que lo necesite.;;;;;;;;;x
upgrade_lighthouse;Lighthouse;Phare;Leuchtturm;;Faro;;;;;;;;;x
upgrade_lighthouse_custodian;Custodian of the Lighthouse;Gardien du phare;Leuchtturmwärter;;Guardián del faro;;;;;;;;;x
upgrade_lighthouse_custodian_desc;There is one person who is ultimately in charge of the lighthouse maintenance. At least on paper.;Il y a une personne qui est responsable de l'entretien du phare. Du moins sur le papier.;Es gibt immer mindestens eine Person, die für die Instandhaltung des Leuchtturms verantwortlich ist. Zumindest auf dem Papier.;;Una persona que es responsable último del faro. Al menos sobre el papel.;;;;;;;;;x
upgrade_lighthouse_desc;For guiding ships in and out of the harbor.;Pour guider les navires dans et hors du port.;Dient dem Führen von Schiffen in und aus dem Hafen heraus.;;Para guiar a los barcos a entrar y salir del puerto.;;;;;;;;;x
upgrade_lime_stone_casing;Lime Stone Casing;Revêtement de pierre à chaux;Kalkstein-Umschalung;;Revestimiento de piedra caliza;;;;;;;;;x
upgrade_lime_stone_casing_desc;The surface of this pyramid is exceptionally smooth, and when it reflects the sun, it sometimes looks like it is emitting a light of its own.;La surface de cette pyramide est exceptionnellement lisse et, quand elle réfléchit le soleil, elle donne parfois l’impression d'émettre sa propre lumière.;Die Oberfläche dieser Pyramide ist außergewöhnlich glatt und wenn sie die Sonne reflektiert, sieht es manchmal so aus, als würde sie ein eigenes Licht ausstrahlen.;;La superficie de esta pirámide es excepcionalmente lisa y cuando refleja el sol, a veces parece que está emite una luz propia.;;;;;;;;;x
upgrade_locals_angry;Angry Locals;Habitants en colère;Verärgerte Einheimische;;Lugareños enfadados;;;;;;;;;x
upgrade_locals_angry_desc;Reckless expansion of crown privileges continues to infuriate the people who actually live on the land, giving more severe negative events.;L'augmentation inconsidérée des privilèges de la Couronne continue de rendre furieux les habitants vivant sur ces terres, ce qui engendre des événements négatifs plus graves.;Die rücksichtslose Ausweitung der Kronprivilegien macht die Menschen, die tatsächlich auf dem Land leben, weiter wütend, was zu schwerwiegenden negativen Ereignissen führt.;;La expansión temeraria de los privilegios de la corona continúa enfureciendo a la gente que vive en la tierra, provocando eventos negativos más graves.;;;;;;;;;x
upgrade_locals_disgruntled;Disgruntled Locals;Habitants mécontents;Verstimmte Einheimische;;Lugareños disgustados;;;;;;;;;x
upgrade_locals_disgruntled_desc;The expansion of crown privileges at the expense of the local populace causes a certain amount of petty discontent with the crown, leading to mild negative events violating forest law.;L'élargissement des privilèges de la Couronne aux dépens de la population locale provoque un mécontentement mineur envers la Couronne, entraînant de légers événements négatifs qui violent le droit forestier.;Die Ausweitung der Kronprivilegien auf Kosten der lokalen Bevölkerung verursacht eine gewisse geringfügige Unzufriedenheit mit der Krone, was zu leichten negativen Ereignissen führt, die gegen das Forstgesetz verstoßen.;;La expansión de los privilegios de la corona a costa de la población local causa algunos pequeños descontentos hacia la corona, causando eventos levemente negativos de transgresión de la ley forestal.;;;;;;;;;x
upgrade_locals_treasonous;Treasonous Locals;Habitants traîtreux;Verräterische Einheimische;;Lugareños traicioneros;;;;;;;;;x
upgrade_locals_treasonous_desc;With the most recent advance of the royal forest, the crown's powers are unprecedented. Peasants, clergy, and barons alike all chafe sorely against the start of the perceived-birth of an absolutist monarchy, and a dramatic revolt is sure to follow.;La plus récente avancée de la forêt royale rend les pouvoirs de la Couronne sans précédent. Les paysans, le clergé et les barons s'émeuvent tous de ce qu'ils perçoivent comme le début d'une monarchie absolue et une révolte dramatique va en résulter.;Mit dem jüngsten Vormarsch des königlichen Waldes sind die Kräfte der Krone beispiellos. Bauern, Kleriker und Barone stellen sich alle gleichermaßen gegen den Beginn der wahrgenommenen Geburt einer absolutistischen Monarchie, womit ein dramatischer Aufstand sicher folgen wird.;;Con la expansión más reciente del bosque real, los poderes de la corona no tienen precedentes. Campesinos, clérigos y barones por igual están irritados con lo que entienden el nacimiento de una monarquía absolutista, y seguramente le siga una revuelta dramática.;;;;;;;;;x
upgrade_magna_carta;Magna Carta;Magna Carta;Magna Carta;;Magna Carta;;;;;;;;;x
upgrade_magna_carta_desc;The dramatic revolts of the past are surely over with the signing of this Great Charter.;Les révoltes dramatiques du passé sont certainement terminées avec la signature de cette grande charte.;Die dramatischen Aufstände der Vergangenheit sind mit der Unterzeichnung dieser großen Urkunde der Freiheiten sicherlich vorbei.;;Seguro que la firma de esta Magna Carta pondrá fin a las dramáticas revueltas del pasado.;;;;;;;;;x
upgrade_mandapa;Maha Mandapa;Maha Mandapa;Maha Mandapa;;Maha Mandapa;;;;;;;;;x
upgrade_mandapa_desc;A great pillared hall serving as the waiting room for pilgrims and devotees.;Une grande salle à piliers servant de salle d'attente pour les pèlerins et les fidèles.;Ein großer Säulensaal, der als Wartesaal für Pilger und Fromme dient.;;Una gran sala con pilares que funciona como sala de espera para peregrinos y devotos;;;;;;;;;x
upgrade_master_of_the_games;Master of the Games;Maître des jeux;Meister der Spiele;;Maestro de juegos;;;;;;;;;x
upgrade_master_of_the_games_desc;With a booming voice the Master of the Games can tease forth both cheers and tears, the whole §YAmphitheater§! is their stage and responsibility.;Le Maître des Jeux, d'une voix tonitruante, peut provoquer les acclamations ou les larmes, l'§Yamphithéâtre§! est leur scène et leur responsabilité.;Mit einer dröhnenden Stimme kann der Meister der Spiele sowohl Jubel als auch Tränen hervorbringen, wobei das ganze §YAmphitheater§! ihre Bühne und Verantwortung ist.;;Con voz atronadora, el Maestro de juegos puede llamar tanto a los vítores como al llanto. El §Yanfiteatro§! entero es su escenario y responsabilidad.;;;;;;;;;x
upgrade_master_of_tides;Master of the Tides;Maître des marées;Meister der Gezeiten;;Maestro de las mareas;;;;;;;;;x
upgrade_master_of_tides_desc;Ultimately responsible for all things marine – every living soul in the Harbor answers to the Master of the Tides.;Responsable de tout ce qui est marin – chaque âme vivante du port rend des comptes au Maître des marées.;Letztendlich für alle Belangen der Flotte verantwortlich, hat jede lebende Seele im Hafen dem Meister der Gezeiten zu antworten.;;Responsable último de todo lo marino… todo alma viviente en el puerto responde ante el Maestro de las mareas.;;;;;;;;;x
upgrade_metal_mine_precious;Precious Metal Mines;Mines de métaux précieux;Edelmetallminen;;Minas de metales preciosos;;;;;;;;;x
upgrade_metal_mine_precious_desc;In the depths of the underground complex, workers have encountered valuable ore, which is now being carefully excavated.;Dans les profondeurs du complexe souterrain, les ouvriers ont découvert du minerai précieux, qui fait maintenant l'objet d'une fouille minutieuse.;In den Tiefen des unterirdischen Komplexes stießen die Arbeiter auf wertvolles Erz, das jetzt sorgfältig abgetragen wird.;;En las profundidades del complejo subterráneo, los obreros han encontrado un valioso mineral que ahora está siendo excavado cuidadosamente.;;;;;;;;;x
upgrade_military_wharf;Military Wharf;Quai militaire;Militärwerft;;Muelle militar;;;;;;;;;x
upgrade_military_wharf_desc;An area set aside for construction of the navy.;Une zone réservée à la construction de la marine.;Ein abgesonderter Bereich, der speziell für den Bau von Kriegsschiffen vorgesehen ist.;;Un área reservada para la construcción de la marina.;;;;;;;;;x
upgrade_minaret;Minaret;Minaret;Minarett;;Minarete;;;;;;;;;x
upgrade_minaret_desc;A tower attached to the [FromFrom.GetWonderTypeShortCap], to announce the call to prayer.;Une tour pour annoncer l'appel à la prière.;Ein an die [FromFrom.GetWonderTypeShortCap] angeschlossener Turm, der den Aufruf zum Gebet anzukündigen.;;Una torre unida al [FromFrom.GetWonderTypeShortCap] para anunciar la llamada a la oración.;;;;;;;;;x
upgrade_moat_bones;Moat of Bones;Fossé d'ossements;Knochengraben;;Foso de huesos;;;;;;;;;x
upgrade_moat_bones_desc;A frightening sight, the moat is said to contain all that remains of those who have personally slighted [Root.GetTitledFirstName].;Ce fossé, censé contenir tout ce qui reste de ceux qui ont méprisé [Root.Get_le_TitledFirstName], effraie.;Ein beängstigender Anblick. Der Graben soll alles enthalten, was von denen übrig ist, die persönlich [Root.GetTitledFirstName] beleidigt haben.;;El foso, una visión aterradora, se dice que contiene todo lo que queda de aquellos que desairaron personalmente a [Root.GetTitledFirstName].;;;;;;;;;x
upgrade_moat_pit;Pit Moat;Fossé;Burggraben;;Foso;;;;;;;;;x
upgrade_moat_pit_desc;A deep trench surrounds this fortress.;Une profonde tranchée entoure cette forteresse.;Ein tiefer Graben umgibt diese Festung.;;Una zanja profunda rodea esta fortaleza.;;;;;;;;;x
upgrade_moat_spike;Spike Moat;Fossé avec piques;Stachelgraben;;Foso de estacadas;;;;;;;;;x
upgrade_moat_spike_desc;At least one craftsman died in the making of this moat.;Au moins une personne est morte dans la fabrication de ce fossé.;Mindestens ein Handwerker starb bei der Herstellung dieses Wassergrabens.;;Al menos un artesano murió en la construcción de este foso.;;;;;;;;;x
upgrade_moat_water;Water Moat;Douve;Wassergraben;;Foso de agua;;;;;;;;;x
upgrade_moat_water_desc;Water keeps people at bay. Unless they can swim.;L'eau maintient les gens à distance. Sauf s'ils savent nager.;Wasser hält die Menschen fern. Es sei denn, sie können schwimmen.;;El agua mantiene a la gente a raya. A menos que sepan nadar.;;;;;;;;;x
upgrade_more_stones;More Stones;Plus de pierres;Mehr Steine;;Más piedras;;;;;;;;x
upgrade_more_stones_desc;The colossal monoliths of this construction already inspire both awe and admiration – imagine the impact of even more stones!;Les monolithes colossaux de cette construction inspirent déjà crainte et admiration - imaginez l'impact avec davantage de pierres !;Die kolossalen Monolithen dieses Bauwerks begeistern die Menschen schon heute. Stellt Euch nur die Wirkung von noch mehr Steinen vor!;;Los monolitos colosales de esta construcción ya inspiran asombre y admiración. ¡Imaginad el impacto de más piedras todavía!;;;;;;;;x
upgrade_mythological_beast;[Root.GetMythologicalBeast];[Root.GetMythologicalBeast];[Root.GetMythologicalBeast];;[Root.GetMythologicalBeast];;;;;;;;;x
upgrade_mythological_beast_desc;Perhaps a monument to [Root.GetTitledName] [Root.GetHerselfHimself], the statue is mostly reminiscent of a famous beast.;Peut-être un monument dédié [Root.Get_au_TitledName], la statue évoque pour la plupart des gens une bête célèbre.;Als Denkmal für [Root.GetTitledName] selbst, erinnert die Statue meist an ein berühmtes Tier.;;Quizá un monumento [Root.GetAlAla] propi[Root.GetOA] [Root.GetTitledName], la estatua recuerda a una bestia famosa.;;;;;;;;;x
upgrade_naval_spectacle;Naval Spectacle;Spectacle naval;Flottenspektakel;;Naumaquia;;;;;;;;;x
upgrade_naval_spectacle_desc;A massive undertaking allowing the stage to be filled with water for mock naval battles.;Une entreprise gigantesque permettant de remplir la scène d'eau pour simuler des batailles navales.;Ein gewaltiges Unterfangen, das es erlaubt, die Bühne für scheinbare Seeschlachten mit Wasser zu füllen.;;Una tarea masiva permite que el escenario se llene de agua para simular batallas navales.;;;;;;;;;x
upgrade_necropolis;Necropolis;Nécropole;Nekropole;;Necrópolis;;;;;;;;;x
