secret_religious_society_bon;[GetReligiousCommunityName_bon];[GetReligiousCommunityName_bon];[GetReligiousCommunityName_bon];;[GetReligiousCommunityName_bon];;;;;;;;;x
secret_religious_society_hindu_desc_REAL;Followers of Hinduism believe it to be The Eternal Way, and even when forced to utter the blessings of another spirit, some know that in the samsara all things will come to pass, and the natural order of things will return. In the cycle of destruction and creation, death and rebirth, endings and beginnings, no other truth will stand victorious for long.;Les adeptes de l'hindouisme croient en la renaissance éternelle, et même lorsqu'ils sont forcés de prononcer leurs bénédictions à un autre esprit, certains savent que dans le samsara, toute chose a une fin et que l'ordre naturel des choses finira par revenir. Dans le cycle de la destruction et de la création, de la mort et de la renaissance, des fins et des commencements, aucune autre vérité ne sera victorieuse pour longtemps.;Die Anhänger des Hinduismus betrachten dies als die ewige Ordnung, und selbst wenn sie gezwungen werden, die Segnungen eines anderen Geistes auszusprechen, wissen einige von ihnen, dass im Samsara alle Dinge ihren Lauf nehmen werden und die natürliche Ordnung der Dinge zurückkehren wird. Im Zyklus von Zerstörung und Schöpfung, Tod und Wiedergeburt und Ende und Anfang kann keine andere Wahrheit lange Bestand haben.;;Los seguidores del hinduismo creen que es la religión eterna y, aunque se ven obligados a adorar a otro espíritu, algunos saben que en el samsara todo acaba pasando y el orden natural de las cosas vuelve. En el ciclo de destrucción y creación, muerte y renacimiento, finales y principios, ninguna otra verdad perdurará.;;;;;;;;;x
secret_religious_society_buddhist_desc_REAL;Those who secretly follow the teachings of Buddha focus on asceticism and distancing themselves of worldly possessions as much as they can without notice. A belief in rebirth into the wheel of life and death makes them distance themselves of all cravings, which bring only pain. There are those who would rather plant a good karmic seed through rebirth than renounce these teachings, as an open profession of faith is not always needed to grow closer to Nirvana.;Ceux qui suivent secrètement les enseignements de Bouddha se concentrent sur l'ascétisme et s'éloignent des possessions de ce monde autant qu'ils le peuvent et sans délai. La croyance en la renaissance à travers la roue de la vie et de la mort les fait s'éloigner de toutes les envies qui n'apportent que la souffrance. Il y a ceux qui préfèrent planter une bonne graine karmique à travers la renaissance que de renoncer à ces enseignements, puisque la profession de foi n'est pas toujours nécessaire pour se rapprocher du Nirvana.;Jene, die heimlich den Lehren von Buddha folgen, konzentrieren sich auf die Askese und das Entsagen von weltlichen Besitztümern, soweit dies möglich ist, ohne dass es auffällt. Der Glaube an die Wiedergeburt im Kreislauf von Leben und Tod bringt sie dazu, allen Begierden zu entsagen, die nur zu Leid führen. Manche ziehen es vor, lieber durch Wiedergeburt eine gute karmische Saat zu säen statt sich von diesen Lehren abzuwenden, da eine offene Bekennung zu diesem Glauben immer vorausgesetzt wird, um sich dem Nirwana zu nähern.;;Quienes siguen en secreto las enseñanzas de Buda se centran en el ascetismo y en distanciarse de las posesiones terrenales todo lo posible sin levantar sospechas. Creer en que renacerán en la rueda de la vida y la muerte los distancia de todo deseo, que trae sufrimiento. Hay quienes prefieren plantar una buena semilla del karma a través de la reencarnación que renunciar a estar enseñanzas, pues profesar abiertamente su fe no siempre es necesario para acercarse al nirvana.;;;;;;;;;x
secret_religious_society_jain_desc_REAL;To conquer all inner passions is to become Jina. The Jains take five vows of self- discipline and asceticism in their search of spiritual development. Ahmisa: to love and cause no harm to other living beings. Satya: to always speak the truth. Asteya: to never take that which is not willingly offered. Brahmacharya: to adopt chastity or celibacy. Aparigraha: the renunciation of worldly possessions. To be Jain is to never break such vows, even when doing so is in itself a secret that tries Satya to its very limits.;La pratique des jaïns consiste en cinq voeux ascétiques. Ahmisa, un voeu d'amour et de ne pas faire de mal aux autres êtres vivants. Satya: toujours dire la vérité. Asteya: ne jamais prendre ce qui n'est pas offert. Brahmacharya: chasteté. Aparigraha: non-attachement au monde matériel. Ils ne doivent pas les rompre, même si leurs croyances doivent être cachées et qu'ainsi leur voeu de vérité est continuellement mis à l'épreuve.;Der Weg zur Überwindung aller inneren Leidenschaften liegt darin, ein Jina zu werden. Die Jainas legen auf ihrer Suche nach spiritueller Weiterentwicklung fünf Gelübde der Selbstdisziplin und Askese ab: Ahimsa, das Gelübde der Liebe und des Verzichts, andere Lebewesen zu verletzen – Satya, das Gelübde, immer die Wahrheit zu sagen – Asteya, das Gelübde, nie etwas an sich zu nehmen, das nicht freiwillig angeboten wird – Brahma, das Gelübde von Keuschheit oder Zölibat – und Aparigraha, das Gelübde des Verzichts auf den Besitz von Objekten, Orten und Menschen. Manche Jainas werden diese Gelübde niemals brechen, selbst wenn sie die Gelübde heimlich einhalten müssen und ihr Gelübde, stets die Wahrheit zu sagen, immer wieder auf die Probe gestellt wird.;;Conquistar todas las pasiones internas es convertirse en jainista. Esta práctica consiste en cinco votos de autodisciplina y ascetismo en la búsqueda del desarrollo espiritual. El ahimsa es un voto de amor, el de no causar daño a otros seres vivos. El satiá es el voto de decir siempre la verdad. El asteia es el voto de no coger nunca lo que no te ofrecen. El brahmacharia es el voto de castidad o de celibato. El aparigraja es el voto del desapego, tanto a objetos como a lugares o personas. Algunos nunca romperán estos votos, aunque deban mantenerlo en secreto y su voto de sinceridad sea puesto a prueba una y otra vez.;;;;;;;;;x
secret_religious_society_cathar_desc_REAL;Catharism is a Gnostic sect centered around a dualistic doctrine. The Good Christians', as the Cathar faithful calls themselves, believe in two Gods - the good God who is the creator of the heavenly spiritual realm and the evil God who created the physical world with all its temptations and suffering.;Le catharisme est une secte gnostique centrée autour d'une doctrine dualiste. Les bons chrétiens, comme s'appellent eux-mêmes les cathares, croient en deux dieux: le bon Dieu qui est le créateur du royaume spirituel céleste et le Dieu malin qui a créé le monde physique avec toutes ses tentations et ses souffrances.;Der Katharismus ist eine gnostische Sekte mit einer dualistischen Doktrin. Die guten Christen, wie sich die Katharer selbst nennen, glauben an zwei Götter: den guten Gott, der das spirituelle Himmelreich erschaffen hat, und den bösen Gott, der die physische Welt mit ihren Versuchungen und ihrem Leiden erschaffen hat.;;El catarismo es una secta gnóstica en torno a dos realidades opuestas. Los «Buenos hombres», como los fieles catáros se llaman a sí mismos, creen en dos dioses: el buen Dios, creador del mundo espiritual, y el dios malo, creador del mundo físico con todas sus tentaciones y sufrimiento.;;;;;;;;;x
secret_religious_society_fraticelli_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obliguen a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_lollard_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obliguen a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_waldensian_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obliguen a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_bogomilist_desc_REAL;Bogomilism is a Gnostic sect centered around a dualistic doctrine. Its members believe in two Gods - the good God who is the creator of the heavenly spiritual realm and the evil God who created the physical world with all its temptations and suffering.;Le bogomilisme est une secte gnostique centrée autour d'une doctrine dualiste. Ses membres croient en deux dieux: le bon Dieu qui est le créateur du royaume spirituel céleste et le Dieu malin qui a créé le monde physique avec toutes ses tentations et ses souffrances.;Die Bogomilen sind eine gnostische Sekte mit einer dualistischen Doktrin. Die Anhänger dieser Sekte glauben an zwei Götter: den guten Gott, der das spirituelle Himmelreich erschaffen hat, und den bösen Gott, der die physische Welt mit ihren Versuchungen und ihrem Leiden erschaffen hat.;;El bogomilismo es una secta gnóstica en torno a una doctrina dualista. Sus miembros creen en dos dioses: el buen Dios, creador del mundo espiritual, y el dios malo, creador del mundo físico con todas sus tentaciones y sufrimiento.;;;;;;;;;x
secret_religious_society_monothelite_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo más profundo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_iconoclast_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_paulician_desc_REAL;Paulicianism is a Gnostic sect centered around a dualistic doctrine. Its members believe in two Gods - the good God who is the creator of the heavenly spiritual realm and the evil God who created the physical world with all its temptations and suffering.;Le paulicisme est une secte gnostique centrée autour d'une doctrine dualiste. Ses membres croient en deux dieux: le bon Dieu qui est le créateur du royaume spirituel céleste et le Dieu malin qui a créé le monde physique avec toutes ses tentations et ses souffrances.;Die Paulikianer sind eine gnostische Sekte mit einer dualistischen Doktrin. Die Anhänger dieser Sekte glauben an zwei Götter: den guten Gott, der das spirituelle Himmelreich erschaffen hat, und den bösen Gott, der die physische Welt mit ihren Versuchungen und ihrem Leiden erschaffen hat.;;El paulicianismo es una secta gnóstica en torno a una doctrina dualista. Sus miembros creen en dos dioses: el buen Dios, creador del mundo espiritual, y el dios malo, creador del mundo físico con todas sus tentaciones y sufrimiento.;;;;;;;;;x
secret_religious_society_miaphysite_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_monophysite_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_nestorian_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_messalian_desc_REAL;The Messalians, 'the ones who pray', are a Christian sect. They believe that perfection can only be attained by perceiving God as He reveals Himself to the carnal senses. To bring forth such revelations, the only path is prayer - neither the church, baptism or any other sacrament can drive the desires from the soul and invite God.;Les messaliens, « ceux qui prient », sont une secte chrétienne. Ils croient que la perfection ne peut être atteinte qu'en percevant Dieu lorsqu'il se révèle aux cinq sens. Pour faire naître ces révélations, le seul chemin est la prière - ni l'Église, ni le baptême, ni aucun autre sacrement ne peut chasser les désirs de l'âme et inviter Dieu.;Die Messalianer (die Betenden) sind eine christliche Sekte. Sie glauben, dass Perfektion nur durch die Wahrnehmung Gottes, wie er sich den fleischlichen Sinnen offenbart, erlangt werden kann. Der einzige Weg zur Hervorrufung solcher Offenbarungen ist das Gebet und weder die Kirche noch die Taufe noch ein anderes Sakrament kann die Begierden aus der Seele treiben und Gott herbeirufen.;;Los mesalianos, «quienes no rezan», son una secta cristiana. Creen que la perfección solo puede alcanzarse percibiendo a Dios por sus revelaciones a través de los sentidos carnales. El único camino para que se produzcan esas revelaciones es la oración: ni la Iglesia, ni el bautismo ni ningún otro sacramento puede impulsar los deseos del alma e invitar a Dios.;;;;;;;;;x
secret_religious_society_zikri_desc_REAL;The Zikris follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. They will proclaim that Muhammed is chosen by God, as prophet and the first Imam.;Les zikris suivent les enseignements du Coran, censés avoir été verbalement transmis à Mahomet par Dieu. Ils affirmeront que Mahomet a été choisi par Dieu, en tant que prophète et premier imam.;Die Zikris folgen den Lehren des Korans, von denen sie glauben, Mohammed habe sie von Allah selbst erfahren. Sie behaupten, Mohammed sei von Allah als Prophet und erster Imam auserwählt worden.;;Los zikris siguen en secreto las enseñanzas del Corán, cuyo contenido se cree que Dios recitó a Mahoma. Proclaman que Mahoma es el elegido de Dios, como profeta y como el primer imán.;;;;;;;;;x
secret_religious_society_yazidi_desc_REAL;The Yazidis believe that God created the world and tasked seven holy angels with its care. The first of the angels is the ambivalent Melek Taus, the Peacock Angel, a ruler who causes both good and bad to befall his mortal subjects.;Les yézidis croient que Dieu a créé le monde et l'a assigné à sept anges. Le premier des anges est l'ambivalent Malek Taous, l'ange paon, un souverain à l'origine du bien et du mal frappant ses sujets mortels.;Die Jesiden glauben, dass Gott die Welt erschaffen und sieben heilige Engel damit beauftragt habe, sich um die Welt zu kümmern. Der erste dieser Engel ist der ambivalente Melek Taus, der Pfauenengel, ein Herrscher, der sowohl für das Glück als auch für das Unglück verantwortlich ist, das seinen sterblichen Untertanen widerfährt.;;Los yazidíes creen que Dios creó el mundo y lo puso al cuidado de siete ángeles sagrados. El primero de estos ángeles es Melek Taus, «el ángel pavo real», un líder que provoca el bien y el mal sobre sus sujetos mortales.;;;;;;;;;x
secret_religious_society_druze_desc_REAL;The Druze follow the teachings of the Epistles of Wisdom, which includes the Old Testament, the Qur'an and the philosophical works by Plato. The faithful believe that God is the whole of existence, unlimited and omnipresent. To unite with the Cosmic Mind and reach ultimate happiness, a Druze must live through many successive reincarnations.;Les druzes suivent les enseignements des Épîtres de la Sagesse, qui comprennent l'Ancien Testament, le Coran et les oeuvres philosophiques de Platon. Ils croient que Dieu est illimité et omniprésent. Pour s'unir avec l'Esprit cosmique et atteindre le bonheur ultime, un druze doit vivre à travers de nombreuses réincarnations successives.;Die Drusen folgen den Lehren der Episteln der Weisheit, zu denen das Alte Testament, der Koran und die philosophischen Werke von Plato gehören. Die Anhänger dieser Sekte glauben, dass Gott die Gesamtheit der Existenz bildet und grenzenlos und allgegenwärtig ist. Um sich mit dem kosmischen Geist zu vereinen und höchste Glückseligkeit zu erlangen, muss ein Druse viele Reinkarnationen durchleben.;;Los drusos siguen las enseñanzas de las Epístolas de Sabiduría, que incluyen el Antiguo Testamento, el Corán y las obras filosóficas de Platón. Sus fieles creen que Dios es la existencia absoluta, ilimitada y omnipresente. Para unirse con la Mente Cósmica y alcanzar la felicidad verdadera, la vida de un druso debe pasar por muchas reencarnaciones sucesivas.;;;;;;;;;x
secret_religious_society_hurufi_desc_REAL;The Hurufi follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. They will proclaim that Muhammed is chosen by God, as prophet and the first Imam. They spread their belief that God, through Muhammed, chose Ali as his successor, and thus the first caliph of the state of Islam. They will stand by what they believe to be the true word of God.;Les hurufites suivent les enseignements du Coran, censés avoir été verbalement transmis à Mahomet par Dieu. Ils affirmeront que Mahomet a été choisi par Dieu, en tant que prophète et premier imam. Ils répandent leur croyance que Dieu, par Mahomet, a choisi Ali comme son successeur, et donc comme premier calife de l'État de l'Islam. Ils resteront fidèles à ce qu'ils croient être la vraie Parole de Dieu.;Die Hurufi folgen den Lehren des Korans, von denen sie glauben, Mohammed habe sie von Allah selbst erfahren. Sie behaupten, Mohammed sei von Allah als Prophet und erster Imam auserwählt worden. Sie verbreiten ihren Glauben, Allah habe Ali durch Mohammed zu seinem Nachfolger und somit zum ersten Kalifen des Islamischen Staates erwählt. Sie sind felsenfest davon überzeugt, dass alles, was sie glauben, dem wahren Wort von Allah entspricht.;;Los hurufíes siguen en secreto las enseñanzas del Corán, cuyo contenido se cree que Dios recitó a Mahoma. Proclaman que Mahoma es el elegido de Dios, como profeta y como el primer imán. Profesan la creencia de que Dios, a través de Mahoma, eligió a Alí como su sucesor y, por ende, como primer califa del estado islámico. Se mantienen firmes sobre lo que creen que es la verdadera palabra de Dios.;;;;;;;;;x
secret_religious_society_ibadi_desc_REAL;The Ibadi faith is said to predate both the Sunni and Shia schools of Islam. There are several doctrinal differences between these later branches and the orthodox Ibadi, for examples, the Ibadi do not believe there has to be one leader for all of the Muslim communities. However, their fervent faith in Allah is the same.;On dit que la foi ibadite est antérieure aux écoles sunnites et chiites de l'islam. Il y a plusieurs différences doctrinales entre ces branches et les ibadites ne croient pas qu'il doit y avoir un seul chef pour toutes les communautés musulmanes. Cependant, leur foi fervente en Allah est la même.;Der Ibadi-Glaube soll älter als die Sunni- und die Shia-Schule des Islam sein. Es bestehen mehrere Unterschiede in der Lehre zwischen diesen späteren Zweigen und den orthodoxen Ibadi. So glauben die Ibadi beispielsweise nicht, dass es für alle mohammedanischen Gemeinden ein einziges Oberhaupt geben muss. Ihr glühender Glaube an Allah ist jedoch derselbe.;;Se dice que la fe ibadí nació antes que las escuelas suní y chií del islam. Hay varias diferencias doctrinales entre estas últimas ramas y los ortodoxos ibadíes. Por ejemplo, los ibadíes no creen que deba haber un solo líder para todas las comunidades musulmanas. Sin embargo, su fervor por Alá es el mismo.;;;;;;;;;x
secret_religious_society_kharijite_desc_REAL;The Khawariji follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. Unlike many other Muslim groups, they believe that any righteous and pious Muslim can become caliph, and that is is their duty to revolt against any ruler who deviates from their interpretation of Islam. Martyrdom and dying for Allah is a strong desire among the Khawariji.;Les kharidjites suivent les enseignements du Coran, censés avoir été verbalement transmis à Mahomet par Dieu. Contrairement à beaucoup d'autres groupes musulmans, ils croient que n'importe quel musulman juste et pieux peut devenir le calife, et c'est leur devoir de se révolter contre tout dirigeant qui s'écarte de leur interprétation de l'islam. Ils sont prêts à mourir en martyre pour Allah.;Die Charidschiten folgen den Lehren des Korans, von denen sie glauben, Mohammed habe sie von Allah selbst erfahren. Im Gegensatz zu anderen mohammedanischen Gruppen glauben die Charidschiten, dass jeder rechtschaffene und fromme Mohammedaner Kalif werden kann und dass es ihre Pflicht ist, sich gegen jeden Herrscher aufzulehnen, der von ihrer Auslegung des Islam abweicht. Das Märtyrertum und der Tod für Allah spielen bei den Charidschiten eine große Rolle.;;Los jariyitas siguen en secreto las enseñanzas del Corán, cuyo contenido se cree que Dios recitó a Mahoma. Al contrario que muchos otros grupos musulmanes, ellos creen que cualquier musulmán recto y piadoso puede convertirse en califa, y que es su deber sublevarse contra cualquier líder que no siga su interpretación del islam. El martirio y la muerte en nombre de Alá son un deseo ferviente entre los jariyitas.;;;;;;;;;x
secret_religious_society_samaritan_desc_REAL;The Samaritans believe that they follow the true religion of the Israelites, as it was before the Babylonian Captivity. Their tenants are similar to those of Judaism, but they have their own version of the Torah and pray facing Mount Gerizim, which they believe is the one true sanctuary chosen by God.;Les samaritains croient qu'ils suivent la vraie religion des israélites, comme c'était le cas avant la captivité babylonienne. Ils ont leur propre version de la Torah et prient face au mont Garizim, qui, selon eux, est le seul sanctuaire choisi par Dieu.;Die Samaritaner glauben, dass sie der wahren Religion der Israeliten folgen, wie sie vor der babylonischen Gefangenschaft beschaffen war. Ihre Lehren ähneln denen des Judentums, aber sie besitzen ihre eigene Version der Tora und wenden sich beim Gebet dem Berg Garizim zu, den sie für den einzig wahren von Gott erwählten heiligen Ort halten.;;Los samaritanos creen que siguen la verdadera religión de los israelitas, tal y como era antes del Cautiverio de Babilonia. Sus principios son similares a los del judaísmo, pero tienen su propia versión de la Torá y rezan hacia el Monte Guerizín, que creen que es el único y verdadero santuario elegido por Dios.;;;;;;;;;x
