b_assuayerah;As Suayerah;As Suwayrah;As Suayerah;;As Suayerah;;;;;;;;;x
b_assufayri;As Sufayri;As Sufayri;As Sufayri;;As Sufayri;;;;;;;;;x
b_assultan;As Sultan;As Sultan;As Sultan;;As Sultan;;;;;;;;;x
b_assusah;As-Susah;As-Susah;As-Susah;;As-Susah;;;;;;;;;x
b_astana;Astana;Astana;Astana;;Astana;;;;;;;;;x
b_astara;Astara;Astara;Astara;;Astara;;;;;;;;;x
b_asti;Asti;Asti;Asti;;Asti;;;;;;;;;x
b_astibus;Astibus;;;;;;;;;x
b_astorga;Astorga;Astorga;Astorga;;Astorga;;;;;;;;;x
b_aswadid;Aswadid;Aswadid;Aswadid;;Aswadid;;;;;x
b_aswan;Aswan;Assouan;Assuan;;Asuán;;;;;;;;;x
b_asy;Asy;;;;;;;;;x
b_asyut;Asyut;Assiout;Asyut;;Asiut;;;;;;;;;x
b_aszczeatrik;Aszcze-Atrik;Aszcze-Atrik;Aschtsche-Atrik;;Aszcze-Atrik;;;;;;;;;x
b_at_talabiya;at-Ta'labiya;;at-Ta'labiya;;;;;;;;;;;x
b_atajab;Atajab;Atajab;Atajab;;Atajab;;;;;;;;;x
b_atamasthana;Atamasthana;;Atamasthana;;;;;;;;;;;x
b_ataq;Ataq;Ataq;Ataq;;Ataq;;;;;;;;;x
b_atasu;Atasu;;Atasu;;;;;;;;;;;x
b_atbara;Atbara;Atbara;Atbara;;Atbara;;;;;;;;;x
b_ategbe;Ategbe;;;;;;;;;;;;;x
b_atemaga;Atemaga;;;;;;;;;;;;;x
b_atessa;Atessa;;;;;;;;;x
b_atfih;Atfih;Atfih;Atfih;;Atfih;;;;;;;;;x
b_ath;Ath;Ath;Ath;;Ath;;;;;;;;;x
b_ath_cliath;Ath Cliath;Ath Cliath;Ath Cliath;;Ath Cliath;;;;;;;;;x
b_athens;Athens;Athènes;Athen;;Atenas;;;;;;;;;x
b_athgarh;Athgarh;;Athgarh;;;;;;;;;;;x
b_athlith;Athlith;Athlith;Athlith;;Athlith;;;;;;;;;x
b_athlone;Athlone;Athlone;Athlone;;Athlone;;;;;;;;;x
b_athribis;Athribis;Athribis;Athribis;;Athribis;;;;;;;;;x
b_athrun;Athrun;Athrun;Athrun;;Athrun;;;;;;;;;x
b_atig;Atig;Atig;Atig;;Atig;;;;;;;;;x
b_atirka;Atirka;;;;;;;;;x
b_atkarsk;Atkarsk;Atkarsk;Atkarsk;;Atkarsk;;;;;;;;;x
b_atongour;Atongour;;Atongour;;;;;;;;;;;x
b_atouguia;Atouguia;Atouguia;Atouguia;;Atouguia;;;;;;;;;x
b_atourda;Atourda;;;;;;;;;;;;;x
b_atri;Atri;Atri;Atri;;Atri;;;;;;;;;x
b_atros;Atros;;;;;;;;;x
b_attaj;At Taj;At Taj;At Taj;;At Taj;;;;;;;;;x
b_attak;Attak;;Attak;;;;;;;;;;;x
b_attaleia;Attaleia;Attaleia;Antalya;;Attaleia;;;;;;;;;x
b_attallab;At Tallab;At Tallab;At Tallab;;At Tallab;;;;;;;;;x
b_attar;Attar;;Attar;;;;;;;;;;;x
b_attigny;Attigny;;Attigny;;;;;;;x
b_attur;At Tur;At Tur;At Tur;;At Tur;;;;;;;;;x
b_atuoka;Atuoka;Atuoka;Atuoka;;Atuoka;;;;;;;;;x
b_atush;Atush;Atush;Atush;;Atush;;;;;;;;;x
b_atyrau;Atyrau;Atyraou;Atyrau;;Atyrau;;;;;;;;;x
b_atyshua;Atyusha;;;;;;;;;;;;;x
b_aubenas;Aubenas;Aubenas;Aubenas;;Aubenas;;;;;;;;;x
b_auberoche;Auberoche;Auberoche;Auberoche;;Auberoche;;;;;;;;;x
b_aubonne;Aubonne;Aubonne;Aubonne;;Aubonne;;;;;;;;;x
b_auburg;Auburg;;Auburg;;;;;;;x
b_aubusson;Aubusson;Aubusson;Aubusson;;Aubusson;;;;;;;;;x
b_auch;Auch;Auch;Auch;;Auch;;;;;;;;;x
b_auchterarder;Auchterarder;Auchterarder;Auchterarder;;Auchterarder;;;;;;;;;x
b_auckland;Auckland;Auckland;Auckland;;Auckland;;;;;;;;;x
b_audunborg;Audunborg;;;;;;;;;x
b_audunleroman;Audun-le-Roman;Audun-Le-Roman;Audun-le-Roman;;Audun-le-Roman;;;;;;;;;x
b_auersperg;Auersperg;Auersperg;Auersperg;;Auersperg;;;;;;;;;x
b_aufah;Aufah;;Aufah;;;;;;;;;;;x
b_aughagower;Aughagower;;Aughagower;;;;;;;x
b_augsburg;Augsburg;Augsbourg;Augsburg;;Augsburgo;;;;;;;;;x
b_augusta;Augusta;Augusta;Augusta;;Augusta;;;;;;;;;x
b_augustavas;Augustavas;Augustavas;Augustavas;;Augustavas;;;;;;;;;x
b_aulaeitichus;Aulaeitichus;Aulaeitichus;Aulaeitichus;;Aulaeitichus;;;;;;;;;x
b_aulef;Aulef;Aulef;Aulef;;Aulef;;;;;;;;;x
b_auliekol;Auliekol;;;;;;;;;x
b_aulkutyrtas;Aul-Kutyrtas;Aul-Kutyrtas;Aul-Kutyrtas;;Aul-Kutyrtas;;;;;;;;;x
b_aulnay;Aulnay;Aulnay;Aulnay;;Aulnay;;;;;;;;;x
b_aulon;Avlonas;;;;;;;;;x
b_ault;Ault;;Ault;;;;;;;x
b_aumale;Aumale;Aumale;Aumale;;Aumale;;;;;;;;;x
b_auno;Auno;;;;;;;;;;;;;x
b_aunus;Aunus;Aunus;Aunus;;Aunus;;;;;;;;;x
b_aurad;Aurad;;Aurad;;;;;;;;;;;x
b_auray;Auray;Auray;Auray;;Auray;;;;;;;;;x
b_auriate;Auriate;Auriate;Auriate;;Auriate;;;;;;;;;x
b_aurich;Aurich;Aurich;Aurich;;Aurich;;;;;;;;;x
b_aurillac;Aurillac;Aurillac;Aurillac;;Aurillac;;;;;;;;;x
b_aurland;Aurland;;;;;;;;;x
b_ausa;Ausa;;Ausa;;;;;;;;;;;x
b_austratt;Austratt;Austratt;Austratt;;Austratt;;;;;;;;;x
b_austrått;Austrått;Austrått;Austrått;;Austrått;;;;;;;;;x
b_autine;Autine;;;;;;;;;;;;;x
b_autun;Autun;Autun;Autun;;Autun;;;;;;;;;x
b_auxerre;Auxerre;Auxerre;Auxerre;;Auxerre;;;;;;;;;x
b_avadiyarkoil;Avadiyarkoil;Avadiyarkoil;Avadiyarkoil;;Avadiyarkoil;;;;;;;;;x
b_avaj;Avaj;Avaj;Avaj;;Avaj;;;;;;;;;x
b_avajiq;Avajiq;Avajiq;Avajiq;;Avajiq;;;;;;;;;x
b_aval;Aval;Aval;Aval;;Aval;;;;;;;;;x
b_avallon;Avallon;Avallon;Avallon;;Avallon;;;;;;;;;x
b_avan;Avan;Avan;Avan;;Avan;;;;;;;;;x
b_avani;Avani;;Avani;;;;;;;;;;;x
b_avarwadi;Avarwadi;;Avarwadi;;;;;;;;;;;x
b_avasgarh;Avasgarh;;Avasgarh;;;;;;;;;;;x
b_avaskar;Avaskär;Avaskär;Avaskär;;Avaskär;;;;;;;;;x
b_avdat;Avdat;Avdat;Avdat;;Avdat;;;;;;;;;x
b_avdiika;Avdiika;;;;;;;;;;;;;x
b_aveiro;Aveiro;Aveiro;Aveiro;;Aveiro;;;;;;;;;x
b_avellino;Avellino;Avellino;Avellino;;Avellino;;;;;;;;;x
b_avences;Avences;Avenches;Avences;;Avences;;;;;;;;;x
b_avenches;Avenches;;;;;;;;;x
b_aversa;Aversa;Aversa;Aversa;;Aversa;;;;;;;;;x
b_avesnes;Avesnes;Avesnes;Avesnes;;Avesnes;;;;;;;;;x
b_avezzano;Avezzano;Avezzano;Avezzano;;Avezzano;;;;;;;;;x
b_avgaldai;Avgaldai;;;;;;;;;x
b_avignon;Avignon;Avignon;Avignon;;Aviñón;;;;;;;;;x
b_avila;Avila;Avila;Avila;;Ávila;;;;;;;;;x
b_avis;Avis;Avis;Avis;;Avis;;;;;;;;;x
b_avoch;Avoch;Avoch;Avoch;;Avoch;;;;;;;;;x
b_avranches;Avranches;Avranches;Avranches;;Avranches;;;;;;;;;x
b_avulagadda;Avulagadda;;Avulagadda;;;;;;;;;;;x
b_awadi;Awâdi;;;;;;;;;;;;;x
b_awariya;Awariya;Awariya;Awariya;;Awariya;;;;;;;;;x
b_awas;Awas;Awas;Awas;;Awas;;;;;;;;;x
b_awasa;Awasa;Awasa;Awasa;;Awasa;;;;;;;;;x
b_awat;Awat;Awat;Awat;;Awat;;;;;;;;;x
b_awaza;Awaza;Awaza;Awasa;;Awaza;;;;;;;;;x
b_axbridge;Axbridge;Axbridge;Axbridge;;Axbridge;;;;;;;;;x
b_axevalla;Axevalla;;;;;;;;;x
b_axiu;Axiu;Axiu;Axiu;;Axiu;;;;;;;;;x
b_axiyan;Axiyan;Axiyan;Axiyan;;Axiyan;;;;;x;;;;
b_axminster;Axminster;Axminster;Axminster;;Axminster;;;;;;;;;x
b_aya;Aya;;;;;;;;;x
b_ayagoz;Ayagoz;;Ayagoz;;;;;;;;;;;x
b_ayakkum;Ayakkum;Ayakkum;Ayakkum;;Ayakkum;;;;;;;;;x
b_ayamonte;Ayamonte;;;;;;;;;x
b_aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;x
b_aydoun;Aydoun;Aydoun;Aydoun;;Aydoun;;;;;;;;;x
b_ayerbe;Ayerbe;Ayerbe;Ayerbe;;Ayerbe;;;;;;;;;x
b_aykino;Aykino;Aykino;Aykino;;Aykino;;;;;;;;;x
b_aylesbury;Aylesbury;Aylesbury;Aylesbury;;Aylesbury;;;;;;;;;x
b_aylik;Aylik;;;;;;;;;x
b_ayodhya;Ayodhya;;Ayodhya;;;;;;;;;;;x
b_ayrybaba;Aýrybaba;Aýrybaba;Aýrybaba;;Aýrybaba;;;;;;;;;x
b_aytbay;Aytbay;Aytbay;Aytbay;;Aytbay;;;;;;;;;x
b_ayuva;Ayuva;;;;;;;;;x
b_ayuva_sedyu;Ayuva;;;;;;;;;x
b_ayya;Ayya;;;;;;;;;x
b_ayzhar;Ayzhar;;;;;;;;;;;;;x
b_az_zaimah;Az Zaimah;;Az Zaimah;;;;;;;;;;;x
b_az_zawwah;Az Zawwah;;Az Zawwah;;;;;;;;;;;x
b_azammut;Azammút;;;;;;;;;;;;;x
b_azampur;Azampur;Azampur;Azampur;;Azampur;;;;;;;;;x
b_azaq;Azaq;Azaq;Asaq;;Azaq;;;;;;;;;x
b_azarga;Azarga;Azarga;Azarga;;Azarga;;;;;;;;;x
b_azargarta;Azargarta;Azargarta;Azargarta;;Azargarta;;;;;;;;;x
b_azaz;Azaz;Azaz;Azaz;;Azaz;;;;;;;;;x
b_azazga;Azazga;Azazga;Azazga;;Azazga;;;;;;;;;x
b_azeeziaya;Azeeziaya;Azeeziaya;Azeeziaja;;Azeeziaya;;;;;;;;;x
b_azeffoun;Azeffoun;Azeffoun;Azeffoun;;Azeffoun;;;;;;;;;x
b_azemmour;Azemmour;Azemmour;Azemmour;;Azemmour;;;;;;;;;x
b_azgyl;Azgyl;;;;;;;;;x
b_azha;Azha;Azha;Azha;;Azha;;;;;;;;;x
b_azinhoso;Azinhoso;Azinhoso;Azinhoso;;Azinhoso;;;;;;;;;x
b_aziz;Aziz;;;;;;;;;;;;;x
b_aznakayevo;Aznakayevo;;;;;;;;;;;;;x
b_aznaqay;Aznaqay;Aznaqay;Asnakajewo;;Aznaqay;;;;;;;;;x
b_azov;Azov;Azov;Asow;;Azov;;;;;;;;;x
b_azuggi;Azuggi;Azuggi;Azuggi;;Azuggi;;;;;;;;;x
b_azuqueca;Azuqueca;Azuqueca;Azuqueca;;Azuqueca;;;;;;;;;x
b_azy;Azy;;;;;;;;;x
b_azzan;Azzan;Azzan;Azzan;;Azzan;;;;;;;;;x
b_azzubayr;Az Zubayr;Al-Zubayr;Az Zubayr;;Az Zubayr;;;;;;;;;x
b_baaj;Ba'aj;Ba'aj;Ba'adsch;;Ba'aj;;;;;;;;;x
b_baalbek;Ba'albek;Ba'albek;Baalbek;;Ba'albek;;;;;;;;;x
b_baar;Baar;Baar;Baar;;Baar;;;;;;;;;x
b_baastad;Båstad;Båstad;Båstad;;Bastad;;;;;;;;;x
b_baatar;Baatar;;;;;;;;;x
b_babak;Babak;Babak;Babak;;Babak;;;;;;;;;x
b_babalio;Babalio;;Babalio;;;;;;;x
b_babang;Babang;Babang;Babang;;Babang;;;;;;;;;x
b_babatay;Babatay;;;;;;;;;x
b_babayevo;Babayevo;Babaïevo;Babajewo;;Babayevo;;;;;;;;;x
b_babayurt;Babayurt;Babayurt;Babayurt;;Babayurt;;;;;;;;;x
b_babel;Babel;Babel;Babel;;Babel;;;;;;;;;x
b_babenberg;Babenberg;Babenberg;Babenberg;;Babenberg;;;;;;;;;x
b_babile;Babile;Babile;Babile;;Babile;;;;;;;;;x
b_babnergarh;Babnergarh;Babnergarh;Babnergarh;;Babnergarh;;;;;;;;;x
b_babruysk;Babruysk;;;;;;;;;;;;;x
b_babtaza;Bab Taza;Bab Taza;Bab Taza;;Bab Taza;;;;;;;;;x
b_bacau;Bacau;;;;;;;;;;;;;x
b_bachanta;Bachanta;Bachanta;Batschanta;;Bachanta;;;;;;;;;x
b_bachhraon;Bachhraon;;Bachhraon;;;;;;;;;;;x
b_bachkovo;Bachkovo;;;;;;;;;x
b_bacs;Bács;Bács;Bács;;Bács;;;;;;;;;x
b_bacsalmas;Bácsalmás;Bácsalmás;Bácsalmás;;Bácsalmás;;;;;;;;;x
b_badaiidyan;Badai Idyan;Badai Idyan;Badai Idyan;;Badai Idyan;;;;;;;;;x
b_badajoz;Badajoz;Badajoz;Badajoz;;Badajoz;;;;;;;;;x
b_badakhemundi;Badakhemundi;;Badakhemundi;;;;;;;;;;;x
b_badakhshan;Badakhshan;;Badakhshan;;;;;;;;;;;x
b_badelunda;Badelunda;Badelunda;Badelunda;;Badelunda;;;;;;;;;x
b_baden;Baden;Bade;Baden;;Baden;;;;;;;;;x
b_baden_wien;Baden;;;;;;;;;x
b_badin;Badin;;Badin;;;;;;;;;;;x
b_badogo;Badogo;;;;;;;;;;;;;x
b_badr;Badr;;Badr;;;;;;;;;;;x
b_badra;Badra;Badra;Badra;;Badra;;;;;;;;;x
b_badrinath;Badrinath;Badrinath;Badrinath;;Badrinath;;;;;;;;;x
b_baduk;Baduk;Baduk;Baduk;;Baduk;;;;;;;;;x
b_baerum;Bærum;Bærum;Bærum;;Bærum;;;;;;;;;x
b_baeza;Baeza;Baeza;Baeza;;Baeza;;;;;;;;;x
b_bagahus;Bagahus;Bagahus;Bagahus;;Bagahus;;;;;;;;;x
b_bagali;Bagali;;Bagali;;;;;;;;;;;x
b_bagalkot;Bagalkot;;Bagalkot;;;;;;;;;;;x
b_bagan;Bagan;Bagan;Bagan;;Bagan;;;;;;;;;x
b_bagar;Bagar;;Bagar;;;;;;;;;;;x
b_bagavadi;Bagavadi;;Bagavadi;;;;;;;;;;;x
b_bagbahara;Bagbahara;;Bagbahara;;;;;;;;;;;x
b_bagble;Bagble;;;;;;;;;;;;;x
b_bagchara;Bagchara;Bagchara;Bagchara;;Bagchara;;;;;;;;;x
b_bagdad;Bagdad;Bagdad;Bagdad;;Bagdad;;;;;;;;;x
b_bagerhat;Bagerhat;;Bagerhat;;;;;;;;;;;x
b_baghabarihat;Baghabarihat;;Baghabarihat;;;;;;;;;;;x
b_baghaya;Bágháya;;;;;;;;;;;;;x
b_baghena;Baghena;;;;;;;;;;;;;x
b_baghesh;Baghesh;Baghesh;Baghesch;;Baghesh;;;;;;;;;x
b_baghlan;Baghlan;;Baghlan;;;;;;;;;;;x
b_baghmundi;Baghmundi;;Baghmundi;;;;;;;;;;;x
b_baghras;Baghras;Baghras;Baghras;;Baghras;;;;;;;;;x
b_baghsar;Baghsar;;Baghsar;;;;;;;;;;;x
b_baghsur;Baghsur;;Baghsur;;;;;;;;;;;x
b_bagnacavallo;Bagnacavallo;Bagnacavallo;Bagnacavallo;;Bagnacavallo;;;;;;;;;x
b_bagnolosanvito;Bagnolo San Vito;Bagnolo San Vito;Bagnolo San Vito;;Bagnolo San Vito;;;;;;;;;x
b_bagnolssurceze;Bagnols-sur-Cèze;Bagnols-Sur-Cèze;Bagnols-sur-Cèze;;Bagnols-sur-Cèze;;;;;;;;;x
b_bagpura;Bagpura;Bagpura;Bagpura;;Bagpura;;;;;;;;;x
b_bagrati;Bagrati;Bagrati;Bagrati;;Bagrati;;;;;;;;;x
b_baguineda;Baguineda;Baguineda;Baguineda;;Baguineda;;;;;;;;;x
b_bahaduran;Bahaduran;;Bahaduran;;;;;;;;;;;x
b_bahah;Bahah;Bahah;Bahah;;Bahah;;;;;;;;;x
b_bahalda;Bahalda;;Bahalda;;;;;;;;;;;x
b_bahera;Bahera;Bahera;Bahera;;Bahera;;;;;;;;;x
b_baherove;Baherove;Baherove;Baherove;;Baherove;;;;;;;;;x
b_bahirdar;Bahir Dar;Bahir Dar;Bahir Dar;;Bahir Dar;;;;;;;;;x
b_bahloipur;Bahloipur;Bahloipur;Bahloipur;;Bahloipur;;;;;;;;;x
b_bahnasa;Bahnasa;;;;;;;;;x
b_bahoriband;Bahoriband;;Bahoriband;;;;;;;;;;;x
b_bahrah;Bahrah;;Bahrah;;;;;;;;;;;x
b_bahraich;Bahraich;;Bahraich;;;;;;;;;;;x
b_bahu;Bahu;;Bahu;;;;;;;;;;;x
b_baia;Baia;;;;;;;;;;;;;x
b_baia_de_arama;Baia de Arama;;;;;;;;;;;;;x
b_baibung;Baibung;Baibung;Baibung;;Baibung;;;;;;;;;x
b_baidi;Baidi;Baidi;Baidi;;Baidi;;;;;;;;;x
b_baijiantan;Baijiantan;;;;;;;;;x
b_bailjar;Bailjar;Bailjar;Bailjar;;Bailjar;;;;;;;;;x
b_bainang;Bainang;Bainang;Bainang;;Bainang;;;;;;;;;x
b_bainbridge;Bainbridge;;Bainbridge;;;;;;;x
b_baingoin;Baingoin;Baingoin;Baingoin;;Baingoin;;;;;;;;;x
b_bairab;Bairab;Bairab;Bairab;;Bairab;;;;;;;;;x
b_baiya;Baiya;Baiya;Baiya;;Baiya;;;;;;;;;x
b_baizhangzi;Baizhangzi;Baizhangzi;Baizhangzi;;Baizhangzi;;;;;x;;;;
b_baja;Baja;Baja;Baja;;Baja;;;;;;;;;x
b_bajaur;Bajaur;;Bajaur;;;;;;;;;;;x
b_bajmaq;Bajmaq;Bajmaq;Bajmaq;;Bajmaq;;;;;;;;;x
b_bajrakot;Bajrakot;;Bajrakot;;;;;;;;;;;x
b_bakachi;Bakachi;Bakachi;Bakatschi;;Bakachi;;;;;;;;;x
b_bakar;Bakar;Bakar;Bakar;;Bakar;;;;;;;;;x
b_bakara;Bakara;;;;;;;;;;;;;x
b_bakarganj;Bakarganj;;Bakarganj;;;;;;;;;;;x
b_bakear;Bakear;Bakear;Bakear;;Bakear;;;;;;;;;x
b_bakewell;Bakewell;Bakewell;Bakewell;;Bakewell;;;;;;;;;x
b_bakhchisaray;Bakhchisaray;Bakhtchyssaraï;Bachtschisaray;;Bakhchisaray;;;;;;;;;x
b_bakhdida;Bakhdida;Bakhdida;Bakhdida;;Bakhdida;;;;;;;;;x
b_bakhmatch;Bakhmatch;;;;;;;;;;;;;x
b_bakhmut;Bakhmut;Bakhmout;Bachmut;;Bakhmut;;;;;;;;;x
b_bakhtarakhtar;Bakhtar Akhtar;Bakhtar Akhtar;Bakhtar Akhtar;;Bakhtar Akhtar;;;;;;;;;x
b_bakinkuja;Bakinkuja;;;;;;;;;;;;;x
b_bakkah;Bakkah;Bakkah;Bakkah;;Bakkah;;;;;;;;;x
b_bakota;Bakota;;;;;;;;;;;;;x
b_baku;Baku;Bakou;Baku;;Baku;;;;;;;;;x
b_bakwa;Bakwa;Bakwa;Bakwa;;Bakwa;;;;;;;;;x
b_bal_chah;Bal Chah;Bal Chah;Bal Chah;;Bal Chah;;;;;;;;;x
b_balad;Balad;Balad;Balad;;Balad;;;;;;;;;x
b_baladuluk;Bala Duluk;Bala Duluk;Bala Duluk;;Bala Duluk;;;;;;;;;x
b_balagany;Balagany;;;;;;;;;x
b_balaghat;Balaghat;;Balaghat;;;;;;;;;;;x
b_balaguer;Balaguer;Balaguer;Balaguer;;Balaguer;;;;;;;;;x
b_balakhna;Balakhna;Balakhna;Balachna;;Balakhna;;;;;;;;;x
b_balakliia;Balakliia;Balakliia;Balakliia;;Balakliia;;;;;;;;;x
b_balakova;Balakova;Balakova;Balakowa;;Balakova;;;;;;;;;x
b_balangoka;Balangoka;;;;;;;;;;;;;x
b_balanjar;Balanjar;Balanjar;Balanjar;;Balanjar;;;;;;;;;x
b_balasagun;Balasagun;;Balasagun;;;;;;;;;;;x
b_balasane;Balasane;;Balasane;;;;;;;;;;;x
b_balashov;Balashov;Balachov;Balaschow;;Balashov;;;;;;;;;x
b_balassagyarmat;Balassagyarmat;Balassagyarmat;Balassagyarmat;;Balassagyarmat;;;;;;;;;x
b_balazhi;Balazhi;;;;;;;;;x
b_bale;Bale;Bale;Bale;;Basilea;;;;;;;;;x
b_bale_agbe;Bale Agbe;;;;;;;;;;;;;x
b_balemia;Balemia;Balemia;Balemia;;Balemia;;;;;;;;;x
b_baleshvara;Baleshvara;;Baleshvara;;;;;;;;;;;x
b_balga;Balga;Balga;Balga;;Balga;;;;;;;;;x
b_balijipeta;Balijipeta;Balijipeta;Balijipeta;;Balijipeta;;;;;;;;;x
b_balikun;Balikun;Balikun;Balikun;;Balikun;;;;;;;;;x
b_balimer;Balimer;Balimer;Balimer;;Balimer;;;;;;;;;x
b_balisna;Balisna;Balisna;Balisna;;Balisna;;;;;;;;;x
b_baljurashi;Baljurashi;Baljurashi;Baljurashi;;Baljurashi;;;;;;;;;x
b_balkany;Balkany;;;;;;;;;x
b_balkh;Balkh;Balkh;Balch;;Balkh;;;;;;;;;x
b_balkhash;Balkhash;;Balkhash;;;;;;;;;;;x
b_balkonda;Balkonda;;Balkonda;;;;;;;;;;;x
b_ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;x
b_ballantrae;Ballantrae;Ballantrae;Ballantrae;;Ballantrae;;;;;;;;;x
b_ballao;Ballao;Ballao;Ballao;;Ballao;;;;;;;;;x
b_ballarpur;Ballarpur;;Ballarpur;;;;;;;;;;;x
b_ballia;Ballia;;Ballia;;;;;;;;;;;x
b_balligavi;Balligavi;;Balligavi;;;;;;;;;;;x
b_ballintubber;Ballintubber;;Ballintubber;;;;;;;x
b_ballymacswiney;Ballymacswiney;Ballymacswiney;Ballymacswiney;;Ballymacswiney;;;;;;;;;x
b_ballyshannon;Ballyshannon;Ballyshannon;Ballyshannon;;Ballyshannon;;;;;;;;;x
b_balol;Balol;Balol;Balol;;Balol;;;;;;;;;x
b_bals;Bals;Bals;Bals;;Bals;;;;;;;;;x
b_balta;Balta;Balta;Balta;;Balta;;;;;;;;;x
b_balti;Balti;;;;;;;;;;;;;x
b_baltile;Baltile;Baltile;Baltile;;Baltile;;;;;;;;;x
b_baluci;Baluci;Baluci;Baluci;;Baluci;;;;;;;;;x
b_balvi;Balvi;Balvi;Balvi;;Balvi;;;;;;;;;x
b_baly;Baly;Baly;Baly;;Baly;;;;;;;;;x
b_bam;Bam;Bam;Bam;;Bam;;;;;;;;;x
b_bamako;Bamako;Bamako;Bamako;;Bamako;;;;;;;;;x
b_bamanlapalli;Bamanlapalli;Bamanlapalli;Bamanlapalli;;Bamanlapalli;;;;;;;;;x
b_bambasi;Bambasi;Bambasi;Bambasi;;Bambasi;;;;;;;;;x
b_bamberg;Bamberg;Bamberg;Bamberg;;Bamberg;;;;;;;;;x
b_bambuk;Bambuk;Bambouk;Bambuk;;Bambuk;;;;;;;;;x
b_bamburgh;Bamburgh;Bamburgh;Bamburgh;;Bamburgh;;;;;;;;;x
b_bameng;Bameng;Bameng;Bameng;;Bameng;;;;;;;;;x
b_bamiyan;Bamiyan;;Bamiyan;;;;;;;;;;;x
b_bampur;Bampur;Bampour;Bampur;;Bampour;;;;;;;;;x
b_ban;Bán;Bán;Bán;;Bán;;;;;;;;;x
b_bana;Bana;;;;;;;;;x
b_banan;Banan;;Banan;;;;;;;;;;;x
b_banbar;Banbar;Banbar;Banbar;;Banbar;;;;;;;;;x
b_banbhore;Banbhore;;Banbhore;;;;;;;;;;;x
b_banbury;Banbury;Banbury;Banbury;;Banbury;;;;;;;;;x
b_band_jask;Band Jask;Band Jask;Band Jask;;Band Jask;;;;;;;;;x
b_bandaguda;Bandaguda;Bandaguda;Bandaguda;;Bandaguda;;;;;;;;;x
b_bandaraassim;Bandar Qassim;Bandar Qassim;Bandar Qassim;;Bandar Qassim;;;;;;;;;x
b_bandarbi;Bandarbi;;;;;;;;;;;;;x
b_bandaremashoor;Bandar-e Ma'shoor;Bandar-E Ma'shoor;Bandar-e Ma'shoor;;Bandar-e Ma'shoor;;;;;;;;;x
b_bandarkhamir;Bandar Khamir;Bandar E Khamir;Bandar Khamir;;Bandar Khamir;;;;;;;;;x
b_bandarshahpur;Bandar Shahpur;Bandar Shahpur;Bandar Shahpur;;Bandar Shahpur;;;;;;;;;x
b_bandarulanka;Bandarulanka;;Bandarulanka;;;;;;;;;;;x
b_bandava;Bandava;Bandava;Bandava;;Bandava;;;;;;;;;x
b_bandgaon;Bandgaon;Bandgaon;Bandgaon;;Bandgaon;;;;;;;;;x
b_bandholm;Bandholm;;;;;;;;;x
b_bandhugadha;Bandhugadha;;Bandhugadha;;;;;;;;;;;x
b_bandiagara;Bandiagara;;;;;;;;;;;;;x
b_bandja;Bandja;Bandja;Bandja;;Bandja;;;;;;;;;x
b_baneuil;Baneuil;Baneuil;Baneuil;;Baneuil;;;;;;;;;x
b_banff;Banff;Banff;Banff;;Banff;;;;;;;;;x
b_bangarh;Bangarh;;Bangarh;;;;;;;;;;;x
b_bangdag;Bangdag;Bangdag;Bangdag;;Bangdag;;;;;;;;;x
b_bangi;Bangi;Bangi;Bangi;;Bangi;;;;;;;;;x
b_bangkor;Bangkor;Bangkor;Bangkor;;Bangkor;;;;;;;;;x
b_bangomunda;Bangomunda;Bangomunda;Bangomunda;;Bangomunda;;;;;;;;;x
b_bangor;Bangor;Bangor;Bangor;;Bangor;;;;;;;;;x
b_bangor_fawr;Bangor Fawr;Bangor Fawr;Bangor Fawr;;Bangor Fawr;;;;;;;;;x
b_bangra;Bangra;Bangra;Bangra;;Bangra;;;;;;;;;x
b_baniagaon;Baniagaon;Baniagaon;Baniagaon;;Baniagaon;;;;;;;;;x
b_baniwaled;Bani Waled;Bani Waled;Bani Waled;;Bani Waled;;;;;;;;;x
b_banja;Banja;;;;;;;;;;;;;x
b_banjaluka;Banja Luka;Banja Luka;Banja Luka;;Banja Luka;;;;;;;;;x
b_banjapalli;Banjapalli;Banjapalli;Banjapalli;;Banjapalli;;;;;;;;;x
b_banjikat;Banjikat;;Banjikat;;;;;;;;;;;x
b_bank;Bank;Bank;Bank;;Bank;;;;;;;;;x
b_bannu;Bannu;;Bannu;;;;;;;;;;;x
b_banovici;Banovici;Banovici;Banovici;;Banovici;;;;;;;;;x
b_bansberia;Bansberia;;Bansberia;;;;;;;;;;;x
b_banu_sarray;Banu Sarray;Banu Sarray;Banu Sarray;;Abencerraje;;;;;x
b_banyas;Banyas;Banias;Banyas;;Banyas;;;;;;;;;x
b_banyoles;Banyoles;Banyoles;Banyoles;;Banyoles;;;;;;;;;x
b_banyy;Banyy;;;;;;;;;x
b_baoen;Bao'en;Bao'en;Bao'en;;Bao'en;;;;;;;;;x
b_baoku;Baoku;Baoku;Baoku;;Baoku;;;;;;;;;x
