#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
DEATH_EXECUTION_BOAR_NO_KILLER;was gored to death by a boar;est mort[Get_E] transpercé[Get_E] par une corne de sanglier;wurde einem Wildschwein zum Fraß vorgeworfen;;despedazad[GetOA] hasta morir por un jabalí;;;;;;;;;x
DEATH_EXECUTION_BOILING;was boiled to death on the order of $KILLER$;est mort[Get_E] d'une immersion dans de l'eau bouillante sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ zu Tode gekocht;;fue hervid[GetOA] hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_BOILING_NO_KILLER;was boiled to death;est mort[Get_E] d'une immersion dans de l'eau bouillante;wurde zu Tode gekocht;;fue hervid[GetOA] hasta morir;;;;;;;;;x
DEATH_EXECUTION_BURNING;was burnt at the stake on the order of $KILLER$;est mort[Get_E] sur le bûcher sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ auf dem Scheiterhaufen verbrannt;;fue quemad[GetOA] en la hoguera por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_BURNING_NO_KILLER;was burnt at the stake;est mort[Get_E] sur le bûcher;wurde auf dem Scheiterhaufen verbrannt;;fue quemad[GetOA] en la hoguera;;;;;;;;;x
DEATH_EXECUTION_CRUCIFIXION;was crucified on the order of $KILLER$;est mort[Get_E] crucifié[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ gekreuzigt;;fue crucificad[GetOA] por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_CRUCIFIXION_NO_KILLER;was crucified;est mort[Get_E] crucifié[Get_E];wurde gekreuzigt;;fue crucificado;;;;;;;;;x
DEATH_EXECUTION_CRUSHING;was crushed to death on the order of $KILLER$;est mort[Get_E] écrasé[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ zerquetscht;;fue aplastad[GetOA] hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_CRUSHING_NO_KILLER;was crushed to death;est mort[Get_E] écrasé[Get_E];wurde zerquetscht;;fue aplastad[GetOA] hasta morir;;;;;;;;;x
DEATH_EXECUTION_DISEMBOWELMENT;had [GetHerHis] bowels torn out on the order of $KILLER$;est mort[Get_E] éviscéré[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ ausgeweidet;;se le arrancaron las tripas por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_DISEMBOWELMENT_NO_KILLER;had [GetHerHis] bowels torn out;est mort[Get_E] éviscéré[Get_E];wurde ausgeweidet;;sus intestinos fueron arrancados ;;;;;;;;;x
DEATH_EXECUTION_DROWNING_PIT;died thrashing in the drowning-pit on the order of $KILLER$;est mort[Get_E] noyé[Get_E] dans un puits sur ordre de $KILLER$;starb auf Geheiß von $KILLER$ wild um sich schlagend in der Wassergrube;;murió arrojad[GetOA] al pozo de ahogamientos por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_DROWNING_PIT_NO_KILLER;died thrashing in the drowning-pit;est mort[Get_E] noyé[Get_E] dans un puits;starb wild um sich schlagend in der Wassergrube;;murió arrojad[GetOA] al pozo de ahogamientos;;;;;;;;;x
DEATH_EXECUTION_EATEN;was voraciously devoured by $KILLER$;a été dévoré[Get_E] par $KILLER$;wurde von $KILLER$ heißhungrig verschlungen;;fue vorazmente devorado por $KILLER$;;;;;;;;;x
DEATH_EXECUTION_EATEN_NO_KILLER;was devoured;a été dévoré[Get_E];wurde verschlungen;;fue devorado;;;;;;;;;x
DEATH_EXECUTION_EATEN_UNKNOWN;was devoured;a été dévoré[Get_E];wurde verschlungen;;fue devorado;;;;;;;;;x
DEATH_EXECUTION_EATEN_UNKNOWN_NO_KILLER;was devoured;a été dévoré[Get_E];wurde verschlungen;;fue devorado;;;;;;;;;x
DEATH_EXECUTION_ELEPHANTS;was crushed to death by elephants on the order of $KILLER$;est mort[Get_E] piétiné[Get_E] par des éléphants sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ von Elefanten zu Tode getrampelt;;unos elefantes le pisotearon hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_ELEPHANTS_NO_KILLER;was trampled to death by elephants;est mort[Get_E] piétiné[Get_E] par des éléphants;wurde von Elefanten zu Tode getrampelt;;unos elefantes le pisotearon hasta morir;;;;;;;;;x
DEATH_EXECUTION_FLAYING;was slowly flayed to death on the order of $KILLER$;est mort[Get_E] de coups de fouet ordonnés par $KILLER$;wurde auf Geheiß von $KILLER$ die Haut abgezogen, bis der Tod eintrat;;despellejado lentamente hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_FLAYING_NO_KILLER;was slowly flayed to death;est mort[Get_E] de coups de fouet;wurde die Haut abgezogen, bis der Tod eintrat;;despellejado lentamente hasta morir;;;;;;;;;x
DEATH_EXECUTION_GARROTTING;was executed by garroting on the order of $KILLER$;est mort[Get_E] étranglé[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ auf der Garrotte hingerichtet;;fue ejecutad[GetOA] con garrote por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_GARROTTING_NO_KILLER;was executed by garroting;est mort[Get_E] étranglé[Get_E];wurde auf der Garrotte hingerichtet;;fue ejecutad[GetOA] con garrote;;;;;;;;;x
DEATH_EXECUTION_HANGING;was hanged on the order of $KILLER$;a été pendu[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ gehängt;;fue colgad[GetOA] por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_HANGING_NO_KILLER;was hanged;a été pendu[Get_E];wurde gehängt;;fue colgad[GetOA];;;;;;;;;x
DEATH_EXECUTION_HDQ;was hanged, drawn and quartered on the order of $KILLER$;a été écartelé[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ gehängt, ausgeweidet und gevierteilt;;fue ahorcad[GetOA], destripad[GetOA] y descuartizad[GetOA] por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_HDQ_NO_KILLER;was hanged, drawn and quartered;a été écartelé[Get_E];wurde gehängt, ausgeweidet und gevierteilt;;fue ahorcad[GetOA], destripad[GetOA] y descuartizad[GetOA];;;;;;;;;x
DEATH_EXECUTION_HORSES;was trampled to death by horses on the order of $KILLER$;est mort[Get_E] piétiné[Get_E] par des chevaux sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ von Pferden zu Tode getrampelt;;unos caballos le pisotearon hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_HORSES_NO_KILLER;was trampled to death by horses;est mort[Get_E] piétiné[Get_E];wurde von Pferden zu Tode getrampelt;;unos caballos le pisotearon hasta morir;;;;;;;;;x
DEATH_EXECUTION_HUNT;was killed in an elaborate hunt by $KILLER$;est mort[Get_E] dans une chasse élaborée sur ordre de $KILLER$;wurde bei einer inszenierten Jagd von $KILLER$ erlegt;;se le mató en una cacería elaborada por $KILLER$;;;;;;;;;x
DEATH_EXECUTION_HUNT_NO_KILLER;was killed in an elaborate hunt;est mort[Get_E] dans une chasse élaborée;wurde bei einer inszenierten Jagd erlegt;;se le mató en una elaborada cacería;;;;;;;;;x
DEATH_EXECUTION_IMMUREMENT;was walled up alive on the order of $KILLER$;est mort[Get_E] emmuré[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ bei lebendigem Leib eingemauert;;fue emparedad[GetOA] vivo por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_IMMUREMENT_NO_KILLER;was walled up alive;est mort[Get_E] emmuré[Get_E];wurde bei lebendigem Leib eingemauert;;fue emparedad[GetOA] vivo;;;;;;;;;x
DEATH_EXECUTION_IMPALING;was cruelly impaled on a stake by $KILLER$;a été cruellement empalé[Get_E] sur ordre de $KILLER$;wurde von $KILLER$ brutal gepfählt;;fue cruelmente empalad[GetOA] en una estaca por $KILLER$;;;;;;;;;x
DEATH_EXECUTION_IMPALING_NO_KILLER;was cruelly impaled on a stake;a été cruellement empalé[Get_E];wurde brutal gepfählt;;fue cruelmente empalad[GetOA] en una estaca;;;;;;;;;x
DEATH_EXECUTION_LION;was mauled to death by a lion on the order of $KILLER$;a été déchiqueté[Get_E] par un lion, sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ einem Löwen zum Fraß vorgeworfen;;fue atacado hasta morir por un león por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_LION_NO_KILLER;was mauled to death by a lion;a été déchiqueté[Get_E] par un lion;wurde einem Löwen zum Fraß vorgeworfen;;fue atacado hasta morir por un león;;;;;;;;;x
DEATH_EXECUTION_LIVE_BURIAL;was buried alive on the order of $KILLER$;est mort[Get_E] enterré[Get_E] vivant[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ bei lebendigem Leib begraben;;fue enterrad[GetOA] viv[GetOA] por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_LIVE_BURIAL_NO_KILLER;was buried alive;est mort[Get_E] enterré[Get_E] vivant[Get_E];wurde bei lebendigem Leib begraben;;fue enterrad[GetOA] viv[GetOA];;;;;;;;;x
DEATH_EXECUTION_POISON;was poisoned to death on the order of $KILLER$;est mort[Get_E] empoisonné[Get_E] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ tödlich vergiftet;;fue envenenad[GetOA] hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_POISON_NO_KILLER;was poisoned to death;est mort[Get_E] empoisonné[Get_E];wurde tödlich vergiftet;;fue envenenad[GetOA] hasta morir;;;;;;;;;x
DEATH_EXECUTION_SAWING;was sawed in half on the order of $KILLER$;est mort[Get_E] le corps scié en deux sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ gezweiteilt;;fue serrad[GetOA] por la mitad por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_SAWING_NO_KILLER;was sawed in half;est mort[Get_E] le corps scié en deux;wurde gezweiteilt;;fue serrad[GetOA] por la mitad;;;;;;;;;x
DEATH_EXECUTION_SCAPHISM;was executed by Scaphism on the order of $KILLER$;est mort[Get_E] d'un scaphisme ordonné par $KILLER$;wurde auf Geheiß von $KILLER$ durch Skaphismos hingerichtet;;fue ejecutad[GetOA] por escafismo por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_SCAPHISM_NO_KILLER;was executed by Scaphism;est mort[Get_E] d'un scaphisme;wurde durch Skaphismos hingerichtet;;fue ejecutad[GetOA] por escafismo;;;;;;;;;x
DEATH_EXECUTION_SNAKE_PIT;died from venomous bites in the snake pit on the order of $KILLER$;est mort[Get_E] de morsures venimeuses de serpents sur ordre de $KILLER$;starb auf Geheiß von $KILLER$ in der Schlangengrube an Schlangenbissen;;murió de mordeduras venenosas en el pozo de las serpientes por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_SNAKE_PIT_NO_KILLER;died from venomous bites in the snake pit;est mort[Get_E] de morsures venimeuses dans une fosse aux serpents;starb in der Schlangengrube an Schlangenbissen;;murió de mordeduras venenosas en el pozo de las serpientes;;;;;;;;;x
DEATH_EXECUTION_STONING;was stoned to death on the order of $KILLER$;a été lapidé[Get_E] à mort sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ gesteinigt;;fue apedread[GetOA] hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_STONING_NO_KILLER;was stoned to death;a été lapidé[Get_E] à mort;wurde gesteinigt;;fue apedread[GetOA] hasta morir;;;;;;;;;x
DEATH_EXECUTION_TIGER;was mauled to death by a tiger on the order of $KILLER$;a été déchiqueté[Get_E] par un tigre sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ einem Tiger zum Fraß vorgeworfen;;atacad[GetOA] hasta morir por un tigre por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_TIGER_NO_KILLER;was mauled to death by a tiger;a été déchiqueté[Get_E] par un tigre;wurde einem Tiger zum Fraß vorgeworfen;;atacad[GetOA] hasta morir por un tigre;;;;;;;;;x
DEATH_EXECUTION_WHEEL;was broken on the wheel by order of $KILLER$;est mort[Get_E] sur la roue, sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ gerädert;;fue rot[GetOA] en la rueda por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_WHEEL_NO_KILLER;was broken on the wheel;est mort[Get_E] sur la roue;wurde gerädert;;fue rot[GetOA] en la rueda;;;;;;;;;x
DEATH_EXECUTION_WINE;was drowned in wine on the order of $KILLER$;est mort[Get_E] noyé[Get_E] dans du vin sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ in Wein ertränkt;;fue ahogad[GetOA] en vino por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_WINE_NO_KILLER;was drowned in wine;est mort[Get_E] noyé[Get_E] dans du vin;wurde in Wein ertränkt;;fue ahogad[GetOA] en vino;;;;;;;;;x
DEATH_MISSING;vanished without a trace;a disparu sans laisser de trace;ist spurlos verschwunden;;desapareció sin dejar rastro;;;;;;;;;x
DEATH_SACRIFICED_ANCESTORS;was offered up in sacrifice to the Ancestors by $KILLER$;a été offert[Get_E] aux Ancêtres sur ordre de $KILLER$;wurde von $KILLER$ den Ahnen als Opfer dargebracht;;fue ofrecid[Root.GetOA] en sacrificio a los Antepasados por $KILLER$;;;;;;;;;x
DECREASE_CAMPAIGN_FUND;Decrease campaign funds;Diminuer le fonds de campagne;Wahlkampffonds verringern;;Reducir fondos de campaña;;;;;;;x
depopulated_1;Minor Depopulation;Dépopulation mineure;Geringer Bevölkerungsverlust;;Despoblación menor;;;;;;;;;x
depopulated_1_desc;This county has been depopulated to a minor extent as a result of an epidemic. When diseases clear out of this county it will repopulate quickly.;La population de ce comté a chuté suite à une épidémie. Quand les maladies ne le frapperont plus, celui-ci se repeuplera rapidement.;Aufgrund einer Epidemie ging die Bevölkerungsanzahl in dieser Provinz leicht zurück. Sobald die Krankheiten in dieser Provinz ausgemerzt sind, wird sich die Bevölkerung schnell erholen.;;Esta provincia ha sido despoblada a escala menor a causea de una epidemia. Cuando la enfermedad deje la provincia, se repoblará rápidamente.;;;;;;;;;x
depopulated_2;Significant Depopulation;Dépopulation moyenne;Bedeutsamer Bevölkerungsverlust;;Despoblación significativa;;;;;;;;;x
depopulated_2_desc;This county has been significantly depopulated as a result of an epidemic. When diseases clear out of this county it will repopulate over several years.;La population de ce comté a chuté modérément suite à une épidémie. Quand les maladies ne le frapperont plus, celui-ci se repeuplera pendant plusieurs années.;Aufgrund einer Epidemie ging die Bevölkerungsanzahl in dieser Provinz erheblich zurück. Sobald die Krankheiten in dieser Provinz ausgemerzt sind, wird sich die Bevölkerung im Lauf einiger Jahre erholen.;;Esta provincia ha sido significativamente despoblada a causa de una epidemia. Cuando la enfermedad deje la provincia, se repoblará al cabo de unos años.;;;;;;;;;x
depopulated_3;Severe Depopulation;Forte dépopulation;Schwerwiegender Bevölkerungsverlust;;Despoblación grave;;;;;;;;;x
depopulated_3_desc;This county has been depopulated to a severe extent as a result of an epidemic. When diseases clear out of this county it will take many years to repopulate.;La population de ce comté a chuté fortement suite à une épidémie. Quand les maladies ne le frapperont plus, celui-ci se repeuplera pendant de nombreuses années.;Aufgrund einer Epidemie ging die Bevölkerungsanzahl in dieser Provinz extrem zurück. Sobald die Krankheiten in dieser Provinz ausgemerzt sind, wird sich die Bevölkerung nur über viele Jahre hinweg erholen.;;Esta provincia se ha despoblado muy gravemente a causa de una epidemia. Cuando la enfermedad deje la provincia, llevará muchos años hasta repoblarse.;;;;;;;;;x
DEPOPULATION_PROTECTION_MAJOR;a §GMajor§! protection against depopulation;une protection §Gmajeure§! contre la dépopulation;einen §Ggroßen§! Schutz vor Bevölkerungsverlust;;una protección §GMayor§! contra la despoblación;;;;;;;;;x
DEPOPULATION_PROTECTION_MEDIUM;a §GMedium§! protection against depopulation;une protection §Gmoyenne§! contre la dépopulation;einen §Gmoderaten§! Schutz vor Bevölkerungsverlust;;una protección §GMedia§! contra la despoblación;;;;;;;;;x
DEPOPULATION_PROTECTION_MINOR;a §GMinor§! protection against depopulation;une protection §Gmineure§! contre la dépopulation;einen §Gkleinen§! Schutz vor Bevölkerungsverlust;;una protección §GMenor§! contra la despoblación;;;;;;;;;x
DEPOPULATION_PROTECTION_VIEW_MAJOR;§YMajor§!;§YMajeure§!;§Ygroß§!;;§YMayor§!;;;;;;;;;x
DEPOPULATION_PROTECTION_VIEW_MEDIUM;§YMedium§!;§YMoyenne§!;§Ymoderat§!;;§YMedia§!;;;;;;;;;x
DEPOPULATION_PROTECTION_VIEW_MINOR;§YMinor§!;§YMineure§!;§Yklein§!;;§YMenor§!;;;;;;;;;x
desc_center_of_worship_province;This county serves as a hub for religious pilgrims from both far and wide.;Ce comté est une pierre angulaire pour les pèlerins venus de loin.;Diese Grafschaft dient religiösen Pilgern aus nah und fern als Zentrum des Glaubens.;;Este condado sirve de centro para los peregrinos religiosos tanto de aquí como de otra parte.;;;;;;;;;x
desc_glorious_monument_province;This magnificent structure depicts a local ruler. It is clearly visible by visiting merchants, and stories regarding its greatness travel far and wide.;Ce magnifique monument dépeint un chef local. Il est facilement visible par les marchands de passage, ce qui fait que les histoires au sujet de sa grandeur se répandent au loin.;Dieses wundervolle Gebilde stellt einen örtlichen Herrscher dar. Durchziehende Kaufleute haben einen guten Blick darauf, und über seine Großartigkeit wird nah und fern berichtet.;;Esta magnífica estructura muestra un gobernante local. Es claramente visible para los comerciantes de visita, y las historias sobre su grandeza viajan muy lejos.;;;;;;;;;x
desc_great_library_province;This imposing building contains tomes and scrolls of vast knowledge, scholars from far and wide flock to it in order to study the secrets within.;Cet imposant bâtiment abrite de gros volumes et des manuscrits, et des érudits venus de loin affluent afin d'étudier les secrets qu'ils contiennent.;Dieses imposante Gebäude beherbergt einen wahren Wissensschatz in Form von Büchern und Schriftrollen. Gelehrte aus allen Winkeln der Erde reisen hierher, um sich ihre Geheimnisse anzueignen.;;Este imponente edificio contiene tomos y pergaminos de vastos conocimientos. Estudiosos de lo largo y ancho acuden a ella para estudiar los secretos dentro.;;;;;;;;;x
desc_harvest_festivals;The harvest festivals of this county are especially large and eventful!;La fête des récoltes de ce comté est particulièrement suivie et riche en événements !;Die Erntefestivals in dieser Grafschaft sind besonders beeindruckend und ereignisreich!;;¡Los festivales de la cosecha de este condado son sobre todo grandes y memorables!;;;;;;;;;x
desc_inspired_peasantry;The village elders of this county are inspiring the peasants to work even harder!;Les anciens du village de ce comté inspirent les paysans à travailler encore plus durement !;Die Ältesten in dieser Grafschaft spornen die Bauern dazu an, noch härter zu arbeiten!;;¡Los ancianos de la aldea de este condado están inspirando a los campesinos a trabajar aún más duro!;;;;;;;;;x
desc_jewish_settlement_province;A large Jewish community has settled in this county, their merchants significantly contributing to the commerce of the county.;Une grande communauté juive s'est installée dans ce comté. Ses marchands contribuent significativement au commerce de celui-ci.;In dieser Grafschaft hat sich eine große jüdische Gemeinde niedergelassen, deren Kaufleute die Wirtschaft der Grafschaft bedeutend stärken.;;Una gran comunidad judía se ha instalado en este condado, sus comerciantes contribuyen significativamente al comercio del condado.;;;;;;;;;x
desc_logging_company_province;The prime wood contained within the forests of this county has drawn the attention of an elite group of artisans.;Le bois de premier choix des forêts de ce comté a attiré l'attention d'un groupe d'artisans d'élite.;Das qualitativ hochwertige Holz in den Wäldern dieser Grafschaft hat die Aufmerksamkeit einer Gruppe ausgezeichneter Kunsthandwerker geweckt.;;La madera de primera que contiene los bosques de este condado ha llamado la atención de un grupo selecto de artesanos.;;;;;;;;;x
desc_merchant_harbor_province;A steady influx of merchant ships provide this county with ample opportunity for procuring ships.;Un afflux constant de navires marchands offre à ce comté l'occasion d'obtenir des navires.;Ein steter Zulauf von Handelsschiffen gewährt dieser Grafschaft reichlich Gelegenheit, Schiffe zu erwerben.;;Un flujo constante de buques mercantes proporciona a este condado amplias oportunidades para adquirir buques.;;;;;;;;;x
desc_messenger_stations;A network of messengers ease the communication between peasants and their kin.;Un réseau de messagers facilite la communication entre les paysans et leurs familles.;Ein Netzwerk an Boten erleichtert die Kommunikation zwischen Bauern und ihren Angehörigen.;;Una red de mensajeros facilitará la comunicación entre los campesinos y sus familiares.;;;;;;;;;x
desc_new_roads;The roads of this county are brand new and well kept.;Les routes de ce comté sont nouvelles et bien entretenues.;Die Straßen in dieser Grafschaft sind neu und gut gepflegt.;;Los caminos de este condado están completamente nuevos y bien cuidados.;;;;;;;;;x
desc_new_shrines;In this county it seems as if each and every village has its own local shrine for worship.;Dans ce comté, c'est comme si chaque village avait son propre sanctuaire pour faire ses dévotions.;In dieser Grafschaft scheint wirklich jedes Dorf seinen eigenen religiösen Schrein zu besitzen.;;En este condado, parece como si cada pueblo tuviera su propio santuario local donde rendir culto.;;;;;;;;;x
desc_nomadic_rites;The Nomads of this county frequently perform war and fertility rites.;Les nomades de ce comté font souvent la guerre et des rites de fertilité.;Die Nomaden in dieser Grafschaft führen regelmäßig Kriegs- und Fruchtbarkeitsrituale durch.;;Los nómadas de este condado realizan con frecuencia ritos de fertilidad y guerra.;;;;;;;;x
desc_ore_mine_province;The mountains of this county contain a massive network of guilds mining for ore and breaking stone.;Les montagnes de ce comté contiennent un énorme réseau de guildes extrayant du minerai et brisant la pierre.;In den Bergen dieser Grafschaft hat sich ein enormes Netzwerk an Gilden entwickelt, die nach Erzen graben und Gestein abbauen.;;Las montañas de este condado contienen una enorme red de gremios mineros que excavan buscando mineral y partir piedras.;;;;;;;;;x
desc_prosperity_modifier_1;A prolonged period of peace and shrewd management has caused this county to §YProsper§!! \n\n§YProsperity§! will increase with time, but will be hampered by negative province modifiers, war, disease and sieges. Construct §YHospitals§! and keep the province clear of hostile armies to ensure that the county continues to prosper.;Une période prolongée de paix et une gestion judicieuse ont donné lieu à une §Yéconomie prospère§! dans le comté ! \n\nLa §Yprospérité§! augmentera avec le temps, mais sera entravée par tout modificateur comtal négatif, la guerre, la maladie ou un siège. Construisez un §Yhôpital§! et gardez toute armée ennemie hors du comté afin qu'il continue à prospérer.;Nach einer langen Zeit des Friedens und gewandter Verwaltung §Ywächst§! diese Grafschaft wie nie zuvor! \n\nDer §YWohlstand§! wird sich im Lauf der Zeit steigern, doch negative Provinzmodifikatoren, Kriege, Krankheiten und Belagerungen wirken dem entgegen. Baut §YHospitale§! und haltet feindliche Armeen aus der Provinz fern, damit die Grafschaft weiter blühen kann.;;¡Un prolongado período de paz y gestión inteligente ha llevado a este condado a §YProsperar§!! \n\nLa §YProsperidad§! aumentará con el tiempo, pero será dificultada por modificadores de provincia negativos: guerra, enfermedad y asedios. Construye §YHospitales§! y mantén la provincia libre de ejércitos hostiles para asegurarte que el condado sigue prosperando.;;;;;;;;;x
desc_prosperity_modifier_2;A prolonged period of peace and shrewd management has caused this county to §YFlourish§!! \n\n§YProsperity§! will increase with time, but will be hampered by negative province modifiers, war, disease and sieges. Construct §YHospitals§! and keep the province clear of hostile armies to ensure that the county continues to prosper.;Une période prolongée de paix et une gestion judicieuse ont donné lieu à une §Yéconomie florissante§! dans le comté ! \n\nLa §Yprospérité§! augmentera avec le temps, mais sera entravée par tout modificateur comtal négatif, la guerre, la maladie ou un siège. Construisez un §Yhôpital§! et gardez toute armée ennemie hors du comté afin qu'il continue à prospérer.;Nach einer langen Zeit des Friedens und gewandter Verwaltung §Yblüht§! diese Grafschaft geradezu! \n\nDer §YWohlstand§! wird sich im Lauf der Zeit steigern, doch negative Provinzmodifikatoren, Kriege, Krankheiten und Belagerungen wirken dem entgegen. Baut §YHospitale§! und haltet feindliche Armeen aus der Provinz fern, damit die Grafschaft weiter florieren kann.;;¡Un prolongado período de paz y gestión inteligente ha llevado a este condado a §YFlorecer§!! \n\nLa §YProsperidad§! aumentará con el tiempo, pero será dificultada por modificadores de provincia negativos: guerra, enfermedad y asedios. Construye §YHospitales§! y mantén la provincia libre de ejércitos hostiles para asegurarte que el condado sigue prosperando.;;;;;;;;;x
desc_prosperity_modifier_3;A prolonged period of peace and shrewd management has caused this county to §YBoom§!! \n\n§YProsperity§! will increase with time, but will be hampered by negative province modifiers, war, disease and sieges. Construct §YHospitals§! and keep the province clear of hostile armies to ensure that the county continues to prosper.;Une période prolongée de paix et une gestion judicieuse ont donné lieu à une §Yéconomie en plein essor§! dans le comté ! \n\nLa §Yprospérité§! augmentera avec le temps, mais sera entravée par tout modificateur comtal négatif, la guerre, la maladie ou un siège. Construisez un §Yhôpital§! et gardez toute armée ennemie hors du comté afin qu'il continue à prospérer.;Nach einer langen Zeit des Friedens und gewandter Verwaltung §Yfloriert§! diese Grafschaft geradezu! \n\nDer §YWohlstand§! wird sich im Lauf der Zeit steigern, doch negative Provinzmodifikatoren, Kriege, Krankheiten und Belagerungen wirken dem entgegen. Baut §YHospitale§! und haltet feindliche Armeen aus der Provinz fern, damit die Grafschaft weiter boomen kann.;;Un prolongado período de paz y gestión inteligente ha llevado a este condado a un §YAuge§!! \n\nLa §YProsperidad§! aumentará con el tiempo, pero será dificultada por modificadores de provincia negativos: guerra, enfermedad y asedios. Construye §YHospitales§! y mantén provincia libre de ejércitos hostiles para asegurarte que el condado sigue prosperando.;;;;;;;;;x
desc_regimental_ground_province;This county serves as a training ground for elite regiments, and also houses their lodgings and armories.;Ce comté sert de terrain d'entraînement pour les régiments d'élite, et abrite également leurs logements et les armureries.;Diese Grafschaft dient als Übungsgelände für Eliteregimenter und stellt diesen Unterkünfte und Waffenkammern zur Verfügung.;;Este condado sirve como terreno de entrenamiento para los regimientos de élite, y también alberga sus alojamientos y arsenales.;;;;;;;;;x
desc_religious_settlement_province;A large community of religious minorities has settled in this county, their merchants significantly contributing to the commerce of the county.;Une grande communauté d'une minorité religieuse s'est installée dans ce comté. Ses marchands contribuent significativement au commerce de celui-ci.;In dieser Grafschaft hat sich eine große Gemeinde einer religiösen Minderheit niedergelassen, deren Kaufleute die Wirtschaft der Grafschaft bedeutend stärken.;;Una gran comunidad de minorías religiosas se ha asentado en este condado. Sus comerciantes contribuyen significativamente al comercio del condado.;;;;;;;;;x
desc_scholar_foundation_province;Scholar's Foundation;Fondation pour la science;Stiftung für Bildung;;Fundación de estudiosos;;;;;;;;;x
desc_throne_of_skulls;The skulls of this county's deceased population has been fashioned into a massive, gruesome throne.;Les crânes de la population décédée de ce comté ont été agencés pour former un énorme et horrible trône.;Aus den Schädeln der toten Bevölkerung dieser Grafschaft wurde ein massiver, grausiger Thron gefertigt.;;Los cráneos de población fallecida de este condado han sido reunidos en un trono enorme, espantoso.;;;;;;;;;x
DESTROY_IN_EXTRA_HOLDING_EFFECT;$BUILDING$ in $SETTLEMENT$ is destroyed;Le bâtiment '$BUILDING$' à $SETTLEMENT$ est détruit;$BUILDING$ in $SETTLEMENT$ wird zerstört;;$BUILDING$ de $SETTLEMENT$ es destruido;;;;;;;;;x
devoted_worshiper;Devoted Worshiper;Adoration religieuse profonde;Ergeben im Glauben;;Fiel devoto;;;;;;;;;x
DISEASE_DEFENSE_ATLEAST;This county has a §YDisease Defense§! value at least equal to $VALUE|Y$;Ce comté a une §Yrésistance à la maladie§! d'au moins $VALUE|Y$;Die §YKrankheitsresistenz§! dieser Provinz beträgt mindestens $VALUE|Y$;;Esta provincia tiene un valor de §YDefensa contra enfermedades§! al menos igual a $VALUE|Y$;;;;;;;;;x
DISEASE_DEFENSE_LESSTHAN;This county has a §YDisease Defense§! value inferior to $VALUE|Y$;Ce comté a une §Yrésistance à la maladie§! inférieure à $VALUE|Y$;Die §YKrankheitsresistenz§! dieser Provinz beträgt weniger als $VALUE|Y$;;Esta provincia tiene un valor de §YDefensa contra enfermedades§! inferior a $VALUE|Y$;;;;;;;;;x
