#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_MNM_6100_C;The craven [plot_target.GetTitledFirstName] has gone into hiding, but no walls or disguises can save [plot_target.GetHerHim] from Allah's wrath. I have identified the servant who brings [plot_target.GetHerHim] messages and last night I followed [Root.GetHerHim] all the way to [plot_target.GetFirstName]'s lair.;[plot_target.GetLeLaCap] lâche [plot_target.GetTitledFirstName] est parti[plot_target.Get_E] se cacher, mais aucun mur ni aucun déguisement ne peut lui éviter la colère d'Allah. J'ai identifié [Root.GetLeLa] domestique qui lui apporte les messages et la nuit dernière, je l'ai suivi[Root.Get_E] jusqu'à la tanière de [plot_target.GetFirstName].;[plot_target.GetDerDie] feige [plot_target.GetTitledFirstName] hat sich versteckt, aber keine Mauern oder Verkleidungen werden [plot_target.GetHerHim] vor Allahs Zorn schützen. Ich habe den Bediensteten gesehen, der [plot_target.Getihmihr] Nachrichten übermittelt, und gestern Nacht bin ich ihm bis zum Versteck von [plot_target.GetFirstName] gefolgt.;;[plot_target.GetTitledFirstName], que es tan cobarde como esperaba, se ha escondido. Pero ni los muros ni los disfraces van a permitir que huya de la ira de Alá. He averiguado quién le lleva los mensajes. Anoche le seguí hasta la guarida de [plot_target.GetFirstName].;;;;;;;;;x
EVTDESC_MNM_6100_D;The thick [plot_target.Host.Capital.GetHolding] walls of [plot_target.Location.Capital.GetName] might offer [plot_target.GetHerHim] shelter from the epidemic, but the wrath of the Assassins know no such obstacles. After having spent many nights watching the rotation of the guards and studied the [plot_target.Location.GetHolding] from every angle, I think I have found my opening...;Les murs épais [plot_target.Host.Capital.GetHoldingDuDela] de [plot_target.Location.Capital.GetName] pourraient bien lui offrir un abri contre l'épidémie, mais la colère des Assassins ne connaît pas de tels obstacles. Après avoir passé de nombreuses nuits à observer la rotation des gardes et à étudier [plot_target.Location.GetHolding] sous chaque angle, je pense avoir trouvé une faille...;Die dicken Mauern des Aufenthaltsortes in [plot_target.Location.Capital.GetName] mögen ihn vielleicht vor der Epidemie bewahren, aber der Zorn der Assassinen kennt keine Grenzen. Nach vielen Nächten, die ich damit verbrachte, die Schichtwechsel der Wachen zu beobachten und den Aufenthaltsort aus jedem erdenklichen Winkel zu studieren, glaube ich, dass ich meine Gelegenheit erspäht habe ...;;Los gruesos muros de [plot_target.Location.Capital.GetName] podrán darle cobijo de la epidemia, pero no de la ira de los Asesinos. Tras pasar muchas noches observando la rotación de los guardias y memorizando cada ángulo del edificio, creo que he encontrado una vía de acceso.;;;;;;;;;x
EVTDESC_MNM_6100_E;The thick [plot_target.Host.Capital.GetHolding] walls of [plot_target.Location.Capital.GetName] might offer [plot_target.GetHerHim] shelter from lesser dangers, but the wrath of the Assassins know no such obstacles. After having spent many nights watching the rotation of the guards and studied the [plot_target.Location.GetHolding] from every angle, I think I have found my opening...;Les murs épais [plot_target.Host.Capital.GetHoldingDuDela] de [plot_target.Location.Capital.GetName] pourraient bien lui offrir une protection contre de petits dangers, mais la colère des Assassins ne connaît pas de tels obstacles. Après avoir passé de nombreuses nuits à observer la rotation des gardes et à étudier [plot_target.Location.GetHolding] sous chaque angle, je pense avoir trouvé une faille...;Die dicken Mauern des Aufenthaltsortes in [plot_target.Location.Capital.GetName] mögen ihn vielleicht vor niederen Gefahren bewahren, aber der Zorn der Assassinen kennt keine Grenzen. Nach vielen Nächten, die ich damit verbrachte, die Schichtwechsel der Wachen zu beobachten und den Aufenthaltsort aus jedem erdenklichen Winkel zu studieren, glaube ich, dass ich meine Gelegenheit erspäht habe ...;;Los gruesos muros de [plot_target.Location.Capital.GetName] podrán darle cobijo de otros peligros, pero no de la ira de los Asesinos. Tras pasar muchas noches observando la rotación de los guardias y memorizando cada ángulo del edificio, creo que he encontrado una vía de acceso.;;;;;;;;;x
EVTDESC_MNM_6100_F;My target, [plot_target.GetTitledName], is hosting a feast in [plot_target.Location.Capital.GetName] and I have successfully infiltrated [plot_target.GetHerHis] kitchen staff. This will be spectacular...;Ma cible, [plot_target.Get_le_TitledName], tient un banquet à [plot_target.Location.Capital.GetName] et j'ai réussi à infiltrer le personnel de cuisine. Ce sera spectaculaire...;Mein Ziel, [plot_target.GetTitledName], hat ein Festmahl in [plot_target.Location.Capital.GetName] arrangiert und ich habe mich unter [plot_target.GetHerHis]e Küchenbelegschaft gemischt. Das wird großartig ...;;Mi objetivo, [plot_target.GetTitledName], ha organizado un festín en [plot_target.Location.Capital.GetName] y he conseguido infiltrarme entre el personal de cocina. Va a ser espectacular.;;;;;;;;;x
EVTDESC_MNM_6102_A;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe time has come to put an end to [plot_target.GetTitledFirstName] and [plot_target.GetHerHis] sins. In a week's time, when [plot_target.GetFirstName] leaves the [plot_target.GetHouseOfWorship] after [plot_target.GetReligiousRite], I will strike [plot_target.GetHerHim] down.\n\nMay our enemies cower in fear!\nSigned, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nC'est le moment pour en finir avec [plot_target.Get_le_TitledFirstName] et ses péchés. Dans une semaine, lorsque [plot_target.GetFirstName] sortira [plot_target.GetHouseOfWorshipDuDela] après [plot_target.GetReligiousRite], je l'abattrai.\n\nPuissent nos ennemis trembler de peur !\nSigné, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\ndie Zeit ist gekommen, [plot_target.GetTitledFirstName] und [plot_target.GetHerHis]en Sünden ein Ende zu bereiten. In einer Woche, wenn [plot_target.GetFirstName] das Gebetshaus nach [plot_target.Getdemder] [plot_target.GetReligiousRite] verlässt, werde ich [plot_target.GetHerHim] niederstrecken ...\n\nMögen unsere Feinde vor Angst erzittern!\n[assassin.GetSocietyRank] [assassin.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nHa llegado el momento de acabar con [plot_target.GetTitledFirstName] y con sus pecados. Dentro de una semana, cuando [plot_target.GetFirstName] salga del templo después del servicio religioso, ejecutaré el ataque.\n\n¡Que nuestros enemigos tiemblen de miedo!\nFirmado: [assassin.GetSocietyRank] [assassin.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6102_B;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe time has come to put an end to [plot_target.GetTitledFirstName] and [plot_target.GetHerHis] sins. I have found a way into the prison where [plot_target.GetSheHe] is held.\n\nMay our enemies cower in fear!\nSigned, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nC'est le moment pour en finir avec [plot_target.Get_le_TitledFirstName] et ses péchés. J'ai trouvé une ouverture dans la prison où [plot_target.GetIlElle] est détenu[plot_target.Get_E].\n\nPuissent nos ennemis trembler de peur !\nSigné, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\ndie Zeit ist gekommen, [plot_target.GetTitledFirstName] und [plot_target.GetHerHis]en Sünden ein Ende zu bereiten. Ich habe einen Weg in das Gefängnis gefunden, wo [plot_target.GetSheHe] gefangen gehalten wird.\n\nMögen unsere Feinde vor Angst erzittern!\n[assassin.GetSocietyRank] [assassin.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nHa llegado el momento de acabar con [plot_target.GetTitledFirstName] y con sus pecados. He encontrado una forma de llegar hasta donde se encuentra nuestro objetivo.\n\n¡Que nuestros enemigos tiemblen de miedo!\nFirmado: [assassin.GetSocietyRank] [assassin.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6102_C;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe time has come to put an end to [plot_target.GetTitledFirstName] and [plot_target.GetHerHis] sins. I have discovered the den in which [plot_target.GetSheHe] is cowering.\n\nMay our enemies cower in fear!\nSigned, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nC'est le moment pour en finir avec [plot_target.Get_le_TitledFirstName] et ses péchés. J'ai découvert la tanière dans laquelle [plot_target.GetIlElle] se cache.\n\nPuissent nos ennemis trembler de peur !\nSigné, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\ndie Zeit ist gekommen, [plot_target.GetTitledFirstName] und [plot_target.GetHerHis]en Sünden ein Ende zu bereiten. Ich habe das Loch gefunden, in dem [plot_target.GetSheHe] sich verkrochen hat.\n\nMögen unsere Feinde vor Angst erzittern!\n[assassin.GetSocietyRank] [assassin.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nHa llegado el momento de acabar con [plot_target.GetTitledFirstName] y con sus pecados. He encontrado la guarida donde se esconde nuestro objetivo.\n\n¡Que nuestros enemigos tiemblen de miedo!\nFirmado: [assassin.GetSocietyRank] [assassin.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6102_D;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe time has come to put an end to [plot_target.GetTitledFirstName] and [plot_target.GetHerHis] sins. I have found a way into the [plot_target.Host.Capital.GetHolding] where [plot_target.GetSheHe] resides.\n\nMay our enemies cower in fear!\nSigned, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nC'est le moment pour en finir avec [plot_target.Get_le_TitledFirstName] et ses péchés. J'ai trouvé un moyen d'entrer dans [plot_target.Host.Capital.GetHolding] où [plot_target.GetIlElle] réside.\n\nPuissent nos ennemis trembler de peur !\nSigné, [assassin.GetSocietyRank] [assassin.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\ndie Zeit ist gekommen, [plot_target.GetTitledFirstName] und [plot_target.GetHerHis]en Sünden ein Ende zu bereiten. Ich habe einen Weg gefunden, in [plot_target.GetHerHis]en Aufenthaltsort einzudringen.\n\nMögen unsere Feinde vor Angst erzittern!\n[assassin.GetSocietyRank] [assassin.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nHa llegado el momento de acabar con [plot_target.GetTitledFirstName] y con sus pecados. He encontrado una forma de llegar hasta donde vive nuestro objetivo.\n\n¡Que nuestros enemigos tiemblen de miedo!\nFirmado: [assassin.GetSocietyRank] [assassin.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6104_A;There is a solemn, almost reverential, atmosphere as the crowd pours out of the [Root.GetHouseOfWorship] after the [Root.GetReligiousRite]. I follow the flow of people absentmindedly while I ponder what the [Root.Religion.GetPriestTitle] said regarding right and wrong, [Root.Religion.GetHighGodName] and [Root.Religion.GetRandomEvilGodName]. Suddenly, I stumble. A moment later something heavy pushes me down into the dirt.;Il y a une atmosphère solennelle, presque révérencieuse, lorsque les gens sortent en masse [Root.GetHouseOfWorshipDuDela] après [Root.GetReligiousRite]. Je suis la foule mécaniquement alors que je pense à ce qu'un [Root.Religion.GetPriestTitle] a dit concernant le bien et le mal, [Root.Get_le_HighGod] et [Root.Religion.GetRandomEvilGodName]. Soudain, je trébuche. Un instant plus tard, quelque chose de lourd m'enfonce dans la boue.;Es herrscht eine ernste, beinah ehrfürchtige Atmosphäre, als die Menge nach [Root.Getdemder] [Root.GetReligiousRite] das Gebetshaus verlässt. Ich folge gedankenverloren der Menschenmenge, während ich darüber reflektiere, was der/die [Root.Religion.GetPriestTitle] über Recht und Unrecht, [Root.Religion.GetHighGodName] und [Root.Religion.GetRandomEvilGodName] gesagt hat. Plötzlich stolpere ich. Einen Augenblick später werde ich von etwas Schwerem in den Staub gedrückt.;;El ambiente era solemne, casi reverencial, mientras la multitud salía del templo tras el servicio religioso. Mientras contemplaba a la muchedumbre de forma distraída, reflexionaba sobre las palabras de [Root.Religion.GetPriestTitle] acerca del bien y el mal, [Root.Religion.GetHighGodName] y [Root.Religion.GetRandomEvilGodName]. De pronto me he tropezado y, un segundo después, algo me ha empujado con fuerza y me ha hecho caer al barro.;;;;;;;;;x
EVTDESC_MNM_6104_B;As the cell door creaks I steady myself. [Host.GetTitledFirstName]'s jailer is a brute of a [Host.GetManWoman]. However, when faint light of a distant torch reveals the silhouette in the doorway, my heart sinks from its position in my stomach to the floor. This is not the jailer. And... is that a dagger in [assassin.GetHerHis] hand?;Alors que la porte de la cellule grince, je me redresse. [Host.GetLeLaCap] geôli[Host.GetErEre] [Host.Get_du_TitledFirstName] est une armoire à glace. Cependant, lorsque la lueur d'une torche lointaine révèle la silhouette dans l'embrasure de la porte, je suis sous le choc. Ce n'est pas [Host.GetLeLa] geôli[Host.GetErEre]. Et... est-ce une dague dans sa main ?;Als die Zellentür knirscht, richte ich mich auf. Der Kerkermeister von [Host.GetTitledFirstName] ist ein wahrer Riese. Als jedoch das schwache Licht einer entfernten Fackel die Silhouette im Türrahmen erhellt, fällt mir das Herz in die Magengrube und von dort auf den Boden. Das ist nicht der Kerkermeister. Und ... ist das ein Dolch in [assassin.GetHerHis]er Hand?;;La puerta de la celda ha chirriado y he intentado mantener la calma. Una tosca figura vigilaba a [Host.GetTitledFirstName]. Cuando la luz de una antorcha lejana ha iluminado a la silueta frente a la puerta, el corazón me ha dado un vuelco. No se trataba de un carcelero y... ¿era una daga eso que llevaba en la mano?;;;;;;;;;x
EVTDESC_MNM_6104_C;I open my eyes and suddenly I feel wide awake. Something is not right, I can sense it with all my being. Why is the window open...?\nThe whisper emerging from the shadows is soft as silk. "Did you think you could escape the Assassins, [Root.GetFirstName]?";J'ouvre les yeux et soudainement je me sens très éveillé[Root.Get_E]. Quelque chose ne va pas, je le sens de tout mon être. Pourquoi la fenêtre est-elle ouverte ? \nLe chuchotement émergeant de l'ombre est doux comme de la soie. « Avez-vous cru que vous pourriez échapper aux Assassins, [Root.GetFirstName] ? »;Ich öffne meine Augen und plötzlich fühle ich mich hellwach. Etwas stimmt nicht, ich kann es mit meinem ganzen Wesen spüren. Warum ist das Fenster offen ...?\nDas Geflüster, das aus den Schatten dringt, ist weich wie Seide. "Dachtest du wirklich, du könntest den Assassinen entkommen, [Root.GetFirstName]?";;Me he despertado de golpe, totalmente alerta. Todo mi cuerpo sentía que algo no iba bien. ¿Por qué estaba abierta la ventana?\nDe entre las sombras ha surgido un susurro suave como la seda. "¿Creías que podías huir de los Asesinos, [Root.GetFirstName]?".";;;;;;;;;x
EVTDESC_MNM_6104_D;The atmosphere at court grows more strained each day, so I thought a little feast would do us all good. I am conversing with [conversationalist.GetTitledFirstName] over the main course when the loud clatter of a serving dish crashing to the floor makes me jump out of my seat. I face the clumsy servant but words fail me as I discover the dagger in [assassin.GetHerHis] hand.;L'atmosphère à la cour devenait plus tendue chaque jour, donc j'ai pensé qu'une petite fête nous ferait à tous du bien. Alors que je converse avec [conversationalist.Get_le_TitledFirstName] sur le plat principal, le fracas d'un plat de service tombé au sol me fait sursauter sur mon siège. Je fais face [assassin.GetAuAla] domestique maladroit[assassin.Get_E], mais les mots me manquent lorsque j'aperçois le poignard dans sa main.;Die Atmosphäre am Hof wird mit jedem Tag angespannter, also dachte ich, ein kleiner Festschmaus würde uns allen guttun. Ich unterhalte mich beim Hauptgang mit [conversationalist.GetTitledFirstName], als das laute Geräusch einer auf den Boden fallenden Servierplatte mich aus dem Sitz reißt. Ich wende mich dem unbeholfenen Bediensteten zu, doch die Worte bleiben mir im Hals stecken, als ich den Dolch in [assassin.GetHerHis]er Hand erblicke.;;El ambiente en la corte estaba cada día más tenso, así que decidí organizar un festín para que todos nos relajásemos un poco. Mientras conversaba con [conversationalist.GetTitledFirstName] durante el primer plato, un gran estruendo me ha hecho dar un salto en mi asiento. A un sirviente se le ha caído una bandeja. Me he dirigido hacia él, pero me he quedado inmóvil al ver que llevaba una daga en la mano.;;;;;;;;;x
EVTDESC_MNM_6104_E;It... it is so hard to breathe. A heavy weight is pressing down on me, constricting my chest, pushing the air out of my lungs. As the worlds come in to focus I see a figure hovering over me. Is that a dagger?;C'est... c'est si difficile de respirer. Quelque chose de lourd me plaque au sol, comprimant ma poitrine et faisant sortir l'air de mes poumons. Alors que ce qui m'entoure m'apparaît plus clairement, j'aperçois quelqu'un au-dessus de moi. Est-ce une dague ?!;Es ... Es ist so schwer zu atmen. Ein schweres Gewicht zwingt mich nach unten, verschnürt mir die Brust, drückt mir die Luft aus den Lungen. Als ich wieder aufsehen kann, erblicke ich über mir eine Gestalt. Ist das ein Dolch?;;Se me ha cortado la respiración... Una fuerza pesada me ha oprimido el pecho y me ha dejado sin aliento. He entornado los ojos para fijar la vista y he visto una figura sobre mí. ¿Llevaba una daga en la mano?;;;;;;;;;x
EVTDESC_MNM_6104_F;I am conversing with [conversationalist.GetTitledFirstName] over the main course when the loud clatter of a serving dish crashing to the floor makes me jump out of my seat. I face the clumsy servant but words fail me as I discover the dagger in [assassin.GetHerHis] hand.;Alors que je converse avec [conversationalist.Get_le_TitledFirstName] sur le plat principal, le fracas d'un plat de service tombé au sol me fait sursauter sur mon siège. Je fais face [assassin.GetAuAla] domestique maladroit[assassin.Get_E], mais les mots me manquent lorsque j'aperçois le poignard dans sa main.;Ich unterhalte mich beim Hauptgang mit [conversationalist.GetTitledFirstName], als das laute Geräusch einer auf den Boden fallenden Servierplatte mich aus dem Sitz reißt. Ich wende mich dem unbeholfenen Bediensteten zu, doch die Worte bleiben mir im Hals stecken, als ich den Dolch in [assassin.GetHerHis]er Hand erblicke.;;Mientras conversaba con [conversationalist.GetTitledFirstName] durante el primer plato, un gran estruendo me ha hecho dar un salto en mi asiento. A un sirviente se le ha caído una bandeja. Me he dirigido hacia él, pero me he quedado inmóvil al ver que llevaba una daga en la mano.;;;;;;;;;x
EVTDESC_MNM_6105_A;"I am here to carry out Allah's judgment, [Root.GetFirstName]." The [assassin.GetManWoman]'s voice is deep, tinted with a strange accent. It rises to a loud shout, "[Root.GetAssassinsCrimeOutcry]!" The afternoon sun is reflected in the raised dagger, blinding me as [assassin.GetSheHe] stabs downwards.;« Je suis ici pour exécuter le jugement d'Allah, [Root.GetFirstName] ». La voix de [assassin.GetLLa][assassin.GetManWoman] est grave, avec un accent étrange, et devient forte : « [Root.GetAssassinsCrimeOutcry] ! ». Le soleil de l'après-midi se reflète dans la dague brandie, m'aveuglant alors qu'[assassin.GetIlElle] me poignarde vers le bas.;"Ich bin hier, um Allahs Urteil zu vollstrecken, [Root.GetFirstName]." Die Stimme der Person ist tief und hat einen seltsamen Akzent. Sie wandelt sich zu einem lauten Schrei: "[Root.GetAssassinsCrimeOutcry]!" Der erhobene Dolch reflektiert die Nachmittagssonne und blendet mich, als [assassin.GetSheHe] hinabsticht.;;"[Root.GetFirstName], he venido a cumplir la voluntad de Alá." Su voz era grave y tenía un acento misterioso. Ha proferido un "¡[Root.GetAssassinsCrimeOutcry]!". Acto seguido, ha elevado una daga reluciente que ha cortado el aire en dirección a mi pecho.";;;;;;;;;x
EVTDESC_MNM_6105_B;"No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or the Assassins." There is nowhere to run. Nothing within reach to use as a weapon. [assassin.GetSheHeCap] points the dagger at me, and says solemnly: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";« Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins », me dit-[assassin.GetIlElle]. Il n'y a nulle part où se réfugier. Il n'y a rien qui puisse servir d'arme. [assassin.GetIlElleCap] pointe la dague vers moi, et dit solennellement : « [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName] ».;"Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen." Es gibt keinen Ausweg. Es ist nichts in Reichweite, das als Waffe dienen könnte. [assassin.GetSheHeCap] richtet den Dolch auf mich und spricht mit ernster Miene: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";;"Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos. No tenía escapatoria. No había nada a mi alrededor que pudiera usar como arma." La figura me ha apuntado con la daga y ha dicho solemnemente: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]".";;;;;;;;;x
EVTDESC_MNM_6105_C;I grasp for the dagger under my pillow, but the shock of this unexpected visit has made my fingers stiff and movement imprecise. Before I can find it, the hooded figure is upon me. A dagger glints in the faint moonlight. "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";J'essaie de saisir le poignard sous mon oreiller, mais le choc de cette visite inattendue a rendu mes doigts raides et mes mouvements imprécis. Avant que je puisse le trouver, la personne encapuchonnée est sur moi. Un poignard scintille sous le clair de lune. « [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]. »;Ich greife nach dem Dolch unter meinem Polster, aber der Schock dieses unerwarteten Besuchs hat meine Finger gelähmt und meine Reaktionsfähigkeit eingeschränkt. Bevor ich ihn finden kann, stürzt die verhüllte Gestalt sich bereits auf mich. Ein Dolch schimmert im schwachen Mondlicht. "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";;He intentado alcanzar la daga que guardo bajo la almohada, pero mis movimientos eran torpes debido a la conmoción por la aparición del intruso. Antes de que consiguiera hacerme con ella, la figura se ha abalanzado sobre mí. Una daga ha relucido bajo la luz de la luna. "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]".";;;;;;;;;x
EVTDESC_MNM_6105_D;"The time has come for the judgment of [Root.Religion.GetHighGodNameCap]!" The guests fall silent as the [assassin.GetManWoman]'s shout echoes through the hall. A flash of gleaming metal, and then blood, pouring from between my fingers. A soft whisper as the world grows dim: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";« C'est le moment du jugement [assassin.Get_du_HighGod] ! ». Les invités se taisent, alors que le cri de [assassin.GetLLa][assassin.GetManWoman] résonne à travers la grande salle. Une lueur soudaine de métal brillant, et puis le sang, s'écoulant entre mes doigts. Un doux murmure, alors que ma vue se brouille : « [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName] ».;"Die Zeit für [Root.Religion.GetHighGodNameCap]s Urteil ist gekommen!" Die Gäste halten inne, als [assassin.Getderdie] [assassin.GetManWoman] durch die Hallen ruft. Ein Stück Metall blitzt auf, plötzlich ist da Blut, das durch meine Finger läuft. Jemand flüstert sanft, als die Welt verschwimmt: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";;"¡Ha llegado la hora de que se haga la voluntad de [Root.Religion.GetHighGodNameCap]!". Los invitados han guardado silencio mientras el grito retumbaba por el pasillo. El filo ha resplandecido antes de derramar sangre que me ha resbalado entre los dedos. Antes de que el mundo se volviera oscuro, he escuchado un último susurro: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]".";;;;;;;;;x
EVTDESC_MNM_6105_E;"No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or the Assassins." The [assassin.GetManWoman]'s voice is deep, solemn. "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]." The moonlight reflects in the dagger as [assassin.GetSheHe] raises it over her head. I close my eyes.;« Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins », me dit-[assassin.GetIlElle]. La voix de [assassin.GetLLa][assassin.GetManWoman] est grave, solennelle. « [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName] ». Le clair de lune se reflète dans le poignard, alors qu'[assassin.GetIlElle] le lève au-dessus de sa tête. Je ferme les yeux.;"Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen." Die Stimme der Person ist tief und feierlich: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]." Der Dolch reflektiert das Mondlicht, als sie ihn über den Kopf hebt. Ich schließe meine Augen.;;"Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos." Su voz era grave y solemne: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]". La luna se ha reflejado en la daga cuando la figura la ha levantado en el aire. He cerrado los ojos.";;;;;;;;;x
EVTDESC_MNM_6106_A;It was easy to separate [plot_target.GetFirstName] from [plot_target.GetHerHis] guards. As if [plot_target.GetSheHe] was a sheep, I herded [plot_target.GetHerHim] into the midst of the crowd, where everyone would see. "[plot_target.GetAssassinsCrimeOutcry]!" I shouted, raising my dagger. Those who saw will never forget.;Ce fut facile d'éloigner [plot_target.GetFirstName] de ses gardes. Comme si c'était un mouton, je l'ai guidé[plot_target.Get_E] au milieu de la foule afin d'être vu. « [plot_target.GetAssassinsCrimeOutcry] ! », ai-je crié, brandissant ma dague. Ceux qui ont vu n'oublieront jamais.;Es war einfach, [plot_target.GetFirstName] von den Wachen zu trennen. Als wäre [plot_target.GetSheHe] ein Schaf, trieb ich [plot_target.GetHerHim] in die Menge, wo alle zusehen konnten. "[plot_target.GetAssassinsCrimeOutcry]!" Ich schrie und erhob meinen Dolch. Jene, die es mitangesehen haben, werden es nie vergessen.;;Ha sido fácil separar a [plot_target.GetFirstName] de sus guardias. Como un perro que guía al rebaño, he conseguido llevar a mi objetivo justo en medio de la multitud para que todos pudieran verlo. Mientras levantaba la daga en el aire he gritado: "¡[plot_target.GetAssassinsCrimeOutcry]!". Sé que quienes estaban allí nunca lo olvidarán.";;;;;;;;;x
EVTDESC_MNM_6106_B;Due to my extensive preparations, entering the prison of [plot_target.Host.GetTitledFirstName] was almost too easy. The burly jailer had fallen asleep – one less death tonight, it seemed – but [plot_target.GetFirstName] was wide awake when I entered [plot_target.GetHerHis] cell. "[plot_target.GetAssassinsCrimeOutcry], [plot_target.GetFirstName].";Grâce à mes préparatifs minutieux, entrer dans la prison [plot_target.Host.Get_du_TitledFirstName] fut presque trop facile. Le geôlier de forte carrure s'était endormi – ça aura fait un mort de moins cette nuit-là – mais [plot_target.GetFirstName], quant à [plot_target.GetLuiElle] était éveillé[plot_target.Get_E] lorsque je suis entré[Root.Get_E] dans sa cellule. « [plot_target.GetAssassinsCrimeOutcry], [plot_target.GetFirstName]. »;Aufgrund meiner umfassenden Vorbereitungen konnte ich das Gefängnis von [plot_target.Host.GetTitledFirstName] ganz einfach betreten. Der stämmige Kerkermeister ist eingeschlafen – offenbar ein Tod weniger heute Nacht – doch [plot_target.GetFirstName] war hellwach, als ich [plot_target.GetHerHis]e Zelle betrat. "[plot_target.GetAssassinsCrimeOutcry], [plot_target.GetFirstName].";;Gracias a mis pesquisas, me ha resultado muy fácil acceder a la cárcel de [plot_target.Host.GetTitledFirstName]. El corpulento carcelero estaba dormido. "Una muerte menos", me he dicho. Pero al entrar en la celda he visto que [plot_target.GetFirstName] estaba totalmente alerta. "[plot_target.GetAssassinsCrimeOutcry], [plot_target.GetFirstName]".";;;;;;;;;x
