HF_100_DESC;A wandering warrior has requested an audience. It appears as if the entire court is abuzz with stories of [invited_character.GetHerHis] exploits, this [invited_character.GetFirstNameWithNick] is seemingly of great renown. [invited_character.GetSheHeCap] wishes to swear fealty to me, having heard of my relation to the legendary [target_bloodline_founder.GetFullName]! I truly am blessed by my blood.;Un[invited_character.Get_E] guerri[invited_character.GetErEre] itinérant[invited_character.Get_E] a demandé une audience. Il semble que toute la cour soit en effervescence avec les histoires de ses exploits, c[invited_character.GetEEtte] [invited_character.GetFirstNameWithNick] ayant apparemment une grande renommée. [invited_character.GetIlElleCap] veut me jurer fidélité, ayant entendu parler de ma parenté avec [target_bloodline_founder.GetLeLa] légendaire [target_bloodline_founder.GetFullName] ! Je suis vraiment béni[Root.Get_E] par mon sang.;Ein reisender Krieger hat um Audienz gebeten. Es scheint, dass der gesamte Hof von [invited_character.GetHerHis]en Geschichten begeistert ist. Diese[invited_character.GetrMale] [invited_character.GetFirstNameWithNick] genießt anscheinend großes Ansehen. [invited_character.GetSheHeCap] möchte mir die Treue schwören, nachdem [invited_character.GetSheHe] von meiner Verbindung zum legendären [target_bloodline_founder.GetFullName] gehört hat! Ich bin wahrlich durch mein Blut gesegnet.;;Un guerrero errante ha solicitado audiencia. La corte parece agitada con las historias de sus hazañas, pues se ve que [invited_character.GetFirstNameWithNick] tiene gran renombre. Tras haberse enterado de mi relación con el legendario [target_bloodline_founder.GetFullName], desea jurarme lealtad. ¡Mi linaje es una bendición!;;;;;;;;;x
HF_110_DESC;The blood of [target_bloodline_founder.GetFullName] flows through my veins. Since the days [target_bloodline_founder.GetSheHe] walked the earth we have abandoned our old [target_bloodline_founder.Religion.GetName] faith, though I do see merit in the ways that helped shape such a legend...;Le sang de [target_bloodline_founder.GetFullName] coule dans mes veines. Nous avons abandonné notre ancienne foi [target_bloodline_founder.Religion.GetName] entre temps, mais je saisis la valeur des croyances qui ont contribué à façonner une telle légende...;Das Blut von [target_bloodline_founder.GetFullName] fließt durch meine Adern. Seitdem [target_bloodline_founder.GetSheHe] auf der Erde wandert, haben wir unseren alten [target_bloodline_founder.Religion.GetName]en Glauben aufgegeben, obwohl ich einen Nutzen in den Wegen sehe, die dazu beigetragen haben, eine solche Legende zu schaffen... ;;La sangre de [target_bloodline_founder.GetFullName] corre por mis venas. Hemos abandonado nuestra antigua fe [target_bloodline_founder.Religion.GetName] desde que [target_bloodline_founder.GetFullName] recorrió la tierra, aunque veo mérito en cómo esta le ayudó a forjar su leyenda…;;;;;;;;;x
HF_120_DESC;There are many legends about the great [target_bloodline_founder.GetManWoman] whose blood I share. A particular story has been circulating at court lately. It focuses on an epic feat where [target_bloodline_founder.GetFirstName] proves [target_bloodline_founder.GetHerHis] strength of character. The more I hear, the more I wish to emulate [target_bloodline_founder.GetHerHim]...;Il y a beaucoup de légendes sur l'éminent[target_bloodline_founder.Get_E] [target_bloodline_founder.GetManWoman] dont je suis [Root.GetLeLa] descendant[Root.Get_E]. Un récit en particulier a circulé à la cour ces derniers temps sur un exploit épique lors duquel [target_bloodline_founder.GetFirstName] a démontré sa force de caractère. Plus j'en entends parler, plus je souhaite l'imiter...;Es gibt viele Legenden über [target_bloodline_founder.Getdendie] große[target_bloodline_founder.GetnMale] [target_bloodline_founder.GetManWoman] [target_bloodline_founder.Getdessenderen] Blut ich teile. Eine besondere Geschichte macht momentan an meinem Hof die Runde. Es beschreibt die epische Heldentat, in der [target_bloodline_founder.GetFirstName] die Stärke [target_bloodline_founder.GetHerHis]es Charakters bewies. Je mehr ich davon höre, desto mehr möchte ich [target_bloodline_founder.GetHerHim] nacheifern...;;Cuentan muchas leyendas sobre [target_bloodline_founder.GetElLa] gran [target_bloodline_founder.GetManWoman] cuya sangre comparto. Últimamente circula por la corte una historia en particular centrada en una hazaña gloriosa en la que [target_bloodline_founder.GetFirstName] mostró la fuerza de su carácter. Cuanto más la oigo, más deseo emular[target_bloodline_founder.GetRleRla]…;;;;;;;;;x

EVTOPTA_HF_110;We were once like them, we should not judge their ways.;Nous étions autrefois comme eux, nous ne devrions pas les juger.;Wir waren einst wie sie. Wir sollten sie nicht verurteilen.;;Antaño fuimos como ellos, no juzguemos sus costumbres.;;;;;;;;;x
EVTOPTA_HF_120;I shall strive to be more like [target_bloodline_founder.GetHerHim]!;Je vais m'efforcer de lui ressembler !;Ich strebe danach mehr wie [target_bloodline_founder.GetSheHe] zu sein!;;¡Me esforzaré para ser más como [target_bloodline_founder.GetElElla];;;;;;;;;x

EVTOPTB_HF_100;Who invited [invited_character.GetHerHim]? Begone!;Qui l'a invité[invited_character.Get_E] ? Partez !;Wer hat [invited_character.Getihnsie] eingeladen? Verschwindet!;;¿Quién le ha invitado? ¡Largo!;;;;;;;;;x
EVTOPTB_HF_110;No, the ways of old belong in the past.;Les croyances des anciens appartiennent au passé.;Die alten Wege gehören der Vergangenheit an.;;No, las costumbres del pasado pertenecen al pasado.;;;;;;;;;x
EVTOPTB_HF_120;No, I make my own fate.;Non, je vais suivre ma propre destinée.;Nein! Ich muss meine eigene Geschichte schreiben.;;No, yo creo mi propio destino.;;;;;;;;;x

EVTOPTC_HF_110;[target_bloodline_founder.Religion.GetHighGodName] speaks directly through my blood! I repent!;[target_bloodline_founder.Religion.GetHighGodName] parle directement à travers mon sang ! Je me repens !;[target_bloodline_founder.Religion.GetHighGodName] spricht direkt durch mein Blut!;;¡[target_bloodline_founder.Religion.GetHighGodName] me habla a través de mi linaje! ¡Me arrepiento!;;;;;;;;;x
EVTOPTC_HF_120;I know EXACTLY what they are referring to!;Je sais exactement ce à quoi ils font allusion !;Ich weiß GENAU, worauf sie sich beziehen.;;¡Sé PERFECTAMENTE de qué hablan!;;;;;;;;;x

EVTTITLEHF24000;Tyrant of Trinacria;Tyran de Trinacrie;Tyrann von Trinacria;;Tirano de Trinacria;;;;;;;;;x
EVTTITLEHF24011;Queen of Illyria;Reine d'Illyrie;Königin von Illyrien;;Reina de Iliria;;;;;;;;;x
EVTTITLEHF24012;Queen of Illyria;Reine d'Illyrie;Königin von Illyrien;;Reina de Iliria;;;;;;;;;x
EVTTITLEHF24026;The happy [Root.GetSonDaughter] of [Root.Capital.GetName];L'heureu[Root.GetXSe] [Root.GetSonDaughter] de [Root.Capital.GetName];[Root.GetDerDie] glückliche [Root.GetSonDaughter] von [Root.Capital.GetName];;[Root.GetElLa] [Root.GetSonDaughter] feliz de [Root.Capital.GetName];;;;;;;;x
EVTDESCAHF24205;The valiant members of my expedition have finally returned to [Root.Capital.GetName].\nUnfortunately, they do not bring much with them. A few rusted jewels and fragments of a skulls, which my scholars quickly dismiss as too recent to belong to the great conqueror.\nDespite the alleged care and efforts that they put into their search, my men were unable to succeed, wasting a considerable amount of my time and resources for nothing.;Les vaillants membres de mon expédition sont de retour à [Root.Capital.GetName].\nMalheureusement, ils ne ramènent pas grand-chose. Quelques bijoux rouillés et des fragments de crânes trop récents pour appartenir au grand conquérant d'après mes érudits.\nMalgré leurs efforts supposés, mes hommes ont été incapables de réussir, gaspillant une quantité considérable de mon temps et de mes ressources.;Die tapferen Mitglieder meiner Expedition sind endlich nach [Root.Capital.GetName] zurückgekehrt.\nLeider bringen sie nicht viel mit sich. Ein paar verrostete Juwelen und Fragmente von Schädeln, die meine Gelehrten schnell als zu jung abtun, als dass sie dem großen Eroberer gehören könnten, ist alles. Trotzt der angeblichen Sorgfalt und der Bemühungen waren meine Männer nicht in der Lage etwas Brauchbares zu finden und haben dabei eine beträchtliche Menge Ressourcen und Zeit für nichts verschwendet.;;Los valientes miembros de mi expedición han regresado por fin a [Root.Capital.GetName].\nPor desgracia, no traen mucho consigo. Un par de joyas oxidadas y fragmentos de cráneos que mis eruditos descartan rápidamente como demasiado recientes para pertenecer al gran conquistador.\nPese a todo lo que se supone que se preocuparon y esforzaron en su búsqueda, mis hombres fueron incapaces de tener éxito, malgastando una cantidad considerable de mi tiempo y recursos para nada.;;;;;;;;;x
EVTDESCAHF24206;It took us countless sleepless nights spent reading ancient tomes and pursuing forgotten scrolls, but we have finally achieved our goal. Under my lead, my group of scholars has been able to trace a lineage from the earliest known members of the [Root.GetOnlyDynastyName] dynasty and the most plausible line of descendants of the glorious conqueror himself.\nThe only thing that is left now is to validate my claim in the eyes of my peers and subjects.\nMany envious upstarts are sure likely to dismiss my findings, jealous of my illustrious ascendancy. I will need to make sure that their voices are drowned out in the celebration for this momentous discovery.;Il nous a fallu d'innombrables nuits blanches pour lire des livres anciens et étudier des rouleaux oubliés, mais nous avons finalement atteint notre objectif. Sous ma direction, mon groupe d'érudits a été en mesure de retracer une lignée des premiers membres connus de la dynastie [Root.GetOnlyDynastyName] et de la lignée de descendants la plus plausible du glorieux conquérant.\nTout ce qu'il reste à faire est de valider ma revendication aux yeux de mes pairs et de mes sujets.\nBeaucoup de parvenus envieux, jaloux de ma glorieuse ascendance, risquent de rejeter mes conclusions. Je vais devoir m'assurer que leurs voix soient étouffées lors de la célébration de cette découverte capitale.;Wir haben unzählige schlaflose Nächte damit verbracht alte Bücher zu lesen und vergessene Schriftrollen zu studieren und haben nun endlich unser Ziel erreicht. Unter meiner Leitung konnte eine Gruppe von Gelehrten eine Blutlinie von den frühsten bekannten Mitgliedern der [Root.GetOnlyDynastyName]-Dynastie zur plausibelsten Linie der Nachkommen des glorreichen Eroberers selbst verfolgen.\nDas einzige, das jetzt noch fehlt, ist meine Behauptung in den Augen meinesgleichen und meiner Untertanen zu bestätigen.\nViele neidische Anwärter werden sicher versuchen meine Ergebnisse zu verwerfen. Ich werde sicherstellen müssen, dass ihre Stimme durch die Feier dieser bedeutenden Entdeckung übertönt werden.;;Nos llevó muchas noches sin dormir leyendo antiguos tomos y buscando pergaminos olvidados, pero al fin hemos logrado nuestro objetivo. Un grupo de eruditos dirigidos por mí ha sido capaz de trazar un linaje desde los primeros miembros conocidos de la dinastía [Root.GetOnlyDynastyName] a la línea más plausible de descendientes del mismísimo conquistador glorioso.\nLo único que queda ahora es validar mis derechos a los ojos de mis iguales y súbditos.\nSeguro que muchos advenedizos envidiosos descartarán mis hallazgos, celosos de mi ilustre ascendencia. Tendré que asegurarme de que sus voces se ahoguen en la celebración de este trascendental descubrimiento.;;;;;;;;;x
EVTDESCAHF24207;Despite all the sleepless nights, hundreds of researched scrolls and learned scholars, my efforts to find a link between my dynasty and Alexander's unknown descendants has been fruitless.\nSurely, a man that has traveled so far and wide, that has achieved so much during his brief life and earned eternal glory would not allow his glorious line to die out.\nAnd a dynasty as powerful as mine, who has risen to hold the most esteemed throne of [Root.PrimaryTitle.GetName] must surely trace its ancestry to the great conqueror himself.\nWhy is it then so hard for me to find the link between us?;Malgré toutes les nuits sans sommeil, les centaines de parchemins et d'érudits savants, mes efforts pour trouver un lien entre ma dynastie et les descendants inconnus d'Alexandre ont été vains.\nUn homme qui a voyagé partout, achevé tant de choses durant sa brève vie et gagné la gloire éternelle ne permettrait certainement pas que sa glorieuse lignée meure.\nEt une dynastie aussi puissante que la mienne, qui a émergé pour obtenir le trône le plus estimé [Root.PrimaryTitle.Get_du_Realm], doit certainement avoir son ascendance qui remonte au grand conquérant.\nPourquoi est-il alors si difficile pour moi de trouver le lien entre nous ?;Trotzt all der schlaflosen Nächte und Hunderten von durchgelesenen Schriftrollen und weisen Gelehrten waren meine Bemühungen, eine Verbindung zwischen meiner Dynastie und der unbekannten Nachkommenschaft Alexanders zu finden, furchtlos.\nSicherlich würde ein Mann, der so weit gereist und in seinem kurzen Leben so viel erreicht ha, um ewigen Ruhm zu ernten, seine glorreiche Blutlinie nicht aussterben lassen.\nDazu kommt, dass eine Dynastie, die so mächtig wie die meine ist und sich erhoben hat, um den angesehenen Thron von [Root.PrimaryTitle.GetName] zu halten, sicherlich ihre Abstammung auf diesen großen Eroberer selbst zurückführen. Warum ist es also so schwer für mich eine Verbindung zwischen ihnen zu finden?;;A pesar de todas las noches sin dormir, cientos de pergaminos revisados y sabios eruditos, mis esfuerzos por encontrar un vínculo entre mi dinastía y los desconocidos descendientes de Alejandro no han dado fruto.\nSeguro que un hombre que viajó tanto, logró tanto durante su breve vida y se ganó la gloria eterna no dejaría que se extinguiera su linaje glorioso.\nY seguro que una dinastía tan poderosa como la mía, que se alzó para ocupar el muy apreciado trono de [Root.PrimaryTitle.GetName] retrotae su ascendencia al mismísimo gran conquistador.\n¿Y entonces por qué me resulta tan difícil encontrar el vínculo entre nosotros?;;;;;;;;;x
EVTDESCAHF24208;After years of study, research and investment, I have finally achieved my goal and eternally bound my dynasty's name to one of the greatest conquerors of known history.\nLong after I am gone, people will look at my descendants in awe and tremble at the very thought of meeting them on the field of battle.\nWithin our veins flows the same strength that subjugated Egypt, the same genius that cracked Babylon, the same ambition that led one man to travel from the heart of civilization to the edge of the world.;Après des années d'étude, de recherche et d'investissement, j'ai finalement atteint mon but et associé pour toujours le nom de ma dynastie à l'un des plus grands conquérants de l'Histoire. Bien après ma mort, les gens regarderont mes descendants avec respect et trembleront à l'idée de les rencontrer sur le champ de bataille.\nDans nos veines coule la même force que celle qui a subjugué l'Égypte, le même génie qui a déchiré Babylone, la même ambition qui a conduit un homme à voyager du coeur de la civilisation jusqu'au bout du monde.;Nach Jahren des Studiums, der Forschung und Investitionen habe ich mein Ziel endlich erreicht und den Namen meiner Dynastie ewig an den eines der größten Eroberer der bekannten Geschichte gebunden.\nLange nachdem ich von dieser Welt gegangen sein werde, werden die Menschen ehrfürchtig auf meine Nachkommenschaft schauen und bei dem Gedanken, sie auf dem Schlachtfeld zu treffen, erzittern. In unseren Adern fließt die gleiche Stärke wie die, die Ägypten unterworfen hat und das gleiche Genie, das Babylon geknackt hat, die gleiche Ambition, die einen Mann dazu gebracht hat aus dem Herzen der Zivilisation an den Rand der Welt zu reisen.;;Tras años de estudios, investigaciones e inversiones, he logrado finalmente mi meta y unido eternamente el nombre de mi dinastía con uno de los mayores conquistadores de la historia conocida.\nMucho después de haberme ido, la gente mirará a mis descendientes con respeto y temblará ante la idea de encontrarse con ellos en el campo de batalla.\nPor nuestras venas fluye la misma fuerza que subyugó a Egipto, el mismo genio que destrozó Babilonia, la misma ambición que llevó a un hombre a viajar del corazón de la civilización hasta el fin del mundo.;;;;;;;;;x
EVTDESCAHF24209;Despite my best efforts, my peers have yet to recognize the legitimacy of my claim to Alexander's ancestry.\nEven worse, my own subjects have reacted with apathy and skepticism to the news about my dynasty's prestigious founder. My councilors believe that the people are simply too ignorant to understand the importance of my discovery, while my peers are merely envious of its implications.\nFor one reason or the other, my quest is not over yet. My claim will have no value for as long as it is not universally recognized.;Malgré tous mes efforts, mes pairs n'ont pas encore reconnu la légitimité de ma revendication sur la lignée d'Alexandre.\nPire encore, mes propres sujets ont réagi avec apathie et scepticisme à la nouvelle. Mes conseillers croient que les gens sont simplement trop ignorants pour comprendre l'importance de ma découverte, tandis que mes pairs ne sont que des envieux.\nMa quête n'est pas encore terminée. Ma revendication n'aura aucune valeur tant qu'elle ne sera pas universellement reconnue.;Trotzt meiner Bemühungen haben andere meines Ranges die Legitimität meines Anspruchs auf Alexanders Herkunft noch nicht anerkannt. Noch schlimmer ist aber, dass meine eigenen Untertanen auf die Nachricht über den prestigeträchtigen Gründer meiner Dynastie mit Apathie und Skepsis reagiert haben. Mein Rat glaubt, dass die Leute einfach zu ignorant sind, um die Wichtigkeit meiner Entdeckung zu verstehen und gleichrangige nur neidisch auf ihre Auswirkungen sind.\nAus diesen Gründen ist meine Suche noch nicht beendet. Mein Anspruch wird keinen Wert haben, solange er nicht allgemein anerkannt ist.;;A pesar de mis mejores esfuerzos, mis iguales aún no han reconocido la legitimidad de mis derechos a la ascendencia de Alejandro.\nAún peor, mis propios súbditos han reaccionado con apatía y escepticismo a las noticias del prestigio fundador de mi dinastía. Los consejeros creen que el pueblo es demasiado ignorante para comprender la importancia de mi descubrimiento, mientras que mis iguales solo sienten envidia de las implicaciones.\nSea por el motivo que sea, mi misión aún no ha acabado. Mis derechos no valdrán nada si no se reconocen universalmente.;;;;;;;;;x
EVTDESCAHF24210;There have been many rumors about [From.GetTitledFirstName] recently.\nUsing the help of charlatans, sorcerers and grave-robbers, the [From.GetTitle] of [From.PrimaryTitle.GetName] has fabricated a ludicrous claim to Alexander's the Great dynasty. Many rulers have made such ludicrous assertions in the past, trying to latch onto the glorious name of the ancient conqueror, yet none had been taken seriously, until now.\nBy associating [From.GetHerHis] family to Alexander, [From.GetTitledFirstName] has succeeded in increasing enormously the prestige of the [From.GetOnlyDynastyName] for centuries to come.;Il y a eu beaucoup de rumeurs à propos [From.Get_du_TitledFirstName] dernièrement.\nAvec l'aide de charlatans, de sorciers et de pilleurs de tombes, [From.Get_only_le_Title][From.GetTitle] [From.PrimaryTitle.Get_du_Realm] a déclaré être de la dynastie d'Alexandre le Grand. D'autres dirigeants avaient déjà fait des déclarations aussi ridicules afin qu'on les associe au glorieux conquérant, mais aucun n'avait été pris au sérieux jusqu'à maintenant.\nEn associant sa famille à Alexandre, [From.Get_le_TitledFirstName] a réussi à augmenter énormément le prestige des [From.GetOnlyDynastyName].;Es gab in letzter Zeit viele Gerüchte über [From.GetTitledFirstName].\nMit der Hilfe von Scharlatanen, Zauberern und Grabräubern hat [From.Getderdie] [From.GetTitle] von [From.PrimaryTitle.GetName] einen lächerlichen Anspruch auf Alexanders Dynastie fungiert. Viele Herrscher haben solch lächerliche Behauptungen bereits in der Vergangenheit gemacht und so versucht sich an den glorreichen Namen des alten Eroberers zu klammern, doch bis jetzt wurden och keiner ernst genommen.\nDurch die Verbindung [From.GetHerHis]er Familie zu Alexanders ist es [From.GetTitledFirstName] nun gelungen das Prestige der [From.GetOnlyDynastyName]-Dynastie für kommende Jahrhunderte enorm zu steigern.;;De un tiempo a esta parte ha habido muchos rumores sobre [From.GetTitledFirstName].\nCon la ayuda de charlatanes, magos y ladrones de tumbas, [From.GetElLa] [From.GetTitle] de [From.PrimaryTitle.GetName] ha inventado unos derechos ridículos a la dinastía de Alejandro Magno. Muchos gobernantes han hecho en el pasado afirmaciones así de ridículas, intentando aferrarse al glorioso nombre del antiguo conquistador, pero hasta ahora nadie había sido tomado en serio.\nAl asociar su familia a Alejandro, [From.GetTitledFirstName] ha conseguido aumentar enormemente el prestigio de los [From.GetOnlyDynastyName] para los siglos venideros.;;;;;;;;;x
EVTDESCAHF24220;Ashoka is remembered by many for his outstanding military victories and his wise and prosperous rule. Under his lead, all of India was unified and at peace.\nOf all the dynasties who hopelessly wasted their lives trying to emulate his accomplishments, mine was the closest to succeed. I have been pondering as of recently if the accomplishments of my family in reunifying India and holding it under a just and enlightened rule should be proof that the glorious spirit of Ashoka is being reincarnated through our bloodline, all the way to myself.;Nombreux sont ceux qui se souviennent d'Ashoka pour ses victoires militaires exceptionnelles et son règne sage et prospère. Sous sa direction, toute l'Inde était unifiée et en paix.\nDe toutes les dynasties qui ont passé vainement leur temps à tenter de reproduire ses exploits, la mienne était la plus proche. Récemment, je me suis demandé si les réalisations de ma famille visant à réunifier l'Inde et à la maintenir sous un règne juste et éclairé prouvent que l'esprit glorieux d'Ashoka se réincarne à travers notre lignée, jusqu'à moi.;Ashoka wird von vielen für seine herausragenden militärischen Siege und seine Weise und wohlhabende Herrschaft in Erinnerung bleiben. Unter seiner Führung war ganz Indien vereint und lebte in Frieden.\nVon allen Dynastien, die ihr Leben hoffnungslos in dem Bestreben verschwendet haben seinen Leistungen nachzueifern, war meine am erfolgreichsten. Ich habe in letzter Zeit darüber nachgedacht, ob die Errungenschaften meiner Familie, Indien erneut zu vereinigen und es gerecht und weise zu regieren, ein Beweis dafür sind, dass der glorreiche Geist von Ashoka in unserer Blutlinie wiedergeboren wurde, bis hin zu mir selbst.;;Ashoka es recordado por muchos por sus victorias militares excepcionales y su gobierno sabio y próspero. Bajo su liderazgo, toda la India estuvo unificada y en paz.\nDe todas las dinastías que malgastaron irremediablemente sus vidas tratando de emular sus logros, la mía es la que más cerca estuvo de tener éxito. Llevo un tiempo reflexionando si los logros de mi familia al reunificar la India y mantenerla bajo un gobierno justo e ilustrado probarían de que el espíritu glorioso de Ashoka se está reencarnando en nuestro linaje hasta llegar hasta mí.;;;;;;;;;x
EVTDESCAHF24221;Being already responsible for the reunification of India, my family has a greater claim to Ashoka's legacy than any other [Root.Culture.GetName] ruler, yet, in order for me to be formally recognized as a reincarnation of the enlightened Devanampiya Piyadassi, I must submit myself to the judgment of the wisest amongst us.\nI will call for the oldest and most prestigious Brahmins in India and allow them to examine my life and judge my character, so that they can confirm to my peers and subjects what I already know is the truth.;Étant déjà à l'origine de la réunification de l'Inde, ma famille revendique plus légitimement l'héritage d'Ashoka que tout autre seigneur [Root.GetCultureMasc]. Pourtant, pour que je sois officiellement reconnu[Root.Get_E] comme une réincarnation de l'éclairé Devanampiya Piyadassi, je dois me soumettre au jugement des plus sages d'entre nous.\nJ'appellerai les plus anciens et les plus prestigieux brahmanes d'Inde et leur permettrai d'examiner ma vie et de juger mon caractère, afin qu'ils puissent confirmer à mes pairs et aux sujets ce que je sais déjà être la vérité.;Da meine Familie bereits für die Wiedervereinigung Indiens verantwortlich ist, hat sie einen größeren Anspruch auf Ashokas Vermächtnis als jeder andere [Root.Culture.GetName]e Herrscher. Damit ich allerdings offiziell als Reinkarnation des aufgeklärten devanampiyanischen Piyadassi anerkannt werde, muss ich mich dem Urteil der Weisen unterwerfen. Ich werde die ältesten und angesehensten Brahmanen Indiens aufrufen und ihnen erlauben mein Leben zu untersuchen und meinen Charakter zu beurteilen, damit sie wiederum meinen Gleichrangigen und meinen Untertanen das bestätigen können, von dem ich bereits weiß, dass es die Wahrheit ist.;;Como mi familia es responsable de la reunificación de la India, ya tiene mayores derechos al legado de Ashoka que cualquier otro gobernante [Root.Culture.GetName]. Sin embargo, para que se me reconozca formalmente como la reencarnación del ilustrado Devanampiya Piyadassi, debo someterme al juicio de los más sabios entre nosotros.\nLlamaré a los brahmanes más ancianos y prestigiosos de la India y les permitiré examinar mi vida y personalidad para que confirmen ante mis iguales y súbditos lo que ya sé que es la verdad.;;;;;;;;;x
EVTDESCAHF24222;The wise Brahmins that have gathered in [Root.Capital.GetName] to examine and determine whether I am worthy of calling myself heir to Ashoka or not claim that, before anything else, I must prove my courage to them.\nDespite being born the youngest of Maurya Bindusara's sons and from a mere lowborn, he proved unparalleled bravery during the course of his life, surpassing all of his siblings to arise as a paragon of virtue and discipline.\nIf I truly am the new lion of India, it should be easy for me to prove that I have the fortitude to meet my bold claim.;Je dois, avant toute chose, prouver mon courage aux brahmanes sages qui se sont rassemblés à [Root.Capital.GetName] pour déterminer si je suis digne de m'appeler hériti[Root.GetErEre] d'Ashoka.\nEn dépit d'être le plus jeune des fils de Maurya Bindusâra et de basse extraction, il a montré un courage sans pareil au cours de sa vie, dépassant tous ses frères et soeurs en tant que modèle de vertu et de discipline.\nSi je suis vraiment le nouveau lion de l'Inde, il me serait facile de prouver que j'ai le courage de venir chercher mon audacieuse revendication.;Die weisen Brahmanen, die sich in [Root.Capital.GetName] versammelt haben um zu prüfen ob ich es wert bin als Ashokas Erbe bezeichnet zu werden, behaupten, dass ich zuerst noch meinen Mut beweisen muss.\nObwohl als jüngster von Maurya Bindusaras Söhnen und niederer Geburt geboren, bewies er im Laufe seines Lebens beispiellose Tapferkeit und übertraft all seine Geschwister, um als Vorreiter für Tugend und Disziplin aufzutreten.\nWenn ich wirklich der neue Löwe Indiens bin, sollte es leicht sein zu beweisen, dass ich die Stärke besitze um meinen kühnen Anspruch zu behaupten.;;Los sabios brahmanes reunidos en [Root.Capital.GetName] para examinar y determinar si soy dign[Root.GetOA] de llamarme hereder[Root.GetOA] de Ashoka o no, afirman que antes de nada, debo demostrarles mi valor.\nA pesar de ser como el más joven de los hijos de Maurya Bindusara y nacer de una simple plebeya, Ashoka demostró un valor incomparable durante su vida, superando a todos sus hermanos y presentándose como ejemplo de virtudes y disciplina.\nSi de verdad soy el León de la India renacido, me debería resultar fácil demostrar que tengo la fortaleza para cumplir con mi audaz afirmación.;;;;;;;;;x
EVTDESCAHF24223;It has been months now, yet the Brahmins are unsatisfied with my conduct.\nThey claim that I have failed to meet the standards of Ashoka's divine valor, of his enlightened leadership in battle and strategic skills.\nIf I truly am is reincarnation, I should not dread the prospect of facing my enemies and my insecurities. \nUntil I have proven to them the purity of my intent, they will not allow me to proceed to the next phase of their test.;Cela fait des mois maintenant, mais les brahmanes ne sont pas satisfaits de ma conduite.\nIls prétendent que je n'ai pas réussi à égaler la bravoure divine d'Ashoka, son commandement éclairé et ses compétences stratégiques.\nSi je suis vraiment sa réincarnation, je ne devrais pas craindre la perspective de faire face à mes ennemis.\nJusqu'à ce que je leur prouve la pureté de mon intention, ils ne me permettront pas de passer à l'étape suivante de leur épreuve.;Es ist jetzt Monat her, doch die Brahmanen sind weiterhin unzufrieden mit meinem Verhalten.\nSie behaupten, dass ich es versäumt habe die Standards von Ashokas göttlichen Mut, seiner aufgeklärten Führung in Schlachten und seine strategischen Fähigkeiten zu erfüllen.\nWenn ich wirklich die Reinkarnation bin, sollte ich mich nicht davor fürchten mich meinen Feinden und meinen Unsicherheiten zu stellen.\nBis ich ihnen die Reinheit meiner Absicht bewiesen haben, erlauben sie mir nicht mit der nächsten Phase der Prüfung fortzufahren.;;Han pasado meses, pero los brahmanes siguen insatisfechos con mi conducta.\nAfirman que no he logrado alcanzar los niveles del valor divino de Ashoka, de su liderazgo ilustrado en combate ni sus habilidades estratégicas.\nSi de verdad soy su reencarnación, no debería temer la idea de enfrentarme a mis enemigos e inseguridades.\nNo me dejarán pasar a la siguiente fase de las pruebas hasta que no les demuestre mi pureza de propósito.;;;;;;;;;x
EVTDESCAHF24224;Ashoka's father may have been an Emperor, but his mother was a common woman, the daughter of a poor Brahmin, and he was but the last of a large litter of Princes.\nAlthough in time he arose far above his station, outshining both his siblings and his old father, it is only thanks to his humble beginnings that Ashoka was able to rule with justice and kindness over the many people of India, achieving harmony between our various creeds and customs.\nIf I am Ashoka's new form, then I must remember the low beginnings of my previous life and share his humility.;Le père d'Ashoka était peut-être un empereur, mais sa mère était une femme ordinaire, la fille d'un brahmane, et il n'était que le dernier d'une grande fratrie de princes.\nBien qu'avec le temps, il se soit élevé bien au-dessus de son rang, surpassant à la fois ses frères et soeurs et son père, ce n'est que grâce à ses humbles débuts qu'Ashoka a pu gouverner avec justice et bonté les nombreuses personnes de l'Inde en parvenant à une harmonie entre nos diverses croyances et coutumes.\nSi je suis l'incarnation d'Ashoka, alors je dois me souvenir des débuts modestes de ma vie antérieure et partager son humilité.;Ashokas Vater mag Kaiser gewesen sein, doch seine Mutter war eine gewöhnliche Frau und Tochter eines armen Brahmanen und er war nichts weiter als der letzte Wurf einer Reihe von anderen Prinzen.\nObwohl er sich mit der Zeit weit über seinen Rang hinaus erhoben und sowohl seine Geschwister als auch seinen Vater übertraf, ist es seinen bescheidenen Anfängen gedankt, dass Ashoka in der Lage war mir Gerechtigkeit und Freundlichkeit über die vielen Menschen Indiens zu herrschen und Harmonie zwischen den verschiedenen Glaubensrichtungen und Bräuchen zu schaffen.\nWenn ich Ashokas Reinkarnation bin, dann muss ich mich an die niederen Anfänge meines früheren Lebens erinnern und seine Demut teilen.;;Puede que el padre de Ashoka fuera emperador, pero su madre era una plebeya, hija de un brahmán pobre, y él mismo no fue más que el último de una gran lista de príncipes.\nAunque con el tiempo se alzó muy por encima de su posición, eclipsando tanto a sus hermanos como a su anciano padre, solo gracias a sus humildes inicios pudo Ashoka gobernar con justicia y amabilidad sobre los muchos pueblos de la India, logrando la armonía de nuestros diversos credos y costumbres.\nSi soy la nueva encarnación de Ashoka, entonces debo recordar los humildes comienzos de mi vida anterior y compartir su humildad.;;;;;;;;;x
