#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
OUTLINER_NEXT_WONDER_STAGE;Currently constructing the next stage of the $WONDER$;Construit actuellement la prochaine étape du grand ouvrage '$WONDER$';Errichtet momentan die nächste Ühase von $WONDER$;;Construyendo la siguiente fase del/de la $WONDER$;;;;;;;;;x
OUTLINER_RESTORING_WONDER;Currently restoring the §Y[FromFrom.GetWonderTypeShort]§!;Restaure actuellement le grand ouvrage '§Y[FromFrom.GetWonderTypeShortCap]§!';Restauriert momentan §Y[FromFrom.GetWonderTypeShort]§!;;Restaurando §Y[FromFrom.GetWonderTypeShort]§!;;;;;;x
PIETY_EFFECT_CHARACTER;§Y$WHO$§! $DIRECTION$ $VALUE$ $PIETYNAME$.\n;§Y$WHO$§! $DIRECTION$ $VALUE$ en $PIETYNAME$.\n;§Y$WHO$§! $DIRECTION$ $VALUE$ $PIETYNAME$.\n;;§Y$WHO$§! $DIRECTION$ $VALUE$ $PIETYNAME$;;;;;;;;;x # Example: King Sancho II of Castille loses 100 piety.;;
PREFIX_TITLED_NICK_W_NAME;$TITLE$ '$NICK$' $NAME$;$TITLE$ $NAME$ '$NICK$';$TITLE$ "$NICK$" $NAME$;;$TITLE$ $NAME$ '$NICK$';;;;;;;;;;x
PREORDER_NOW;Read More Here;Lire davantage;Weitere Details;;Leer más aquí.;;;;;;;;;x
produces_alcohol_modifier_tt;Enables the §YSend Alcohol Gift§! decision;Active la décision d'§Yoffrir de l'alcool§!;Ermöglicht die Entscheidung §YAlkohol als Geschenk senden§!;;Permite la decisión §Yenviar regalo de alcohol§!;;;;;;;;;x
PROPAGATE_BLOODLINE_FROM_EFFECT;$MEMBER$ and their offspring are now considered part of the $BLOODLINE$;$MEMBER$ et ses descendants sont maintenant considérés comme appartenant à la lignée $BLOODLINE$;$MEMBER$ und alle Nachkommen werden nun als Teil der Blutlinie $BLOODLINE$ angesehen;;$MEMBER$ y su descendencia ya son considerados parte del $BLOODLINE$;;;;;;;;;x
PROVINCE_IS_IN_REALM;§Y[FromFromFrom.GetName]§! is part of your §Y[Root.PrimaryTitle.GetTier]§!;§Y[FromFromFrom.GetName]§! fait partie de votre §Y[Root.PrimaryTitle.GetTier]§!;§Y[FromFromFrom.GetName]§! ist Teil von Eurem/Eurer §Y[Root.PrimaryTitle.GetTier]§!;;§Y[FromFrom.GetName]§! es parte de tu §Y[Root.PrimaryTitle.GetTier]§!;;;;;;;;;x
RELATION_TRIBUTARY;Tributary;Tributaire;Tributstaat;;Tributario;;;;;;;;;x
RENAME_WONDER_BUTTON;§YRename [FromFrom.GetName]§!;§YRenommer [FromFrom.GetName]§!;§Y[FromFrom.GetName] umbennenen§!;;§YRenombrar [FromFrom.GetName]§!;;;;;;;;x
rename_wonder_desc;Change the name of §Y'[FromFrom.GetName]'§! to whatever you desire.;Changer le nom du grand ouvrage '§Y[FromFrom.GetName]§!'.;Ändert den Namen von §Y[FromFrom.GetName]§! zu was auch immer Ihr möchtet.;;Cambia el nombre de §Y'[FromFrom.GetName]'§! al que desees.;;;;;;;;x
RENAME_WONDER_MESSAGE_LOG;Rename [FromFrom.GetName];Renommer [FromFrom.GetName];[FromFrom.GetName] umbennenen;;Renombrar [FromFrom.GetName];;;;;;;;x
RESTORE;Restore;Restaurer;Wiederaufbauen;;Restaurar;;;;;;;;;;x
RESUME;Resume;Reprendre;Fortsetzen;;Continuar;;;;;;;;;x
REWARD_DESC_1;No time to shave when researching the arcane.;Pas le temps de se raser quand on recherche l’ésotérique.;Keine Zeit zum rasieren, wenn man das Mysteriöse erforscht.;;No hay tiempo para afeitarse cuando se estudia lo arcano;;;;;;;;;x
REWARD_DESC_2;The most powerful haircut in the universe.;La coupe de cheveux la plus puissante de l'univers.;Der mächtigste Haarschnitt im Universum.;;El corte de pelo más poderoso del universo;;;;;;;;;x
REWARD_DESC_3;The most fashionable hat of the middle ages.;Le chapeau le plus en vogue du moyen âge.;Der modischste Hut des Mittelalters.;;El sombrero más de moda de la Edad Media;;;;;;;;;x
REWARD_DESC_4;Perfectly designed for maximum japery.;Parfaitement conçu pour un divertissement maximum.;Perfekt für maximale Albernheit.;;Perfectamente diseñado para la máxima burla;;;;;;;;;x
REWARD_DESC_5;A hat fit for a princess.;Une coiffe digne d'une princesse.;Ein Hut, der perfekt für eine Prinzessin geeignet ist.;;Un tocado digno de una princesa;;;;;;;;;x
REWARD_DESC_6;This hairstyle never goes out of fashion.;Cette coiffure est toujours à la mode.;Diese Frisur kommt nie aus der Mode.;;Este corte de pelo nunca pasará de moda;;;;;;;;;x
REWARD_DESC_7;The most colorful hair of the era.;Les cheveux les plus colorés de l'époque.;Das bunteste Haar seiner Zeit.;;El pelo más colorido de la era;;;;;;;;;x
REWARD_DESC_8;The hottest hairstyle around.;La coiffure la plus recherchée.;Die heißeste Frisur der Welt.;;El peinado más irresistible del momento;;;;;;;;;x
REWARD_NAME_1;Wizards Beard;Barbe de sorcier;Zaubererbart;;Barba de mago;;;;;;;;;x
REWARD_NAME_2;The Pageboy;Coupe à la Jeanne d'Arc;Pagenfrisur;;El paje;;;;;;;;;x
REWARD_NAME_3;Chaperon;Chaperon;Chaperon;;Carabina;;;;;;;;;x
REWARD_NAME_4;Jesters Hat;Chapeau de bouffon;Narrenkappe;;Gorro de bufón;;;;;;;;;x
REWARD_NAME_5;Cone Shaped Hennin;Bonnet pointu (Hennin);Kegelförmiger Hennin;;El hennin en forma de cono;;;;;;;;;x
REWARD_NAME_6;Medieval Mullet;Mulet médiéval;Mittelalterlicher Vokuhila;;Greñas medievales;;;;;;;;;x
REWARD_NAME_7;The Miller;Bonnet de meunier;Der Müller;;El molinero;;;;;;;;;x
REWARD_NAME_8;The Joan of Arc;Coupe au carré;Die Johanna von Orléans;;El Juana de Arco;;;;;;;;;x
REWARD_SCORE_LEFT;$SCORE_LEFT$ points to this reward;$SCORE_LEFT$ points jusqu'à la récompense;Noch $SCORE_LEFT$ Punkte bis zu dieser Belohnung;;$SCORE_LEFT$ puntos para esta recompensa;;;;;;;;;x
REWARD_UNLOCKED;Reward Unlocked;Récompense débloquée;Belohnung freigeschaltet;;Recompensa desbloqueada;;;;;;;;;x
RTT_SPLASH_MESSAGE_1;Welcome to Crusader Kings II. We see that you are a newcomer to the game, so we hope you have fun exploring all the strategic and dynastic challenges that await you. The Monarch's Journey is a new way of exploring the world of Crusader Kings and will help you earn cosmetic add-ons for Crusader Kings III. Crusader Kings is a very open ended game, but these Ruler Challenges give you specific goals to aim for. Ruler Challenges encourage you to focus your efforts, and may, in some cases, help you learn some parts of the game more quickly. But CK2 is an open game - don't feel bound by our rules!;Bienvenue dans Crusader Kings II. Nous voyons que vous êtes un nouveau venu dans le jeu. Nous espérons donc que vous aurez du plaisir à explorer tous les défis stratégiques et dynastiques qui vous attendent. Le « Voyage du monarque » est une nouvelle façon d'explorer le monde de Crusader Kings et vous aidera à gagner des ajouts cosmétiques spéciaux pour Crusader Kings III. Crusader Kings est un jeu très ouvert, mais ces défis de dirigeant vous donnent des objectifs spécifiques. Ils vous incitent à concentrer vos efforts et peuvent, dans certains cas, vous aider à apprendre certaines parties du jeu plus rapidement. Mais CK2 est un jeu ouvert - ne vous sentez pas restreint par nos règles !;Willkommen bei Crusader Kings II! Wir sehen, dass Ihr ein Neuling im Spiel seid und wünschen Euch daher viel Spaß beim Erkunden aller strategischen und dynastischen Herausforderungen, die auf Euch warten. Die "Reise des Monarchen" ist ein neuer Weg, um die Welt von Crusader Kings zu erkunden und belohnt Euch mit speziellen kosmetischen Gegenständen für Crusader Kings III. Crusader Kings ist ein sehr offenes Spiel und diese Herrscher-Herausforderungen geben Euch daher nur bestimmte Ziele, auf die Ihr hinarbeiten müsst. Herrscher-Herausforderungen ermutigen dazu, sich auf diese Ziele zu konzentrieren und können Euch in einigen Fällen dabei helfen, Teile des Spiels schneller zu lernen. CK2 ist dennoch ein offenes Spiel. Fühlt Euch daher nicht an unsere Regeln gebunden!;;Bienvenido a Crusader Kings II. Vemos que eres un recién llegado al juego, así que esperamos que te diviertas explorando todos los desafíos estratégicos y dinásticos que te esperan. El Viaje del monarca es una nueva forma de explorar el mundo de Crusader Kings y te ayudará a ganar extras cosméticos para Crusaders Kings III. Crusader Kings es un juego muy abierto, pero estos retos de gobernante te dan metas específicas a las que aspirar. Los retos de gobernante nos animan a concentrar nuestros esfuerzos y, en algunos casos, pueden ayudarnos a aprender más rápidamente algunas partes del juego. Pero CK2 es un juego abierto ¡no te sientas limitado por nuestras reglas!;;;;;;;;;x
RTT_SPLASH_MESSAGE_2;Welcome back to Crusader Kings II! You have fought many wars and led many dynasties to greatness. With The Monarch's Journey, we have some new challenges for you to play. The Ruler Challenges present you with a new realm with a specific objective to achieve. Completing the challenges will earn special cosmetic rewards to dress up your Crusader Kings III experience. Here is your chance to try new worlds and new ways of play in our infinite medieval sandbox.;Bienvenue dans Crusader Kings II ! Vous avez mené de nombreuses guerres et conduit de nombreuses dynasties à la grandeur. Avec le « Voyage du monarque », vous avez de nouveaux défis à relever. Les défis de dirigeant vous présentent un nouveau pays avec un objectif spécifique à atteindre. Réussir les défis vous rapportera des récompenses cosmétiques spéciales pour améliorer votre expérience de Crusader Kings III. C'est une occasion d'essayer de nouveaux mondes et de nouvelles façons de jouer dans notre jeu bac à sable médiéval infini.;Willkommen zurück bei Crusader Kings II! Ihr habt viele Kriege und Dynastien zur Größe geführt. Mit "Reise des Monarchen" haben wir einige neue Herausforderungen für Euch bereitgestellt. Die Herrscher-Herausforderungen verlangen von Euch, dass Ihr bestimmte Ziele erreicht und solltet Ihr die Herausforderungen bestehen, erhaltet Ihr besondere kosmetische Belohnungen, die Ihr in Crusader Kings III verwenden könnt. Das ist Eure Chance, um neue Welten und neue Spielweisen in unserem mittelalterlichen Sandbox-Spiel auszuprobieren!;;¡Bienvenido de nuevo a Crusader Kings II! Has luchado muchas guerras y llevado a muchas dinastías a la grandeza. Con el Viaje del monarca tenemos nuevos retos a los que jugar. Los retos de gobernante presentan nuevos reinos con objetivos específicos que lograr. Al cumplir los retos ganarás extras cosméticos para adornar tu experiencia en Crusaders Kings III. Aquí está la oportunidad de probar nuevos mundos y nuevas formas de juego en nuestro sandbox medieval infinito.;;;;;;;;;x
RULER_FEAT_a_christian_king_DESC;Be crowned by the pope as the King of Lithuania!\n* You must have the title of King of Lithuania\n* You must have complete control over all of Lithuania's de jure counties \n* You must be catholic\n* You must be crowned by the pope trait\n* Progress continues for as long as you play the featured ruler's Dynasty;Soyez couronné par le pape en tant que roi de Lituanie !\n* Vous devez avoir le titre de roi de Lituanie\n* Vous devez avoir un contrôle complet sur tous les comtés de jure de Lituanie \n* Vous devez être catholique\n* Vous devez avoir le trait « Couronnement officié par le Pape »\n* La progression se poursuit tant que vous jouez la dynastie du dirigeant mis en avant.;Lasst Euch vom Papst zum König von Litauen krönen!\n* Ihr müsst den Titel "König von Litauen" halten\n* Ihr müsst die vollständige Kontrolle über alle De-Jure-Grafschaften Litauens haben\n* Ihr müsst katholisch sein\n* Ihr müsst die EIgenschaft "Vom Papst gekrönt" haben\n* Der Fortschritt geht so lange weiter, wie Ihr die Dynastie des vorgestellten Herrschers spielt;;¡Sé coronado Rey de Lituania por el papa!\n* Debes tener el título de Rey de Lituania.\n* Debes tener el control completo sobre todos los condados de iure de Lituania\n* Debes ser católico\n* Debes tener el rasgo "coronado por el papa"\n* El progreso continuará mientras juegues con la dinastía del gobernante presentado;;;;;x
RULER_FEAT_a_ruler_harder_than_steel_DESC;Hold the titles King of Norway & King of England, and have complete control over their respective de jure counties.;Détenir les titres de roi de Norvège et roi d’Angleterre et avoir le contrôle total de leurs comtés respectifs de jure.;Haltet die Titel "Königreich Norwegen" und "Königreich England" und habt die vollständige Kontrolle über die jeweiligen De-Jure-Grafschaften.;;Posee los títulos de Rey de Noruega y Rey de Inglaterra y ten control completo sobre sus condados de iure respectivos.;;;;;x
RULER_FEAT_long_live_the_queen_DESC;Under Arwa's rule Yemen prospered. \n * Hold the title Sultanate of Yemen, and have complete control over all of Yemen's de jure counties.\n * Progress continues for as long as you play the featured ruler's Dynasty.;Sous le règne d'Arwa, le Yémen a prospéré. \n * Détenez le titre de Sultanat du Yémen et contrôlez tous les comtés de jure du Yémen.\n * La progression se poursuit tant que vous jouez la dynastie du dirigeant mis en avant.;Unter Arwas Herrschaft gedieh der Jemen.\n * Haltet den Titel Sultanat von Jemen und habt die vollständige Kontrolle über alle De-Jure-Grafschaften von Jemen.\n * Der Fortschritt geht so lange weiter, wie Ihr die Dynastie des vorgestellten Herrschers spielt.;;Yemen prosperó bajo el gobierno de la reina Arwa. \n * Mantén el título del Sultanato de Yemen y ten el control completo sobre todos los condados de iure de Yemen.\n * El progreso continuará mientras juegues con la dinastía del gobernante presentado.;;;;;x
SAVEGAME_ERROR_WRITING_INVALID;Failed to save game.\n\nError: Save file not valid;Échec de la sauvegarde.\n\nErreur: Sauvegarde non valide;Speichern fehlgeschlagen.\n\nFehler: Speicherstand ungültig;;Fallo al cargar partida.\n\nError: archivo no válido;;;;;;;;;x
SAVEGAME_ERROR_WRITING_NOSPACE;Failed to save game.\n\nError: Not enough disk space;Échec de la sauvegarde.\n\nErreur: Pas assez d'espace disque;Speichern fehlgeschlagen.\n\nFehler: Unzureichender Speicherplatz;;Fallo al cargar partida.\n\nError: falta de espacio en disco;;;;;;;;;x
SAVEGAME_ERROR_WRITING_TOOBIG;Failed to save game.\n\nError: Save file too big;Échec de la sauvegarde.\n\nErreur: Sauvegarde trop volumineuse;Speichern fehlgeschlagen.\n\nFehler: Speicherstand ist zu groß;;Fallo al cargar partida.\n\nError: archivo demasiado grande;;;;;;;;;x
SCORE_VALUE;$SCORE$ Score;$SCORE$ de score;$SCORE$ Punkte;;Puntuación $SCORE$;;;;;;;;;x
SET_DYNASTY_NAME_EFFECT;The $OLD_NAME|Y$ dynasty is renamed to $NEW_NAME|Y$;La dynastie $OLD_NAME|Y$ est renommée $NEW_NAME|Y$;Die $OLD_NAME|Y$-Dynastie wird zu $NEW_NAME|Y$ umbenannt;;La dinastía $OLD_NAME|Y$ cambia de nombre a $NEW_NAME|Y$;;;;;;;;;x
SET_WONDER_DAMAGED_EFFECT_FALSE;The Great Work is restored to its former glory.\n;Le grand ouvrage a retrouvé sa splendeur.\n;Das große Bauwerk wird restauriert und zu seiner alten Pracht gebracht.\n;;La gran obra ha sido restaurada a su antiguo esplendor.\n;;;;;;;;;x
SET_WONDER_DAMAGED_EFFECT_TRUE;The Great Work is damaged and becomes unusable.\n;Le grand ouvrage est endommagé et devient inutilisable.\n;Das große Bauwerk ist beschädigt und wird unbrauchbar.\n;;La gran obra está dañada y queda inservible.\n;;;;;;;;;x
SHOW_CYCLE_WONDERS;Show great works that are owned by this character.\nPress again to cycle between all owned great works.;Afficher les grands ouvrages que possède ce personnage.\nAppuyez de nouveau pour faire défiler tous les grands ouvrages possédés.;Zeigt die Großen Bauwerke an, die dieser Charakter besitzt.\nErneut klicken, um zwischen allen im Besitz befindlichen Großen Bauwerken umzuschalten.;;Muestra las grandes obras en posesión de este personaje.\nPincha de nuevo para navegar entre todas las grandes obras que posee.;;;;;;;;x
STOP_LOOT;Stop looting;Arrêter de piller;Plünderung beenden;;Detener saqueo;;;;;;;;;;x
STOP_RESTORE;Stop restoring;Arrêter de restaurer;Wiederaufbau beenden;;Dejar de restaurar;;;;;;;;;;x
THANKMAR_REBELLION_01_TT;Thankmar is alive;Thankmar est en vie;Thankmar lebt;;Thankmar está vivo;;;;;x
THANKMAR_REBELLION_02_TT;Otto is alive;Otto est en vie;Otto lebt;;Otón está vivo;;;;;x
THANKMARS_REBELLION_VICTORY_TT;§YThankmar§! will become the new king of the §YKingdom of Germany§!;§YThankmar§! deviendra le nouveau roi du §YRoyaume de Germanie§!;§YThankmar§! wird neuer König vom §YKönigreich Deutschland§!;;§YThankmar§! será el nuevo rey del §YReino de Alemania§!;;;;;x
UNKNOWN_OWNER;Unknown owner;Détenteur inconnu;Unbekannter Besitzer;;Propietario desconocido;;;;;;;;x
VALUE_PER_MONTH;$VALUE$ / month;$VALUE$ / mois;$VALUE$ / Monat;;$VALUE$ al mes;;;;;;;;;x
VIEW_BUILDABLE_WONDERS;View great work construction;Voir la construction de grands ouvrages;Baubare Große Bauwerke ansehen;;Ver construcción de grandes obras;;;;;;;;x
VIEW_BUILDABLE_WONDERS_LONG;See which great works could be built in this province, if it was under your control;Voir quels grands ouvrages pourraient être construits dans cette province, si celle-ci vous appartenait;Zeigt an, welche Großen Bauwerke in dieser Provinz gebaut werden könnten, wenn sie unter Eurer Kontrolle wäre;;Ver qué grandes obras podrían construirse en esta provincia, si estuviera bajo tu control;;;;;;;;x
WONDER_ACTIVE;§Y[FromFrom.GetName]§! is active;§Y[FromFrom.GetName]§! est actif;§Y[FromFrom.GetName]§! ist aktiv;;§Y[FromFrom.GetName]§! está activo;;;;;;;;;;x
WONDER_ADD_UPGRADE_SLOT;Add $NUM|Y$ feature slot;Ajouter $NUM|Y$ emplacement de caractéristique;Fügt $NUM|Y$ Verbesserungsplatz hinzu;;Añade $NUM|Y$ casilla de elemento;;;;;;;;;x
WONDER_ADD_UPGRADE_SLOTS;Add $NUM|Y$ feature slots;Ajouter $NUM|Y$ emplacements de caractéristique;Fügt $NUM|Y$ Verbesserungsplätze hinzu;;Añade $NUM|Y$ casillas de elementos;;;;;;;;;x
WONDER_AGE_TRIGGER;§Y[This.GetName]§! is $COMPARISON$ $VALUE|Y$ years old;§Y[This.GetName]§! a $COMPARISON$ $VALUE|Y$ ans;§Y[This.GetName]§! ist $COMPARISON$ $VALUE|Y$ Jahre alt;;§Y[This.GetName]§! tiene $COMPARISON$ $VALUE|Y$ años;;;;;;;;;x
WONDER_ALL_PREVIOUS_WONDER_OWNERS;All Previous Owners of Great Work;Tous les précédents détenteurs de grand ouvrage;Alle vorherigen Besitzer Großer Bauwerke;;Todo expropietario de gran obra;;;;;;;;;x
WONDER_ALREADY_BUILDING;A feature is not already being built;Une caractéristique n'est pas déjà en construction;Es wird nicht bereits eine Verbesserung gebaut;;No se está construyendo un elemento;;;;;;;;;x
WONDER_ALREADY_HAS_UPGRADE;Great Work does not already have a feature of this type;Le grand ouvrage n'a pas déjà une caractéristique de ce type;Das Große Bauwerk hat NICHT bereits eine Verbesserung dieses Typs;;Gran obra no tiene un elemento de ese tipo;;;;;;;;;x
WONDER_ALREADY_LOOTING;The §Y[FromFrom.GetWonderTypeShort]§! is already being looted;Le grand ouvrage '§Y[FromFrom.GetWonderTypeShortCap]§!' est déjà en train d'être pillé;§Y[FromFrom.GetWonderTypeShort]§! wird bereits geplündert;;Ya se está saqueando §Y[FromFrom.GetWonderTypeShort]§!;;;;;;;;;;x
WONDER_ALREADY_RESTORING;The §Y[FromFrom.GetWonderTypeShort]§! is already being restored;Le grand ouvrage '§Y[FromFrom.GetWonderTypeShortCap]§!' est déjà en train d'être restauré;§Y[FromFrom.GetWonderTypeShort]§! wird bereits wiederaufgebaut;;Ya se está restaurando §Y[FromFrom.GetWonderTypeShort]§!;;;;;;;;;;x
WONDER_BEING_BUILT;§Y[This.GetName]§! is being built;§Y[This.GetName]§! est en construction;§Y[This.GetName]§! wird gebaut;;Se está construyendo §Y[This.GetName]§!;;;;;;;;;x
WONDER_BEING_BUILT_BY_CHARACTER;A great work is being built by §Y[This.GetFirstName]§!;Un grand ouvrage est construit par §Y[This.GetFirstName]§!;§Y[This.GetFirstName]§! errichtet ein Großes Bauwerk;;§Y[This.GetFirstName]§! está construyendo una gran obra;;;;;;;;;x
WONDER_BEING_BUILT_IN_PROVINCE;A great work is being built in §Y[This.GetName]§!;Un grand ouvrage est en construction en §Y[This.GetName]§!;In §Y[This.GetName]§! wird ein Großes Bauwerk errichtet;;Se está construyendo una gran obra en §Y[This.GetName]§!;;;;;;;;;x
WONDER_BEING_LOOTED;§Y[FromFrom.GetName]§! is being looted;Le grand ouvrage '§Y[FromFrom.GetName]§!' est en train d'être pillé;§Y[FromFrom.GetName]§! wird geplündert;;Se está saqueando §Y[FromFrom.GetName]§!;;;;;;;;;;x
WONDER_BUILD_COST_MODIFIER;Great Work Build Cost;Coût de construction du grand ouvrage;Baukosten (Große Bauwerke);;Coste de construcción de gran obra;;;;;;;;;x
WONDER_BUILD_TIME_MODIFIER;Great Work Build Time;Temps de construction du grand ouvrage;Bauzeit (Große Bauwerke);;Tiempo de construcción de gran obra;;;;;;;;;x
WONDER_BUILT;§Y[This.GetName]§! has been built;Le grand ouvrage §Y[This.GetName]§! a été construit;§Y[This.GetName]§! wurde gabaut;;Se ha construido §Y[This.GetName]§!;;;;;;;;;x
WONDER_BUILT_BY_CHARACTER;A great work has been built by §Y[This.GetFirstName]§!;Un grand ouvrage est construit par §Y[This.GetFirstName]§!;§Y[This.GetFirstName]§! hat ein Großes Bauwerk errichtet;;§Y[This.GetFirstName]§! ha construido una gran obra;;;;;;;;;x
WONDER_BUILT_IN_PROVINCE;A great work has been built in §Y[This.GetName]§!;Un grand ouvrage est construit en §Y[This.GetName]§!;In §Y[This.GetName]§! wurde ein Großes Bauwerk errichtet;;Se ha construido una gran obra en §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONFIRM_START_CONSTRUCTION_DESCRIPTION;Do you want to build a new $WONDER_TYPE_NAME$?;Souhaitez-vous construire '$WONDER_TYPE_NAME$' ?;Möchtet Ihr $WONDER_TYPE_NAME$ bauen?;;¿Quieres construir un/a nuevo/a $WONDER_TYPE_NAME$?;;;;;;;;;x
WONDER_CONSTRUCTION_IMAGE_TTDELAYED;Stage $STAGE_NUMBER$\nFeature slots: §Y$STAGE_UPGRADE_COUNT$§! / §Y$UPGRADE_COUNT_MAX$§!\n\nModifiers:\n$MODIFIERS$;Étape $STAGE_NUMBER$\nEmplacement de caractéristique: §Y$STAGE_UPGRADE_COUNT$§! / §Y$UPGRADE_COUNT_MAX$§!\n\nModificateurs:\n$MODIFIERS$;Bauphase: $STAGE_NUMBER$\nVerbesserungsplätze: §Y$STAGE_UPGRADE_COUNT$§! / §Y$UPGRADE_COUNT_MAX$§!\n\nModifikatoren:\n$MODIFIERS$;;Fase $STAGE_NUMBER$\nCasillas de elemento: §Y$STAGE_UPGRADE_COUNT$§! / §Y$UPGRADE_COUNT_MAX$§!\n\nModificadores:\n$MODIFIERS$;;;;;;;;;;x
WONDER_CONSTRUCTION_NOT_STARTED;Construction of the next stage has not started for §Y[This.GetName]§!;La construction de l'étape suivante n'a pas débutée depuis §Y[This.GetName]§!;Für §Y[This.GetName]§! wurde mit dem Bau der nächsten Phase noch nicht begonnen;;No se empezó la construcción de la siguiente fase para §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONSTRUCTION_NOT_STARTED_BY_CHARACTER;§Y[This.GetFirstName]§! has not started constructing a great work stage;§Y[This.GetFirstName]§! n'a pas commencé la construction d'une étape de grand ouvrage;§Y[This.GetFirstName]§! hat noch nicht mit der Bauphase für ein Großes Bauwerk begonnen;;§Y[This.GetFirstName]§! no ha empezado a construir una fase de gran obra;;;;;;;;;x
WONDER_CONSTRUCTION_NOT_STARTED_IN_PROVINCE;Construction of a great work stage has not started in §Y[This.GetName]§!;La construction d'une étape de grand ouvrage n'a pas débutée en §Y[This.GetName]§!;In §Y[This.GetName]§! wurde noch nicht mit dem Bau der Bauphase für ein Großes Bauwerk begonnen;;No ha empezado la construcción de una fase de gran obra en §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONSTRUCTION_STARTED;Construction of the next stage has started for §Y[This.GetName]§!;La construction de l'étape suivante a commencé depuis §Y[This.GetName]§!;Für §Y[This.GetName]§! wurde mit dem Bau der nächsten Phase begonnen;;Se empezó la construcción de la siguiente fase para §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONSTRUCTION_STARTED_BY_CHARACTER;§Y[This.GetFirstName]§! has started constructing a great work stage;§Y[This.GetFirstName]§! a entamé la construction d'une étape de grand ouvrage;§Y[This.GetFirstName]§! hat mit einer Bauphase eines Großen Bauwerks begonnen;;§Y[This.GetFirstName]§! ha empezado a construir una fase de gran obra;;;;;;;;;x
WONDER_CONSTRUCTION_STARTED_IN_PROVINCE;Construction of a great work stage has started in §Y[This.GetName]§!;La construction d'une étape de grand ouvrage a débuté en §Y[This.GetName]§!;Eine Bauphase eines Großen Bauwerks wurde in §Y[This.GetName]§! begonnen;;Ha empezado la construcción de una fase de gran obra en §Y[This.GetName]§!;;;;;;;;;x
WONDER_CONSTRUCTION_VIEW_FLAVOR_TEXT;These constructions are not for the faint of heart. Decades will pass, and heaps of gold will be spent, but at the end of it all you might be left with one of the greatest buildings in the world...;Construire un grand ouvrage n’est pas de tout repos. Des décennies vont s’écouler, des milliers de pièces d’or seront dépensés, mais à la fin, il devrait rester l’un des plus majestueux bâtiments du monde.;Diese Bauwerke sind nichts für schwache Nerven. Jahrzehnte werden vergehen, und es wird jede Menge Gold ausgegeben werden, aber am Ende steht Euch vielleicht eines der größten Gebäude der Welt zur Verfügung ...;;Estas construcciones no son para los débiles de corazón, pasarán décadas, se gastarán montones de oro, pero al final de todo puedes acabar teniendo uno de los edificios más grandiosos del mundo.;;;;;;;;;x
WONDER_CONSTRUCTION_VIEW_TITLE;Construct Great Work;Construire un grand ouvrage;Großes Bauwerk errichten;;Construir gran obra;;;;;;;;;x
WONDER_EFFECT_ADD_SPECIFIC_UPGRADE;Add $WONDER_UPGRADE_TYPE|Y$ feature;Ajoute la caractéristique '$WONDER_UPGRADE_TYPE|Y$';Fügt die Verbesserung $WONDER_UPGRADE_TYPE|Y$ hinzu;;Añade mejora $WONDER_UPGRADE_TYPE|Y$;;;;;;;;;x
WONDER_EFFECT_COMPLETE_STAGE;Complete stage $NUM|Y$;Termine l'étape $NUM|Y$;Beendet Bauphase $NUM|Y$;;Completa la fase $NUM|Y$;;;;;;;;;x
WONDER_EFFECT_DESTROY_UPGRADE;Destroy feature;Détruit la caractéristique;Verbesserung zerstören;;Destruye elemento;;;;;;;;;x
WONDER_EFFECT_DESTROY_UPGRADE_SPECIFIC;Destroy any feature of type $WONDER_UPGRADE_TYPE|Y$;Détruit toute caractéristique de type '$WONDER_UPGRADE_TYPE|Y$';Zerstört eine beliebige Verbesserung des Typs $WONDER_UPGRADE_TYPE|Y$;;Destruye cualquier elemento de tipo $WONDER_UPGRADE_TYPE|Y$;;;;;;;;;x
WONDER_EFFECT_FINISH_IF_OF_TYPE;Finish the feature $WONDER_UPGRADE_TYPE|Y$ if it is being constructed;Termine la caractéristique '$WONDER_UPGRADE_TYPE|Y$' si elle est en construction;Beendet mit dem Bau der Verbesserung $WONDER_UPGRADE_TYPE|Y$, wenn diese momentan gebaut wird;;Termina el elemento $WONDER_UPGRADE_TYPE|Y$ si se está construyendo;;;;;;;;;x
WONDER_EFFECT_FINISH_UPGRADE;Finish §Y[This.GetName]§!;Termine §Y[This.GetName]§!;Beendet den Bau von §Y[This.GetName]§!;;Termina §Y[This.GetName]§!;;;;;;;;;x
WONDER_EFFECT_FINISH_UPGRADE_ANY;Finish any features;Termine toute caractéristique;Beendet eine beliebige Verbesserung;;Termina cualquier elemento;;;;;;;;;x
WONDER_EXISTS;Great Work exists;Le grand ouvrage existe;Großes Bauwerk existiert;;Gran obra existe;;;;;;;;;x
WONDER_EXTEND_DESC;§YOpen the Great Work View§!;§YOuvrir la vue des grands ouvrages§!;§YAnsicht für Große Bauwerkeöffnen§!;;§YAbre la vista de grandes obras§!;;;;;;;;x
