#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

PROV522;Ras;;;;;;;;;x
PROV523;Belgrade;;Belgrad;;Belgrado;;;;;;;;;x

# Bulgaria
PROV524;Vidin;;;;;;;;;;;;;x
PROV525;Naissos;Nis;;;;;;;;;;;;x

PROV526;Astibus;;;;;;;;;x
PROV527;Strymon;;;;;;;;;;;;;x

PROV528;Serdica;Sofia;;;;;;;;;;;;x
PROV529;Nikopolis;Nicopolis;;;;;;;;;;;;x
PROV530;Tyrnovo;Tarnovo;;;;;;;;;;;;x
PROV531;Dorostotum;Durostotum;;;;;;;;;;;;x

PROV532;Constantia;Constanta;;;;;;;;;;;;x
PROV533;Karvuna;;;;;;;;;;;;;x
PROV534;Mesembria;Mésembria;;;;;;;;;;;;x

# Thrake
PROV535;Adrianopolis;Andrinople;;;Adrianópolis;;;;;;;;;x
PROV536;Philippopolis;;;;;;;;;;;;;x
PROV537;Maroneia;;;;;;;;;x
PROV538;Traianopolis;;;;;;;;;x

PROV539;Kaliopolis;Gallipoli;;;Kallipolis;;;;;;;;;x
PROV540;Thrake;Thrace;Thrakien;;;;;;;;;;;x
PROV541;Constantinople;;Konstantinopel;;Constantinopla;;;;;;;;;x

PROV542;Lesbos;;;;;;;;;;;;;x
PROV543;Abydos;;;;Abidos;;;;;;;;;x
PROV544;Kyzikos;Cyzique;;;;;;;;;;;;x

PROV545;Nikomedeia;Nicomédie;;;;;;;;;;;;x
PROV546;Herakleia;Héraclée;;;;;;;;;;;;x

# Anatolia
PROV547;Nikaea;Nicée;Nikäa;;Nicea;;;;;;;;;x
PROV548;Prusa;Bursa;;;;;;;;;;;;x
PROV549;Dorylaion;Dorylée;;;;;;;;;;;;x

PROV550;Claudiopolis;;;;;;;;;x
PROV551;Ancyra;Angora;Ankyra;;Ankyra;;;;;;;;;x

PROV552;Amorion;;;;;;;;;x
PROV553;Ikonion;;;;;;;;;;;;;x
PROV554;Akroinon;;;;;;;;;x

PROV555;Sozopolis;;;;;;;;;;;;;x
PROV556;Laodikeia;Laodicée;Laodikäa;;;;;;;;;;;x
PROV557;Sardis;;;;;;;;;x

PROV558;Smyrna;Smyrne;;;;;;;;;;;;x
PROV559;Ephesos;Éphèse;;;Éfeso;;;;;;;;;x
PROV560;Chios;;;;;;;;;;;;;xf

PROV561;Rhodos;Rhodes;;;Rodas;;;;;;;;;
PROV562;Lykia;Lycie;;;;;;;;;;;;x
PROV563;Attaleia;;;;;;;;;;;;;x

PROV564;Limisol;Limassol;;;;;;;;;;;;x
PROV565;Famagusta;Famagouste;;;;;;;;;;;;x

PROV566;Seleukeia;;;;;;;;;;;;;x
PROV567;Tarsos;Tarse;Tarsus;;;;;;;;;;;x
PROV568;Adana;;;;;;;;;;;;;x
PROV569;Teluch;;;;;;;;;;;;;x
PROV570;Lykandos;;;;;;;;;;;;;x

PROV571;Tyana;Tyane;;;;;;;;;;;;x
PROV572;Nyssa;;;;;;;;;x

PROV573;Kaisereia;Césarée;Caesarea;;;;;;;;;;;x
PROV574;Charsianon;;;;;;;;;x
PROV575;Galatia;Galatie;Galatien;;;;;;;;;;;x

# Trebizond
PROV576;Paphlagonia;Paphlagonie;Paphlagonien;;;;;;;;;;;x
PROV577;Amastris;;;;;;;;;x
PROV578;Kastamon;;;;;;;;;x

PROV579;Sinope;;;;;;;;;;;;;x
PROV580;Amisos;;;;;;;;;;;;;x

PROV581;Chaldea;Chaldée;Kaldäa;;Caldea;;;;;;;;;x
PROV582;Trapezous;Trébizonde;Trapezunt;;;;;;;;;;;x
PROV583;Theodosiopolis;Théodosiopolis;;;;;;;;;;;;x

# Armenia
PROV584;Aintab;;;;;;;;;;;;;x
PROV585;Tell Bashir;;;;;;;;;;;;;x
PROV586;Edessa;Édesse;;;;;;;;;;;;x

PROV587;Koloneia;Colonée;;;;;;;;;;;;x
PROV588;Melitene;Mélitène;;;;;;;;;;;;

PROV589;Taron;;;;;;;;;;;;;x
PROV590;Khliat;;;;;;;;;;;;;x
PROV591;Karin;;;;;;;;;;;;;x

PROV592;Ani;;;;;;;;;;;;;x
PROV593;Vaspurakan;Vaspourakan;;;;;;;;;;;;x
PROV594;Dwin;;;;;;;;;;;;;x
PROV595;Lori;;;;;;;;;;;;;x

# Georgia
PROV596;Klarjeti;;;;;;;;;x
PROV597;Tao;;;;;;;;;;;;;x
PROV598;Guria;Gourie;;;;;;;;;;;;x

PROV599;Abkhazia;Abkhazie;Abchasien;;Abjasia;;;;;;;;;x
PROV600;Egrisi;;;;;;;;;x

PROV601;Imeretia;Iméréthie;Imeretien;;;;;;;;;;;x
PROV602;Mtskheta;;;;;;;;;x
PROV603;Tiflis;;;;;;;;;x

PROV604;Kakheti;Kakhétie;;;;;;;;;;;;x
PROV605;Albania;Aghbanie;Albanien;;;;;;;;;;;x

# Alania
PROV606;Derbent;;;;;;;;;;;;;x
PROV607;Balanjar;;;;;;;;;x
PROV608;Semender;Samandar;;;;;;;;;;;;x
PROV609;Durdzukia;;;;;;;;;x

PROV610;Alania;Alanie;Alanien;;;;;;;;;;;x
PROV611;Yegorlyk;;Jegorlik;;;;;;;;;;;x
PROV612;Kasogia;;;;;;;;;;;;;x

PROV613;Azov;;Asow;;;;;;;;;;;x
PROV614;Kuban;Kouban;;;;;;;;;;;;x
PROV615;Tana;;;;;;;;;;;;;x
PROV616;Sarpa;;;;;;;;;;;;;x

PROV617;Kalaus;;;;;;;;;x
PROV618;Terek;;;;;;;;;x
PROV619;Kuma;Kouma;;;;;;;;;;;;x
PROV620;Manych;;Manitsch;;;;;;;;;;;x

# Khazaria
PROV621;Saray;;;;;;;;;;;;;x
PROV622;Saqsin;;;;;;;;;x
PROV623;Itil;;;;;;;;;;;;;x
PROV624;Yeruslan;;;;;;;;;x
PROV625;Uzen;;;;;;;;;;;;;x

PROV626;Ryn;;;;;;;;;x
PROV627;Atyrau;Atyraou;;;;;;;;;;;;x

PROV628;Utva;;;;;;;;;x
PROV629;Mughalzhar;;;;;;;;;x
PROV630;Ilek;;;;;;;;;x
PROV631;Aqtobe;Aktioubé;;;;;;;;;;;;x

PROV632;Irtek;;;;;;;;;x
PROV633;Sakmara;;;;;;;;;x

PROV634;Bandja;;;;;;;;;x
PROV635;Lower Volga;Volga;Untere Wolga;;Bajo Volga;;;;;;;;;x
PROV636;Uvek;;;;;;;;;x

PROV637;Don-Portage;;;;;;;;;;;;;x
PROV638;Sarkel;;;;;;;;;;;;;x
PROV639;Sugrov;;Sugrow;;;;;;;;;;;x
PROV640;Sharukan;;;;;;;;;;;;;x
PROV641;Chortitza;;;;;;;;;;;;;x
PROV642;Desht-i-Kipchak;;Desht-i-Kiptschak;;;;;;;;;;;x

# Crimea
PROV643;Lower Don;Don;Unterer Don;;Bajo Don;;;;;;;;;x
PROV644;Lukomorie;;Lukomorije;;;;;;;;;;;x
PROV645;Oleshye;;Oleschje;;;;;;;;;;;x
PROV646;Crimea;Crimée;Krim;;;;;;;;;;;x

PROV647;Cherson;;;;;;;;;;;;;x
PROV648;Theodosia;Théodosie;Feodossija;;;;;;;;;;;x
PROV649;Korchev;Kertch;Kortschew;;;;;;;;;;;x
PROV650;Tmutarakan;Tmoutarakan;;;;;;;;;;;;x

PROV651;Lower Dniepr;Dniepr;Unterer Dnjepr;;Bajo Dnieper;;;;;;;;;x
PROV652;Korsun;Korsoun;;;;;;;;;;;;x
PROV653;Vinnytsia;;;;;;;;;;;;;x
PROV654;Bratslav;;;;;;;;;;;;;x
PROV655;Olvia;Olbia;;;Olbia;;;;;;;;;x
PROV656;Odessa;;;;;;;;;;;;;x

# Wallachia/Dacia
PROV657;Peresechen;;;;;;;;;;;;;x
PROV658;Iasi;;;;;;;;;;;;;x
PROV659;Suceava;;;;;;;;;;;;;x
PROV660;Bacau;;;;;;;;;;;;;x

PROV661;Belgorod;;;;;;;;;;;;;x
PROV662;Chilia;;;;;;;;;;;;;x
PROV663;Galati;;;;;;;;;;;;;x
PROV664;Bârlad;;;;;;;;;;;;;x

PROV665;Târgoviste;;;;;;;;;;;;;x
PROV666;Calarasi;;;;;;;;;;;;;x
PROV667;Turnu;;;;;;;;;;;;;x
PROV668;Câmpulung;;;;;;;;;;;;;x

PROV669;Craiova;;;;;;;;;;;;;x
PROV670;Targu Jiu;;;;;;;;;;;;;x
PROV671;Severin;;;;;;;;;;;;;x

# Croatia
PROV672;Syrmia;;;;;;;;;x
PROV673;Vukovar;;;;;;;;;x

PROV674;Usora;;;;;;;;;;;;;x
PROV675;Soli;;;;;;;;;;;;;x
PROV676;Vrhbosna;;;;;;;;;;;;;x
PROV677;Donji Kraji;;;;;;;;;;;;;x

PROV678;Imotski;;;;;;;;;x
PROV679;Zachlumia;Zachlumie;;;;;;;;;;;;x

PROV680;Split;;;;;;;;;;;;;x
PROV681;Zadar;;;;;;;;;;;;;x
PROV682;Senj;;;;;;;;;;;;;x
PROV683;Veglia;;;;;;;;;;;;;x

PROV684;Zagreb;;;;;;;;;;;;;x
PROV685;Krizevci;;;;;;;;;;;;;x
PROV686;Varazdin;;;;;;;;;;;;;x

# Hungary
PROV687;Vas;;;;;;;;;;;;;x
PROV688;Szekesfehervar;Székesfehérvár;;;Székesfehérvár;;;;;;;;;x
PROV689;Fejer;;;;Fejér;;;;;;;;;x
PROV690;Pecs;Pécs;;;;;;;;;;;;x

PROV691;Bacs;;;;;;;;;;;;;x
PROV692;Temes;;;;;;;;;;;;;x

PROV693;Csanad;;;;;;;;;;;;;x
PROV694;Pest;;;;;;;;;;;;;x
PROV695;Heves;;;;;;;;;;;;;x

PROV696;Bihar;;;;;;;;;;;;;x
PROV697;Feher;;;;;;;;;;;;;x
PROV698;Szekelyföld;;;;Székelyföld;;;;;;;;;x

PROV699;Marmaros;Marmaris;;;Marmaris;;;;;;;;;x
PROV700;Bereg;;;;;;;;;;;;;x
PROV701;Spis;;;;;;;;;;;;;x
PROV702;Abauj;;;;;;;;;;;;;x

PROV703;Zvolen;;;;;;;;;;;;;x
PROV704;Gemer;;;;;;;;;;;;;x
PROV705;Trencín;;;;;;;;;;;;;x
PROV706;Nitra;;;;;;;;;;;;;x

PROV707;Esztergom;;;;Estrigonia;;;;;;;;;x
PROV708;Sopron;;;;;;;;;;;;;x
PROV709;Pressburg;Pressbourg;;;Presburgo;;;;;;;;;x

# Bohemia
PROV710;Znojmo;;;;;;;;;;;;;x
PROV711;Brno;;;;;;;;;;;;;x
PROV712;Olomouc;;;;;;;;;;;;;x
PROV713;Opava;;;;;;;;;x

PROV714;Hradec;;;;;;;;;;;;;x
PROV715;South Bohemia;Bohême-du-Sud;;;;;;;;x
PROV716;Plzen;Pilsen;Pilsen;;Pilsen;;;;;;;;;x
PROV717;Zatec;;;;;;;;;x
PROV718;Prague;;Prag;;Praga;;;;;;;;;x
PROV719;Litomerice;;;;;;;;;;;;;x

# Pomerania
PROV720;Gorlitz;;;;;;;;;;;;;x
PROV721;Meissen;;Meißen;;;;;;;;;;;x

PROV722;Merseburg;Mersebourg;;;;;;;;x
PROV723;Zerbst;;;;;;;;;x
PROV724;Lausitz;Lusace;;;;;;;;;;;;x

PROV725;Brandenburg;Brandebourg;;;Brandenburgo;;;;;;;;;x
PROV726;Havelberg;;;;;;;;;x

PROV727;Hamburg;Hambourg;;;Hamburgo;;;;;;;;;x
PROV728;Lübeck;;;;Lubeca;;;;;;;;;x
PROV729;Mecklenburg;Mecklenbourg;;;Mecklemburgo;;;;;;;;;x

PROV730;Rostock;;;;;;;;;;;;;x
PROV731;Rügen;;;;;;;;;;;;;x
PROV732;Werle;;;;;;;;;;;;;x

PROV733;Wolgast;;;;;;;;;;;;;x
PROV734;Neumark;;;;;;;;;;;;;x
PROV735;Stettin;;;;;;;;;;;;;x

PROV736;Slupsk;;Stolp;;;;;;;;;;;x
PROV737;Bytow;;;;;;;;;;;;;x
PROV738;Danzig;;;;;;;;;;;;;x

# Poland
PROV739;Naklo;;;;;;;;;;;;;x
PROV740;Kalisz;;Kalisch;;;;;;;;;;;x
PROV741;Poznan;;Posen;;Poznán;;;;;;;;;x
PROV742;Lubusz;;Lebus;;;;;;;;;;;x

PROV743;Lower Silesia;Basse-Silésie;Oberschlesien;;Baja Silesia;;;;;;;;;x
PROV744;Wroclaw;Vratislavie;Breslau;;Breslavia;;;;;;;;;x
PROV745;Upper Silesia;Haute-Silésie;Unterschlesien;;Alta Silesia;;;;;;;;;x
PROV746;Cieszyn;;;;;;;;;;;;;x

PROV747;Krakow;Cracovie;Krakau;;Cracovia;;;;;;;;;x
PROV748;Sacz;;;;;;;;;;;;;x
PROV749;Lublin;;;;;;;;;;;;;x
PROV750;Stezyca;;;;;;;;;;;;;x
PROV751;Sandomierz;;;;;;;;;;;;;x

PROV752;Wielun;;;;;;;;;;;;;x
PROV753;Sieradz;;;;;;;;;;;;;x
PROV754;Kujawy;Cujavie;Kujawien;;;;;;;;;;;x
PROV755;Dobrzyn;;;;;;;;;;;;;x

PROV756;Plock;;;;;;;;;;;;;x
PROV757;Gostynin;;;;;;;;;;;;;x
PROV758;Liw;;;;;;;;;;;;;x
PROV759;Lomza;;;;;;;;;;;;;x

# Lithuania
PROV760;Galindia;;Galindien;;;;;;;;;;;x
PROV761;Chelmno;;;;;;;;;;;;;x
PROV762;Marienburg;Marienbourg;;;Mariemburgo;;;;;;;;;x
PROV763;Sambia;Sambie;Samland;;Zambia;;;;;;;;;x

PROV764;Memel;;;;;;;;;;;;;x
PROV765;Scalovia;Scalovie;Schalauen;;;;;;;;;;;x

PROV766;Sudovia;Sudovie;Sudowien;;;;;;;;;;;x
PROV767;Grodno;;;;;;;;;;;;;x

PROV768;Vilnius;;;;Vilna;;;;;;;;;x
PROV769;Nalsia;;;;;;;;;;;;;x
PROV770;Kaunas;;Sudauen;;Sudovia;;;;;;;;;x
PROV771;Deltuva;;;;;;;;;;;;;x
PROV772;Samogitia;Samogitie;;;;;;;;;;;;x

PROV773;Kurzeme;;Kurland;;;;;;;;;;;x
PROV774;Vanema;;;;;;;;;;;;;x

PROV775;Tukums;;;;;;;;;;;;;x
PROV776;Zemgale;Sémigalle;Semgallen;;Semigalia;;;;;;;;;x
PROV777;Riga;;;;;;;;;;;;;x

PROV778;Jersika;;;;;;;;;;;;;x
PROV779;Selija;Sélonie;;;Selonia;;;;;;;;;x
PROV780;Latgale;;;;;;;;;;;;;x
PROV781;Talava;;;;;;;;;;;;;x

# Estonia
PROV782;Tartu;;;;;;;;;;;;;x
PROV783;Järva;;;;;;;;;;;;;x
PROV784;Liivimaa;Livonie;;;;;;;;;;;;x

PROV785;Saaremaa;;;;;;;;;;;;;x
PROV786;Läänemaa;;;;;;;;;;;;;x
PROV787;Kalevan;;;;;;;;;;;;;x
PROV788;Narva;;;;;;;;;;;;;x

# Novgorod (k_rus)
PROV789;Ingria;;;;;;;;;;;;;x
PROV790;Gdov;;;;;;;;;;;;;x
PROV791;Pskov;;Pskow;;;;;;;;;;;x
PROV792;Izborsk;;;;;;;;;;;;;x
PROV793;Luki;Louki;;;;;;;;;;;;x

PROV794;Rusa;;;;;;;;;;;;;x
PROV795;Kholm;;;;;;;;;;;;;x
PROV796;Borovichi;;;;;;;;;;;;;x
PROV797;Novgorod;;Nowgorod;;Nóvgorod;;;;;;;;;x
PROV798;Ladoga;;;;;;;;;;;;;x

PROV799;Chlisselbourg;;;;;;;;;;;;;x
PROV800;Zaozerye;;Saosjerje;;;;;;;;;;;x
PROV801;Tikhvine;;;;;;;;;;;;;x
PROV802;Torzhok;Torjok;Torschok;;;;;;;;;;;x
PROV803;Bezichy;;;;;;;;;;;;;x

# Vladimir
PROV804;Rostov;;Rostow;;;;;;;;;;;x
PROV805;Yaroslavl;Iaroslavl;Jaroslawl;;;;;;;;;;;x
PROV806;Uglich;Ouglitch;Uglitsch;;;;;;;;;;;x
PROV807;Beloozero;;;;;;;;;;;;;x

PROV808;Chud;;;;;;;;;;;;;x
PROV809;Vologda;;Wologda;;Vólogda;;;;;;;;;x
PROV810;Kostroma;;;;Kostromá;;;;;;;;;x

PROV811;Gorodets;;Gorodez;;Gorodéts;;;;;;;;;x
PROV812;Nizhny Novgorod;Nijni-Novgorod;Nischni-Nowgorod;;;;;;;;;;;x
PROV813;Vladimir;;Wladimir;;;;;;;;;;;x
PROV814;Suzdal;Souzdal;Susdal;;Súzdal;;;;;;;;;x
PROV815;Yuryev;;;;;;;;;;;;;x
PROV816;Pereyaslavl Zalessky;Pereslavl-Zalesski;Perejaslawl Salessky;;;;;;;;;;;x

PROV817;Kashin;;;;;;;;;;;;;x
PROV818;Rzheva;;;;;;;;;;;;;x
PROV819;Tver;;Twer;;;;;;;;;;;x
PROV820;Zubtsov;Zoubtsov;;;;;;;;;;;;x
PROV821;Mozhaysk;Mojaïsk;Moschajsk;;;;;;;;;;;x

PROV822;Naro-Fominsk;;;;;;;;;;;;;x
PROV823;Moskva;Moscou;Moskau;;;;;;;;;;;x

# Chernigov
PROV824;Orekhovo-Zuyevo;Orekhovo-Zouievo;;;;;;;;;;;;x
PROV825;Murom;Mourom;;;;;;;;;;;;x

PROV826;Ryazan;Riazan;;;;;;;;;;;;x
PROV827;Pronsk;;;;;;;;;;;;;x
PROV828;Yelets;;;;;;;;;;;;;x
PROV829;Tula;Toula;;;;;;;;;;;;x

PROV830;Serpukhov;;;;;;;;;;;;;x
PROV831;Vorotynsk;;;;;;;;;;;;;x
PROV832;Novosil;;;;;;;;;;;;;x

PROV833;Kozelsk;;;;;;;;;;;;;x
PROV834;Karachev;;;;;;;;;;;;;x

PROV835;Bryansk;Briansk;Brjansk;;;;;;;;;;;x
PROV836;Kromy;;;;;;;;;;;;;x
PROV837;Kursk;;;;;;;;;;;;;x
PROV838;Rylsk;;;;;;;;;;;;;x

PROV839;Novgorod Seversky;;Nowgorod Sewerskij;;;;;;;;;;;x
PROV840;Starodub;;;;;;;;;;;;;x
PROV841;Lyubech;Lioubetch;Ljubetsch;;;;;;;;;;;x
PROV842;Chernigov;Tchernigov;Tschernigow;;;;;;;;;;;x

# Ruthenia
PROV843;Mstislavl;Mstsislaw;Mstislau;;;;;;;;;;;x
PROV844;Roslavl;;;;;;;;;;;;;x
PROV845;Vyazma;Viazma;Wjasma;;;;;;;;;;;x
PROV846;Smolensk;;;;;;;;;;;;;x
PROV847;Toropets;;Toropez;;Torópets;;;;;;;;;x

PROV848;Polotsk;;;;;;;;;;;;;x
PROV849;Lukoml;;;;;;;;;;;;;x
PROV850;Vitebsk;;Witebsk;;Vítebsk;;;;;;;;;x
PROV851;Orsha;;Orscha;;;;;;;;;;;x

PROV852;Drutsk;;;;;;;;;;;;;x
PROV853;Minsk;;;;;;;;;;;;;x
PROV854;Novogrodek;;;;;;;;;;;;;x

PROV855;Volkovysk;;;;;;;;;;;;;x
PROV856;Pinsk;;;;;;;;;;;;;x
PROV857;Turov;;Turow;;;;;;;;;;;x
PROV858;Slutsk;;;;;;;;;;;;;x

PROV859;Pereyaslavl;;Perejaslawl;;;;;;;;;;;x
PROV860;Priluk;;;;;;;;;;;;;x
PROV861;Hradyzk;;;;;;;;;;;;;x
PROV862;Voin;;;;;;;;;;;;;x

PROV863;Kiev;;Kiew;;;;;;;;;;;x
PROV864;Korosten;;;;;;;;;;;;;x
PROV865;Vozviahel;;;;;;;;;;;;;x
PROV866;Medjybij;;;;;;;;;;;;;x

# Galicia-Volhynia
PROV867;Ushytsia;;;;;;;;;;;;;x
PROV868;Galich;Galitch;Galitsch;;;;;;;;;;;x
PROV869;Zvenyhorod;;;;;;;;;;;;;x
PROV870;Terebovl;Terebovlia;Terebowlja;;;;;;;;;;;x
PROV871;Zaslav;;;;;;;;;;;;;x

PROV872;Lutsk;;;;;;;;;;;;;x
PROV873;Vladimir Volynsky;Vladimir-Volynski;Wladimir Wolinski;;;;;;;;;;;x
PROV874;Beresty;;;;;;;;;;;;;x
PROV875;Podlasie;;Podlasien;;;;;;;;;;;x

PROV876;Cherven;;;;;;;;;;;;;x
PROV877;Belz;;;;;;;;;;;;;x
PROV878;Peremyshl;Premysl;Peremischl;;;;;;;;;;;x

# Volga Bulgaria
PROV879;Khlynov;;;;;;;;;;;;;x
PROV880;Vetluga;Vetlouga;;;;;;;;;;;;x
PROV881;Qazan;;;;;;;;;;;;;x
PROV882;Kremenchuk;;;;;;;;;;;;;x
PROV883;Alabuga;;;;;;;;;;;;;x

PROV884;Naberezhnye;;;;;;;;;;;;;x
PROV885;Bilyar;;Biljar;;;;;;;;;;;x
PROV886;Bolghar;Bolgar;Bolgar;;Bulgar;;;;;;;;;x
PROV887;Ashli;;;;;;;;;;;;;x
PROV888;Syrt;;;;;;;;;;;;;x

PROV889;Burtasy;;Burtasij;;;;;;;;;;;x
PROV890;Khopyor;;Chopjor;;;;;;;;;;;x
PROV891;Mordva;Mordovie;Mordwa;;;;;;;;;;;x

PROV892;Cheremisa;Tchérémisse;Tscheremiss;;;;;;;;;;;x
PROV893;Chuvash;Tchouvache;Tschuwaschien;;;;;;;;;;;x
PROV894;Kerzhenets;Kerjenets;Kerschenez;;;;;;;;;;;x

PROV895;Mari;;;;;;;;;;;;;x
PROV896;Galich Mersky;Galitch-Mersky;Galitsch Merski;;;;;;;;;;;x
PROV897;Hlynov;;Khlynov;;;;;;;;;;;x

# Nenetsia
PROV898;Romny;;;;;;;;;;;;;x
PROV899;Kargopol;;;;;;;;;x
PROV900;Onega;;;;;;;;;x

PROV901;Onega Peninsula;Péninsule d'Onega;Onega Halbinsel;;Península Onega;;;;;x
PROV902;Bjarmia;Biarmie;Bjarmien;;;;;;;;;;;x
PROV903;Kuloy;;;;;;;;;x
PROV904;Dvina;;;;;;;;;;;;;x

PROV905;Velsk;;;;;;;;;x
PROV906;Syrj;;;;;;;;;;;;;x
PROV907;Pinega;;;;;;;;;x
PROV908;Vashka;;;;;;;;;x

PROV909;Ugra;Ougra;;;;;;;;;;;;x
PROV910;Snopa;;;;;;;;;x
PROV911;Mezen;;;;;;;;;x
PROV912;Kanin;;;;;;;;;x

PROV913;Kolguyev;;;;;;;;;x
PROV914;Zavarot;;;;;;;;;x
PROV915;Soyma;;;;;;;;;x

PROV916;Koshma;;;;;;;;;x
PROV917;Tobysh;;;;;;;;;x
PROV918;Tsilma;;;;;;;;;x

# Perm
PROV919;Izhma;;;;;;;;;x
PROV920;Lyzha;;;;;;;;;x
PROV921;Kozhva;;;;;;;;;x
PROV922;Vel;;;;;;;;;x
PROV923;Severnaya;;;;;;;;;x

PROV924;Vychegda;;;;;;;;;x
PROV925;Sedyu;;;;;;;;;x
PROV926;Vym;;;;;;;;;x

PROV927;Syktyvkar;;;;;;;;;x
PROV928;Viled;;;;;;;;;x
PROV929;Veliky Ustug;Veliki Oustioug;Weliki Ustjug;;Veliky Ústiug;;;;;;;;;x
PROV930;Illyinsk;;;;;;;;;x

PROV931;Votyaki;;Wotjaki;;;;;;;;;;;x
PROV932;Keltma;;;;;;;;;x

PROV933;Pil'va;;;;;;;;;x
PROV934;Kolva;;;;;;;;;x
PROV935;Perm;;;;;;;;;;;;;x
PROV936;Kudymkar;;;;;;;;;;;;;x
PROV937;Udmurts;;;;;;;;;;;;;x
PROV938;Tynea;;;;;;;;;x

PROV939;Bashkiria;Bachkirie;;;;;;;;;;;;x
PROV940;Belaya;;;;;;;;;x

PROV941;Thisageta;;;;;;;;;x
PROV942;Ural;Oural;;;;;;;;;;;;x
PROV943;Vishera;;;;;;;;;x

# Sibir
PROV944;Khantia;Khantys;;;;;;;;;;;;x
PROV945;Mansia;Mansis;;;;;;;;;;;;x
PROV946;Yamalia;Iamalie;;;;;;;;;;;;x

PROV947;Tavda;;;;;;;;;x
PROV948;Miass;;;;;;;;;x
PROV949;Chimgi-Tura;;;;;;;;;x
PROV950;Tobol;;;;;;;;;;;;;x

PROV951;Sibir;;;;;;;;;;;;;x
PROV952;Vagay;;;;;;;;;x
PROV953;Osha;;;;;;;;;x
PROV954;Tura;;;;;;;;;;;;;x

PROV955;Shish;;;;;;;;;x
PROV956;Tui;;;;;;;;;x
PROV957;Bolshoy Yugan;;;;;;;;;x
PROV958;Vasyugan;;;;;;;;;x

PROV959;Narim;;;;;;;;;;;;;x
PROV960;Tara;;;;;;;;;x
PROV961;Om;;;;;;;;;x

# Cumania
PROV962;Buqtirma;;;;;;;;;x
PROV963;Anuy;;;;;;;;;x
PROV964;Ob;;;;;;;;;x
PROV965;Katun;;;;;;;;;x
PROV966;Zaysan;;;;;;;;;x

PROV967;Irtysh;;;;;;;;;x
PROV968;Karasor;;;;;;;;;x

PROV969;Seletyteniz;;;;;;;;;x
PROV970;Ishim;;;;;;;;;;;;;x
PROV971;Tengiz;;;;;;;;;x

PROV972;Ubagan;Oubagan;;;;;;;;x
PROV973;Kartaly-Ayat;;;;;;;;;x

PROV974;Magnitaya;;;;;;;;;x
PROV975;Yaik;;;;;;;;;;;;;x
PROV976;Or;;;;;;;;;x

PROV977;Boqtybay;;;;;;;;;x
PROV978;Irgiz;;;;;;;;;x
PROV979;Turgay;;;;;;;;;;;;;x

PROV980;Kazakh;;;;;;;;;;;;;x
PROV981;Sarysu;;;;;;;;;x
PROV982;Betpaqdala;;;;;;;;;x
PROV983;Qarazhyrya;;;;;;;;;x
PROV984;Balkhash;;;;;;;;;;;;;x

PROV985;Ayakoz;;;;;;;;;x
PROV986;Tarbagatai;Tarbagataï;;;;;;;;x
PROV987;Aylik;;;;;;;;;x
PROV988;Saur;;;;;;;;;x

# Mongolia
PROV989;Ulungur;;;;;;;;;x
PROV990;Beshbaliq;;;;;;;;;x
PROV991;Dünkheger;;;;;;;;;;;;;x

PROV992;Mönkh Khairkhan;;;;;;;;;x
PROV993;Khüiten;;;;;;;;;x
PROV994;Markakol;;;;;;;;;x
PROV995;Belukha;;;;;;;;;x
PROV996;Western Sayan;Saïan occidental;Westsajan;;Sayanes occidentales;;;;;x

PROV997;Ket;;;;;;;;;x
PROV998;Tom;;;;;;;;;x
PROV999;Kuznetsk;;;;;;;;;x
PROV1000;Abakan;;;;;;;;;x

PROV1001;Yenisei;;;;;;;;;x
PROV1002;Eastern Sayan;;;;;;;;;x
PROV1003;Khövsgöl;;;;;;;;;x
PROV1004;Egiin;;;;;;;;;x
PROV1005;Ötüken;;;;;;;;;x

PROV1006;Selenge;;;;;;;;;x
PROV1007;Baygal;;;;;;;;;x
PROV1008;Uda;;;;;;;;;x
PROV1009;Khilok;;;;;;;;;x
PROV1010;Chikoi;;;;;;;;;x

PROV1011;Tuul;;;;;;;;;x
PROV1012;Orkhon;;;;;;;;;x
PROV1013;Kara Khorum;;;;;;;;;x

PROV1014;Suvraga Khairkhan;;;;;;;;;x
PROV1015;Khangai;;;;;;;;;x
PROV1016;Terkhiin Tsagaan;;;;;;;;;x
PROV1017;Otgontenger;;;;;;;;;x
PROV1018;Tarvagatai;;;;;;;;;x

PROV1019;Uvs;;;;;;;;;x
PROV1020;Tannu Ola;;;;;;;;;x
PROV1021;Kharkiraa;;;;;;;;;x
PROV1022;Tsambagarav;;;;;;;;;x
PROV1023;Khyargas;;;;;;;;;x

PROV1024;Zavkhan;;;;;;;;;x
PROV1025;Khökh Serkh;;;;;;;;;x
PROV1026;Sutai;;;;;;;;;x
PROV1027;Khasagt Khairkhan;;;;;;;;;x

PROV1028;Burkhan Buudai;;;;;;;;;x
PROV1029;Ikh Bogd;;;;;;;;;x
PROV1030;Delgerkhangai;;;;;;;;;x
