#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_MNM_9201;[relic_hunter.GetTitledFirstName] and [relic_hunter.GetHerHis] expedition has returned from their search and now stand before you. In an opened box lies the largest diamond you have ever seen. 'It is known as the Mountain of Light' your [relic_hunter.GetJobTitle] tells you, 'and it is a stone that has brought wealth, prestige and splendor to those that have owned it for centuries.'\n\nSurely with this stone in your hands you will be the envy of every ruler alive. In truth it is as magnificent as it is terrifying, you cannot help but recall the saying that all large gemstones are cursed...\n\nLooking up you realize [relic_hunter.GetFirstName] is and [relic_hunter.GetHerHis] companions are still here, awaiting a reward for the kingly prize they have brought you.;[relic_hunter.Get_Le_TitledFirstName] est revenu[relic_hunter.Get_E] de son expédition, et se tient à présent devant vous. Dans une boîte ouverte se trouve le plus grand diamant que vous ayez jamais vu. « C'est ce qu'on appelle la Montagne de Lumière », vous dit votre [relic_hunter.GetJobTitle], et c'est une pierre qui, au cours des siècles, a apporté richesse, prestige et splendeur à ceux qui l'ont possédée. »\n\nAvec cette pierre en votre possession, vous serez envié[Root.Get_E] par tous les souverains vivants. En vérité, elle est aussi magnifique que terrifiante, et vous ne pouvez pas vous empêcher de penser au dicton selon lequel toutes les grandes pierres précieuses sont maudites...\n\nLevant les yeux, vous vous rendez compte que [relic_hunter.GetFirstName] et ses compagnons sont toujours là, en attente d'une récompense pour le trésor royal qu'ils vous ont apporté.;[relic_hunter.GetTitledFirstName] und die [relic_hunter.GetHerHim] begleitende Expedition sind von ihrer Expedition zurück und präsentieren Euch den größten Diamanten, den Ihr je gesehen habt. "Man nennt ihn den Berg des Lichts", erklärt [relic_hunter.GetJobTitle], "ein Stein, der im Laufe der Jahrhunderte seinem Besitzer Reichtum, Prestige und Ruhm brachte."\n\nMit Sicherheit würde Euch jeder Herrscher um den Besitz eines solchen Steines beneiden. Doch so faszinierend dies auch sein mag, so furchteinflößend ist es auch, denn Ihr müsst unwillkürlich an die Sage denken, der zufolge alle großen Edelsteine verflucht seien ...\n\nAls Ihr aufschaut, könnt Ihr im Gesicht des Finders lesen, dass diesem die Kostbarkeit seines Fundes bewusst ist und von Euch eine besondere Belohnung erwartet wird.;;"[relic_hunter.GetTitledFirstName] y su expedición han regresado de su búsqueda y ahora se hayan ante ti. En una caja abierta se encuentra el mayor diamante que has visto nunca. "Lo llaman la Montaña de Luz", dice tu [relic_hunter.GetJobTitle], "y, durante siglos, ha sido una gema que ha brindado riquezas, prestigio y esplendor a todo aquel que la ha poseído".\n\nNo hay duda de que con esta piedra en tu poder serás la envidia de cualquier gobernante del mundo. Es tan magnífico como aterrador, y no puedes evitar recordar el dicho de que todas las piedras preciosas están malditas...\n\nAl levantar la vista, te das cuenta de que [relic_hunter.GetFirstName] y sus compañeros siguen ahí, esperando una recompensa por el magnífico tesoro que te han traído.";;;;;;;;;x
EVTDESC_MNM_9202;[relic_hunter.GetTitledFirstName] has returned from [relic_hunter.GetHerHis] travels, presenting you with a carefully wrapped Danda. [relic_hunter.GetSheHeCap] claims that this scepter is of great age and that it has belonged to a number of ancient monarchs before you.;[relic_hunter.Get_Le_TitledFirstName] est revenu[relic_hunter.Get_E] de ses voyages, et vous amène un Danda soigneusement enveloppé. [relic_hunter.GetIlElleCap] prétend que ce sceptre est très ancien et qu'il a appartenu à de nombreux monarques avant vous.;[relic_hunter.GetTitledFirstName] ist von der Reise zurückgekehrt und überreicht Euch ein sorgfältig eingewickeltes Danda. [relic_hunter.GetSheHeCap] behauptet, das Zepter sei sehr alt und habe sich in der Vergangenheit im Besitz einer Reihe von Königen des Altertums befunden.;;[relic_hunter.GetTitledFirstName] ha regresado de su viaje y se ha presentado ante ti con un Danda envuelto meticulosamente. Afirma que este cetro es muy antiguo y que ha pertenecido a una serie de antiguos monarcas antes que a ti.;;;;;;;;;x
EVTDESC_MNM_9203;[relic_hunter.GetTitledFirstName] has returned from [relic_hunter.GetHerHis] search and brings with [relic_hunter.GetHerHim] a small crystal-like bead. [relic_hunter.GetSheHeCap] insist that this what remained after the cremation of a great spiritual master and that it is an object of great power.;[relic_hunter.Get_Le_TitledFirstName] est revenu[relic_hunter.Get_E] de sa recherche, et m'apporte une petite perle cristalline. [relic_hunter.GetIlElleCap] affirme que c'est ce qui restait après la crémation d'un grand maître spirituel, et que c'est un objet doté d'un grand pouvoir.;Als [relic_hunter.GetTitledFirstName] von der Suche zurückkehrt, überreicht [relic_hunter.GetSheHe] Euch eine kleine, kristallähnliche Perle. [relic_hunter.GetSheHeCap] besteht darauf, dass es sich um ein Überbleibsel von der Einäscherung eines großen spirituellen Führers handelt, das über große Kräfte verfügt.;;[relic_hunter.GetTitledFirstName] ha regresado de su búsqueda y ha traído consigo una cuenta de un material similar al cristal. Insiste en que es lo que quedó tras la cremación de un gran maestro espiritual y que es un objeto de gran poder.;;;;;;;;;x
EVTDESC_MNM_9204;My [relic_hunter.GetJobTitle] has returned from [relic_hunter.GetHerHis] quest and brings with [relic_hunter.GetHerHim] a carefully packaged bone that [relic_hunter.GetSheHe] insists once belonged to the great Buddha himself.;M[relic_hunter.Get_on_JobTitle] est revenu de sa quête et m'apporte un os soigneusement emballé qui, d'après [relic_hunter.GetLuiElle], a appartenu autrefois à Bouddha.;Mein [relic_hunter.GetJobTitle] ist von [relic_hunter.GetHerHis]er Suche zurückgekehrt und bringt mir einen in Tücher gewickelten Knochen, von dem [relic_hunter.GetSheHe] mit Nachdruck behauptet, er stamme von niemand Geringerem als dem großen Buddha.;;Mi [relic_hunter.GetJobTitle] ha regresado de su misión y ha traído consigo un hueso envuelto meticulosamente. Insiste en que perteneció al mismísimo gran Buda.;;;;;;;;;x
EVTDESC_MNM_9600;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a most remarkable, exquisite horn. It produces a tone unmatched in volume, instilling courage in the hearts of all who hear it. Could this be the Gjallarhorn of myth?;M[relic_hunter.Get_on_JobTitle] [relic_hunter.GetFirstName] est enfin revenu[relic_hunter.Get_E] de ses voyages avec un cor remarquable. Il produit un ton inégalé en volume, insufflant le courage dans les coeurs de tous ceux qui l'entendent. Serait-ce le Gjallarhorn (« le cor éclatant ») du mythe ?;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] ist endlich zurückgekehrt, noch dazu mit einem überaus bemerkenswerten, seltenen Horn im Gepäck. Klang und Lautstärke sind schier unvergleichlich und es erfüllt die Herzen all jener, die es hören, mit Mut. Könnte es sich tatsächlich um das mythische Gjallarhorn handeln?;;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] por fin ha regresado de su viaje, y ha traído consigo un cuerno verdaderamente excepcional y exquisito. Produce un tono incomparable en volumen, infundiendo valor en los corazones de todos los que lo oyen. ¿Podría ser este el mítico Gjallarhorn?;;;;;;;;;x
EVTDESC_MNM_9601;Still dressed in traveler's garb, [relic_hunter.GetTitledFirstName] enters your throne room and kneels before you. Looking rather pale and a bit sickly, [relic_hunter.GetSheHe] produces a small object, placing it gingerly in the palm of your outstretched hand.\n\n'Andvari's Gift... The Andvaranaut, my liege...' [relic_hunter.GetFirstName] whispers reverently. 'It must be. Its power is undeniable, it has already brought me many riches on the road back to the court.' You nod solemnly in response. Though it feels light in your hand, you already feel the burden on your soul. This ring must have enormous power, but you remember hearing in legends the curse that lies upon it...\n\nRegardless, with this find [relic_hunter.GetFirstName] has truly surpassed [relic_hunter.GetHerselfHimself]!;Encore vêtu[relic_hunter.Get_E] de ses habits de voyage, [relic_hunter.Get_le_TitledFirstName] pénètre dans votre salle du trône et s'agenouille devant vous. Le visage d'une pâleur maladive, il tient un petit objet, et le dépose délicatement dans la paume de votre main tendue.\n\nL'anneau magique d'Andvari... L'Andvaranaut, « le Destin d'Andvar », M[Root.GetOnA][Root.GetLordLady]... [relic_hunter.GetFirstName] chuchote avec respect. « Cela ne peut être que ça. Son pouvoir est indéniable – il m'a déjà apporté beaucoup de richesses sur le chemin du retour ». Vous hochez la tête solennellement en réponse. Bien qu'il soit léger dans votre main, vous sentez déjà le poids sur votre âme. Cet anneau doit avoir un énorme pouvoir, mais vous vous souvenez avoir entendu dans les légendes la malédiction qu'il implique...\n\nAvec cette découverte, [relic_hunter.GetFirstName] s'est vraiment surpassé[relic_hunter.Get_E] !;Den Staub des Weges noch in den Kleidern betritt [relic_hunter.GetTitledFirstName] den Thronsaal und kniet vor Euch nieder. Blass und ein wenig kränklich wirkend, zieht [relic_hunter.GetSheHe] einen kleinen Gegenstand hervor und legt ihn behutsam in Eure ausgestreckte Hand.\n\n"Andvaris Geschenk... das Andvaranaut, mein Lehnsherr...", flüstert [relic_hunter.GetFirstName] voller Ehrfurcht. "Das muss es sein! Seine Macht ist unverkennbar. Schon auf der Reise zurück zum Hof hat es mich zu so manchem Schatz geführt." Durch ein feierliches Nicken bekundet Ihr Eure Zustimmung. Auch wenn es sich in Eurer Hand ganz leicht anfühlt, könnt Ihr schon jetzt den Anflug einer Last auf Eurer Seele spüren. In diesem Ring sollen gewaltige Kräfte schlummern, doch den Legenden zufolge soll auch ein Fluch auf ihm lasten...\n\nDoch davon abgesehen hat sich [relic_hunter.GetFirstName] mit diesem Fund wahrlich selbst übertroffen!;;"Aún con su indumentaria de viaje, [relic_hunter.GetTitledFirstName] entra en tu sala del trono y se arrodilla ante ti. Con cierto aire pálido y enfermizo, te coloca un objeto pequeño cuidadosamente en la palma de la mano.\n\nEl regalo de Andvari: el Andvaranaut", susurra [relic_hunter.GetFirstName] de manera reverente. "Debe de serlo. Su poder es innegable, ya me ha traído muchas riquezas en el camino de vuelta a la corte". Asientes con solemnidad como respuesta. Aunque en tu mano es ligero, ya sientes su carga en tu alma. Este anillo debe de tener un poder enorme, pero recuerdas haber oído en las leyendas la maldición que se cierne sobre él... \n\n¡Con este hallazgo, [relic_hunter.GetFirstName] se ha superado!";;;;;;;;;x
EVTDESC_MNM_9602;Proudly, [relic_hunter.GetTitledFirstName] strides into your throne room. With a flourish of [relic_hunter.GetHerHis] cloak [relic_hunter.GetSheHe] produces a heavy hammer from [relic_hunter.GetHerHis] belt, placing it head-first at [relic_hunter.GetHerHis] feet. Kneeling before it, your [relic_hunter.GetJobTitle] solemnly proclaims: 'I have recovered the hammer of Thor, the Thundergod, himself!'\n\nAs you reach down for it you notice that it looks strange – unlike any craftsmanship you have encountered in your realm thus far. The haft is obviously shorter than it was intended to be, and as your fingers touch it is not hard to convince yourself of the surge of power coursing through your body. Surely this means you were meant to wield it!\n\nLooking up, [relic_hunter.GetFirstName] still waits for you to speak...;Fièrement, [relic_hunter.Get_le_TitledFirstName] avance dans la salle du trône. Ouvrant sa grande cape, [relic_hunter.GetIlElle] laisse apparaître un lourd marteau au niveau de sa ceinture, le plaçant à ses pieds. Agenouillé[relic_hunter.Get_E], votre [relic_hunter.GetJobTitle] proclame solennellement : « J'ai récupéré le marteau de Thor, le Dieu du Tonnerre ! »\n\nLorsque vous descendez de votre trône, vous remarquez qu'il ne ressemble à aucune création artisanale que vous ayez rencontrée dans votre Royaume jusqu'à présent. Le manche est visiblement plus court que prévu, et lorsque vos doigts le touchent, il n'est pas difficile de vous convaincre de la puissance qui parcourt votre corps. Assurément, cela signifie que vous deviez l'utiliser ! \n\nLevant les yeux, [relic_hunter.GetFirstName] vous attend encore pour parler...;Stolz betritt [relic_hunter.GetTitledFirstName] Euren Thronsaal. Mit einer galanten Geste schlägt [relic_hunter.GetSheHe] den Mantel zur Seite und präsentiert Euch an [relic_hunter.GetHerHis]er Seite einen schweren Hammer, den [relic_hunter.GetSheHe] abnimmt und vor sich auf den Boden legt. Euer [relic_hunter.GetJobTitle] kniet vor dem kostbaren Fund nieder und verkündet: "Ich habe den Hammer Thors gefunden, den Hammer des Donnergottes!"\n\nAls Ihr die Hand nach ihm ausstreckt, fällt Euch auf, wie fremdartig er wirkt, ganz anders als alles, was Ihr in Eurem Reich an Kunstfertigkeit je gesehen habt. Das Heft ist offenbar kürzer als vorgesehen, und als Eure Finger ihn berühren, spürt Ihr zweifelsfrei, wie eine Welle der Energie Euren Körper durchströmt. Bestimmt bedeutet dies, dass Ihr den Hammer führen sollt!\n\nAls Ihr aufschaut, wird Euch klar, dass [relic_hunter.GetFirstName] noch immer auf eine Antwort von Euch wartet ...;;"[relic_hunter.GetTitledFirstName] se adentra con orgullo en tu sala del trono. Con un movimiento grácil de capa, deja al descubierto un pesado martillo que cuelga de su cinturón y lo coloca a sus pies. Arrodillándose ante él, tu [relic_hunter.GetJobTitle] proclama solemnemente: "He obtenido el martillo de Thor, ¡el mismísimo dios del trueno!".\n\nCuando te agachas a recogerlo, notas algo diferente en su apariencia no se parece a ninguna artesanía que hayas visto en tu reino hasta el momento. El mango es obviamente más corto de lo normal, y cuando tus dedos lo tocan, no tardas en convencerte de la oleada de poder que te recorre el cuerpo. ¡Eso probablemente significa que estabas destinad[relic_hunter.GetOA] a blandirlo!\n\nMirando hacia arriba, [relic_hunter.GetFirstName] sigue esperando a que hables...";;;;;;;;;x
EVTDESC_MNM_9603;Having returned from [relic_hunter.GetHerHis] long travels, [relic_hunter.GetTitledFirstName] comes up to you and pulls out a small, carefully-wrapped package from [relic_hunter.GetHerHis] clothes. With an awe-struck gaze [relic_hunter.GetSheHe] removes the cloth wrapping and reveals a piece of strangely-formed bark.\n\n'I have found the spirits of our ancestors...' [relic_hunter.GetFirstName] whispers reverently, handing it to you. Turning it the right way up, you immediately understand what [relic_hunter.GetSheHe] means. The bark has clearly taken the shape of not just one, but three distinct visages, each staring ominously into your soul. You can sense the connection with your forebears... And the power they no doubt offer you over others.\n\n[relic_hunter.GetFirstName] has truly proven [relic_hunter.GetHerHis] worth today.;De retour de ses longs voyages, [relic_hunter.Get_le_TitledFirstName] vient vers vous et sort un petit paquet soigneusement enveloppé de ses vêtements. [relic_hunter.GetIlElleCap] retire les tissus de protection et révèle un morceau d'écorce étrangement formé.\n\n« J'ai trouvé les esprits de nos ancêtres... » chuchote [relic_hunter.GetFirstName] avec respect, vous le remettant. En le tournant de la bonne manière, vous comprenez immédiatement ce qu'[relic_hunter.GetIlElle] a voulu dire. L'écorce a clairement pris la forme non seulement d'un, mais de trois visages distincts, chacun sondant de manière inquiétante votre âme. Vous pouvez sentir la connexion avec vos ancêtres... et le pouvoir qu'ils vont vous offrir sur les autres.\n\n[relic_hunter.GetFirstName] a vraiment prouvé sa valeur aujourd'hui.;Nach der Rückkehr von der langen Reise kommt [relic_hunter.GetTitledFirstName] zu Euch und zieht ein gut verschnürtes Paket aus den Taschen [relic_hunter.GetHerHis]er Robe. Andächtig entfernt [relic_hunter.GetSheHe] die Lagen des Stoffes und legt ein Stück seltsam geformter Rinde frei.\n\n"Ich habe den Geist unserer Ahnen gefunden ...", flüstert [relic_hunter.GetFirstName] ehrfürchtig und überreicht Euch das Artefakt. Als Ihr es richtig herum dreht, versteht Ihr sofort, was [relic_hunter.GetSheHe] meint. Die Rinde hat nun deutlich die Form dreier Gesichter angenommen, die Euch unheilvoll in die Seele zu blicken scheinen. Ihr könnt die Verbindung zu Euren Vorfahren spüren ... und auch die Macht über andere Menschen, die sie Euch zweifellos verleihen können.\n\n[relic_hunter.GetFirstName] hat [relic_hunter.GetHerHis]en Wert heute wirklich unter Beweis gestellt.;;"Tras regresar de su largo viaje, [relic_hunter.GetTitledFirstName] se acerca a ti y saca un paquetito envuelto con cuidado de sus ropas. Con una mirada de fascinación, retira el envoltorio de tela y deja al descubierto una pieza de corteza con forma extraña.\n\n"He encontrado los espíritus de tus ancestros...", susurra [relic_hunter.GetFirstName] con reverencia mientras te la entrega. Al girarlo del lado adecuado, comprendes de inmediato a qué se refería. La corteza ha tomado indudablemente la forma de no solo uno, sino de tres rostros distintos que observan ominosamente tu alma. Puedes sentir la conexión con tus antepasados... Y el poder que, sin duda, te ofrecen sobre los demás.\n\nHoy [relic_hunter.GetFirstName] ha demostrado su competencia con creces.";;;;;;;;;x
EVTDESC_MNM_9604;[relic_hunter.GetTitledFirstName] gently places a large box on the floor before you. As [relic_hunter.GetHerHis] men proceed to break it open, a single gold coin rolls falls to the floor through one of the box's widening cracks. [relic_hunter.GetFirstName] picks it up and hands it to you, smiling brightly. 'I have found you the Mill of Fortune!'\n\nIn the opened box you see a very well-made quern, and your [relic_hunter.GetJobTitle] continues [relic_hunter.GetHerHis] explanation. 'This is not the first time we have found coins near the Sampo on our way back here. Flour and salt, too... It seems one's fortunes increase just by being near it.'\n\nRolling the coin on your knuckles you ponder the importance of this find. [relic_hunter.GetFirstName] may have found you the means to create wealth from nothingness itself...;[relic_hunter.Get_Le_TitledFirstName] place doucement une grande boîte sur le plancher devant vous. Lorsque ses hommes la cassent, une pièce d'or tombe au sol par l'une des fentes. [relic_hunter.GetFirstName] la ramasse et vous la tend, avec un grand sourire. « Je vous ai trouvé le Moulin à Fortune ! »\n\nDans la boîte ouverte, vous voyez un moulin à bras très bien fait, et votre [relic_hunter.GetJobTitle] poursuit son explication. « Ce n'est pas la première fois que nous trouvons des pièces de monnaie près du Sampo. De la farine et du sel également. Il semble que la fortune d'une personne augmente simplement en étant près de lui. »\n\nRoulant la pièce sur vos doigts, vous pensez à l'importance de cette découverte. [relic_hunter.GetFirstName] peut avoir trouvé pour vous le moyen de créer de la richesse à partir de rien...;Vorsichtig stellt [relic_hunter.GetTitledFirstName] vor Euren Füßen eine große Kiste auf die Erde. Als [relic_hunter.GetHerHis]e Leute sie aufbrechen, schlüpft eine einzelne Goldmünze durch eine Lücke zwischen den Brettern und fällt zu Boden. Glücklich hebt [relic_hunter.GetFirstName] sie auf und reicht sie Euch. "Ich habe die Zaubermühle gefunden!", sagt [relic_hunter.GetSheHe].\n\nIn der geöffneten Kiste erblickt Ihr einen gut gearbeiteten Mahlstein und Euer [relic_hunter.GetJobTitle] setzt seine Erklärung fort: "Das ist nicht die erste Münze, die wir in ihrer Nähe gefunden haben. Auch Salz und Mehl haben wir schon gefunden. Allein die Nähe zur Mühle verspricht bereits Wohlstand."\n\nWährend Ihr die Goldmünze hin und her wendet, überdenkt Ihr die Bedeutung des Fundes. Es könnte sein, dass [relic_hunter.GetFirstName] einen Weg gefunden hat, aus dem Nichts Reichtum zu schaffen ...;;"[relic_hunter.GetTitledFirstName] coloca suavemente una caja grande en el suelo ante ti. Cuando sus hombres empiezan a abrirla, una moneda de oro rueda por el suelo a través de una de las grietas de la caja. [relic_hunter.GetFirstName] la recoge y te la entrega con una sonrisa radiante. "¡Te traigo el molinillo de la fortuna!"\n\nDentro de la caja abierta ves un molinillo de mano muy bien elaborado, y tu [relic_hunter.GetJobTitle] continúa explicando. "No es la primera vez que encontramos monedas cerca del Sampo en nuestro camino de regreso. También harina y sal... Parece que la fortuna de uno aumenta con tan solo estar cerca de él". \n\nMientras haces girar la moneda entre los nudillos, reflexionas sobre la importancia de este hallazgo. Puede que [relic_hunter.GetFirstName] haya encontrado la manera de crear riqueza de la nada...";;;;;;;;;x
EVTDESC_MNM_9605;The gathering of thick thunderclouds overhead accompanies [relic_hunter.GetTitledFirstName]'s' return to your court, and, drenched, [relic_hunter.GetSheHe] kneels before you in your throne room, holding up a large axe for you in [relic_hunter.GetHerHis] hands. 'The axe, my [Root.GetLordLady], of Perun Himself...'\n\nAs you rise and step towards [relic_hunter.GetHerHim], you see the axe's fine quality, and the bolts of lightning clearly visible on the sides of the axe-head. You reach for it, and just as you grab hold and lift it from your [relic_hunter.GetJobTitle]'s hands a thunderclap can be heard in the distance. Surely this is a good omen!\n\nHolding the imposing axe as if you were born to it, you look down at the awe-struck [relic_hunter.GetJobTitle] who brought it to you...;La formation d'épais nuages orageux accompagne le retour [relic_hunter.Get_du_TitledFirstName] à votre cour, et, trempé[relic_hunter.Get_E], [relic_hunter.GetIlElle] s'agenouille devant vous dans votre salle du trône, tenant une grande hache pour vous dans ses mains. « La hache, m[Root.GetOnA] [Root.GetLordLady], de Péroun Lui-même... »\n\nVous vous levez et marchez vers lui, et vous voyez la grande qualité de la hache, et les éclairs clairement visibles sur les côtés de la tête de la hache. Lorsque vous la saisissez et la brandissez, un tonnerre peut être entendu au loin. C'est assurément un bon présage !\n\nTenant l'imposante hache comme si vous aviez toujours fait ça, vous regardez votre [relic_hunter.GetJobTitle] qui vous l'a apportée...;Begleitet von schweren Gewitterwolken kehrt [relic_hunter.GetTitledFirstName] an Euren Hof zurück. Völlig durchnässt fällt [relic_hunter.GetSheHe] vor Euch im Thronsaal auf die Knie, wobei [relic_hunter.GetSheHe] Euch mit den Worten: "Die Axt, m[Root.Geteineine] [Root.GetLordLady], die Perun einst führte ...", eine große Axt präsentiert.\n\nAls Ihr Euch erhebt, seht Ihr, dass die Waffe von hoher Qualität ist und an den Seiten das Bildnis von Blitzen zeigt. Ihr streckt Eure Hand aus und sobald Ihr die Axt berührt, ist in der Ferne ein grollendes Donnern zu hören. Ein gutes Omen, gewiss!\n\nWährend Ihr die Axt mit einer Pose haltet, als seiet Ihr mit ihr geboren, schaut Ihr hinab zum ehrfürchtig dreinblickenden [relic_hunter.GetJobTitle] ...;;"El cúmulo de nubarrones que amenaza sobre el cielo coincide con el regreso de [relic_hunter.GetTitledFirstName] a tu corte, y, empapad[relic_hunter.GetOA], se arrodilla ante ti en tu sala del trono, ofreciéndote una gran hacha que reposa en sus manos. "Mi [Root.GetLordLady], esta es el hacha del mismísimo Perún".\n\nAl levantarte y acercarte a [relic_hunter.GetHerHim], puedes apreciar su calidad refinada y los rayos claramente visibles a los lados de la cabeza del hacha. Entonces, te estiras hacia ella, y nada más agarrarla y levantarla de las manos de tu [relic_hunter.GetJobTitle], se oye un trueno distante. ¡Seguramente es un buen presagio!\n\nSosteniendo el hacha imponente como si hubieras nacido para ella, miras la expresión encandilada de tu [relic_hunter.GetJobTitle].";;;;;;;;;x
EVTDESC_MNM_9606;A proud [relic_hunter.GetTitledFirstName] enters your throne room, a huge weapon on [relic_hunter.GetHerHis] shoulder. [relic_hunter.GetSheHeCap] bows, and when [relic_hunter.GetSheHe] holds out the weapon you see it is a huge two-handed axe, the head of which is crafted out of stone... 'My search has been long and difficult,' your [relic_hunter.GetJobTitle] says, 'but what I bring you can be no other than the axe wielded by Perkunas himself!'\n\nYou take the axe and inspect it. It does indeed bear a striking resemblance to the description you've heard of it, from legend. It feels heavy and powerful in your hands, and though it might not be the perfect weapon in combat you definitely exude an air of authority around you while you wield it...\n\nYour [relic_hunter.GetJobTitle], at least, seems impressed, as [relic_hunter.GetSheHe] waits for you to speak.;[relic_hunter.Get_Le_TitledFirstName] entre fièrement dans votre salle du trône, une énorme arme sur son épaule. [relic_hunter.GetIlElleCap] incline la tête, et lorsqu'[relic_hunter.GetIlElle] vous la tend, vous voyez qu'il s'agit d'une énorme hache à deux mains dont la tête est faite en pierre... « Ma recherche a été longue et difficile, mais ce que je vous apporte ne peut être autre que la hache maniée par Perkunas lui-même ! » vous dit votre [relic_hunter.GetJobTitle]\n\nVous prenez la hache et l'inspectez. Elle a en effet une ressemblance frappante avec la description dont vous avez entendu à propos de la légende. Elle a l'air lourde et puissante dans vos mains, et bien que ce ne soit pas l'arme parfaite pour le combat, vous exsudez un air d'autorité lorsque vous la maniez... \n\nVotre [relic_hunter.GetJobTitle], au moins, semble impressionné, puisqu'[relic_hunter.GetIlElle] vous attend pour parler.;Voller Stolz betritt [relic_hunter.GetTitledFirstName] den Thronsaal, eine riesige Waffe geschultert. [relic_hunter.GetSheHeCap] verbeugt sich, und als [relic_hunter.GetSheHe] Euch die Waffe entgegenstreckt, stellt Ihr fest, dass es sich um eine riesige Zweihandaxt handelt, deren Blatt aus Stein ist. "Meine Suche war lang und schwierig", sagt Euer [relic_hunter.GetJobTitle], "aber was ich Euch überreiche, ist nichts anderes als die Axt, die einst Perkunas gehörte!"\n\nIhr nehmt die Axt entgegen und inspiziert sie. In der Tat besteht eine frappierende Übereinstimmung mit der Beschreibung, die Ihr aus den Legenden kennt. Sie fühlt sich schwer und mächtig an, und auch wenn sie vielleicht nicht die beste Waffe für den Kampf ist, so habt Ihr doch das deutliche Gefühl, dass Ihr von einer Aura der Autorität umgeben seid, sobald Ihr sie führt ...\n\nEuer [relic_hunter.GetJobTitle] jedenfalls wirkt beeindruckt und wartet darauf, dass Ihr sprecht.;;"[relic_hunter.GetTitledFirstName] entra con aire orgulloso en tu sala del trono y con un arma enorme sobre el hombro. Se inclina y cuando extiende el arma, ves que se trata de una enorme hacha de dos manos, cuya cabeza está hecha de piedra. "Mi búsqueda ha sido larga y difícil", dice tu [relic_hunter.GetJobTitle], "¡pero lo que os traigo no es sino el hacha empuñada por el mismo Perkunas!".\n\nTomas el hacha y la inspeccionas. De hecho, tiene un sorprendente parecido con la descripción que habías oído de ella en la leyenda. Es pesada y transmite una sensación de poder y, aunque puede que no sea el arma perfecta en combate, no hay duda de que exudas un aire de autoridad a tu alrededor mientras la empuñas. \n\nA tu [relic_hunter.GetJobTitle], al menos, parece impresionarle. Mientras tanto, espera a que hables.";;;;;;;;;x
