EVTDESCAHFP21064;[From.GetTitledFirstName] was not too impressed by my act of friendship. Perhaps I should have put a little more effort into it...;[From.Get_Le_TitledFirstName] n'a pas été très impressionné[From.Get_E] par mon acte d'amitié. Peut-être aurais-je dû faire un peu plus d'effort...;[From.GetTitledFirstName] war von meinem Akt der Freundschaft nicht sehr beeindruckt. Vielleicht hätte ich etwas mehr Energie darauf verwenden sollen...;;A [From.GetTitledFirstName] no le impresionó mucho mi acto amistoso. Tal vez debería haberme esforzado un poco más…;;;;;;;;;x
EVTDESCAHFP21067;I just received a letter from [From.GetTitledFirstName]. In it, the [From.GetTitle] describes the virtues of quick thinking and resolute action. It is an interesting read to be sure, albeit very short.;Je viens de recevoir une lettre [From.Get_du_TitledFirstName] dans laquelle [From.GetIlElle] décrit les vertus de la pensée rapide et de l'action résolue. C'est une lecture intéressante, bien que très courte.;Ich habe gerade einen Brief von [From.GetTitledFirstName] erhalten. Darin beschreibt [From.Getderdie] [From.GetTitle] die Tugenden von schnellem und entschlossenen Handeln. Es ist eine interessante Lektüre, wenn auch sehr kurz.;;Acabo de recibir carta de [From.GetTitledFirstName] donde describe las ventajas de pensar rápidamente y actuar decisión. Una lectura interesante, desde luego, aunque algo corta.;;;;;;;;;x
EVTDESCAHFP21068;Just as expected, my letter was well received by [From.GetTitledFirstName]. [From.GetSheHeCap] has written me a short message in response to congratulate me for my wisdom and foresight.;Comme prévu, ma lettre a été bien reçue par [From.Get_le_TitledFirstName]. [From.GetIlElleCap] m'a écrit un court message en réponse pour me féliciter pour ma sagesse et ma clairvoyance.;Wie erwartet wurde mein Brief von [From.GetTitledFirstName] gut angenommen. [From.GetSheHeCap] schrieb mir eine kurze Nachricht zurück, in der [From.GetSheHe] mir für meine Weisheit und Weitsicht gratulierte.;;Tal como esperaba, [From.GetTitledFirstName] recibió bien mi carta. Me ha escrito un breve mensaje para felicitarme por mi sabiduría y previsión.;;;;;;;;;x
EVTDESCAHFP21069;Despite my attempts to solicit a clear response from [From.GetHerHim], [From.GetTitledFirstName] remains uneasy around me. I wonder what could be the cause...;Malgré mes sollicitations visant à obtenir une réponse claire de sa part, [From.Get_le_TitledFirstName] reste mal à l'aise en ma présence. Je me demande quelle pourrait en être la cause...;Trotz meiner Versuche, eine klare Antwort von [From.GetHerHim] zu erhalten, bleibt [From.GetTitledFirstName] in meiner Gegenwart verlegen. Ich frage mich, was der Grund dafür sein könnte...;;A pesar de los intentos de conseguir una respuesta clara de [From.GetTitledFirstName], no se siente incómod[From.GetOA] conmigo. ¿Cuál será el motivo?;;;;;;;;;x
EVTDESCAHFP21072;I have received a letter from [From.GetTitledFirstName]. In it, [From.GetSheHe] espouses all of [From.GetHerHis] supposed virtues, and suggests that any [Root.GetTitle] would die to receive all of this attention from [From.GetHerHim] as I do.;[From.Get_Le_TitledFirstName] me décrit dans une lettre ses prétendues vertus et laisse entendre que n'importe que[From.GetLLle] [Root.GetTitle] mourrait pour recevoir toute l'attention qu'[From.GetIlElle] me porte.;Ich habe einen Brief von [From.GetTitledFirstName] erhalten. Darin vertritt [From.GetSheHe] alle [From.GetHerHis]e vermeidlichen Tugenden und sagt, dass sich selbst [Root.Geteineine] [Root.Title] die Aufmerksamkeit wünschen würde, die ich von [From.GetHerHim] bekomme.;;Recibo carta de [From.GetTitledFirstName] donde defiende sus supuestas virtudes y sugiere que otr[Root.GetOA] [Root.Title] mataría por recibir tanta atención suya como yo.;;;;;;;;;x
EVTDESCAHFP21073;[From.GetTitledFirstName] has showered me with justly-earned praise after the kindness I did to [From.GetHerHim]. There is no doubt [From.GetSheHe] has been struck by my show of prestige.;[From.Get_Le_TitledFirstName] m'a couvert d'éloges bien mérités après l'attention que je lui ai portée. Il n'y a aucun doute qu'[From.GetIlElle] a été frappé[From.Get_E] par mon prestige.;[From.GetTitledFirstName] hat mich mit gerecht verdienten Lob überschüttet. nachdem ich [From.Getihnsie] freundlich behandelt hatte. Es gibt keine Zweifel daran, dass [From.GetSheHe] von meiner Prestige getroffen wurde.;;[From.GetTitledFirstName] me ha colmado de elogios justos y merecidos después de la amabilidad que tuve con [From.GetElElla]. No cabe duda que mi demostración de prestigio le ha impresionado.;;;;;;;;;x
EVTDESCAHFP21074;How peculiar... [From.GetTitledFirstName] was not impressed by my generous gift. Has my splendor reached such magnitude that common people are too blinded by it to recognize what it is?;Comme c'est bizarre... [From.Get_Le_TitledFirstName] n'a pas été impressionné[From.Get_E] par mon généreux don. Ma splendeur a-t-elle atteint une telle ampleur que les gens ordinaires sont trop aveuglés pour la reconnaître ?;Wie eigenartig... [From.GetTitledFirstName] war von meinem großzügigen Geschenk nicht beeindruckt. Ist mein Ruhm so groß geworden, dass gewöhnliche Menschen zu sehr davon geblendet werden, um mein wahres Ich zu erkennen!?;;Qué extraño… A [From.GetTitledFirstName] no le impresionó mi regalo generoso. ¿Mi esplendor ha alcanzado tal magnitud que ciega a la gente normal como para no reconocerlo?;;;;;;;;;x
EVTDESCAHFP21076;I know that there must be a way to earn [sway_target.GetTitledFirstName]'s trust, and the best way to learn it is without a doubt talking to [sway_target.GetHerHim]. But about what?;Je sais qu'il doit y avoir un moyen de gagner la confiance [sway_target.Get_du_TitledFirstName] et la meilleure façon de le connaître est sans aucun doute de lui parler. Mais à propos de quoi ?;Ich weiß, dass es eine Möglichkeit geben muss, um das Vertrauen von [sway_target.GetTitledFirstName] zu gewinnen und der beste Weg dies zu tun ist ohne Zweifel mit [sway_target.GetHerHim] zu reden. Aber worüber?;;Sé que debe haber un modo de ganarme la confianza de [sway_target.GetTitledFirstName] y el mejor modo de saberlo es hablando con [sway_target.GetElElla]. ¿Pero sobre qué?;;;;;;;;;x
EVTDESCAHFP21077;[From.GetTitledFirstName] wrote me a letter expressing [From.GetHerHis] fervent desire to know me better, so that we can come to be good acquaintances. If nothing else, it was a thoughtful and kind gesture from [From.GetHerHim].;[From.Get_Le_TitledFirstName] m'a écrit une lettre pour exprimer son fervent désir de me connaître mieux, afin de nouer un lien. C'est quoi qu'il en soit une gentille attention de sa part.;[From.GetTitledFirstName] schrieb mir einen Brief, in dem [From.GetSheHe] [From.GetHerHis]en leidenschaftlichen Wunsch ausgedrückt hat, mich besser kennen zu lernen, damit wir gute Bekannte werden können. Es war eine bedachte und freundliche Geste von [From.GetHerHim].;;[From.GetTitledFirstName] me escribió expresando su deseo ferviente de conocerme mejor para llegar a ser buenos amigos. Cuando menos fue un gesto delicado y amable de su parte.;;;;;;;;;x
EVTDESCAHFP21078;[From.GetTitledFirstName] was more than happy to talk to me about [From.GetHerHis] struggles and aspirations. In fact, [From.GetSheHe] seems to have questions for me as well.;[From.Get_Le_TitledFirstName] était ravi[From.Get_E] de me parler de ses luttes et aspirations et m'a également posé des questions.;[From.GetTitledFirstName] war überglücklich, mir über [From.GetHerHis] Probleme und Bestrebungen zu schreiben. [From.GetHerHisCap]e Antwort enthält auch Fragen für mich, in der Hoffnung, dass unsere Beziehung mit diesem Schriftverkehr wachsen wird.;;A [From.GetTitledFirstName] le encantó escribir sobre sus esfuerzos y aspiraciones. En su respuesta también incluyó algunas preguntas para mí, esperando que nuestra relación crezca con la correspondencia.;;;;;;;;;x
EVTDESCAHFP21079;[From.GetTitledFirstName] was unmoved by my concern for [From.GetHerHim]. [From.GetSheHeCap] claimed that we do not know each other well enough to reveal details about [From.GetHerHis] personal life to me.;[From.Get_Le_TitledFirstName] a été indifférent[From.Get_E] à mon intérêt pour [From.GetLuiElle]. [From.GetIlElleCap] a dit que nous ne nous connaissons pas suffisamment pour révéler des détails sur sa vie privée.;[From.GetTitledFirstName] blieb von meiner Sorge über [From.Getihnsie] unberührt. [From.GetSheHeCap] behauptet, dass wir uns nicht gut genug kennen würden, um mir persönliche Einzelheiten [From.GetHerHis]es Lebens zu enthüllen.;;[From.GetTitledFirstName] permaneció impasible ante mi preocupación por [From.GetElElla]. Afirmó que no nos conocemos tanto como para contarme detalles de su vida personal.;;;;;;;;;x
EVTDESCAHFP21081;[From.GetTitledFirstName], the Physician sent to me by [FromFromFrom.GetTitledFirstName], was very thorough in [From.GetHerHis] treatment. I feel a lot better now!;[From.Get_Le_TitledFirstName], le physicien que m'a envoyé [FromFromFrom.Get_le_TitledFirstName], a été très méthodique dans ses soins. Je me sens beaucoup mieux maintenant !;[From.GetTitledFirstName], der Arzt, der mir von [FromFromFrom.GetTitledFirstName] geschickt wurde, war sehr gründlich bei [From.GetHerHis]er Behandlung. Ich fühle mich schon viel besser!;;[From.GetTitledFirstName], el médico que [FromFromFrom.GetTitledFirstName] me ha enviado, fue muy concienzudo en el tratamiento. ¡Ya me siento mucho mejor!;;;;;;;;;x
EVTDESCAHFP21082;[From.GetTitledFirstName], the Physician sent to me by [FromFromFrom.GetTitledFirstName], was not as bad as I feared: [From.GetSheHe] didn't do much, but I still feel a bit better after [From.GetHerHis] visit.;[From.Get_Le_TitledFirstName], le physicien que m'a envoyé [FromFromFrom.Get_le_TitledFirstName], n'a pas été aussi mauvais[From.Get_E] que je le craignais. [From.GetIlElleCap] n'a pas fait grand-chose, mais je me sens un peu mieux depuis sa visite.;[From.GetTitledFirstName], der Arzt, der mir von [FromFromFrom.GetTitledFirstName] geschickt wurde, war nicht so schlimm wie ich befürchtet hatte. [From.GetSheHeCap] hat nicht viel getan, aber ich fühle mich nach [From.GetHerHis]em Besuch dennoch etwas besser.;;[From.GetTitledFirstName], el médico que [FromFromFrom.GetTitledFirstName] me ha enviado, no fue tan malo como pensaba. No hizo mucho, pero me siento algo mejor tras su visita.;;;;;;;;;x
EVTDESCAHFP21083;[From.GetTitledFirstName], the Physician sent to me by [FromFromFrom.GetTitledFirstName], was not as good as I hoped. In fact, I fear [From.GetHerHis] treatment has worsened my condition.;[From.Get_Le_TitledFirstName], le physicien que m'a envoyé [FromFromFrom.Get_le_TitledFirstName], n'a pas été aussi bon que j'espérais. En fait je crains que son traitement ait aggravé ma condition.;[From.GetTitledFirstName], der Arzt, der mir von [FromFromFrom.GetTitledFirstName] geschickt wurde, war nicht so gut, wie ich gehofft hatte. Tatsächlich befürchte ich, dass [From.GetHerHis]e Behandlung meinen Zustand verschlechtert hat.;;[From.GetTitledFirstName], el médico que [FromFromFrom.GetTitledFirstName] me ha enviado, no fue tan bueno como esperaba. De hecho, me temo que su tratamiento me ha empeorado.;;;;;;;;;x
EVTDESCAHFP21086;[From.GetTitledFirstName] sent me an envelope containing the rotten head of some no-name bard who, allegedly, was writing songs mocking me. Judging by the message sticking from the bard's mouth, [From.GetTitledFirstName] apparently thinks this gruesome gift will make me like [From.GetHerHim] more.;[From.Get_Le_TitledFirstName] m'a envoyé une enveloppe contenant la tête pourrie d'un barde sans nom qui, prétendument, écrivait des chansons se moquant de moi. À en juger par le message qui sort de la bouche du barde, [From.Get_le_TitledFirstName] pense apparemment que ce don horrible me fera l'apprécier davantage.;[From.GetTitledFirstName] schickte mir eine Kiste mit einem verdammten Kopf eines namenlosen Barden, der angeblich Lieder schrieb, die mich verspotteten. Gemessen an der Nachricht, die aus dem Mund des Barden hängt, glaubt [From.GetTitledFirstName] anscheinend, dass dieses grausige Geschenk mich mehr zu [From.GetHerHim] hinzieht.;;[From.GetTitledFirstName] me envió un paquete con la cabeza podrida de un bardo desconocido que, al parecer, se burlaba de mí en sus canciones. Por el mensaje en la boca del bardo, parece que [From.GetTitledFirstName] cree que este regalo espantoso hará que me caiga mejor.;;;;;;;;;x
EVTDESCAHFP21087;[From.GetTitledFirstName] wrote me back to inform me of how much [From.GetSheHe] has loved my gift. [From.GetSheHeCap] cannot wait to repay [From.GetHerHis] debt by sending me something terrible of [From.GetHerHis] own making.;[From.Get_Le_TitledFirstName] m'a écrit pour me dire à quel point [From.GetIlElle] a aimé mon cadeau. [From.GetIlElleCap] ne peut pas attendre pour rembourser sa dette et va m'envoyer quelque chose de terrible de sa propre fabrication.;[From.GetTitledFirstName] schrieb mir zurück, um mir mitzuteilen, wie sehr [From.GetSheHe] mein Geschenk geschätzt hat. [From.GetSheHeCap] kann es kaum erwarten, [From.GetHerHis]e Schuld zu begleichen, indem [From.GetSheHe] mit etwas schreckliches zurück schickt.;;[From.GetTitledFirstName] me contesta diciéndome cuánto le ha guastado mi regalo. Espera devolverme el favor mandándome algo terrible propio.;;;;;;;;;x
EVTDESCAHFP21088;Despite all the care that I put in preparing [From.GetHerHis] gift, [From.GetTitledFirstName] claimed that [From.GetSheHe] would have preferred if I limited myself to a simple letter wishing [From.GetHerHim] good health.;Malgré tout le soin que j'ai mis dans la préparation du cadeau, [From.Get_le_TitledFirstName] a déclaré qu'[From.GetIlElle] aurait préféré que je me limite à une simple lettre lui souhaitant une bonne santé.;Trotz all der Mühe, die ich mir gegeben habe, um [From.GetHerHis] Geschenk vorzubereiten, behauptet [From.GetTitledFirstName], dass [From.GetSheHe] es vorgezogen hätte, wenn ich mich auf einen einfachen Brief beschränkt hätte, der [From.GetHerHim] eine gute Gesundheit wünscht.;;A pesar del cuidado que me tomé en preparar el regalo, [From.GetTitledFirstName] afirma que hubiera preferido que me limitase a una simple carta preocupándome por su salud.;;;;;;;;;x
EVTDESCAHFP21091;[From.GetTitledFirstName] wrote me a sublime piece of poetry. It is quite entrancing to listen to. By hearing it one would think me the most beautiful [Root.GetManWoman] on Earth...;[From.Get_Le_TitledFirstName] a écrit un poème. La lecture est envoûtante. À l'entendre, on penserait que je suis [Root.GetLeLa] plus be[Root.GetLLle] [Root.GetManWoman] sur Terre.;[From.GetTitledFirstName] schrieb ein erhabenes Stück Poesie über mich. Es ist sehr hinreißend zu hören und wenn man es hört, würde man mich für [Root.Getdendie] schönste[Root.GetnMale] [Root.GetManWoman] der Welt halten.;;[From.GetTitledFirstName] escribió una obra poética sublime. Resulta una lectura fascinante y escuchándola, cualquiera pensaría que soy [Root.GetElLa] [Root.GetManWoman] más hermos[Root.GetOA] de la Tierra.;;;;;;;;;x
EVTDESCAHFP21092;[From.GetTitledFirstName] was thoroughly impressed by my poem and openly stated that I must be the best living writer in [Root.PrimaryTitle.GetName] to be able to write such beautiful rhymes about [From.GetHerHim].;[From.Get_Le_TitledFirstName] a été impressionné[From.Get_E] par mon poème et a affirmé publiquement que je devais être le meilleur écrivain vivant [Root.PrimaryTitle.Get_en_Realm] pour être capable d'écrire d'aussi beaux vers sur [From.GetLuiElle].;[From.GetTitledFirstName] war von meinem Gedicht sichtlich beeindruckt und erklärte offen, dass ich der beste lebende Schriftsteller in [Root.PrimaryTitle.GetName] sein muss, um so schöne Reime über [From.Getihnsie] schreiben zu können.;;[From.GetTitledFirstName] quedó impresionad[From.GetOA] con el poema y afirmó que soy la mejor pluma de [Root.PrimaryTitle.GetName] para haber compuesto tan bellas rimas sobre [From.GetElElla].;;;;;;;;;x
EVTDESCAHFP21093;How unfortunate. After all the time I spent writing it, [From.GetTitledFirstName] did not even like my poem about [From.GetHerHim].;Comme c'est malheureux. Après tout le temps que j'ai passé à l'écrire, [From.Get_le_TitledFirstName] n'a pas apprécié mon poème sur [From.GetLuiElle].;Wie bedauerlich. Nach all der Zeit, die ich damit verbracht habe, scheint [From.GetTitledFirstName] mein Gedicht nicht einmal zu mögen.;;Qué desgracia. Con todo el tiempo que pasé escribiendo el poema sobre [From.GetTitledFirstName] y ni siquiera le ha gustado.;;;;;;;;;x
EVTDESCAHFP21095;Outrageous! [From.GetTitledFirstName] is refusing to lead my armies! [From.GetSheHeCap] claims that [From.GetHerHis] obligations towards [From.GetHerHis] friend [FromFrom.GetTitledFirstName] have overcome [From.GetHerHis] loyalty towards me!;Quel outrage ! [From.Get_Le_TitledFirstName] refuse de mener mes armées ! [From.GetIlElleCap] a affirmé que ses obligations envers son ami[FromFrom.Get_E] [FromFrom.GetTitledFirstName] surpassent sa loyauté envers moi !;Unglaublich! [From.GetTitledFirstName] weigert sich, meine Armeen zu führen! [From.GetSheHeCap] behauptet, dass [From.GetHerHis]e Verpflichtung gegenüber [From.GetHerHis]es Freundes [FromFrom.GetTitledFirstName] wichtiger als die Loyalität gegenüber mir sei!;;¡Es indignante! ¡[From.GetTitledFirstName] se niega a mandar mis ejércitos! ¡Afirma que su amistad hacia [FromFrom.GetTitledFirstName] supera la lealtad que me que me debe!;;;;;;;;;x
EVTDESCAHFP21096;[From.GetTitledFirstName] has decided to set aside [From.GetHerHis] sword and proclaimed that [From.GetSheHe] refuses to fight any longer for [From.GetHerHis] liege in a war against me.;[From.Get_Le_TitledFirstName] a décidé de mettre de côté son épée et proclamé refuser de se battre plus longtemps pour s[From.Liege.GetOnA] [From.Liege.GetLordLady] lige dans une guerre contre moi.;[From.GetTitledFirstName] hat sich dazu entschieden, [From.GetHerHis] Schwert beiseite zu legen und verkündet, dass [From.GetSheHe] sich weigere, weiterhin für [From.GetHerHis]en Lehnsherren gegen mich zu kämpfen.;;[From.GetTitledFirstName] decidió apartar la espada y proclamó que se niega a seguir luchando con su señor en la guerra contra mí..;;;;;;;;;x
EVTDESCAHFP21102;I am no stranger to [From.GetTitledFirstName]'s [From.GetHouse], but spending such a long period of time with my [GetFromRelation] is not something I am accustomed to.;Je connais un peu [From.GetHouseLeLa] [From.Get_du_TitledFirstName], mais passer autant de temps avec m[Root.GetOnA] [GetFromRelation] n'est pas une chose à laquelle je suis habitué[Root.Get_E].;Ich bin kein Fremder am [From.GetHouse] von [From.GetTitledFirstName], aber so lange mit m[From.Geteinemeiner] [GetFromRelation] zu verbringen, ist etwas, das ich nicht gewöhnt bin.;;No me resulta extraña el/la [From.GetHouse] de [From.GetTitledFirstName], pero no es muy corriente que pase tanto tiempo con mi [GetFromRelation].;;;;;;;;;x
EVTDESCAHFP21113;Visiting [From.GetFirstName] and [From.GetHerHis] library has made me develop a love for book and literary studies that I did not thought possible.;Rendre visite à [From.GetFirstName] et sa bibliothèque m'a fait découvrir une passion pour les livres.;[From.GetFirstName] und [From.GetHerHis]e Bibliothek zu besuchen hat mir meine Liebe zu Büchern und Literaturwissenschaften aufgezeigt, die ich nicht für möglich gehalten hätte.;;Visitar a [From.GetFirstName] y su biblioteca me ha hecho desarrollar un amor por los libros y los estudios literarios que no creía posible.;;;;;;;;;x
EVTDESCAHFP21124_AMBITIOUS;I have been thinking about [From.GetTitledFirstName] as of late, and of all the feats that [From.GetHerHis] tenacious spirit has allowed [From.GetHerHim] to accomplish.;J'ai repensé [From.Get_au_TitledFirstName] dernièrement et à tous les exploits que son ambition a permis d'accomplir.;Ich habe in letzter Zeit viel über [From.GetTitledFirstName] nachgedacht und über all die Taten, die [From.GetHerHis] sein entschlossener Geist ermöglicht haben.;;Últimamente he pensado sobre [From.GetTitledFirstName] y todos las proezas que ha logrado gracias a la tenacidad de su espíritu.;;;;;;;;;x
EVTDESCAHFP21124_ARBITRARY;Talking for so long with [From.GetTitledFirstName] has allowed me to reflect a lot upon the nature of law and honor. Maybe there are some instances where I am too strict with my judgment...;Parler si longuement avec [From.Get_le_TitledFirstName] m'a permis de réfléchir sur la loi et l'honneur. Peut-être que dans certains cas mon jugement est trop strict...;So viel mit [From.GetTitledFirstName] zu reden hat mir erlaubt, viel über die Natur von Gesetzen und Ehre nachzudenken. Vielleicht gibt es einige Fälle, wo ich mit meinem Urteil zu streng bin...;;Hablar tanto con [From.GetTitledFirstName] me permitido reflexionar mucho sobre la naturaleza de ley y honor.. Puede que haya casos en que mi juicio sea demasiado estricto…;;;;;;;;;x
EVTDESCAHFP21124_BRAVE;My visit to [From.Capital.GetName] was a true inspiration for me. Witnessing how brazenly [From.GetTitledFirstName] faces any danger has forced me to look in shame at my own cowardice.;Ma visite à [From.Capital.GetName] a été une révélation. Voir que [From.Get_le_TitledFirstName] affronte le danger avec bravoure m'a amené à avoir honte de ma propre lâcheté.;Mein Besuch [From.Capital.GetName] war eine Inspiration für mich. Zu sehen, wie eisern [From.GetTitledFirstName] jeder Gefahr trotzt hat mich gezwungen, meine eigene Feigheit in Frage zu stellen.;;La visita a [From.Capital.GetName] ha sido una auténtica inspiración para mí. Ver cómo [From.GetTitledFirstName] se enfrenta descaradamente a cualquier enemigo ha hecho que me avergüence de mi propia cobardía.;;;;;;;;;x
EVTDESCAHFP21124_CHARITABLE;I was truly struck by [From.GetTitledFirstName]'s generosity during my visit, and by the joy and prestige it brought [From.GetHerHim]. Perhaps I should endeavor to be more charitable myself...;J'ai été vraiment frappé par la générosité [From.Get_du_TitledFirstName] lors de ma visite et par la joie et le prestige que cela lui a apportés. Peut-être devrais-je m'efforcer d'être plus charitable...;Ich war von der Großzügigkeit während meines Besuches bei [From.GetTitledFirstName] wirklich beeindruckt. Ebenso von der Freude und Prestige, die diese [From.GetHerHim] brachte. Vielleicht sollte ich mich bemühen, selbst wohltätiger zu sein.;;Quedé verdaderamente impresionad[From.GetOA] por la generosidad de [From.GetTitledFirstName] durante mi visita, y por la alegría y el prestigio que le trajo. Quizás debería esforzarme por ejercer más caridad…;;;;;;;;;x
EVTDESCAHFP21124_CHASTE;Talking so much with a chaste person such as [From.GetTitledFirstName] has started to make me question if I should put a stop to my libertine ways...;Parler autant avec une personne aussi chaste telle que [From.Get_le_TitledFirstName] m'a poussé à remettre en cause mes habitudes libertines...;So viel mit einer keuschen Person wie [From.GetTitledFirstName] zu sprechen, hat mich dazu gebracht mich zu fragen, ob ich meinen Weg als Freigeist aufgeben sollte...;;Hablar tanto con una persona tan casta como [From.GetTitledFirstName] ha hecho que empiece a preguntarme si debería poner fin a mi libertinaje…;;;;;;;;;x
EVTDESCAHFP21124_CONTENT;Seeing how peaceful and happy [From.GetTitledFirstName] is during my visit to [From.Capital.GetName] made me wonder if, in my search for glory, I am simply wasting my life in vain.;Voir à quel point [From.Get_le_TitledFirstName] est apaisé[From.Get_E] et heureu[From.GetXSe] lors de ma visite à [From.Capital.GetName] m'a fait me demander si, dans ma quête de gloire, je ne perdais simplement pas mon temps.;Zu sehen wie friedlich und glücklich [From.GetTitledFirstName] während meines Besuchs in [From.Capital.GetName] war, hat mir die Möglichkeit gegeben darüber nachzudenken, ob ich auf der Suche nach Ruhm mein Leben einfach verschwende.;;Viendo durante mi visita a [From.Capital.GetName] lo pacífic[From.GetOA] y feliz que estaba [From.GetTitledFirstName] ha hecho que me pregunte si estoy malgastando en vano con mi búsqueda de gloria.;;;;;;;;;x
EVTDESCAHFP21124_CRAVEN;Talking with [From.GetTitledFirstName] has really opened my eyes regarding the many dangers of this world. Perhaps I ought to be more careful with my life...;Parler avec [From.Get_le_TitledFirstName] m'a ouvert les yeux sur les nombreux dangers de ce monde. Peut-être devrais-je être plus prudent[Root.Get_E]...;Mit [From.GetTitledFirstName] zu reden hat mir die Augen für die vielen Gefahren dieser Welt geöffnet. Vielleicht sollte ich mit meinem Leben vorsichtiger umgehen...;;Hablar con [From.GetTitledFirstName] me ha abierto los ojos sobre los muchos peligros de este mundo. Quizás debería tener más cuidado con mi vida…;;;;;;;;;x
EVTDESCAHFP21124_CYNICAL;Talking with [From.GetTitledFirstName] for so long has deeply shaken my faith in [Root.Religion.GetHighGodName]. Perhaps [From.GetSheHe] is right, perhaps there is nothing waiting for us beyond death.;Parler avec [From.Get_le_TitledFirstName] si longuement a vraiment ébranlé ma foi. [From.GetIlElleCap] a peut-être raison de dire qu'il n'y a rien qui nous attend après la mort.;So lange mit [From.GetTitledFirstName] reden zu können, hat mein Vertrauen in [Root.Religion.GetHighGodName] zutiefst erschüttert. Vielleicht hat [From.GetSheHe] Recht und es wartet nach unserem Tod nichts auf uns.;;Hablar tanto con [From.GetTitledFirstName] ha sacudido mi fe en [Root.Religion.GetHighGodName]. Puede que tenga razón, tal vez no nos espera nada después de la muerte.;;;;;;;;;x
EVTDESCAHFP21124_DECEITFUL;Talking with [From.GetTitledFirstName] has opened my eyes to how easily people can be manipulated by using the right words. It might not be an honest attitude, but it seems to serve [From.GetHerHim] well to avoid conflicts and be a successful [From.GetTitle]...;[From.Get_Le_TitledFirstName] m'a montré à quel point il est facile de manipuler les gens en utilisant les bons mots. Ce pourrait ne pas être une attitude honnête, mais il semble que cela soit un moyen pour [From.GetLuiElle] d'éviter les conflits et d'être un[From.Get_E] [From.GetTitle] accompli[From.Get_E].;Mit [From.GetTitledFirstName] zu reden hat mir die Augen geöffnet, wie leicht Menschen mit den richtigen Worten manipuliert werden können. Es mag zwar nicht ehrlich sein, scheint [From.GetHerHim] aber gut dabei zu helfen, Konflikte zu vermeiden und [From.Geteineine] erfolgreiche[From.GetrMale] [From.GetTitle] zu sein...;;Hablar con [From.GetTitledFirstName] me ha abierto los ojos sobre lo fácilmente que se puede manipular a la gente usando las palabras correctas. No será una actitud honrada, pero parece que le viene bien para evitar conflictos y ser un[From.GetXA] [From.GetTitle] con éxito…;;;;;;;;;x
EVTDESCAHFP21124_DILIGENT;Witnessing how much [From.GetTitledFirstName] is able to do in a single day and the satisfaction on [From.GetHerHis] face after a job well done left a strange impression on me. Maybe I should strive to be more diligent in my own duties...;Assister à ce que [From.Get_le_TitledFirstName] est capable de faire en un seul jour et voir la satisfaction sur son visage après un travail bien fait m'a laissé une impression étrange. Peut-être que je devrais m'efforcer d'être plus diligent[Root.Get_E] dans mes propres devoirs...;Zu beobachten, wie viel [From.GetTitledFirstName] an einem einzigen Tag erreichen kann und die Zufriedenheit auf [From.GetHerHis]em Gesicht nach vollbrachter Arbeit hinterließ einen merkwürdigen Eindruck auf mich. Vielleicht sollte ich mich bemühen auch bei meinen eigenen Pflichten fleißiger zu sein...;;Viendo lo mucho que [From.GetTitledFirstName] es capaz de hacer en un solo día y la satisfacción de su rostro tras un trabajo bien hecho dejó una extraña impresión en mí… Tal vez debería esforzarme por ser más diligente en mis obligaciones…;;;;;;;;;x
EVTDESCAHFP21124_ENVIOUS;Reflecting upon my time spent with [From.GetTitledFirstName] and how respected [From.GetSheHe] is by [From.GetHerHis] subjects, I am starting to think that, being so kind and submissive might be the reason why some of my peers and vassals are so reticent to obey to my orders.;En repensant aux moments passés avec [From.Get_le_TitledFirstName] et à quel point [From.GetIlElle] est respecté[From.Get_E] par ses sujets, je commence à croire qu'être aussi genti[Root.GetLLle] et docile pourrait expliquer pourquoi certains de mes vassaux sont réticents à obéir à mes ordres.;Wenn ich über die Zeit nachdenke, die ich mit [From.GetTitledFirstName] verbracht habe und wie respektiert [From.GetSheHe] bei [From.GetHerHis]en Untertanen ist, frage ich mich, ob meine freundliche Art und Unterwürfigkeit der Grund sein könnte, warum einige meines Ranges und meine Vasallen so zurückhaltend darin sind, meinen Befehlen zu gehorchen.;;Reflexionando sobre el tiempo pasado con [From.GetTitledFirstName] y cuánto respeto tiene de sus súbditos, empiezo a pensar que mi amabilidad y sumisión pueden ser el motivo de que algunos de mis iguales y vasallos sean tan reticentes a cumplir mis órdenes.;;;;;;;;;x
EVTDESCAHFP21124_GLUTTONOUS;[From.GetTitledFirstName] subjected me to all sorts of delicacies and lavish feasts during my visit. Now that I am back home, I am finding myself still craving for more than what my frugal diet can offer.;[From.Get_Le_TitledFirstName] m'a soumis[Root.Get_E] à toutes sortes de friandises et somptueux festins lors de ma visite. Maintenant que je suis de retour chez moi, j'ai envie de plus que ce que mon régime alimentaire peut offrir.;[From.GetTitledFirstName] hat mich bei meinem Besuch allen möglichen Köstlichkeiten und üppigen Festmahlen unterzogen. Jetzt, wo ich wieder zu Hause bin, sehne ich mich immer nach mehr, als meine spärliche Diät bieten kann...;;[From.GetTitledFirstName] me proporcionó todo tipo de exquisiteces y banquetes suntuosos durante la visita. Ahora que estoy de vuelta en casa, sigo anhelando más de lo que mi frugal dieta puede ofrecer.;;;;;;;;;x
