#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ABSORB_CLAN_INTERACTION_0;This will lower §Y[Recipient.GetTitledFirstName]§!'s opinion of you by §R$VAL$§!.;Cela diminuera l'opinion que [Recipient.Get_le_TitledFirstNameJ] a de vous de §R$VAL$§!.;Hierdurch verringert sich die Meinung, die §Y[Recipient.GetTitledFirstName]§! von Euch hat, um §R$VAL$§!.;;Esto reducirá la opinión de §Y[Recipient.GetTitledFirstName]§! sobre ti en §R$VAL$§!.;;;;;;;;x
ABSORB_CLAN_INTERACTION_1;[Recipient.GetHerHis] Blood Brother §Y$BLOOD_BROTHER$§!'s Clan Sentiment towards you will also be lowered by §R$VAL$§!.;Le sentiment du clan de son frère de sang §Y$BLOOD_BROTHER$§! à votre égard baissera également de §R$VAL$§!.;Die Klanmeinung des Bruderklans §Y$BLOOD_BROTHER$§! wird Euch gegenüber ebenfalls um §R$VAL$§! sinken.;;Los sentimiento de clan de [Recipient.GetHerHis] hermano de sangre §Y$BLOOD_BROTHER$§! también se reducirán en §R$VAL$§!.;;;;;;;;x
ABSORB_CLAN_INTERACTION_2;Other clan vassals will see this as a tyrannical act, decreasing their Sentiment towards you by §R$VAL$§!.;Les autres clans vassaux y verront une décision tyrannique et leur sentiment vis-à-vis de vous baissera de §R$VAL$§!.;Andere Klans werden dies für einen Akt der Tyrannei halten. Ihre Meinung von Euch wird um §R$VAL$§! sinken.;;Otros vasallos del clan verán esto como un acto tiránico, disminuyendo su sentimiento hacia ti en §R$VAL$§!.;;;;;;;;x
ABSORB_CLAN_INTERACTION_3;Other clan vassals will not mind, as they think there are too many clans in the realm.;Les autres clans vassaux pourraient ne pas réagir car ils pensent que le royaume comporte trop de clans.;Andere Klans wird dies nicht kümmern, denn sie sind der Ansicht, es gebe zu viele Klans im Reich.;;A otros vasallos del clan no les importará, porque creen que hay demasiados clanes en el reino.;;;;;;;;x
ABSORB_CLAN_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§! absorbed the §Y[Recipient.GetOnlyDynastyName]§! clan from §Y[Recipient.GetBestName]§!;[Actor.Get_only_Le_Title]§Y[Actor.GetBestName]§! a absorbé le clan §Y[Recipient.GetOnlyDynastyName]§! qui appartenait [Recipient.Get_only_au_Title]§Y[Recipient.GetBestName]§!;§Y[Actor.GetBestName]§! gliederte den Klan §Y[Recipient.GetOnlyDynastyName]§! von §Y[Recipient.GetBestName]§! ein.;;§Y[Actor.GetBestName]§! absorbe el clan §Y[Recipient.GetOnlyDynastyName]§! de §Y[Recipient.GetBestName]§!;;;;;;;;x
ABSORB_CLAN_INTERACTION_ACCEPT_SETUP;Clan Absorbed;Clan absorbé;Klan eingliedern;;Clan absorbido;;;;;;;;x
ABSORB_CLAN_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§! refused the absorption of the §Y[Recipient.Clan.GetName]§! clan, requested by §Y[Actor.GetBestName]§!;[Recipient.Get_only_Le_Title]§Y[Recipient.GetBestName]§! a refusé l'absorption du clan §Y[Recipient.Clan.GetName]§! demandée par [Actor.Get_only_le_Title]§Y[Actor.GetBestName]§!;§Y[Recipient.GetBestName]§! lehnte die von §Y[Actor.GetBestName]§! vorgeschlagene Eingliederung des Klans §Y[Recipient.Clan.GetName]§! ab.;;§Y[Recipient.GetBestName]§! se negó a la absorción de clan §Y[Recipient.Clan.GetName]§!, solicitada por §Y[Actor.GetBestName]§!;;;;;;;;x
ABSORB_CLAN_INTERACTION_DECLINE_SETUP;Clan Absorption Refused;Absorption de clan rejetée;Eingliederung des Klans abgelehnt;;Rechazada absorción de clan;;;;;;;;x
convert_fort_to_tribal_named;Upgrade the Fort of [Root.GetName] to a Tribal Holding;Améliorer le fort de [Root.GetName] en domaine tribal;Das Fort in [Root.GetName] zu einer Stammessiedlung ausbauen;;Actualizar la fortaleza de [Root.GetName] a una posesión tribal;;;;;;;;x
CREATE_FEUD;$ACTOR$ and $RECIPIENT$ will be dragged into a feud;$ACTOR$ et $RECIPIENT$ seront impliqués dans une querelle;$ACTOR$ und $RECIPIENT$ werden in eine Fehde verwickelt;;$ACTOR$ y $RECIPIENT$ se verán arrastrados a una pelea;;;;;;;;;x
CUL_BLINDING_DISINHERITS_DESC;Blind characters cannot inherit titles;Les personnages aveugles ne peuvent pas hériter de titres;Blinde Personen können keine Titel erben;;Los personajes ciegos no pueden heredar títulos;;;;;;;;;x
CUL_OVERSEAS_RAIDER_DESC;Can raid overseas with ships;Peut faire des incursions outre-mer via des navires pour piller;Kann mit Schiffen im Ausland auf Plünderfahrt gehen;;Se pueden asaltar el extranjero con barcos;;;;;;;;;x
CUL_RAIDING_DESC;Rulers can raid infidel neighbors for loot;Les seigneurs peuvent faire des incursions chez leurs voisins infidèles pour les piller;Herrscher können die Gebiete andersgläubiger Nachbarn plündern;;Los gobernantes pueden asaltar a vecinos infieles por botín;;;;;;;;;x
declare_feud;Declare Feud;Déclencher une querelle;Fehde ausrufen;;Declarar enemistad;;;;;;;;;x
DESIGNATE_HEIR_PROGENY;You can only Designate your Children;Vous ne pouvez désigner qu'un de vos enfants;Hierfür kommen nur Eure Kinder in Frage.;;Sólo puedes designar tus hijos;;;;;;;;;x
EMPTY_PROVINCE;Empty Province;Province inoccupée;Leere Provinz;;Provincia vacía;;;;;;;;x
ENDGAME_TEXT_NOMADIC;You have become the ruler of a Nomadic realm and are therefore no longer allowed to continue playing.;Vous êtes devenu le dirigeant d'un royaume nomade et n'êtes donc plus autorisé à jouer.;Ihr seid Herrscher über ein Nomadenreich geworden und dürft deshalb das Spiel nicht mehr fortsetzen.;;Te has convertido en gobernante de un reino nómada y por lo tanto ya no puedes seguir jugando.;;;;;;;;;x
EXECUTE_INTERACTION_FORCED;Because of their different way of governance, none of your Clans will object to the execution of this outsider.;En raison des différences gouvernementales de vos clans, aucun clan ne s'opposera à l'exécution de cet étranger.;Aufgrund der Unterschiede in der Verwaltung wird keiner Eurer Klans Einwände gegen die Hinrichtung dieses Fremden erheben.;;A causa de su diferente modo de gobernar, ninguno de sus clanes se opondrá a la ejecución de este forastero.;;;;;;;;;x
EXILE_INTERACTION_FORCED;Because of their different way of governance, none of your Clans will object to the exile of this outsider.;En raison des différences gouvernementales de vos clans, aucun clan ne s'opposera à l'exil de cet étranger.;Aufgrund der Unterschiede in der Verwaltung wird keiner Eurer Klans Einwände gegen die Verbannung dieses Fremden erheben.;;A causa de su diferente modo de gobernar, ninguno de sus clanes se opondrá al exilio de este forastero.;;;;;;;;;x
EXPENSE_TRIBUTE;Tribute;Tribut;Tribut;;tributo;;;;;;;;;x
faction_overthrow;Overthrow Khan;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_desc;Members desire §Y[From.GetBestName]§! as the new leader for the §Y[This.GetFullName]§!. When sufficiently powerful, §Y[From.GetBestName]§! may present an ultimatum to §Y[From.Liege.GetBestName]§!;Les membres désirent avoir [From.Get_only_le_Title]§Y[From.GetBestName]§! comme nouveau chef de §Y[This.GetFullName]§!. Lorsqu'[From.GetIlElle] sera assez puissant, [From.GetIlElle] pourra présenter un ultimatum [From.Liege.Get_only_au_Title]§Y[From.Liege.GetBestName]§!;Mitglieder wünschen, §Y[From.GetBestName]§! zum neuen Anführer der §Y[This.GetFullName]§! zu machen. Sobald §Y[From.GetBestName]§! mächtig genug ist, kann §Y[From.Liege.GetBestName]§! ein Ultimatum gestellt werden.;;Los miembros desean a §Y[From.GetBestName]§! como nuevo líder de §Y[This.GetFullName]§!. ¡Cuando sea lo suficientemente poderoso, §Y[From.GetBestName]§! puede presentar un ultimátum a §Y[From.Liege.GetBestName]§!;;;;;;;;;x
faction_overthrow_title;Overthrow Khan;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_ultimatum;Overthrow Khan;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_ultimatum_desc;Present an ultimatum to §Y[Root.Liege.GetBestName]§!, demanding [Root.Liege.GetHerHim] to step down from the throne and install you as the new khan. If [Root.Liege.GetSubjectPronoun] refuses to comply, your Faction will rise in revolt.;Présentez un ultimatum [Root.Liege.Get_only_au_Title]§Y[Root.Liege.GetBestName]§!, exigez qu'[Root.Liege.GetIlElle] abdique et fasse de vous le nouveau khan. En cas de refus de sa part, votre faction se révoltera.;Stellt §Y[Root.Liege.GetBestName]§! ein Ultimatum, in dem seine Abdankung und die Einsetzung Eurer eigenen Person als Khan gefordert wird. Wenn [Root.Liege.GetSubjectPronoun] nicht einwilligt, zettelt Eure Fraktion eine Revolte an.;;Presentar un ultimátum a §Y[Root.Liege.GetBestName]§!, exigiendo que [Root.Liege.GetHerHim] retire del trono y te ponga a ti como el nuevo kan. Si [Root.Liege.GetSubjectPronoun] se niega a acceder, tu facción se alzará en rebelión.;;;;;;;;;x
FEUD;Feud;Querelle;Fehde;;Enemistad;;;;;;;;;x
FEUD_BLOOD_BROTHER;Feud with Blood Brothers;Querelle avec des frères de sang;Fehde mit Blutsbrüdern;;Enemistad con hermanos de sangre;;;;;;;;;x
FEUD_CLAN_LEADER_HAS_JOB; is a Councillor; occupe un poste au Conseil; hat Sitz im Rat;;Tiene la posición del consejo;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§! has Formed a Blood Oath with [Recipient.GetBestName].;[Actor.Get_only_Le_Title]§Y[Actor.GetBestName]§! a conclu un pacte du sang avec [Recipient.Get_only_le_Title][Recipient.GetBestName].;§Y[Actor.GetBestName]§! und [Recipient.GetBestName] haben einen Blutschwur geleistet.;;§Y[Actor.GetBestName]§! ha formado un juramento de sangre con [Recipient.GetBestName].;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_ACCEPT_SETUP;Blood Oath Formed;Pacte de sang conclu;Blutschwur geleistet;;Formado juramento de sangre;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§! refused to form a Blood Oath with [Actor.GetBestName].;[Recipient.Get_only_Le_Title]§Y[Recipient.GetBestName]§! a refusé de conclure un pacte de sang avec [Actor.Get_only_le_Title][Actor.GetBestName].;§Y[Recipient.GetBestName]§! lehnte es ab, mit [Actor.GetBestName] einen Blutschwur zu leisten.;;§Y[Recipient.GetBestName]§! se negó a formar un juramento de sangre con [Actor.GetBestName].;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_DECLINE_SETUP;Blood Oath offer Refused;Offre de pacte de sang refusée;Angebotener Blutschwur abgelehnt;;Rechazada oferta de juramento de sangre;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_LETTER;I propose we form a Blood Oath to help each other throughout our lifespan.;Je vous offre de conclure un pacte de sang, ainsi nous nous entraiderons tout au long de notre vie.;Ich schlage Euch vor, einen Blutschwur zu leisten, um zu Lebzeiten einander beizustehen.;;Propongo que formemos un juramento de sangre para ayudarnos mutuamente a lo largo de nuestra vida.;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_TITLE;Form a Blood Oath;Former un pacte du sang;Blutschwur ablegen;;Hacer un juramento de sangre;;;;;;;;;x
free_tributary_cb_desc;You can declare war to free yourself or one of your vassals from tributary status.;Vous pouvez déclarer la guerre pour libérer l'un de vos vassaux ou vous-même du statut de tributaire.;Ihr könnt eine Kriegserklärung aussprechen, um Euch oder einen Eurer Vasallen vom Status der Tributpflichtigkeit zu befreien.;;Puedes declarar la guerra para liberar a ti mismo o a uno de sus vasallos del estado de tributario.;;;;;;;;;x
GENGHIS_KHAN;Genghis Khan;Genghis Khan;Dschingis Khan;;Gengis Kan;;;;;;;;;x
GOV_CANNOT_CREATE_KINGDOMS_DESC;Cannot create kingdoms;Ne peut pas créer de royaume;Kann keine Königreiche gründen;;No se puede crear reinos;;;;;;;;;x
GOV_CANNOT_USURP_K_OR_E_DESC;Cannot usurp kingdoms or empires;Ne peut pas usurper de royaumes ou d'empires;Kann keine König- oder Kaiserreiche übernehmen;;No se puede usurpar reinos o imperios;;;;;;;;;x
GOV_CONCUBINAGE_DESC;Male rulers can take up to §Y$NUM$§! Concubines;Les seigneurs peuvent prendre jusqu'à §Y$NUM$§! concubines;Männliche Herrscher können bis zu §Y$NUM$§! Konkubinen haben;;Los gobernantes masculinos pueden tomar hasta §Y$NUM$§! concubinas;;;;;;;;;x
GOV_DECADENCE_DESC;$NAME$ dynasties may grow Decadent if the religion also allows it;Les dynasties d'un gouvernement de type '§Y$NAME$§!' peuvent devenir décadentes si la religion le permet également;$NAME$e Dynastien können Dekadenz entwickeln, wenn dies von der Religion ebenfalls ermöglicht wird;;Las dinastías $NAME$ pueden volverse decadentes si la religión también lo permite;;;;;;;;;x
GOV_FREE_RETRACT_DESC;Other vassals will not object to vassal retraction;Les autres vassaux ne s'opposeront pas au désaveu d'un vassal;Die anderen Vasallen haben gegen die Absetzung eines Vasallen keine Einwände;;Otros vasallos no pondrán objeciones a la retracción de vasallos;;;;;;;;;x
GOV_IGNORES_DE_JURE_LAWS_DESC;De Jure Law effects are ignored;Les effets des lois de jure sont ignorés;De-jure-Gesetze haben keinen Effekt;;Se hace caso omiso de los efectos de la ley de jure.;;;;;;;;;x
GOV_NO_GENDER_SUCC_LAWS_DESC;No Gender Succession Laws;Aucune loi de succession basée sur le sexe;Keine geschlechterspezifischen Erbfolgegesetze;;No hay leyes de sucesión de género;;;;;;;;;x
GOV_PIETY_LAW_CHANGE_DESC;Laws are changed by expending Piety, not by votes;Les lois sont modifiées en dépensant de la piété, et non par le biais de votes;Gesetzesänderungen werden durch das Aufwenden von Pietät durchgeführt, nicht durch Wählerstimmen;;Las leyes se cambian gastando piedad, no votos;;;;;;;;;x
GOV_RAIDING_DESC;Rulers can raid infidel neighbors for loot;Les seigneurs peuvent faire des incursions chez leurs voisins infidèles pour les piller;Herrscher können die Gebiete andersgläubiger Nachbarn plündern;;Los gobernantes pueden asaltar a vecinos infieles por botín;;;;;;;;;x
GRAZING_LAND;Need more grazing land;Besoin de plus de pâturage;Braucht mehr Weideland;;Necesitando más tierras de pastoreo;;;;;;;;;x
greatest_of_khans;Greatest of Khans;Le khan des khans;Der Großkhan;;El más grande de los kanes;;;;;;;;;x
HAS_BLOOD_OATH_WITH;Has a Blood Oath with §Y$CLAN$§!;A formé un pacte du sang avec le clan §Y$CLAN$§!;Hat Blutschwur mit §Y$CLAN$§!;;Tiene un juramento de sangre con;;;;;;;;;x
HAS_FEUD_WITH;Has Feud with §Y$CLAN$§!;Est en querelle avec §Y$CLAN$§!;Hat eine Fehde mit §Y$CLAN$§!;;Tiene enemistad con §Y$CLAN$§!;;;;;;;;x
has_fewer_holdings_than;Has fewer than §Y$NUM$§! $TYPE$s in demesne;Possède moins de §Y$NUM$§! $TYPE$s dans son domaine;Hat weniger als §Y$NUM$§! $TYPE$s in der Domäne;;Tiene menos de §Y$NUM$§! $TYPE$s en el dominio;;;;;;;;x
has_more_holdings_than;Has at least §Y$NUM$§! $TYPE$s in demesne;Possède au moins §Y$NUM$§! $TYPE$s dans son domaine;Hat mindestens §Y$NUM$§! $TYPE$s in der Domäne;;Tiene por lo menos §Y$NUM$§! $TYPE$ en el dominio;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_1;Nomadic Tribes are always dominated by a number of major Clans. Keeping the clan chiefs in line - and balancing their number and power - should be a priority for any Khan. Have too few Clans, and one is likely to emerge by force if necessary. Have too many Clans, and they will be unhappy about lack of grazing land.;Les tribus nomades sont toujours dominées par un nombre de clans majeurs. Discipliner les chefs de clan et faire en sorte de maintenir un équilibre en nombre et en puissance devraient être les priorités de tout khan digne de ce nom. Si vous ne possédez pas assez de clans, l'un d'entre eux est susceptible de s'imposer par la force si nécessaire. Au contraire, si vous en avez trop, les clans seront mécontents du manque de pâturages.;Nomadenstämme werden immer von mehreren großen Klans beherrscht. Die Stammeshäuptlinge im Zaum und ihre Anzahl und Machtfülle in der Balance zu halten, muss für jeden Khan an erster Stelle stehen. Wenn es zu wenige Klans gibt, kann gewaltsam ein neuer entstehen, wenn dies nötig ist. Doch wenn es zu viele Klans gibt, kann es schnell Unzufriedenheit über den Mangel an Weideland geben.;;Las tribus nómadas siempre están dominadas por una serie de clanes principales. Mantener los jefes del clan a raya y equilibrar su número y potencia, debe ser una prioridad para cualquier kan. Muy pocos clanes, y es probable que surja uno a la fuerza si es necesario. Muchos clanes, y se sentirán descontentos por la falta de tierras de pastoreo.;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_2;Each Clan has an opinion of every other Clan, called Clan Sentiments. The Clan chiefs must respect these sentiments, which is reflected in their normal Opinions of the other chiefs. Keep a careful eye on the Clan Sentiments to prevent internal strife before it happens.;Chaque clan a une opinion sur les autres clans, appelé « sentiments de clan ». Les chefs de clan doivent respecter ces sentiments, lesquels se reflètent dans leurs opinions normales des autres chefs. Gardez un oeil sur les sentiments de clan pour éviter des conflits internes.;Jeder Klan hat eine Meinung über die anderen Klans, Klanmeinung genannt. Die Klanführer müssen diese Meinungen respektieren, was sich in den Meinungen gegenüber anderen Klanführern widerspiegelt. Behaltet die Klanmeinungen im Auge, um internen Konflikten vorzubeugen.;;Cada clan tiene una opinión de cada clan, llamado sentimientos del clan. Los jefes de clan deben respetar estos sentimientos, que se reflejan en sus opiniones normales de los otros jefes. Hay que vigilar con cuidado los sentimientos del clan para evitar conflictos internos antes de que sucedan.;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_3;Clans are always semi-autonomous and must be called to war even against a rebellion by another Clan. Worse, each Clan (even the ruling one) can only be allied to one other Clan, by swearing a Blood Oath. It is also common for Clans to be feuding, which allows them to war with each other for land. Positive or negative treatment of one Clan will also affect the Sentiments of any feuding or Blood Brother clan, as appropriate...;Les clans sont toujours semi-autonomes, et doivent être appelés à faire la guerre pour mater la rébellion d'un autre clan. Pire encore, chaque clan (même celui qui domine) ne peut être allié qu'à un seul autre clan, et ce, en formant un pacte du sang. Les querelles entre divers clans sont également courantes, ce qui leur permet de se faire la guerre. Tout traitement positif ou négatif d'un clan aura aussi un effet différent sur les sentiments de tout autre clan impliqué dans une querelle, ou d'un clan lié par un pacte du sang...;Klans sind immer halbautonom und müssen zu den Waffen gerufen werden, selbst im Falle einer Rebellion eines anderen Klans. Erschwerend kommt hinzu, dass jeder Klan (selbst der aktuell herrschende) nur mit einem anderen Klan verbündet sein kann und zwar durch einen Blutschwur. Es ist an der Tagesordnung, dass Klans gegeneinander eine Fehde um Land ausfechten. Durch die positive oder negative Behandlung eines Klans wird gleichzeitig die Meinung aller verbündeten oder verfeindeten Klans beeinflusst.;;Los clanes siempre son semiautónomos y deben ser llamados a la guerra aun en contra la rebelión de otro clan. Peor aún, cada clan (incluso el que gobierna) sólo puede estar aliado a otro Clan, realizando un juramento de sangre. También es común que los clanes se peleen, lo que les permite guerrear entre ellos por la tierra. El tratamiento positivo o negativo de un clan también afecta a los sentimientos de cualquier clan, enemistado o hermano de sangre, según corresponda...;;;;;;;;;x
HINT_NOMAD_VIEW_TEXT_4;The key to managing the Clans is to use the special actions available to you - 'Split Clan', 'Settle Feud', etc.;Pour correctement gérer les clans, vous devez utiliser les actions spéciales qui sont mises à votre disposition – « Diviser le clan », « Régler une querelle », etc.;Der Schlüssel, die Klans zu kontrollieren, liegt in den Spezialaktionen, die Euch zur Verfügung stehen, wie "Klan teilen", "Fehde beenden" usw.;;La clave para gestionar los clanes es utilizar las medidas especiales disponibles que hay disponibles, como "partir clan", "resolver enemistad", etc.;;;;;;;;;x
HINT_NOMAD_VIEW_TITLE;The Clan View;Vue du clan;Die Klanansicht;;La visión del clan;;;;;;;;;x
HINT_SPLASH_2_CUL_DESC;[Culture.GetName] culture effects:;Effets de la culture [Culture.GetName] :;Kultureffekte für "[Culture.GetName]":;;Efectos de la cultura [Culture.GetName]:;;;;;;;;;x
HINT_SPLASH_2_CUL_FEATURES;[Culture.GetFeatures];[Culture.GetFeatures];[Culture.GetFeatures];;[Culture.GetFeatures];;;;;;;;;x
HINT_SPLASH_2_GOV_DESC;[Government.GetDesc];[Government.GetDesc];[Government.GetDesc];;[Government.GetDesc];;;;;;;;;x
HINT_SPLASH_2_GOV_FEATURES;[Government.GetFeatures];[Government.GetFeatures];[Government.GetFeatures];;[Government.GetFeatures];;;;;;;;;x
HINT_SPLASH_2_REL_DESC;[Religion.GetDesc];[Religion.GetDesc];[Religion.GetDesc];;[Religion.GetDesc];;;;;;;;;x
HINT_SPLASH_2_REL_FEATURES;[Religion.GetFeatures];[Religion.GetFeatures];[Religion.GetFeatures];;[Religion.GetFeatures];;;;;;;;;x
HINT_SPLASH_2_TITLE;[Culture.GetName] [Religion.GetName] [Government.GetName];[Government.GetName] de culture [Culture.GetName] et de religion [Religion.GetName];Regierung: [Government.GetName] - Kultur: [Culture.GetName] - Religion: [Religion.GetName];;[Culture.GetName] [Religion.GetName] [Government.GetName];;;;;;;;;x
HINT_SPLASH_START;As a ruler, your first priority is to secure an heir. If you do not have a legitimate heir when your character dies, the game will end. Other pressing matters appear as Alerts along the top of the screen!;En tant que souverain, vous devez commencer par vous doter d'un héritier. Si votre personnage meurt sans héritier légitime, la partie se termine. Les autres questions nécessitant votre attention apparaissent sous forme d'alertes en haut de l'écran !;Als Herrscher ist es Eure Pflicht, für einen Nachfolger zu sorgen. Wenn Euer Charakter ohne legitimen Nachfolger stirbt, endet das Spiel. Weitere dringliche Aufgaben erscheinen in Form von Benachrichtigungen am oberen Bildschirmrand.;;Como gobernante, tu primera prioridad es conseguir un heredero. Si no tienes un heredero legítimo cuando tu personaje muera, el juego terminará. ¡Otros asuntos urgentes aparecerán como alertas a lo largo de la parte superior de la pantalla!;;;;;;;;;x
HINT_SPLASH_TEXT;In Crusader Kings II, you play as a succession of medieval rulers from a single dynasty.\nThere is no set goal, but the world is filled with ambitious rivals... Secure more land to increase your power and protect your family.;Dans Crusader Kings II, vous incarnez une succession de souverains médiévaux issus d'une seule et même dynastie.\nAucun objectif n'est fixé, mais le monde est rempli de rivaux ambitieux... Emparez-vous de plus de terres et renforcez votre pouvoir pour protéger votre famille.;In Crusader Kings II schlüpft Ihr in die Rolle einer Abfolge mittelalterlicher Herrscher, die alle der gleichen Dynastie entstammen.\nEin vorgegebenes Ziel gibt es nicht, doch die Welt ist reich an machthungriger Konkurrenz ... Vergrößert Euren Landbesitz, um Eure Position und die Eurer Familie zu stärken.;;En Crusader Kings II, se juega como una sucesión de gobernantes medievales de una única dinastía.\nNo hay ninguna meta definida, pero el mundo está lleno de ambiciosos rivales... Asegura más tierras para aumentar tu poder y proteger tu familia.;;;;;;;;;x
HINT_SPLASH_VICTORY;You cannot hold infinite amounts of land yourself. To expand, you will need to rely on vassal rulers. Keep them happy with titles and gifts lest they decide to revolt! The game will end in 1452, if your line can stay in power that long...;Vous ne pouvez pas détenir un nombre illimité de terres, il faudra donc composer avec des vassaux. Contentez-les à l'aide de titres et de cadeaux pour éviter une révolte ! La partie se terminera en 1452, si votre lignée réussit à rester au pouvoir aussi longtemps...;Ihr alleine könnt nicht unendlich viel Land selbst kontrollieren und müsst deshalb auf Eure Vasallen setzen. Titel und Geschenke sorgen dafür, dass diese zufrieden sind. Das Spiel endet im Jahre 1452, vorausgesetzt, Eure Familie kann sich so lange halten ...;;No puedes mantener cantidades infinitas de tierra. Para expandirte, tendrás que confiar en los gobernantes vasallos. ¡Mantenerlos contentos con títulos y regalos hará que estén menos dispuestos a rebelarse! El juego termina en 1452, si tu línea puede permanecer tanto tiempo en el poder...;;;;;;;;;x
HOLDING_DIFF_AT_LEAST;At least §Y$VAL$§!% more §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ per §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (currently $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Au moins §Y$VAL$§! §Y$FIRST_TYPE$s§! dans $FIRST_LOCATION$ par §Y$SECOND_TYPE$s§! dans $SECOND_LOCATION$ (actuellement $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Mindestens §Y$VAL$§! §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ pro §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (aktuell $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;Al menos §Y$VAL$§! §Y$FIRST_TYPE$s§! en $FIRST_LOCATION$ a §Y$SECOND_TYPE$s§! en $SECOND_LOCATION$ (de momento $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;;;;;;;x
HOLDING_DIFF_LOWER_THAN;Fewer than §Y$VAL$§! §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ per §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (currently $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Moins de §Y$VAL$§! §Y$FIRST_TYPE$s§! dans $FIRST_LOCATION$ par §Y$SECOND_TYPE$s§! dans $SECOND_LOCATION$ (actuellement $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Weniger als §Y$VAL$§! §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ pro §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (aktuell $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;Menos de §Y$VAL$§! §Y$FIRST_TYPE$s§! en $FIRST_LOCATION$ a §Y$SECOND_TYPE$s§! en $SECOND_LOCATION$ (de momento $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;;;;;;;x
HOLYSITE_LOCATION_COUNTY;§Y$SITENAME$§! contains a Holy Site;§Y$SITENAME$§! contient un lieu saint;§Y$SITENAME$§! verfügt über eine Heilige Stätte;;§Y$SITENAME$§! contiene un lugar sagrado;;;;;;;;;x
IMPRISON_INTERACTION_FORCED;Because of their different way of governance, none of your Clans will object to the imprisonment of this outsider.;En raison des différences gouvernementales de vos clans, aucun clan ne s'opposera à l'emprisonnement de cet étranger.;Aufgrund der Unterschiede in der Verwaltung wird keiner Eurer Klans Einwände gegen die Einkerkerung dieses Fremden erheben.;;A causa de su diferente modo de gobernar, ninguno de sus clanes se opondrá al encarcelamiento de este forastero.;;;;;;;;;x
INCOME_TRIBUTE;Tribute;Tribut;Tribute;;tributos;;;;;;;;;x
INTERACTION_CANNOT_INVITE_MARRIED;[Recipient.GetTitledFirstName] must not be married;[Recipient.Get_Le_TitledFirstName] ne doit pas être marié[Recipient.Get_E];[Recipient.GetTitledFirstName] muss ledig sein;;[Recipient.GetTitledFirstName]No necesita estar casado;;;;;;;;;x
INTERACTION_CANT_DOW_BLOOD_BROTHER;Must not be a blood brother;Ne doit pas être un frère de sang;Darf kein Blutsbruder sein;;No debe ser un hermano de sangre;;;;;;;;;x
INTERACTION_HAS_TITLES_TO_REVOKE;Has Titles that can be Revoked;Possède des titres qui peuvent être révoqués;Hat Titel, die aberkannt werden können;;Tiene títulos que pueden ser revocados;;;;;;;;;x
INTERACTION_NO_BLOOD_BROTHER;§Y$CLAN$§! can't already have a Blood Brother;§Y$CLAN$§! ne peut pas encore avoir un frère de sang;§Y$CLAN$§! darf nicht bereits per Blutschwur gebunden sein;;§Y$CLAN$§!X ya no puede tener un hermano de sangre;;;;;;;;;x
INTERACTION_REQUIRES_NO_UNITS_IN_ENEMY;We have no units in enemy counties where we lack Holdings;Nous n'avons pas d'unités dans des comtés ennemis où nous n'avons pas de propriétés;Wir haben keine Einheiten in feindlichen Provinzen, in denen wir keine Besitztümer haben;;No tenemos unidades en provincias enemigas donde carezcamos de posesiones;;;;;;;;;x
