EVTDSC_RIP_29012_A;I have just separated [rip_dead.GetTitledFirstName]'s head from [rip_dead.GetHerHis] body when the door is thrown open by [From.GetTitledFirstName]. Before I have a chance to explain myself, [From.GetSheHe] calls for the guards and I am hauled off to the dungeons!;À peine ai-je séparé la tête du corps [rip_dead.Get_du_TitledFirstName], que [From.Get_le_TitledFirstName] ouvre la porte. Avant d'avoir eu le temps de m'expliquer, [From.GetIlElle] appelle les gardes et me fait jeter au cachot !;Gerade habt Ihr den Kopf von [rip_dead.GetTitledFirstName] vom Rumpf getrennt, als die Tür auffliegt und [From.GetTitledFirstName] ins Zimmer stürmt. Noch bevor ich ein Wort zur Erklärung hervorbringen kann, hat [From.GetSheHe] auch schon die Wache gerufen und ich bin auf dem Weg in den Kerker!;;Acababa de separar la cabeza de [rip_dead.GetTitledFirstName] de su cuerpo cuando [From.GetTitledFirstName] abre la puerta de golpe. ¡Antes de tener la posibilidad de explicarme, llama a los guardias y me mandan a las mazmorras!;;;;;;;x
EVTDSC_RIP_29012_B;I have just separated [rip_dead.GetTitledFirstName]'s head from [rip_dead.GetHerHis] body when the door is thrown open by [From.GetTitledFirstName]. Before I have a chance to explain myself, [From.GetSheHe] calls for the guards and I am thrown out, head first!;À peine ai-je séparé la tête du corps [rip_dead.Get_du_TitledFirstName], que [From.Get_le_TitledFirstName] ouvre la porte. Avant d'avoir eu le temps de m'expliquer, [From.GetIlElle] appelle les gardes et me fait jeter, la tête la première !;Gerade habt Ihr den Kopf von [rip_dead.GetTitledFirstName] vom Rumpf getrennt, als die Tür auffliegt und [From.GetTitledFirstName] ins Zimmer stürmt. Noch bevor ich ein Wort zur Erklärung hervorbringen kann, hat [From.GetSheHe] auch schon die Wache gerufen und ich werde Hals über Kopf hinausgeworfen!;;Acababa de separar la cabeza de [rip_dead.GetTitledFirstName] de su cuerpo cuando [From.GetTitledFirstName] abre la puerta de golpe. ¡Antes de tener la posibilidad de explicarme, llama a los guardias y me echan fuera de cabeza!;;;;;;;x
EVTDSC_RIP_29013;Finally, with one last swing of the cleaver, [rip_dead.GetTitledFirstName]'s ugly head is severed from [rip_dead.GetHerHis] equally disgusting body! I roll it up in a piece of cloth, stash it in my satchel and escape undetected into the night.;Un dernier mouvement du couperet et la vilaine tête [rip_dead.Get_du_TitledFirstName] se sépare de son corps tout aussi dégoûtant ! Je l'enroule dans un morceau de tissu, la cache dans ma sacoche et pars en passant inaperçu[Root.Get_E] dans la pénombre.;Endlich, mit einem letzten Schwung des Schlachtermessers, trenne ich den abscheulichen Kopf von [rip_dead.GetTitledFirstName] endlich von dem nicht weniger abscheulichen Rumpf! Ich wickele ihn in ein Stück Stoff ein, stopfe ihn in eine Tasche und entkomme schließlich unerkannt ins Dunkel der Nacht.;;Finalmente, con un último golpe del cuchillo de carnicero, corto la fea cabeza de [rip_dead.GetTitledFirstName] de su cuerpo igual de igualmente repugnante! La enrollo en un trozo de tela, la escondo en mi mochila y escapo sin ser descubiert[Root.GetOA] en la oscuridad de la noche.;;;;;;;x
EVTDSC_RIP_29014;The guards have brought you some most disturbing news. During the night, someone has broken into [rip_dead.GetFirstName]'s grave! As if that was not enough, the sick culprit also severed [rip_dead.GetFirstName]'s head from [rip_dead.GetHerHis] body and stole it!;Les gardes vous ont apporté de bien dérangeantes nouvelles. Durant la nuit, quelqu'un a profané la tombe de [rip_dead.GetFirstName] ! Comme si ce n'était pas assez, le coupable lui a également coupé la tête et est parti avec !;Die Wachen bringen Euch besorgniserregende Kunde. In der Nacht hat sich jemand Zugang zum Grab von [rip_dead.GetFirstName] verschafft! – Und als wäre das nicht schon schlimm genug, wurde außerdem [rip_dead.GetHerHis] Kopf vom Rumpf getrennt und gestohlen!;;Las guardias te han traído noticias muy inquietantes. ¡Esta noche alguien ha entrado en la tumba de [rip_dead.GetFirstName]! Por si eso no fuera suficiente, ¡el enfermo culpable también ha cortado la cabeza de [rip_dead.GetFirstName] de su cuerpo y se la ha llevado!;;;;;;;x
EVTDSC_RIP_29015;Since the death of my dear [rip_dead.GetFirstName] I have been debating matters of life and death with my most trusted [Root.Religion.GetPriestTitle]s. While I refused to accept their arguments at first, they have started to make sense as of late. Perhaps [rip_dead.GetFirstName] is in a better place?;Depuis la mort de m[rip_dead.GetOnA] ch[rip_dead.GetErEre] [rip_dead.GetFirstName], j'ai discuté de la vie et de la mort avec des [Root.Religion.GetPriestTitle]s en qui j'ai confiance. Tandis que je refusais d'accepter leurs arguments au début, ceux-ci commencent finalement à me convaincre. Peut-être [rip_dead.GetFirstName] est-[rip_dead.GetIlElle] dans un meilleur endroit ?;Seit dem Tod von [rip_dead.GetFirstName] führe ich lange Gespräche über das Leben und den Tod mit einem/r vertrauten [Root.Religion.GetPriestTitle]. Zuerst schienen mir die Argumente falsch, aber in letzter Zeit ergeben sie einen Sinn. Ob [rip_dead.GetFirstName] nun tatsächlich an einem schöneren Ort ist?;;Desde la muerte de mi querid[rip_dead.GetOA] [rip_dead.GetFirstName] he estado debatiendo sobre cuestiones de vida y muerte, con mis [Root.Religion.GetPriestTitle]s más fiables. Aunque al principio me negaba a aceptar sus argumentos, últimamente han empezado a tener sentido. ¿Quizás [rip_dead.GetFirstName] ahora está en un lugar mejor?;;;;;;;x
EVTDSC_RIP_29016;After the death of [rip_dead.GetFirstName], people have tried to comfort me, but I never felt that they truly understood. Now I tend to avoid them and their idle chatter. However, there is one soul whose company I have not loathed: a gorgeous black and white cat. It never presumes to know my feelings or pesters me with unwelcome advice.;Après la mort de [rip_dead.GetFirstName], les gens ont essayé de me réconforter, mais je n'ai jamais senti qu'ils comprenaient vraiment ce que je vivais. Maintenant, j'ai tendance à les éviter eux et leurs conversations futiles. Cependant, une âme est quand même d'agréable compagnie : un magnifique chat noir et blanc. Il ne présume pas de mes sentiments ni ne me harcèle de conseils malvenus.;Nach dem Tod von [rip_dead.GetFirstName] versuchten die Menschen mich zu trösten, aber ich glaubte nie, dass sie mich wirklich verstünden. Mittlerweile versuche ich ihnen und ihrem Gerede aus dem Weg zu gehen. Allerdings gibt es eine Kreatur, deren Gesellschaft ich schätze: ein wunderbare schwarz-weiße Katze. Denn diese behauptet niemals, zu wissen, was ich fühle, und sie belästigt mich auch nicht mit überflüssigen Ratschlägen.;;Tras la muerte de [rip_dead.GetFirstName], la gente ha tratado de consolarme, pero nunca creí que lo entendieran de verdad. Ahora tiendo a evitar a ellos y a sus chácharas. Sin embargo, hay una alma cuya compañía no detesto: un precioso gato blanco y negro. Nunca presume de saber mis sentimientos o me acosa con consejos no deseados.;;;;;;;x
EVTDSC_RIP_29019;Ever since the death of [rip_dead.GetFirstName] I have been so very lonely. There is no one quite like [rip_dead.GetHerHim] in my life any more. However, the other day when I was watching the children play, my [rip_child.GetSonDaughter] [rip_child.GetFirstName] said something which reminded me so much of [rip_dead.GetFirstName]...;Depuis la mort de [rip_dead.GetFirstName] j'ai été si souvent seul[Root.Get_E]. Il n'y a personne comme [rip_dead.GetLuiElle] dans ma vie à présent. Cependant, m[rip_child.GetOnA] [rip_child.GetSonDaughter] [rip_child.GetFirstName] a dit quelque chose qui m'a tant rappelé [rip_dead.GetFirstName]...;Seit dem Tod von [rip_dead.GetFirstName] fühle ich mich furchtbar allein. Einer wie [rip_dead.GetSheHe] ist in meinem Leben nicht zu ersetzen. Allerdings hat, als ich meinen Kindern beim Spielen zusah, m[rip_child.Geteineine] [rip_child.GetSonDaughter] [rip_child.GetFirstName] etwas zu mir gesagt, was mich sofort an [rip_dead.GetFirstName] erinnert hat ...;;Desde la muerte de [rip_dead.GetFirstName] me he sentido muy sol[Root.GetOA]. Ya no hay nadie como [rip_dead.GetRleRla] en mi vida. Sin embargo, el otro día cuando miraba jugar a los niños, mi [rip_child.GetSonDaughter] [rip_child.GetFirstName] dijo algo que me recordó mucho a [rip_dead.GetFirstName]…;;;;;;;x
EVTDSC_RIP_29020;Before my dear friend [rip_dead.GetTitledFirstName] passed from this world, [rip_dead.GetSheHe] made me promise to take care of [rip_dead.GetHerHis] [rip_heir.GetSonDaughter] [rip_heir.GetTitledFirstName]. Today was [rip_dead.GetFirstName]'s funeral. Most mourners have left by this point, but [rip_heir.GetFirstName] is yet kneeling by [rip_heir.GetHerHis] [rip_dead.GetFatherMother]'s grave.;Avant que mon ami[rip_dead.Get_E], [rip_dead.Get_le_TitledFirstName], ne quitte ce monde, [rip_dead.GetIlElle] m'a fait promettre de m'occuper de s[rip_heir.GetOnA] [rip_heir.GetSonDaughter] [rip_heir.GetTitledFirstName]. Aujourd'hui, c'était les funérailles de [rip_dead.GetFirstName]. La plupart de ses parents et amis étaient partis, alors que [rip_heir.GetFirstName] était encore agenouillé[rip_heir.Get_E] sur la tombe de s[rip_dead.GetOnA] [rip_dead.GetFatherMother].;Bevor mein lieber Freund [rip_dead.GetTitledFirstName] verschied, nahm [rip_dead.GetSheHe] mir das Versprechen ab, mich um [rip_dead.GetHerHis] Kind [rip_heir.GetTitledFirstName] zu kümmern. Heute war das Begräbnis von [rip_dead.GetFirstName]. Mittlerweile sind die meisten Trauergäste gegangen, aber [rip_heir.GetFirstName] kniet noch am Grab [rip_heir.Getdesder] Verstorbenen.;;Antes de que mi querid[rip_dead.GetOA] amig[rip_dead.GetOA] [rip_dead.GetTitledFirstName] dejase este mundo, me hizo prometer que cuidaría de [rip_heir.GetTitledFirstName], su [rip_heir.GetSonDaughter]. Hoy fue el funeral de [rip_dead.GetFirstName]. La mayoría del cortejo fúnebre ya se ha ido a casa, pero [rip_heir.GetFirstName] sigue de rodillas ante la tumba de su [rip_dead.GetFatherMother].;;;;;;;x
EVTDSC_RIP_29021;After [rip_dead.GetFatherMother]'s funeral I am approached by [rip_dead.GetHerHis] old friend [From.GetTitledFirstName], who wants to speak to me. Apparently [rip_dead.GetFatherMother] wanted [From.GetFirstName] to look after me. [From.GetSheHeCap] is offering me [From.GetHerHis] friendship and protection.;Après les funérailles de [rip_dead.GetFatherMother] j'ai été approché[Root.Get_E] par son ami[From.Get_E], [From.Get_le_TitledFirstName], qui voulait me parler. Apparemment, [rip_dead.GetFatherMother] voulait que [From.GetFirstName] s'occupe de moi. [From.GetIlElleCap] m'a dit m'offrir son amitié et sa protection.;Nach dem Begräbnis werde ich von [From.GetTitledFirstName], einem Freund der Familie, angesprochen. Offenbar hat [rip_dead.GetFatherMother] [rip_dead.Getihmihr] das Versprechen abgenommen, sich um mich zu kümmern. [From.GetSheHeCap] bietet mir an, mir Schutz zu gewähren.;;Tras el funeral de [rip_dead.GetFatherMother], me aborda [From.GetTitledFirstName], su viej[From.GetOA] amig[From.GetOA], que quiere hablar conmigo. Al parecer, [rip_dead.GetFatherMother] quería que [From.GetFirstName] me cuidase. [From.GetElEllaCap] me ofrece su amistad y protección.;;;;;;;x
EVTDSC_RIP_29022;Dear [From.GetLordLady] [From.GetFirstName] most graciously welcomed my offer. I am sure [From.GetSheHe] and I will become the best of friends!;[From.GetFirstName] a accueilli chaleureusement ma proposition. Je suis persuadé[Root.Get_E] qu'[From.GetIlElle] et moi forgerons une belle amitié !;[From.GetLordLady] [From.GetFirstName] hat mein Angebot angenommen. Sicher werden wir die besten Freunde werden!;;[From.GetElLaCap] querid[From.GetOA] [From.GetLordLady] [From.GetFirstName] aceptó mi oferta del modo más agradable. ¡Estoy segur[Root.GetOA] que [From.GetElElla] y yo seremos [Root.GetLoLa]s mejores amig[Root.GetOA]s!;;;;;;;x
EVTDSC_RIP_29023;[From.GetTitledFirstName] turned me down! How could [From.GetSheHe] totally disregard the esteem [From.GetHerHis] [rip_dead.GetFatherMother] held for me? No, I will not ask a second time. [From.GetFirstName] only has [From.GetHerselfHimself] to blame!;[From.Get_Le_TitledFirstName] m'a repoussé ! Comment peut-[From.GetIlElle] totalement mépriser l'estime que s[rip_dead.GetOnA] [rip_dead.GetFatherMother] me portait ? Non, je ne demanderai pas une seconde fois. [From.GetFirstName] est [From.GetLeLa] seul[From.Get_E] à blâmer.;[From.GetTitledFirstName] hat mich abgewiesen! Wie kann [From.GetSheHe] nur den letzten Willen [From.GetHerHis]er/es [rip_dead.GetFatherMother] missachten? Nein, ich werde kein zweites Mal fragen. [From.GetFirstName] hat es nicht anders gewollt!;;[From.GetTitledFirstName] me rechazó! ¿Cómo puede despreciar el cariño que su [rip_dead.GetFatherMother] sentía por mí? No, no lo pediré una segunda vez. ¡[From.GetFirstName] solo puede culparse a sí mism[From.GetOA]!;;;;;;;x
EVTDSC_RIP_29024;After [rip_dead.GetFatherMother]'s funeral I am approached by [rip_dead.GetHerHis] old friend [From.GetTitledFirstName], who wants to speak to me, in private. As soon as we are alone, [From.GetSheHe] takes my hand and offers to look after me and provide me with anything I need. As if to erase all doubt concerning [From.GetHerHis] intentions, [From.GetFirstName] puts [From.GetHerHis] other hand on my leg!;Après les funérailles de [rip_dead.GetFatherMother], son ami[From.Get_E], [From.Get_le_TitledFirstName], m'aborde pour me parler en privé. Alors que nous sommes que nous deux, [From.GetIlElle] prend ma main et me propose de veiller sur moi et de me fournir ce dont j'ai besoin. Comme [From.GetSilSielle] voulait m'ôter tout doute sur ses intentions, [From.GetIlElle] met son autre main sur ma jambe !;Nach dem Begräbnis werde ich von [From.GetTitledFirstName], einem Freund der Familie, zu einem Vieraugengespräch gebeten. Sobald wir allein sind, nimmt [From.GetSheHe] mich an der Hand und bietet an, sich um mich zu kümmern. An nichts solle es mir fehlen. Zur Krönung, und wie um diesem Angebot Nachdruck zu verleihen, legt [From.GetSheHe] mir dann auch noch die andere Hand auf mein Bein!;;Tras el funeral de [rip_dead.GetFatherMother], me aborda [From.GetTitledFirstName], su viej[From.GetOA] amig[From.GetOA], que quiere hablar conmigo en privado. En cuanto estamos solos, toma mi mano y se ofrece a cuidar de mí y proporcionarme todo lo que necesito. ¡Como para disipar toda duda sobre sus intenciones, [From.GetFirstName] me pone la otra mano sobre la pierna!;;;;;;;x
EVTDSC_RIP_29025;My dear [From.GetLordLady] [From.GetFirstName] burst into tears when I offered to take care of [From.GetHerHim], and proceeded to throw [From.GetHerselfHimself] into my arms! I cannot believe that such a [GetRootFromCompliment] is mine!;M[From.GetOnA] ch[From.GetErEre] [From.GetFirstName] a fondu en larmes lorsque j'ai proposé de veiller sur [From.GetLuiElle] et s'est jeté[From.Get_E] dans mes bras !;[From.GetLordLady] [From.GetFirstName] bricht angesichts meines Angebots in Tränen aus und wirft sich an meine Brust! Oh, welch [From.Geteineine] [GetRootFromCompliment]! Ich kann kaum glauben, welch ein Glück mir hier widerfährt!;;¡Mi querido [From.GetLordLady] [From.GetFirstName] rompió a llorar cuando me ofrecí a cuidar de [From.GetRleRla], y se lanzó [From.GetRleRla] en mis brazos! ¡No me puedo creer que tal [GetRootFromCompliment] sea mí[From.GetOA]!;;;;;;;x
EVTDSC_RIP_29026;[From.GetTitledFirstName] turned me down, and most rudely at that! I thought that my offer to take care of [From.GetHerHim] would be met with some appreciation at least, but no. Well, I will not make the offer twice. [From.GetSheHeCap] does not know what [From.GetSheHe] is missing!;[From.Get_Le_TitledFirstName] m'a repoussé, et de manière brutale ! Je pensais que ma proposition de veiller sur [From.GetLuiElle] recevrait au moins de la reconnaissance, mais non. Eh bien, je ne lui reproposerai pas. [From.GetIlElleCap] ne sait pas ce qu'[From.GetIlElle] rate !;[From.GetTitledFirstName] schlug mein Angebot aus und war nicht gerade höflich dabei! Ich hatte angenommen, dass ich wenigstens etwas Anerkennung erhalten würde, aber da habe ich mich wohl getäuscht. Nun gut, ein zweites Mal werde ich dieses Angebot jedenfalls nicht unterbreiten. [From.GetSheHeCap] weiß ja nicht, was [From.Getihmihr] entgeht!;;¡[From.GetTitledFirstName] me rechazó, y del modo más grosero! Creía que por lo menos apreciaría mi oferta de cuidar[From.GetRleRla], pero no. ¡Bueno, no haré la oferta una segunda vez. [From.GetElEllaCap] no sabe lo que se pierde!;;;;;;;x
EVTDSC_RIP_29101_A;Before the incident I had no trouble with men, but now they cringe at my approach. I know that my face is a hideous thing to behold, yet every time it hurts just as badly as the first. I have heard of an artisan mask maker who crafts the most beautiful masks. Maybe [Root.GetSheHe] can help me?;Avant l'accident, je n'avais pas de difficultés avec les hommes, mais à présent ils ont un mouvement de recul lorsqu'ils me croisent. Je sais que mon visage est une chose hideuse, mais cela me blesse à chaque fois. J'ai entendu parler d'un[Root.Get_E] artisan[Root.Get_E] qui fabrique de très beaux masques. [Root.GetIlElleCap] peut peut-être m'aider.;Vor dem Zwischenfall hatte ich nie ein Problem mit Männern, aber nun zucken sie zusammen, sobald ich mich sehen lasse. Mir ist klar, dass mein Gesicht abscheulich aussieht, aber es verletzt mich noch immer so wie am Anfang. Ich habe von einem Künstler gehört, der wunderbare Masken fertigen kann. Ob [Root.GetSheHe] mir vielleicht helfen kann?;;Antes del incidente no tenía ningún problema con los hombres, pero ahora se estremecen en cuanto me acerco. Sé que mi cara es algo horrible de contemplar, pero cada vez que pasa duele tanto como la primera. Me he enterado de un artesano creador de máscaras que realiza las máscaras más hermosas. ¿Podrá [Root.GetElElla] ayudarme?;;;;;;;x
EVTDSC_RIP_29101_B;Before the incident I had no trouble with women, but now they cringe at my approach. I know that my face is a hideous thing to behold, yet every time it hurts just as badly as the first. I have heard of an artisan mask maker who crafts the most beautiful masks. Maybe [Root.GetSheHe] can help me?;Avant l'accident, je n'avais pas de difficultés avec les femmes, mais à présent elles ont un mouvement de recul lorsqu'elles me croisent. Je sais que mon visage est une chose hideuse, mais cela me blesse à chaque fois. J'ai entendu parler d'un[Root.Get_E] artisan[Root.Get_E] qui fabrique de très beaux masques. [Root.GetIlElleCap] peut peut-être m'aider.;Vor dem Zwischenfall hatte ich nie ein Problem mit Frauen, aber nun zucken sie zusammen, sobald ich mich sehen lasse. Mir ist klar, dass mein Gesicht abscheulich aussieht, aber es verletzt mich noch immer so wie am Anfang. Ich habe von einem Künstler gehört, der wunderbare Masken fertigen kann. Ob [Root.GetSheHe] mir vielleicht helfen kann?;;Antes del incidente no tenía ningún problema con las mujeres, pero ahora se estremecen en cuanto me acerco. Sé que mi cara es algo horrible de contemplar, pero cada vez que pasa duele tanto como la primera. Me he enterado de un creador de máscaras artesano que realiza las máscaras más hermosas. ¿Podrá [Root.GetElElla] ayudarme?;;;;;;;x ;;
EVTDSC_RIP_29103;Last night my [rip_spouse.GetHusbandWife] [rip_spouse.GetFirstName] told me that my face is scaring the children. Apparently my [rip_scared_child.GetSonDaughter] [rip_scared_child.GetFirstName] has been especially frightened. [rip_spouse.GetFirstName] asked me to stay away from the children, for now.;La nuit dernière, m[rip_spouse.GetOnA] [rip_spouse.GetHusbandWife] [rip_spouse.GetFirstName] m'a dit que mon visage effraie les enfants. Apparemment m[rip_scared_child.GetOnA] [rip_scared_child.GetSonDaughter] [rip_scared_child.GetFirstName] a été particulièrement effrayé[rip_scared_child.Get_E]. [rip_spouse.GetFirstName] m'a demandé de rester éloigné[Root.Get_E] des enfants, pour l'instant.;Gestern Abend sagte mir m[rip_spouse.Geteineine] [rip_spouse.GetHusbandWife] [rip_spouse.GetFirstName], dass mein Gesicht die Kinder erschreckt. Besonders m[rip_scared_child.Geteineine] [rip_scared_child.GetSonDaughter] [rip_scared_child.GetFirstName] war sehr verängstigt. [rip_spouse.GetFirstName] bat mich darum, den Kindern fürs Erste fernzubleiben.;;Anoche mi [rip_spouse.GetHusbandWife] [rip_spouse.GetFirstName] me dijo que mi cara asusta a los niños. Al parecer [rip_scared_child.GetFirstName], mi [rip_scared_child.GetSonDaughter] está especialmente asustad[rip_scared_child.GetOA]. [rip_spouse.GetFirstName] me pidió que me alejase de los niños, por el momento.;;;;;;;x
EVTDSC_RIP_29104;While it is certainly better to wear it than not, my mask does make me feel like an outcast. However I recently had a great idea! What if I arranged an extravagant masquerade ball? Then I would not be the only one and perhaps people will forget about my disfigurement for a while!;Bien que ce soit certainement mieux de le porter, mon masque me fait me sentir comme un[Root.Get_E] exclu[Root.Get_E]. Cependant, j'ai récemment eu une idée ! Et si j'organisais un somptueux bal masqué ? Je ne serais ainsi plus [Root.GetLeLa] seul[Root.Get_E] à en porter et peut-être que les gens oublieront ma défiguration !;Auch wenn die Maske ihren Nutzen hat, fühle ich mich ausgestoßen, wenn ich sie trage. Allerdings hatte ich neulich eine Idee! Wie wäre es mit einem extravaganten Maskenball? Dann trügen alle eine Maske und vielleicht würde man dann für eine Weile vergessen, was mir widerfahren ist!;;Aunque es seguramente es mejor llevarla, la máscara me hace parecer a un paria. ¡Sin embargo acabo de tener una idea genial! ¿Y si organizo un baile de máscaras? ¡Entonces no sería el único y quizás la gente olvidase de mi desfiguración un rato!;;;;;;;;;x
EVTDSC_RIP_29105;The masquerade ball is a huge success! Finally I am not an outcast, a freak. Or perhaps we are all freaks, just for one night. A thought strikes me – would it not be great if this was not only for tonight? If we could go on like this... forever?;Le bal masqué est un succès ! Enfin je ne passe plus pour un monstre. Ou alors nous sommes tous des monstres, juste le temps d'une soirée. Une pensée me vient. Et si ce n'était pas qu'une pour soirée ? Disons... si c'était pour toujours ?;Der Maskenball ist ein Riesenerfolg! Endlich bin ich kein Außenseiter mehr. Oder vielleicht sind wir das jetzt alle ... wenigstens eine Nacht lang. Da kommt mir eine Idee – warum eigentlich nur heute Nacht? Was, wenn wir einfach so weitermachen würden ... für immer?;;¡El baile de máscaras es un enorme éxito! Por fin no soy un paria, un bicho raro. O quizás todos los somos durante una noche. Un pensamiento me asalta ?¿no sería estupendo si esto no fuera sólo por esta noche? ¿Y si seguimos así… para siempre?;;;;;;;;;x
EVTDSC_RIP_29106;I demand that everyone be quiet for my announcement. The conversation dies out and everyone turns their attention towards me. First, as I thank them, they are all courtesies and pretty smiles. When I make my decree, however, they look as if I have slapped them across their soft, unscarred faces!;Je demande le silence pour mon annonce. Les conversations cessent et tout le monde se tourne vers moi. Alors que je les remercie, ils sont tous courtois et souriants. Puis, quand j'énonce mon décret, ils me regardent comme si j'avais giflé leurs visages sans égratignures !;Ich gebiete Ruhe, um meine Ankündigung zu machen. Allmählich ebbt das Stimmengewirr ab und alle Gäste schenken mir ihre Aufmerksamkeit. Auf meine Worte des Dankes erhalte ich vielfaches Lächeln. Doch dann folgt mein Dekret und meinen Gästen gefriert das Lächeln in ihren hübschen und nicht von Narben entstellten Gesichtern.;;Exijo que todos callen para mi anuncio. La conversación muere y todos fijan en mí su atención. Al principio, como les doy las gracias, todo son cortesías y sonrisas bonitas. ¡Pero cuando promulgo mi decreto, me miran como si les hubiera abofeteado en sus suaves caras sin cicatrices!;;;;;;;;;x
EVTDSC_RIP_29107;The masquerade ball I am attending took a grim turn when our host and liege, [From.GetTitledFirstName], decreed that all of us had to keep our masks on. Forever! At first we thought [From.GetSheHe] was only jesting, but it turns out [From.GetSheHe] is quite serious...;Le bal masqué auquel je me suis rendu[Root.Get_E] a pris un sinistre tournant lorsque mon hôte et [From.GetLordLady] lige a décrété que nous devrons tous garder nos masques pour toujours. Au début, nous pensions qu'[From.GetIlElle] plaisantait, mais c'était on ne peut plus sérieux...;Der Maskenball, den ich besuchte, nahm eine grausame Wendung, als unser Gastgeber und Lehnsherr [From.GetTitledFirstName] verordnete, dass wir alle unsere Masken nicht mehr absetzen dürfen. Und zwar für immer! Zuerst glaubten alle, das sei nur ein Scherz, aber wie sich herausstellte, meinte [From.GetSheHe] das absolut ernst.;;El baile de máscaras da un giro siniestro cuando nuestro anfitrión y señor, [From.GetTitledFirstName], decretó que todos debíamos quedarnos con las máscaras puestas. ¡Para siempre! Al principio pensamos que solo bromeaba, pero resulta que hablaba muy en serio…;;;;;;;;;x
EVTDSC_RIP_29109_A;The crazy old [rip_masked_ruler.GetTitledFirstName] has died! Now we are finally free to take these masks off and begin our lives anew. Rejoice, friends, rejoice!;L'insensé[rip_masked_ruler.Get_E] [rip_masked_ruler.GetTitledFirstName] est mort[rip_masked_ruler.Get_E] ! Nous sommes enfin libres d'ôter ces masques et d'entamer une nouvelle vie. Réjouissons-nous mes amis !;Alt, krank und verrückt hat [rip_masked_ruler.GetTitledFirstName] das Zeitliche gesegnet! Nun sind wir endlich wieder frei und dürfen ein neues Leben ohne Masken beginnen. Frohlocket, Freunde, frohlocket!;;¡El viejo loco de [rip_masked_ruler.GetTitledFirstName] ha muerto! Ahora por fin somos libres de quitarnos las máscaras de y comenzar nuestras vidas de nuevo. ¡Alegraos, amigos, alegraos!;;;;;;;;;x
EVTDSC_RIP_29109_B;I have finally managed to escape the grasp of that lunatic [rip_masked_ruler.GetTitledFirstName]. I never thought I would be free of this darned mask!;J'ai finalement réussi à échapper à l'emprise de c[rip_masked_ruler.GetEEtte] lunatique. Je n'aurais jamais pensé être libéré[Root.Get_E] de ce masque !;Endlich ist es mir geglückt, mich dem Zugriff von [rip_masked_ruler.GetTitledFirstName] zu entziehen. Was für ein Irrsinn! Ich dachte schon, ich würde diese Maske nie wieder loswerden!;;Al fin he podido escapar de las garras de ese loco [rip_masked_ruler.GetTitledFirstName]. ¡Pensé que nunca me libraría de esta maldita máscara!;;;;;;;;;x
EVTDSC_RIP_29110;The feeling of being able to blend in with the crowd - at least as well as any [Root.GetTitle] can - is exhilarating! It is as if people have forgotten about the face behind the mask and treat me as they did before. The guests seem most impressed by my elegant dancing. Finally they see me and not my scars!;Le sentiment de pouvoir se fondre dans la foule, du moins autant qu'un[Root.Get_E] [Root.GetTitle] puisse le faire, est exaltant ! C'est comme si les gens avaient oublié le visage derrière le masque et me traitaient comme ils le faisaient avant. Les invités semblent très impressionnés par ma danse élégante. Ils me voient enfin moi et non mes cicatrices !;Das Gefühl, in der Masse aufzugehen (sofern das bei [Root.Geteinemeiner] [Root.GetTitle] möglich ist) hat etwas Rauschhaftes! Es ist, als hätten die Menschen vergessen, welches Gesicht hinter der Maske steckt. Es ist fast so wie früher. Die Gäste bewunderten sogar meine Eleganz beim Tanz. Endlich sehen sie wieder mich und nicht nur die Narben!;;¡La sensación de ser capaz de mezclarse entre la multitud -al menos como cualquier otro [Root.GetTitle]- es emocionante! Es como si la gente hubiera olvidado el rostro tras de la máscara y me tratan como antes. Los invitados parecen estar impresionados por mi bailar elegante. ¡Finalmente me ven a mí y no mis cicatrices!;;;;;;;;;x
EVTDSC_RIP_29112;My liege, [From.GetTitledFirstName], has invited me to [From.GetHerHis] grand masquerade ball. [From.GetSheHeCap] will be most disappointed if I do not attend.;M[From.GetOnA] [From.GetLordLady] lige, [From.Get_le_TitledFirstName], m'a invité[Root.Get_E] à son grand bal masqué. [From.GetIlElleCap] sera très déçu[From.Get_E] si je ne m'y rends pas.;Mein Lehnsherr [From.GetTitledFirstName] hat mich zu [From.GetHerHis]em großen Maskenball eingeladen. [From.GetSheHeCap] wäre äußerst enttäuscht, wenn ich nicht erschiene.;;Mi señor[From.GetXA] [From.GetTitledFirstName], me ha invitado a su gran fiesta de disfraces. [From.GetElEllaCap] sufrirá una gran decepción si no puedo asistir.;;;;;;;;;x
EVTDSC_RIP_29113;The masquerade ball [From.GetTitledFirstName] hosted has been a true joy to attend! [From.GetSheHeCap] finally seemed to be in [From.GetHerHis] right element. We were all very impressed by [From.GetHerHis] charm and excellent dancing!;Le bal masqué qu'a tenu [From.Get_le_TitledFirstName] fut un vrai plaisir ! [From.GetIlElleCap] a semblé être dans son élément. Nous étions tous impressionnés par son charme et ses excellents pas de danse !;Der von [From.GetTitledFirstName] veranstaltete Maskenball war wirklich ein Spaß! Endlich schien [From.GetSheHe] vollkommen in [From.GetHerHis]em Element zu sein. Besonders beeindruckt waren wir von [From.GetHerHis]em Tanztalent!;;¡Ha sido una auténtica alegría poder asistir al baile de máscaras de [From.GetTitledFirstName]! [From.GetElEllaCap] al fin parecía estar en su propio elemento. ¡Todos quedamos muy impresionados por su encanto y excelente bailar!;;;;;;;;;x
