#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_MNM_7022_B;The [Root.GetDWDevil] knows what has happened, [Root.GetSocietyRank] [Root.GetFirstName]\nThe recruit you sent us, [satanists_recruit.GetTitledFirstName], has proven to be disaster. We have spent significant resources in our attempt to induct [satanists_recruit.GetHerHim], all for naught. This lack of judgment will be remembered.\n\nSigned, Grand Master [grand_master.GetFirstName];[Root.GetDWDevil] sait ce qu'il s'est passé, [Root.GetSocietyRank] [Root.GetFirstName]\nLa recrue que vous nous avez envoyée, [satanists_recruit.Get_le_TitledFirstName], a été un vrai désastre. Nous avons utilisé des ressources significatives afin de l'incorporer, en vain. Ce manque de discernement de votre part ne sera pas oublié.\n\nSigné, Grand Maître [grand_master.GetFirstName];Der [Root.GetDWDevil] weiß, was geschehen ist, [Root.GetSocietyRank] [Root.GetFirstName].\n[satanists_recruit.GetTitledFirstName], der Rekrut, den du uns geschickt hast, hat sich als reines Desaster erwiesen. Wir haben enorme Ressourcen aufgewendet, in dem Versuch, [satanists_recruit.GetHerHim] bei uns aufzunehmen, und das alles umsonst. Dein mangelndes Urteilsvermögen wird nicht vergessen werden.\n\nGezeichnet, Großmeister [grand_master.GetFirstName];;[Root.GetDWDevil] ha sido testigo de todo, [Root.GetFirstName].\nLa persona que nos enviaste, [satanists_recruit.GetTitledFirstName], ha resultado ser un desastre. Hemos invertido una cantidad enorme de recursos en su iniciación y todo ha sido en balde. Tu falta de juicio será recordada.\n\nFirmado: Gran maestre [grand_master.GetFirstName];;;;;;;;;x
EVTDESC_MNM_7025;[Root.GetDWDevil]'s favors, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe great and mighty [Root.GetDWDevil] has given us so much, and now it is time for us to offer them a gift in return. [Root.GetDWDevil] craves a soul to serve them in their dark realm and we have the perfect kind in mind. Capture and sacrifice a [Root.GetDWSacrifice], [Root.GetSocietyRank]!\n\n[Root.GetDWExpression]\nSigned, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Que les faveurs [Root.GetDWDevilDuDela] soient sur vous, [Root.GetSocietyRank] [Root.GetFirstName],\n\n[Root.GetDWDevil], par sa puissance et sa grandeur, nous a tant donné, et il est temps pour nous de lui offrir un cadeau en retour. [Root.GetDWDevil] a besoin d'une âme à son service dans le royaume des Ténèbres et nous avons la personne parfaite pour ce rôle. Capturez et sacrifiez [Root.GetDWSacrifice], [Root.GetSocietyRank] !\n\n[Root.GetDWExpression]\nSigné, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Die Gunst von [Root.GetDWDevil] sei mit Euch, [Root.GetSocietyRank] [Root.GetFirstName],\n[Root.GetDWDevil] hat uns so viel gegeben und jetzt ist es an der Zeit, [Root.Getihmihr] ein Geschenk zu machen. [Root.GetDWDevil] verlangt es nach einer Seele, die [Root.Getihmihr] im Dunklen Reich dienen soll, und wir haben auch schon das perfekte Opfer dafür. Fangt und opfert eine(n) [Root.GetDWSacrifice], [Root.GetSocietyRank]!\n\n[Root.GetDWExpression]\n[grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;[Root.GetDWDevil] es grande, [Root.GetSocietyRank] [Root.GetFirstName]:\n\n[Root.GetDWDevil] nos ha bendecido y debemos ofrendarle en señal de agradecimiento. [Root.GetDWDevil] necesita un alma que le sirva en el inframundo y tenemos al objetivo perfecto en mente. ¡[Root.GetSocietyRank], captura y sacrifica a [Root.GetDWSacrifice]!\n\n[Root.GetDWExpression]\nFirmado: [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;;;;;;;;x
EVTDESC_MNM_7027;[Root.GetDWDevil]'s favors, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe day we have long awaited is finally upon us! The time has come for the child of [Root.GetDWDevil] to enter this world and lead us to a new area of power and glory! The choice of the lucky mother falls upon you, honorable [Root.GetSocietyRank].\n\n[Root.GetDWExpression]\nSigned, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Que les faveurs [Root.GetDWDevilDuDela] soient sur vous, [Root.GetSocietyRank] [Root.GetFirstName],\n\nLe jour tant attendu est enfin arrivé ! C'est le moment pour l'enfant [Root.GetDWDevilDuDela] d'entrer dans ce monde et de nous amener à une nouvelle ère de puissance et de gloire ! Le choix de la chanceuse mère vous revient, honorable [Root.GetSocietyRank].\n\n[Root.GetDWExpression]\nSigné, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Die Gunst von [Root.GetDWDevil] sei mit Euch, [Root.GetSocietyRank] [Root.GetFirstName],\nder lang erwartete Tag ist endlich in greifbarer Nähe! Es ist so weit, das Kind von [Root.GetDWDevil] wird diese Welt betreten und uns in eine neue Ära der Macht und des Ruhmes geleiten! Die Wahl der glücklichen Mutter fällt Euch zu, ehrbare[Root.GetrMale] [Root.GetSocietyRank].\n\n[Root.GetDWExpression]\n[grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;[Root.GetDWDevil] es grande, [Root.GetSocietyRank] [Root.GetFirstName]:\n\n¡Por fin ha llegado el momento! Un descendiente de [Root.GetDWDevil] debe nacer para guiarnos hasta nuevas cotas de poder y gloria. [Root.GetSocietyRank], te hemos concedido el honor de elegir a la madre afortunada.\n\n[Root.GetDWExpression]\nFirmado: [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;;;;;;;;x
EVTDESC_MNM_7029;Greetings, [Root.GetTitledFirstName]\n\n[Root.GetDWDevil] has demanded another soul to aid us on our glorious mission. Bewitch [demonic_possession_mission_target.GetTitledFirstName] and make [demonic_possession_mission_target.GetHerHim] your loyal servant – willing or not. Please see to this matter at once.\n\n[Root.GetDWExpression]\nSigned, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Salutations, [Root.GetTitledFirstName]\n\n[Root.GetDWDevil] a demandé une autre âme pour nous aider dans notre glorieuse mission. Ensorcelez [demonic_possession_mission_target.Get_le_TitledFirstName] pour faire d[demonic_possession_mission_target.GetEluiElle] un loyal serviteur – volontaire ou non. S'il vous plaît, réglez cette affaire immédiatement.\n\n[Root.GetDWExpression]\nSigné, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Seid gegrüßt, [Root.GetTitledFirstName],\n[Root.GetDWDevil] verlangt eine weitere Seele, um uns bei unserer glorreichen Mission beizustehen. Verhext [demonic_possession_mission_target.GetTitledFirstName] und macht [demonic_possession_mission_target.GetHerHim] zu Eurem treuen Diener – mit Gewalt, wenn nötig. Bitte kümmert Euch augenblicklich darum.\n\n[Root.GetDWExpression]\n[grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;Saludos, [Root.GetTitledFirstName]:\n\n[Root.GetDWDevil] ha exigido otra alma para ayudarnos en nuestra gloriosa misión. Hechiza a [demonic_possession_mission_target.GetTitledFirstName] para que sea tu fiel sirviente. Encárgate de ello de inmediato.\n\n[Root.GetDWExpression]\nFirmado: [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;;;;;;;;x
EVTDESC_MNM_7030_A;Greetings [Root.GetTitledFirstName],\n\nWe have become aware that your inductor passed away before being able to complete your recruitment. We therefore wish to rectify this oversight, and offer you membership of [grand_master.Society.GetName].\n[grand_master.GetDWExpression]\n\nSigned, Grand Master [grand_master.GetFirstName];Salutations, [Root.Get_le_TitledFirstName],\n\nNous avons appris que votre contact a trépassé avant d'être capable d'achever votre formation. Nous souhaitons donc rectifier cette fâcheuse situation en vous accordant le titre de membre [grand_master.Get_du_Society].\n[grand_master.GetDWExpression]\n\nSigné, Grand Maître [grand_master.GetFirstName];Seid gegrüßt, [Root.GetTitledFirstName],\nes ist uns zu Ohren gekommen, dass Euer Bekehrer das Zeitliche gesegnet hat, bevor Eure Rekrutierung abgeschlossen werden konnte. Daher hegen wir den Wunsch, dieses Versäumnis zu korrigieren, und bieten Euch die Mitgliedschaft im "[grand_master.Society.GetName]"-Zirkel an.\n[grand_master.GetDWExpression]\n\nGezeichnet\nGroßmeister [grand_master.GetFirstName];;Saludos, [Root.GetTitledFirstName]:\n\nHemos sabido que tu inductor[assassins_inductor.GetXA] falleció antes de completar tu afiliación. Por ello, deseamos rectificar este descuido y ofrecerte que te unas a [grand_master.Society.GetName].\n[grand_master.GetDWExpression]\n\nFirmado: Gran maestre [grand_master.GetFirstName];;;;;;;;;x
EVTDESC_MNM_7030_B;Greetings [Root.GetTitledFirstName],\n\nWe have become aware that your inductor passed away before being able to complete your recruitment. We therefore wish to rectify this oversight, and offer you membership of [grand_master.Society.GetName].\nAllahu akbar! Glory to Ali!\n\nSigned, Grand Master [grand_master.GetFirstName];Salutations, [Root.Get_le_TitledFirstName],\n\nNous avons appris que votre contact a trépassé avant d'être capable d'achever votre formation. Nous souhaitons donc rectifier cette fâcheuse situation en vous accordant le titre de membre [grand_master.Get_du_Society].\nAllahou akbar ! Gloire à Ali !\n\nSigné, Grand Maître [grand_master.GetFirstName];Seid gegrüßt, [Root.GetTitledFirstName],\nes ist uns zu Ohren gekommen, dass Euer Bekehrer das Zeitliche gesegnet hat, bevor Eure Rekrutierung abgeschlossen werden konnte. Daher hegen wir den Wunsch, dieses Versäumnis zu korrigieren, und bieten Euch die Mitgliedschaft im "[grand_master.Society.GetName]"-Zirkel an.\nAllahu Akbar! Gelobt sei Ali!\n\nGezeichnet\nGroßmeister [grand_master.GetFirstName];;Saludos, [Root.GetTitledFirstName]:\n\nHemos sabido que tu inductor[assassins_inductor.GetXA] falleció antes de completar tu afiliación. Por ello, deseamos rectificar este descuido y ofrecerte que te unas a [grand_master.Society.GetName].\n¡Allahu akbar! ¡Gloria a Alí!\n\nFirmado: Gran maestre [grand_master.GetFirstName];;;;;;;;;x
EVTDESC_MNM_7050;Though my last act of worship has been some time ago, I can still sense an inhuman touch upon my soul whenever I think about what I did. I have become a changed [Root.GetManWoman].;Bien que mon dernier acte de dévotion s'éloigne, je peux encore sentir une présence maléfique dans mon âme lorsque je repense à ce que j'ai fait. Je suis devenu[Root.Get_E] un[Root.Get_E] autre [Root.GetManWoman].;Obwohl mein letzter Huldigungsakt schon eine Weile zurückliegt, spüre ich immer noch eine unmenschliche Berührung auf meiner Seele, wenn ich daran denke, was ich getan habe. Ich bin ein anderer Mensch geworden.;;Hace tiempo que no realizo ningún acto de culto, pero todavía siento un halo de crueldad en mi alma cada vez que pienso en lo que hice. Soy una persona nueva.;;;;;;;;;x
EVTDESC_MNM_7051;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. Now the dark tendrils of [Root.GetDWDevil]'s magic has invaded my mind, sapping my energy and resolve. I am haunted by anxious thoughts and sleep eludes me.;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Les vrilles maléfiques de la magie [Root.GetDWDevilDuDela] ont envahi mon esprit, minant mon énergie et ma résolution. Les pensées anxieuses me hantent et je ne dors plus.;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Jetzt sind die dunklen Ranken der Magie von [Root.GetDWDevil] in meinen Geist eingedrungen und zehren an meiner Energie und meiner Willenskraft. Ich werde von bangen Gedanken geplagt und kann nicht mehr schlafen.;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Ahora, los zarcillos de la magia de [Root.GetDWDevil] invaden mi mente y sorben mi energía y determinación. Me persiguen pensamientos de ansiedad y el sueño me elude.;;;;;;;;;x
EVTDESC_MNM_7052;I can feel it, it is inside of me! The mesmerizing voice, the sweet touch of my dark saviour! [Root.GetDWDevil]'s gift, the beautiful magic, is flowing freely through my veins. The sensation is dizzying, radiant, breathtaking. Nothing in the world can stop me now!;Je peux le sentir, c'est à l'intérieur de moi ! La voix hypnotisante, le doux contact de mon sombre sauveur ! Le cadeau [Root.GetDWDevilDuDela], la belle magie, coule librement dans mes veines. La sensation est étourdissante, radieuse, à couper le souffle. Rien au monde ne peut m'arrêter maintenant !;Ich kann sie fühlen. Sie steckt tief in meinem Innern! Die betörende Stimme, die liebliche Berührung meines dunklen Erlösers! Das Geschenk von [Root.GetDWDevil], die schöne Magie, strömt ungehindert durch meine Adern. Das Gefühl ist schwindelerregend, strahlend, atemberaubend. Jetzt kann mich nichts in der Welt aufhalten!;;¡Lo siento, está dentro de mí! ¡Esa voz hipnotizante, el dulce tacto de mi oscuro salvador! El regalo de [Root.GetDWDevil], la bella magia, fluye libre por mis venas. La sensación es vertiginosa, radiante, sobrecogedora. ¡Ahora nada puede detenerme!;;;;;;;;;x
EVTDESC_MNM_7053;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. The dark tendrils of [Root.GetDWDevil]'s magic has invaded my mouth and twisted around my tongue. As I attempt to speak, my words fail me, making social interaction awkward and the casting of spells tedious and draining.;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Maintenant, les vrilles maléfiques de la magie [Root.GetDWDevilDuDela] ont envahi ma bouche et se sont enroulées autour de ma langue. Quand j'essaie de parler, les paroles me manquent, rendant l'interaction sociale maladroite et jeter des sorts est fastidieux et épuisant.;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Die dunklen Ranken der Magie von [Root.GetDWDevil] sind in meinen Mund eingedrungen und haben sich um meine Zunge gewickelt. Wenn ich zu sprechen versuche, bringe ich keine Worte heraus, was jegliche Geselligkeit verdirbt und das Aussprechen von Zaubersprüchen zu einem mühseligen und ermüdenden Unterfangen macht.;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Los zarcillos de la magia de [Root.GetDWDevil] invaden mi boca y me aprisionan la lengua. Cuando trato de hablar, me fallan las palabras, entorpeciendo mis relaciones sociales, y lanzar hechizos es tedioso y agotador.;;;;;;;;;x
EVTDESC_MNM_7054;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. What was first the lightest of limps has now turned into a hideous deformity. When I rub my sore, twisted ankles, I can feel the darkness pulsing just under my skin...;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Ce qui était d'abord le plus léger des boitements est maintenant devenu une hideuse difformité. Quand je frotte mes chevilles douloureuses et tordues, je peux sentir l'obscurité frémir juste sous ma peau...;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Was als leichtes Hinken begann, ist jetzt zu einer abscheulichen Verunstaltung geworden. Wenn ich meine schmerzenden, verdrehten Knöchel massiere, kann ich die Dunkelheit dicht unter meiner Haut pulsieren spüren ...;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Lo que antes era una extremidad ligera se ha convertido en una deformidad abominable. Cuando me masajeo los tobillos, torcidos e hinchados, siento la oscuridad latiendo bajo mi piel...;;;;;;;;;x
EVTDESC_MNM_7055;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. Little by little, my spine has curved itself forward, pushing my head down towards the ground. It is as if the dark magic has twisted me away from the heavens so that I am always facing [Root.GetDWDevil].;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Peu à peu, ma colonne vertébrale s'est courbée vers l'avant, poussant ma tête vers le sol. C'est comme si la magie noire m'avait éloigné[Root.Get_E] des cieux, de sorte que je suis toujours face à [Root.GetDWDevil].;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Stück für Stück hat sich meine Wirbelsäule nach vorne gekrümmt und drückt meinen Kopf zum Boden hinab. Es ist so, als hätte die dunkle Magie mich vom Himmel weggedreht, damit ich immer [Root.GetDWDevil] zugewandt bin.;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Poco a poco, se me ha encorvado la espalda hacia delante, empujándome la cabeza hacia el suelo. Es como si la magia oscura me hubiese inclinado, alejándome del cielo para estar siempre de frente a [Root.GetDWDevil].;;;;;;;;;x
EVTDESC_MNM_7056;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. At first, I thought the lines and blotches on my face were a temporary consequence of too many nightly adventures and too little sleep. Now I barely recognize myself in the mirror.;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Au début, je pensais que les rides et les taches sur mon visage étaient une conséquence temporaire d'un excès d'aventures nocturnes et du manque de sommeil. À présent, je me reconnais à peine dans le miroir.;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Zuerst hielt ich die Linien und Flecken in meinem Gesicht für eine vorübergehende Folge von zu vielen nächtlichen Abenteuern und zu wenig Schlaf. Jetzt erkenne ich mich im Spiegel kaum wieder.;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Al principio pensé que las líneas y las manchas de mi rostro serían una consecuencia temporal de tantas andanzas nocturnas y falta de sueño. Ahora, apenas puedo reconocerme en el espejo.;;;;;;;;;x
EVTDESC_MNM_7057;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. Now the dark tendrils of [Root.GetDWDevil]'s magic has invaded my body, sapping my energy and causing all sorts of aches and ailments. I cannot remember the last day when I was not sniveling, coughing or retching.;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Les vrilles maléfiques de la magie [Root.GetDWDevilDuDela] ont envahi mon corps, minant mon énergie et causant toutes sortes de maux. Je ne me souviens pas du dernier jour sans avoir eu le nez qui coule, la toux ou des vomissements.;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Jetzt sind die dunklen Ranken der Magie von [Root.GetDWDevil] in meinen Körper eingedrungen und zehren an meiner Energie und verursachen alle möglichen Schmerzen und Leiden. Ich kann mich nicht mehr daran erinnern, wann ich zuletzt nicht geschnieft, gehustet oder gewürgt habe.;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Ahora, los zarcillos de la magia de [Root.GetDWDevil] invaden mi cuerpo y sorben mi energía, provocando todo tipo de dolor y enfermedad. Ya no recuerdo la última vez que no me quejaba, tosía ni sentía arcadas.;;;;;;;;;x
EVTDESC_MNM_7057_NEW;The use of dark magic has corrupted me! The dark tendrils of [Root.GetDWDevil]'s magic has invaded my body, eroding mind and muscle alike. It is obvious that [Root.GetDWDevil] is keeping me alive, but at what cost?;L'utilisation de la magie noire m'a corrompu[Root.Get_E] ! Les vrilles maléfiques de la magie [Root.GetDWDevilDuDela] ont envahi mon corps, érodant à la fois mon esprit et mes muscles. Il est évident que [Root.GetDWDevil] me maintient en vie, mais à quel prix ?;Der Gebrauch dunkler Marie hat mich verdorben! Die dunklen Ranken der Magie von [Root.GetDWDevil] sind in meinen Körper eingedrungen und haben meinen Geist und meine Muskeln gleichermaßen beeinflusst. Es ist offensichtlich, dass [Root.GetDWDevil] mich am Leben hält, aber zu welchem Preis!?;;¡Usar la magia oscura me ha corrompido! Los tentáculos oscuros de la magia de [Root.GetDWDevil] han invadido mi cuerpo, minando cuerpo y músculo por igual. Es obvio que [Root.GetDWDevil] me mantiene con vida, ¿pero a qué precio?;;;;;;;;;x
EVTDESC_MNM_7058;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. Now the dark tendrils of [Root.GetDWDevil]'s magic has invaded my body, sapping my energy and causing all sorts of aches and ailments. No matter how long I sleep, I never feel quite rested.;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Les vrilles maléfiques de la magie [Root.GetDWDevilDuDela] ont envahi mon corps, minant mon énergie et provoquant toutes sortes de maux. Peu importe combien de temps je dors, je ne me sens jamais assez reposé[Root.Get_E].;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Jetzt sind die dunklen Ranken der Magie von [Root.GetDWDevil] in meinen Körper eingedrungen und zehren an meiner Energie und verursachen alle möglichen Schmerzen und Leiden. Wie lange ich auch immer schlafe, so fühle ich mich doch nie richtig ausgeruht.;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Ahora, los zarcillos de la magia de [Root.GetDWDevil] invaden mi cuerpo y sorben mi energía, provocando todo tipo de dolor y enfermedad. Por mucho que duerma, nunca siento haber descansado suficiente.;;;;;;;;;x
EVTDESC_MNM_7059;The corruption crept up on me so slowly - I did not realize what was happening to me before it was too late. Now the dark tendrils of [Root.GetDWDevil]'s magic has invaded my body, sapping all of my energy and strength. I often feel as if I am starving, yet I struggle to keep my food down...;La dépravation s'est emparée de moi si lentement - je n'ai pas réalisé ce qui m'arrivait avant qu'il ne soit trop tard. Les vrilles maléfiques de la magie [Root.GetDWDevilDuDela] ont envahi mon corps, minant toute mon énergie. Je me sens souvent comme affamé[Root.Get_E], alors que je lutte pour ne pas vomir...;Die Verderbtheit hat mich ganz langsam befallen. Erst als es zu spät war, merkte ich, was mit mir geschah. Jetzt sind die dunklen Ranken der Magie von [Root.GetDWDevil] in meinen Körper eingedrungen und zehren an meiner ganzen Energie und Stärke. Ich habe oft das Gefühl, Hunger zu leiden, muss mich aber gleichzeitig bemühen, das Essen bei mir zu behalten ...;;La corrupción fue creciendo en mí progresivamente. No me di cuenta de lo que me ocurría hasta que fue demasiado tarde. Ahora, los zarcillos de la magia de [Root.GetDWDevil] invaden mi cuerpo y sorben mi energía y fuerza. A menudo tengo la sensación de morir de hambre, pero me cuesta mantener la comida en el estómago...;;;;;;;;;x
EVTDESC_MNM_7110;[Root.GetDWDevil]'s favors, [Root.GetSocietyRank] [Root.GetFirstName],\n\nAn opportunity to strike at the foolish followers of false gods has presented itself. Their [Root.Religion.GetPriestTitle]s in [dw_desecration_target.GetName] are ignorant of the true state of the world. Tear down their idols and steal their wealth in the name of [Root.GetDWDevil]!\n\n[Root.GetDWExpression]\nSigned, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Que les faveurs [Root.GetDWDevilDuDela] soient sur vous, [Root.GetSocietyRank] [Root.GetFirstName],\n\nUne occasion de frapper les stupides adeptes des faux dieux s'est présentée. Leurs [Root.Religion.GetPriestTitle]s en [dw_desecration_target.GetName] n'ont pas le sens des réalités. Démolissez leurs idoles et volez leurs richesses au nom [Root.GetDWDevilDuDela]!\n\n[Root.GetDWExpression]\nSigné, [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];Die Gunst von [Root.GetDWDevil] sei mit Euch, [Root.GetSocietyRank] [Root.GetFirstName],\nuns hat sich eine Gelegenheit ergeben, den närrischen Anhängern falscher Götter einen Schlag zu versetzen. Ihre Meister in [dw_desecration_target.GetName] sind blind gegenüber dem wahren Zustand dieser Welt. Reißt ihre Götzen nieder und raubt ihre Reichtümer im Namen von [Root.GetDWDevil]!\n\n[Root.GetDWExpression]\n[grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;[Root.GetDWDevil] es grande, [Root.GetSocietyRank] [Root.GetFirstName]:\n\nTenemos la oportunidad de atacar a los infieles que veneran a falsos dioses. Los religiosos de [dw_desecration_target.GetName] han decidido ignorar la verdad universal. Derriba a sus ídolos y arrebátales sus bienes en honor de [Root.GetDWDevil].\n\n[Root.GetDWExpression]\nFirmado: [grand_enchanter.GetSocietyRank] [grand_enchanter.GetFirstName];;;;;;;;;x
EVTDESC_MNM_7111;My forces has breached the outer defenses of the [dw_desecration_target.GetHolding] in [dw_desecration_target.GetName]. I should prepare myself to enter and do the work of [Root.GetDWDevil].;Mes forces ont ouvert une brèche dans les défenses extérieures [dw_desecration_target.GetHoldingDuDela] en [dw_desecration_target.GetName]. Je devrais me préparer à y entrer pour accomplir l'oeuvre [Root.GetDWDevilDuDela].;Meine Streitkräfte haben die äußeren Verteidigungsanlagen des Stützpunkts in [dw_desecration_target.GetName] durchbrochen. Ich sollte mich vorbereiten und eintreten, um die Arbeit von [Root.GetDWDevil] zu verrichten.;;Mis fuerzas han atravesado las defensas externas de [dw_desecration_target.GetName]. Debería prepararme para llevar a cabo el trabajo de [Root.GetDWDevil].;;;;;;;;;x
EVTDESC_MNM_7112;My preparations and plans have been made, a servant has been bribed to leave a side door to the [dw_desecration_target.GetHolding] in [dw_desecration_target.GetName] open so that I and some faithful servants can enter and do the dark biddings of [Root.GetDWDevil].;Les préparatifs sont terminés et un domestique a été soudoyé pour laisser ouverte une porte latérale afin que moi et quelques fidèles serviteurs puissions pénétrer à l'intérieur [dw_desecration_target.GetHoldingDuDela] de [dw_desecration_target.GetName] et exécuter les ordres [Root.GetDWDevilDuDela].;Meine Vorbereitungen und Pläne sind beendet. Ein Bediensteter wurde bestochen, um den Seiteneingang zum Stützpunkt in [dw_desecration_target.GetName] offen zu lassen, sodass ich und einige gläubige Diener eintreten können, um das Werk von [Root.GetDWDevil] zu verrichten.;;He organizado los preparativos y trazado un plan. He sobornado a un sirviente para que deje una de las puertas traseras de [dw_desecration_target.GetName] abierta para que miembros de la orden se infiltren y lleven a cabo la voluntad de [Root.GetDWDevil].;;;;;;;;;x
EVTDESC_MNM_7113_PLOTTING;As I and a group of my faithful make our way through the [desecration_holder.GetHouseOfWorship] in [dw_desecration_target.GetName] I spot a [desecration_holder.Religion.GetPriestTitle] tending to [desecration_holder.GetHerHis] duties in the middle of the night.;Alors que moi et un groupe de fidèles finissons par pénétrer à l'intérieur [desecration_holder.GetHouseOfWorshipDuDela] de [dw_desecration_target.GetName], je repère un [desecration_holder.Religion.GetPriestTitle] remplissant ses fonctions au milieu de la nuit.;Als ich und eine Gruppe Gläubiger durch das Gotteshaus in [dw_desecration_target.GetName] schreiten, entdecke ich eine(n) [desecration_holder.Religion.GetPriestTitle], [desecration_holder.Getderdie] mitten in der Nacht den Pflichten nachgeht.;;En cuanto hemos entrado en el templo de [dw_desecration_target.GetName] he visto a un/a [desecration_holder.Religion.GetPriestTitle] que estaba realizando sus tareas religiosas en mitad de la noche.;;;;;;;;;x
EVTDESC_MNM_7113_PLOTTING_HOLDER;As I and a group of my faithful make our way through the [desecration_holder.GetHouseOfWorship] in [dw_desecration_target.GetName] I spot [desecration_holder.GetTitledFirstName] tending to [desecration_holder.GetHerHis] duties in the middle of the night.;Alors que moi et un groupe de fidèles finissons par pénétrer à l'intérieur [desecration_holder.GetHouseOfWorshipDuDela] de [dw_desecration_target.GetName], je repère [desecration_holder.Get_le_TitledFirstName] remplissant ses fonctions au milieu de la nuit.;Als ich und eine Gruppe Gläubiger durch das Gotteshaus in [dw_desecration_target.GetName] schreiten, entdecke ich [desecration_holder.GetTitledFirstName], [desecration_holder.Getderdie] mitten in der Nacht [desecration_holder.GetHerHis]en Pflichten nachgeht.;;En cuanto hemos entrado en el templo de [dw_desecration_target.GetName] he visto a [desecration_holder.GetTitledFirstName], que estaba realizando sus tareas religiosas en mitad de la noche.;;;;;;;;;x
