EVTDESCHFPA23010;To [Root.GetTitledName],\nWe have heard your passionate plea for forgiveness, and We are certain that you will be eager to prove the sincerity of your repentance by devoting one of your children's life to [From.Religion.GetHighGodName].\n\nSincerely,\n[From.GetTitledName];[Root.Get_Au_TitledName],\nNous avons pris note de votre plaidoyer véhément pour le pardon et Nous sommes certain que vous aurez hâte de prouver la sincérité de votre repentance en vouant la vie d'un de vos enfants [From.Get_au_HighGod].\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nWir haben eure leidenschaftliche Bitte um Vergebung zur Kenntnis genommen und sind sicher, dass ihr die Aufrichtigkeit eurer Reue beweisen werdet, indem ihr eines eurer Kinder dem Leben von [From.Religion.GetHighGodName] widmet.\n\nHochachtungsvoll,\n[From.GetTitledName];;A [Root.GetTitledName], \nHemos escuchado tu apasionada petición de perdón y Nos estamos seguros que desearás mostrar la sinceridad de tu arrepentimiento dedicando la vida de uno de tus hijos a [From.Religion.GetHighGodName].\n\nAtentamente, \n[From.GetTitledName];;;;;;;;x
EVTDESCHFPA23018;To [Root.GetTitledName],\nWe have heard your passionate plea for forgiveness, and We are certain that you will be eager to prove the sincerity of your repentance by restoring our ancient and rightful claim over some of the Italian lands under your possession.\n\nSincerely,\n[From.GetTitledName];[Root.Get_Au_TitledName],\nNous avons pris note de votre plaidoyer véhément pour le pardon et Nous sommes certain que vous aurez hâte de prouver la sincérité de votre repentance en nous restaurant les terres italiennes en votre possession.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nWir haben eure leidenschaftliche Bitte um Vergebung zur Kenntnis genommen und sind sicher, dass ihr die Aufrichtigkeit eurer Reue beweisen werdet, indem ihr unsere alten und rechtmäßigen Ansprüche auf einige der in eurem Besitz befindlichen italienischen Länder wiederherstellt.\n\nHochachtungsvoll,\n[From.GetTitledName];;A [Root.GetTitledName], \nHemos escuchado tu apasionada petición de perdón y Nos estamos seguros que desearás mostrar la sinceridad de tu arrepentimiento restaurando nuestros antiguos y legítimos derechos sobre algunas de las tierras italianas en tu poder.\n\nAtentamente, \n[From.GetTitledName];;;;;;;;x
EVTDESCHFPA23020;To [Root.GetTitledName],\nWe have heard your passionate plea for forgiveness, and We are certain that you will be eager to prove the sincerity of your repentance by officially recognizing the supremacy of the Church over the Empire.\n\nSincerely,\n[From.GetTitledName];[Root.Get_Au_TitledName],\nNous avons pris note de votre plaidoyer véhément pour le pardon et Nous sommes certain que vous aurez hâte de prouver la sincérité de votre repentance en reconnaissant la suprématie de l'Église sur l'Empire.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nWir haben eure leidenschaftliche Bitte um Vergebung zur Kenntnis genommen und sind sicher, dass ihr die Aufrichtigkeit eurer Reue beweisen werdet, indem ihr die Überlegenheit der Kirche in eurem Reich offiziell Anerkennt.\n\nHochachtungsvoll,\n[From.GetTitledName];;A [Root.GetTitledName], \nHemos escuchado tu apasionada petición de perdón y Nos estamos seguros que desearás mostrar la sinceridad de tu arrepentimiento reconociendo la supremacía de la Iglesia sobre el Imperio-\n\nAtentamente, \n[From.GetTitledName];;;;;;;;x
EVTDESCHFPA23022;To [Root.GetTitledName],\nWe are of the opinion that only by returning under the rightful lead of the Holy See you will be able to find absolution for your sins. Your lands rightfully belong to the Church, and we therefore demand that you submit to Our benevolent authority forthwith.\n\nSincerely,\n[From.GetTitledName];[Root.Get_Au_TitledName],\nNous sommes d'avis que c'est seulement en revenant sous la direction légitime du Saint-Siège que vous pourrez trouver l'absolution pour vos péchés. Vos terres appartiennent légitimement à l'Église et nous exigeons donc que vous vous soumettiez immédiatement à Notre autorité bienveillante.\n\nCordialement,\n[From.GetTitledName];An [Root.GetTitledName],\nWir sind der Meinung, dass ihr nur Erlösung finden könnt, wenn ihr unter die rechtmäßige Führung des Heiligen Stuhls zurückkehrt. Euer Land gehört rechtmäßig der Kirche und wir fordern daher, dass ihr euch unverzüglich unserer Autorität unterwerft.\n\nHochachtungsvoll,\n[From.GetTitledName];;A [Root.GetTitledName], \nSomos de la opinión de que solo podrás encontrar absolución a tus pecados volviendo bajo la justa guía de la Santa Sede. Tus tierras pertenecen legítimamente a la Iglesia, de modo que te exigimos que las entregues de inmediato a nuestra autoridad benévola.\n\nAtentamente,\n[From.GetTitledName];;;;;;;;x

EVTOPTAHFP23001;And good riddance!;Et bon débarras !;Und auf Nimmerwiedersehen!;;¡Y buen viaje!;;;;;;;;x
EVTOPTAHFP23004;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23005;A steep price for salvation...;Un prix à payer pour le salut...;Ein hoher Preis für die Erlösung...;;Un precio considerable por la salvación…;;;;;;;;x
EVTOPTAHFP23006;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23007;I have never been so ashamed of myself...;Je n'ai jamais eu aussi honte de moi-même...;Ich war noch niemals so beschämt von mir selbst...;;Nunca había sentido tanta vergüenza…;;;;;;;;x
EVTOPTAHFP23008;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23009;[FromFrom.GetSheHeCap] cannot possibly know what I do every night...;[FromFrom.GetIlElleCap] ne peut pas savoir ce que je fais tous les soirs...;[FromFrom.GetSheHeCap] weiß wohl nicht, was ich jeden Abend mache...;;No creo que pueda saber qué hago por las noches…;;;;;;;;x
EVTOPTAHFP23010;As you wish.;Comme vous voudrez.;Wie ihr wünscht.;;Como gustes.;;;;;;;;x
EVTOPTAHFP23011;How could I do this to [son_monk_candidate.GetHerHim]?;Comment pourrais-je lui faire ça ?;Wie konnte ich es [son_monk_candidate.GetHerHim] nur antun?;;¿Cómo puedo hacerle esto?;;;;;;;;x
EVTOPTAHFP23012;If this is the price I have to pay...;Si c'est le prix à payer...;Wenn dies der Preis ist, den ich bezahlen muss...;;Si este es el precio que debo pagar…;;;;;;;;x
EVTOPTAHFP23013;I can only hope my successor will do better...;J'espère que mon successeur fera mieux...;Ich kann nur hoffen, dass es mein Nachfolger besser macht...;;Espero que mi sucesor lo haga mejor…;;;;;;;;x
EVTOPTAHFP23014;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23015;What else was I supposed to do?;Que pouvais-je faire d'autre ?;Was sollte ich noch tun?;;¿Qué podía hacer si no?;;;;;;;;x
EVTOPTAHFP23016;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23017;A harsh price indeed...;Un prix élevé en effet...;Ein hoher Preis...;;Un precio duro, desde luego…;;;;;;;;x
EVTOPTAHFP23018;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23019;It was a necessary sacrifice.;Ce fut un sacrifice nécessaire.;Es war ein notwendiges Opfer.;;Fue un sacrificio necesario.;;;;;;;;x
EVTOPTAHFP23020;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23021;Unfortunate, but necessary.;C'est fâcheux, mais nécessaire.;Bedauerlich, aber notwendig.;;Es una desgracia, pero es necesario.;;;;;;;;x
EVTOPTAHFP23022;Very well.;D'accord.;So sei es.;;Muy bien.;;;;;;;;x
EVTOPTAHFP23023;How humiliating...;Que c'est humiliant...;Wie erniedrigend...;;Qué humillante…;;;;;;;;x

EVTOPTBHFP23001;It had to be done...;Cela devait être fait...;Es musste getan werden...;;Había que hacerlo…;;;;;;;;x
EVTOPTBHFP23004;I have no money to waste!;Je n'ai pas d'argent à gaspiller !;Ich habe kein Geld übrig.;;¡No puedo malgastar dinero!;;;;;;;;x
EVTOPTBHFP23006;I will not humiliate myself!;Je ne vais pas m'humilier moi-même !;Ich werde mich nicht selbst erniedrigen!;;¡No me humillaré!;;;;;;;;x
EVTOPTBHFP23008;What?! Never!;Quoi ?! Jamais !;Was!? Niemals!;;¿Cómo? ¡Jamás!;;;;;;;;x
EVTOPTBHFP23009;Was it really worth it?;Est-ce que ça en valait vraiment la peine ?;War es das wirklich wert?;;¿De verdad valió la pena?;;;;;;;;x
EVTOPTBHFP23010;Never!;Jamais !;Niemals!;;¡Jamás!;;;;;;;;x
EVTOPTBHFP23011;I am sure [son_monk_candidate.GetSheHe] will learn to like it.;Je suis sûr[Root.Get_E] qu'[son_monk_candidate.GetIlElle] apprendra à aimer ça.;Ich bin sicher, [son_monk_candidate.GetSheHe] wird es lernen zu mögen.;;Seguro que le acabará gustando.;;;;;;;;x
EVTOPTBHFP23012;Never! This is my birthright!;Jamais ! C'est mon droit de naissance !;Niemals! Das ist mein Geburtsrecht!;;¡Jamás! ¡Me pertenece por nacimiento!;;;;;;;;x
EVTOPTBHFP23014;These are my lands, and *my* priests!;Ce sont mes terres, et *mes* prêtres !;Dies ist mein Land und "meine" Priester!;;¡Son mis tierras y *mis* sacerdotes!;;;;;;;;x
EVTOPTBHFP23016;Never!;Jamais !;Niemals!;;¡Jamás!;;;;;;;;x
EVTOPTBHFP23018;No, those are my lands now!;Non, ce sont mes terres à présent !;Nein, das ist nun mein Land!;;¡No! ¡Ahora son mis tierras!;;;;;;;;x
EVTOPTBHFP23020;No, I will not tolerate this insubordination!;Non, je ne tolérerai pas cette insubordination !;Nein, ich toleriere keine Ungehorsamkeit!;;No, ¡no toleraré tal insubordinación!;;;;;;;;x
EVTOPTBHFP23022;I will not bow to you!;Je ne vais pas m'agenouiller devant vous !;Ich werde ich nicht vor euch beugen!;;¡No me inclinaré ante ti!;;;;;;;;x

EVTOPTCHFP23001;This was not an easy choice to make...;Cela n'a pas été un choix facile...;Das war keine leichte Entscheidung...;;No fue una decisión fácil…;;;;;;;;x
EVTOPTDHFP23027;Perhaps I will study the Book another time...;Je vais peut-être étudier le Livre une autre fois...;Vielleicht studiere ich das Buch ein anderes Mal...;;Ya estudiaré el Libro en otra ocasión…;;;;;;;x
TT_EVTOPTAHFP23020;§Y[From.GetTitledFirstName]§! will become §YIndependent§!;[From.Get_Le_TitledFirstNameJ] deviendra §Yindépendant[From.Get_E]§!;§Y[From.GetTitledFirstName]§! wird §Yunabhängig§!;;§Y[From.GetTitledFirstName]§! será §Yindependiente§!;;;;;;;;x
