#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC5081;A year of studying fiqh has left my poor head weary. The other faqihs are merciless in their demands, I am to study the Qur'an, the Sunnah, Ijma' (Consensus) and Qiyas (Analogy) to prepare myself for the last exam, then I may call myself a faqih.;Une année d'étude du fiqh a embrouillée ma pauvre tête. Les exigences des autres fuqaha' sont sans pitié. Je dois étudier le Coran, la Sunna, l'Idjmâ‘ (le consensus) et la Qiyâs (l'analogie) pour me préparer à l'ultime examen. Après cela, je pourrais prétendre être un faqîh.;Ein Jahr Studium des Fiqh und mir dröhnt der Schädel. Die anderen Faqihs sind gnadenlos in ihren Erwartungen. Ich muss nicht nur den Qur'an studieren, sondern auch die Sunna, Idschma (Konsens) und Qiyas (Analogie), um mich auf die Abschlussprüfung vorzubereiten. Erst dann darf ich mich selbst einen Faqih nennen.;;Tras un año estudiando la fiqh ya no sé donde tengo la cabeza. Los otros faquís son inmisericardes en sus exigencias, estoy estudiando el Corán, la Sunna, la Ijma (Consenso) y el Qiyas (Analogía) para prepararme para el último exámen, después ya seré un faquí.;;;;;;;;;x
EVTDESC5082;I have finally become an expert in Islamic jurisprudence! My knowledge of the Qur'an, the Sunnah, Ijma' (Consensus) and Qiyas (Analogy) is what makes me a faqih and I will use that knowledge to be a better [Root.GetTitle] and ruler of my people.;Je suis enfin devenu un expert en jurisprudence islamique ! Ma connaissance du Coran, de la Sunna, de l'Ijmâ (le consensus) et de la Qiyâs (l'analogie) font de moi un faqîh. J'emploierai mon savoir pour devenir un[Root.Get_E] meilleur[Root.Get_E] [Root.GetTitle] et guide pour mon peuple.;Ich bin endlich ein Experte des islamischen Rechts! Mein Wissen um den Qur'an, die Sunna, Idschma (Konsens) und Qiyas (Analogie) macht mich zu einem Faqih und ich werde dieses Wissen nutzen, um ein besserer [Root.GetTitle] und Herrscher zu sein.;;¡Ya soy un experto en jurisprudencia Islámica! Mis conocimientos del Corán, la Sunna, la Ijma (Consenso) y el Qiyas (Analogía) es lo que me hace un faquí y usaré esos conocimientos para ser un mejor [Root.GetTitle] y gobernante para mi pueblo.;;;;;;;;;x

EVTOPTA5000;Hey... wait!;Hé... attendez !;He ... wartet!;;Eh... ¡Espera! ;;;;;;;;;x
EVTOPTA5001;The secret will soon be mine! Muhahaha... *cough* *cough*;Je connaîtrai bientôt le secret ! Mouhahaha... *toux* *toux*;Das Geheimnis wird bald mein sein! Muhahaha... *hust* *hust*;;¡Pronto descubriré el secreto! Jajajajaja... cof, cof;;;;;;;;;x
EVTOPTA5002;I learned to love books instead;J'ai préféré apprendre à aimer les livres.;Stattdessen lernte ich, Bücher zu lieben;;En vez de ello aprendí a amar los libros;;;;;;;;;x
EVTOPTA5003;The mystery is still not solved...;Le mystère n'est toujours pas élucidé...;Das Geheimnis ist immer noch nicht gelöst ...;;El misterio sigue sin resolverse...;;;;;;;;;x
EVTOPTA5020;I will send him these roses;Je vais lui envoyer ces roses.;Ich werde ihm diese Rosen senden;;Le enviaré estas rosas;;;;;;;;;x
EVTOPTA5021;Go me!;Assez !;Bin ich nicht gut?;;¡Bien por mí!;;;;;;;;;x
EVTOPTA5022;I told you so!;Je vous l'avais dit !;Hab ich doch gesagt!;;¡Te lo dije!;;;;;;;;;x
EVTOPTA5023;Never!;Jamais !;Niemals!;;¡Nunca!;;;;;;;;;x
EVTOPTA5024;More! More!;Encore ! Encore !;Mehr! Mehr!;;¡Más! ¡Más!;;;;;;;;;x
EVTOPTA5025;If I could, I would spend all my time in the garden;Si je le pouvais, je passerais tout mon temps au jardin.;Wenn ich könnte, würde ich den ganzen Tag in meinem Garten verbringen.;;Si pudiera pasaría todo el tiempo en mi jardín;;;;;;;;;x
EVTOPTA5026;Vegetables won't stop me!;Il faudra plus que des légumes pour m'arrêter !;Gemüse wird mich nicht aufhalten! ;;¡Pero los vegetales no me detendrán!;;;;;;;;;x
EVTOPTA5030;Poetry could work!;La poésie pourrait faire l'affaire !;Poesie könnte klappen!;;¡La poesía podría funcionar!;;;;;;;;;x
EVTOPTA5031;Forget it;Tant pis.;Ich gebe es auf;;Olvídalo;;;;;;;;;x
EVTOPTA5032;Words can't describe my feelings!;Aucun mot ne peut décrire ce que je ressens !;Mir fehlen die Worte, um meine Gefühle zu beschreiben!;;¡Las palabras no pueden describir mis sentimientos!;;;;;;;;;x
EVTOPTA5033;Her heart has thawed for me!;Son coeur a fondu pour moi !;Ihr Herz ist für mich aufgetaut!;;¡Su corazón se derretía por mí!;;;;;;;;;x
EVTOPTA5034;My best will not be enough, I must win!;Je ne peux pas me contenter de faire de mon mieux, je dois impérativement gagner !;Meine besten Anstrengungen werden nicht ausreichen, ich muss gewinnen!;;¡Hacer todo lo que pueda no es suficiente, debo ganar!;;;;;;;;;x
EVTOPTA5035;I hope she will like it;J'espère que cela lui plaira.;Ich hoffe, dass sie sie mag;;Espero que le gusten;;;;;;;;;x
EVTOPTA5036;I love my life!;J'adore ma vie !;Ich liebe mein Leben!;;¡Me encanta mi vida!;;;;;;;;;x
EVTOPTA5037;I should be furious, but I am just happy;Je devrais être en colère, mais je suis content.;Ich sollte wütend sein, aber ich bin bloß glücklich;;Debería estar furioso, pero estoy feliz;;;;;;;;;x
EVTOPTA5040;Some hunting will cheer me up;Une partie de chasse me fera du bien.;Eine Jagd wird mich aufheitern;;Ir a cazar me animará;;;;;;;;;x
EVTOPTA5041;Forget it;Oublions cela.;Ich gebe es auf;;Olvídalo;;;;;;;;;x
EVTOPTA5042;This day has been great!;Ce fut une excellente journée !;Das war ein großartiger Tag!;;¡Ha sido un gran día!;;;;;;;;;x
EVTOPTA5043;Now what?;Et maintenant ?;Und nun?;;¿Ahora qué?;;;;;;;;;x
EVTOPTA5044;I like this;Ça me plaît.;Das gefällt mir;;Me gusta;;;;;;;;;x
EVTOPTA5045;Yes!;Oui !;Ja!;;¡Sí!;;;;;;;;;x
EVTOPTA5046;I'm a falconer!;Je fais partie des fauconniers !;Ich bin ein Falkner!;;¡Soy un cetrero!;;;;;;;;;x
EVTOPTA5050;I should start reading the book;Je devrais commencer le livre.;Ich sollte das Buch lesen;;Debería empezar leyendo el libro;;;;;;;;;x
EVTOPTA5051;This wasn't for me;Il n'est pas pour moi.;Das war nichts für mich;;No es para mí;;;;;;;;;x
EVTOPTA5052;Give me a quill!;Qu'on me donne une plume !;Einen Federkiel, schnell!;;¡Dame una pluma!;;;;;;;;;x
EVTOPTA5053;She is far too dangerous;Il est beaucoup trop dangereux.;Er ist viel zu gefährlich;;Es demasiado peligrosa;;;;;;;;;x
EVTOPTA5055;Fame and fortune awaits!;La renommée et la fortune m'attendent !;Ruhm und Reichtum erwarten mich!;;¡La fama y la fortuna me esperan!;;;;;;;;;x
EVTOPTA5060;I can try some pleasures...;Je peux essayer quelques plaisirs...;Ich kann ja mal ein paar Freuden ausprobieren ...;;Probaré algunos placeres...;;;;;;;;;x
EVTOPTA5061;Sweet temptation...;Douce tentation...;Süße Verlockung ...;;Dulce tentación...;;;;;;;;;x
EVTOPTA5062;This is too hard!;C'est trop difficile !;Es ist zu schwer!;;¡Es demasiado duro!;;;;;;;;;x
EVTOPTA5063;I need to take a few days contemplating this;Je dois prendre quelques jours pour y réfléchir.;Ich muss ein paar Tage darüber nachdenken;;Necesito unos días para contemplar esto;;;;;;;;;x
EVTOPTA5064;No! I will not give in!;Non ! Je ne céderai pas !;Nein! Ich werde nicht nachgeben!;;¡No! ¡No me rendiré!;;;;;;;;;x
EVTOPTA5065;Let's do it!;Allons-y !;So sei es!;;¡Hagámoslo!;;;;;;;;;x
EVTOPTA5066;More... more of everything!;Encore plus... Encore plus de tout !;Mehr ... mehr von allem!;;¡Más... Más de todo!;;;;;;;;;x
EVTOPTA5070;I live life in the moment;Je profite du moment présent;Ich lebe mein Leben in diesem Moment;;Vivo la vida en el momento;;;;;;;;;x
EVTOPTA5071;...but I feel empty inside, there's no creativity in hedonism;... Mais à l'intérieur, je me sens vide. L'hédonisme ne laisse pas de place à l'imagination;...doch ich fühle mich innerlich leer, es gibt keine Kreativität im Hedonismus. ;;... pero me siente vacío, pues no hay creatividad en el hedonismo;;;;;;;;;x
EVTOPTA5072;I have tired of this! Let me enjoy the pleasures of life instead;J'en ai marre de toutes ces inepties ! Je veux profiter des plaisirs de la vie !;Ich bin von allem ermüdet! Lasst mich stattdessen die Genüsse des Lebens genießen;;¡Estoy cansado de esto! Déjame disfrutar de los placeres de la vida;;;;;;;;;x
EVTOPTA5073;I am a hedonist;Je suis un hédoniste;Ich bin ein Hedonist;;Soy hedonista;;;;;;;;;x
EVTOPTA5074;I am a poet!;Je suis un poète !;Ich bin ein Poet!;;¡Soy poeta!;;;;;;;;;x
EVTOPTA5080;This is an opportunity I don't dare say 'no' to;C'est une opportunité que je n'ose refuser.;Dies ist eine Gelegenheit, die ich nicht auszulassen wage;;Una oferta que no he podido rechazar;;;;;;;;;x
EVTOPTA5081;I cannot quit now, so close to becoming a faqih...;Je ne peux pas abandonner maintenant. Je suis si proche de devenir un faqîh...;Ich kann jetzt nicht aufgeben, ich bin so kurz davor, ein Faqih zu werden;;No puedo abandonar, ya queda tan poco para ser un faquí...;;;;;;;;;x
EVTOPTA5082;I am proud to have become a faqih!;Je suis fi[Root.GetErEre]d'être devenu[Root.Get_E] un faqîh !;Ich bin stolz darauf, ein Faqih geworden zu sein!;;¡Estoy orgulloso de ser un faquí!;;;;;;;;;x

EVTOPTB5000;It wants me to read it....;Il veut que je le lise...;Er will, dass ich es lese ...;;Quiere que lo lea...;;;;;;;;;x
EVTOPTB5001;The book's secret eludes me...;Le secret du livre m'échappe...;Das Geheimnis des Buches erschließt sich mir nicht ...;;El secreto del libro me elude...;;;;;;;;;x
EVTOPTB5020;Nail the envoy's hats to their head!;Faites clouer les chapeaux des messagers sur leurs têtes !;Nagelt die Hüte der Gesandten an ihre Köpfe!;;¡Clava sus sombreros en la cabeza de los embajadores!;;;;;;;;;x
EVTOPTB5021;Wonder what happens if I do like this...;Je me demande ce qui se passera si je fais ça...;Was wird wohl passieren, wenn ich das mache ...;;Me pregunto qué pasará si hago eso...;;;;;;;;;x
EVTOPTB5022;They finally came to good use;Elles ont fini par servir !;Endlich wurden sie sinnvoll eingesetzt;;Al final han servido para algo;;;;;;;;;x
EVTOPTB5023;Maybe I should grow more roses?;Je devrais peut-être cultiver davantage de roses ?;Vielleicht sollte ich mehr Rosen züchten?;;Quizá debería cultivar más rosas;;;;;;;;;x
EVTOPTB5024;I'm having fun with it for now;Pour l'instant, ça m'amuse.;Fürs Erste macht mir das Spaß;;Por ahora me divierto con esto;;;;;;;;;x
EVTOPTB5025;I love my garden, but there are other things in life too;J'adore mon jardin, mais il n'y a pas que ça dans la vie.;Ich liebe meinen Garten, aber es gibt noch andere Dinge im Leben;;Me encanta mi jardín, pero también hay otras cosas en la vida;;;;;;;;;x
EVTOPTB5030;I will perform heroic deeds of valor!;Je vais réaliser des actes courageux et héroïques !;Ich werde heroische Taten vollbringen!;;¡Realizaré heroicas hazañas!;;;;;;;;;x
EVTOPTB5031;I won't give up!;Pas question que je renonce !;Ich gebe nicht auf!;;¡No abandonaré!;;;;;;;;;x
EVTOPTB5036;Can I stop doing this now?;Puis-je arrêter tout ça maintenant ?;Kann ich jetzt damit aufhören?;;¿Puedo dejar de hacer esto ya?;;;;;;;;;x
EVTOPTB5037;This is too humiliating!;C'est trop humiliant !;Das ist erniedrigend!;;¡Es humillante!;;;;;;;;;x
EVTOPTB5040;Perhaps I should send for a new bird...;Je devrais peut-être commander un nouvel oiseau...;Vielleicht sollte ich einen neuen Vogel kommen lassen ...;;Quizá debería enviar a buscar una nueva rapaz...;;;;;;;;;x
EVTOPTB5041;I should try falconry instead;Je devrais plutôt essayer la fauconnerie;Ich sollte es stattdessen mit der Falknerei versuchen;;Debería probar suerte con la cetrería;;;;;;;;;x
EVTOPTB5043;I'll try hunting instead;Je devrais plutôt essayer la chasse;Ich werde mal wieder jagen gehen;;Mejor me dedicaré a la caza;;;;;;;;;x
EVTOPTB5045;I'm good for now;Ça ira pour le moment.;Im Moment fühle ich mich gut;;Por ahora estoy bien;;;;;;;;;x
EVTOPTB5046;No more rabbit pie, please!;Pitié, assez de lapin !;Keine Kaninchenpastete mehr, ich bitte Euch!;;¡Basta de pastel de conejo, por favor!;;;;;;;;;x
EVTOPTB5050;I should take her out for a hunt;Je devrais l'emmener à la chasse.;Ich sollte mit ihm jagen gehen;;Debería ir de caza con ella;;;;;;;;;x
EVTOPTB5051;I should take the bird out for some hunting instead.;Je devrais plutôt emmener l'oiseau à la chasse.;Ich sollte den Vogel besser mit auf die Jagd nehmen.;;Más bien debería sacar el ave a cazar.;;;;;;;;;x
EVTOPTB5053;Poetry is safer, let's try that instead;La poésie c'est moins risqué, essayons;Zu dichten ist am sichersten, damit werde ich es versuchen;;La poesía es más segura, vale más que me quede con ella;;;;;;;;;x
EVTOPTB5055;My poetry was never meant for others!;Ma poésie n'a jamais été destinée aux autres !;Meine Poesie war nie für andere Leute gedacht!;;¡Mi poesía nunca estuvo destinada a los demás!;;;;;;;;;x
EVTOPTB5060;I hope celibacy doesn't bore me too much;J'espère que la chasteté ne m'ennuiera pas trop.;Ich hoffe, dass das Zölibat mich nicht allzu sehr langweilt;;Espero que pueda soportar el celibato;;;;;;;;;x
EVTOPTB5061;Stay strong!;Je ne dois pas céder !;Stark bleiben!;;¡Mantente firme!;;;;;;;;;x
EVTOPTB5062;I will stay strong!;Je tiendrai bon !;Ich werde stark bleiben!;;¡Permaneceré firme!;;;;;;;;;x
EVTOPTB5063;Ignore it, live life!;Ignorez-le et vivez votre vie !;Ignorieren, und das Leben in vollen Zügen genießen!;;¡Ignóralo y vive la vida!;;;;;;;;;x
EVTOPTB5064;Free! Free at last!;Libre ! Enfin libre !;Frei! Endlich frei!;;¡Libre! ¡Al fin libre!;;;;;;;;;x
EVTOPTB5065;Maybe later;Peut-être plus tard.;Vielleicht später;;Quizá más tarde;;;;;;;;;x
EVTOPTB5066;I should contemplate this some more;Je dois encore y réfléchir.;Ich sollte noch etwas mehr darüber nachdenken;;Debería contemplarlo algo más;;;;;;;;;x
EVTOPTB5070;Find true beauty and pleasure through poetry instead;Je préfère trouver la vraie beauté et le plaisir dans la poésie;Findet wahre Schönheit und Vergnügen stattdessen durch Lyrik;;Encontrar la verdadera belleza y placer en la poesía;;;;;;;;;x
EVTOPTB5071;This is the life for me!;Cette vie est faite pour moi !;Das ist das Leben für mich! ;;¡Esto sí que es vida!;;;;;;;;;x
EVTOPTB5072;I have found my calling;J'ai trouvé ma voie;Ich habe meine Bestimmung gefunden ;;He encontrado mi destino;;;;;;;;;x
EVTOPTB5073;Hedonism is not a lifestyle I seek to pursue for ever...;L'hédonisme n'est pas un style de vie que je souhaite conserver...;Hedonismus ist kein Lebenswandel, den ich für immer verfolgen werde... ;;El hedonismo no es un estilo de vida que quiero seguir para siempre...;;;;;;;;;x
EVTOPTB5074;Poetry is not a lifestyle I seek to pursue for ever...;La poésie n'est pas vraiment le style de vie que je tiens à conserver...;Lyrik ist nicht mein Lebenswandel, den ich dauerhaft anstrebe... ;;La poesía no es un estilo de vida que quiero seguir para siempre...;;;;;;;;;x
EVTOPTB5080;It sounds like an awful lot of work... No, thank you;Cela semble être beaucoup trop de travail... Non merci;Das klingt nach einer Menge Arbeit... Nein, danke;;Suena como un trabajo duro...No, gracias;;;;;;;;;x
EVTOPTB5081;I give up, this is not the life I want...;J'abandonne, ce n'est pas la vie que je souhaite...;Ich gebe auf. Das ist nicht das Leben, das ich mir wünsche;;Abandono, esta no es la vida que deseo...;;;;;;;;;x
EVTOPTB5082;I will use the knowledge but not the title;J'emploierai le savoir mais n'en prendrai pas le titre;Ich werde das Wissen verwenden, aber nicht den Titel;;Usaré mis conocimientos pero no el título;;;;;;;;;x

EVTOPTC5071;I have had enough, hedonism is not the lifestyle for me;J'en ai eu assez, l'hédonisme n'est pas fait pour moi.;Ich hatte genug, Hedonismus ist kein Lebenswandel für mich ;;He tenido suficiente, el hedonismo no es el estilo de vida para mí;;;;;;;;;x
EVTOPTC5072;Poetry is nice, but perhaps I will find something better;La poésie, c'est agréable, mais je pense pouvoir trouver quelque chose qui me correspond davantage;Lyrik ist nett, aber vielleicht finde ich etwas anderes, das mir mehr zusagt als das ;;La poesía está bien, pero tal vez encuentre algo que me obligue más que eso;;;;;;;;;x

EVTTOOLTIP5000;Scholar - or Mystic?;Érudit ou mystique ?;Gelehrter – oder Mystiker?;;¿Académico - o místico?;;;;;;;;;x
EVTTOOLTIP5002;Intense study of the book will follow;Une analyse intensive du livre va s'ensuivre.;Ich werde das Buch intensiv studieren;;A continuación, un intenso estudio del libro;;;;;;;;;x
EVTTOOLTIP5003;The book will be studied thoroughly;Le livre va être attentivement analysé.;Das Buch wird gründlich studiert werden;;Estudiaré el libro de cabo a rabo;;;;;;;;;x
EVTTOOLTIP5023;A new punishment has been conceived;Un nouveau châtiment a été imaginé.;Eine neue Bestrafung wurde erdacht;;Se ha creado un nuevo castigo;;;;;;;;;x
EVTTOOLTIP5025;The apple of [Root.GetTitledFirstName]'s eye;La prunelle des yeux [Root.Get_du_TitledFirstName];[Root.GetTitledFirstName]s Augapfel;;La niña de los ojos de [Root.GetTitledFirstName];;;;;;;;;x
EVTTOOLTIP5032;Her heart has melted...;Son coeur a fondu...;Ihr Herz ist geschmolzen ...;;Su corazón se ha derretido...;;;;;;;;;x
EVTTOOLTIP5033;The heroic deeds has finally made the ice lady mine!;Grâce à mes actes héroïques, l'élue de mon coeur m'appartient enfin !;Die heroischen Taten haben die Eislady schließlich überzeugt!;;¡Las hazañas han subyugado por fin a la fría dama!;;;;;;;;;x
EVTTOOLTIP5036;And the Winner is...;Et le vainqueur est...;Und der Sieger ist ...;;Y el ganador es...;;;;;;;;;x
EVTTOOLTIP5037;The Poetry Book;Le recueil de poésie;Die Poesiesammlung;;El libro de poemas;;;;;;;;;x
EVTTOOLTIP5041;Disastrous Hunt;Une chasse désastreuse;Katastrophale Jagd;;Caza desastrosa;;;;;;;;;x
EVTTOOLTIP5042;Fortunate Hunt;Une chasse heureuse;Glückliche Jagd;;Caza afortunada;;;;;;;;;x
EVTTOOLTIP5043;Disastrous Falconry;Fauconnerie désastreuse;Katastrophale Falkenjagd;;Cetrería desastrosa;;;;;;;;;x
EVTTOOLTIP5044;Fortunate Falconry;Fauconnerie heureuse;Glückliche Falkenjagd;;Cetrería afortunada;;;;;;;;;x
EVTTOOLTIP5051;A Book Filled With Bunkum...;Un livre rempli de fadaises...;Ein Buch voller Kokolores ...;;Un libro lleno de tonterías...;;;;;;;;;x
EVTTOOLTIP5052;A Book Filled With Inspiration!;Un livre qui donne de l'inspiration !;Ein Buch voller Inspiration!;;¡Un libro lleno de inspiración!;;;;;;;;;x
EVTTOOLTIP5061;Onwards - to Hedonism!;En route pour l'hédonisme !;Vorwärts – zur Genusssucht!;;¡Adelante - al Hedonismo!;;;;;;;;;x
EVTTOOLTIP5062;On the road to Celibacy;Sur la route du célibat;Auf dem Weg ins Zölibat;;Camino al celibato ;;;;;;;;;x
EVTTOOLTIP5065;Celibacy;Chasteté;Zölibat;;Celibato;;;;;;;;;x
EVTTOOLTIP5066;Hedonism;Hédonisme;Hedonismus;;Hedonismo;;;;;;;;;x
EVTTOOLTIP5073;has decided what [Root.GetHerHis] lifestyle will be;a décidé quel serait son style de vie.;hat entschieden, was [Root.GetHerHis] Lebenswandel sein wird ;;ha decidido cuál será su estilo de vida;;;;;;;;;x
EVTTOOLTIP5074;Poetry speaks to [Root.GetTitledFirstName] as nothing else has done before;[Root.Get_Le_TitledFirstName] s'est découvert une nouvelle passion pour la poésie.;Lyrik spricht zu [Root.GetTitledFirstName] wie nichts anderes zuvor ;;La poesía habla a [Root.GetTitledFirstName] como nada lo había hecho antes.;;;;;;;;;x

EVTTOOLTIPA5031;My icy lady does not thaw...;La glaciale élue de mon coeur ne se dégèle pas...;Meine Eislady taut nicht auf ...;;Mi gélida dama no se descongela...;;;;;;;;;x
EVTTOOLTIPB5031;The heroic deeds leaves her cold...;Mes actes héroïques la laissent de marbre...;Die heroischen Taten ließen sie kalt ...;;Las hazañas le dejan indiferente...;;;;;;;;;x
