#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTNAME60000;The Khan of Khans;Le khan des khans;Der Khan der Khans;;Kan de Kanes;;;;;;;;;x
EVTDESC60116;The great city of Baghdad, one of the world's foremost centers of learning, has succumbed to the ravenous Mongol hordes after a siege. Nothing can sate their appetite for destruction it seems. The Tigris river runs not only red with blood, but black with the ink of priceless and irreplaceable tomes from the House of Wisdom and the city's other great libraries.;La grande ville de Baghdâd, l'un des plus grands centres intellectuels de l'époque, a succombé aux sauvages hordes mongoles après un siège. Il semble que rien ne peut assouvir leur insatiable appétit de destruction. Le fleuve du Tigre a pris la couleur rouge-sang. En outre, le noir de l'encre des inestimables et irremplaçables livres de la Maison de la Sagesse et des autres grandes bibliothèques s'y mèle aussi.;Die große Stadt Bagdad, eine der weltweit führenden Zentren des Lernens, ist den gefräßigen, mongolischen Horden nach einer Belagerung unterlegen. Wie es scheint, kann nichts ihren Appetit auf Zerstörung stillen. Der Fluss Tigris fließt nicht nur rot wegen des vergossenen Bluts, sondern auch schwarz von der Tinte der unbezahlbaren und unersetzlichen Folianten vom Haus der Weisheit und anderen großen Bibliotheken der Stadt.;;La gran ciudad de Bagdad, uno de los principales centros mundiales de conocimiento, ha sucumbido a las rabiosas hordas mongoles tras un asedio. Parece que nada sacia su sed de destrucción. El río Tigris discurre rojo de sangre y negro de tinta de valiosos tomos irremplazables de la Casa de la Sabiduría y las demás bibliotecas de la ciudad.;;;;;;;;;x
EVTDESC60117;Damascus, the ancient City of Jasmine, has been sacked by the advancing Mongols. They have gathered a colossal pile of severed heads on a field just outside the city walls, now renamed "burj al-ru'us" by the massacre's few survivors - the Tower of Heads.;Damas, l'ancienne ville du jasmin, a été ravagée par les hordes mongoles. Ces derniers ont formé un gigantesque monticule de têtes coupées dans un champ juste à la sortie de la ville. À la suite de cette ignominie, les rares survivants du massacre ont surnommé « Burj al-ru'us » - la tour des têtes.;Damaskus, die antike Jasmin-Stadt, ist von den vorrückenden Mongolen geplündert worden. Sie haben einen riesigen Haufen von abgetrennten Köpfen auf einem Feld außerhalb der Stadtmauern gesammelt, das nun von den wenigen Massaker-Überlebenden zum "burj al-ru us" umbenannt wurde - der Turm der Köpfe.;;Damasco, la antigua Ciudad de Jazmín, ha sido saqueado por el avance de los mongoles. Han reunido una colosal pila de cabezas cortadas en un campo a las afueras de las murallas, ahora llamada 'burj al-ru'us' por los escasos supervivientes de la masacre: la Torre de las Cabezas.;;;;;;;;;x
EVTDESC60118;The Tartar infidels have sacked Jerusalem, spurring a moment of rare solidarity between members of all the city's different religions as they suffer equal horrors under the cruel yoke of the pagans.;Les infidèles tartares ont envahi Jérusalem, encourageant un rare moment de solidarité entre les différentes communautés religieuses de la ville, égaux devant la souffrance et le joug cruel des païens.;Die ungläubigen Tataren haben Jerusalem geplündert, was einen Moment der seltenen Solidarität zwischen den Mitgliedern unterschiedlicher Religionen der Stadt geschaffen hat, da sie die gleichen Schrecken unter dem grausamen Joch der Heiden erleiden.;;Los infieles tártaros han saqueado Jerusalén, alentando un momento de extraña solidaridad entre los miembros de las distintas religiones de la ciudad, pues sufren por igual el cruel yugo de los paganos.;;;;;;;;;x
EVTDESC60119;Not content with their vast empire surpassing Alexander the Great's in sheer size, the Mongol hordes are now laying waste to the city that is his namesake as well. Pompey's Pillar has been toppled, but at least the Pharos Lighthouse is spared when the Mongols deem it not worth the great effort it would require to raze it to the ground.;Non contents que leur immense empire surpasse celui d'Alexandre le Grand en termes de superficie, les Mongols s'en prennent à présent à la ville fondée par l'ancien roi macédonien. La colonne de Pompée a été renversée mais heureusement, le phare de Pharos a été épargné car les Mongols jugèrent que cela ne valait pas le coup de faire un si énorme effort pour le raser jusqu'au sol.;Die mongolischen Horden sind mit ihrem riesigen Reich, obwohl es das Reich Alexanders des Großen in Größe weit übertrifft, nicht zufrieden und verwüsten die Stadt, die seinen Namen trägt. Die Pompeji-Säule wurde gestürzt, aber zumindest der Leuchtturm wurde verschont, da die Mongolen ihn nicht der großen Mühe wert erachten, welche es benötigen würde, um ihn ganz und gar dem Erdboden gleichzumachen.;;No contentos con su vasto imperio, que supera en tamaño al de Alejandro el Grande, las hordas mongoles arrasan ahora la ciudad que lleva su nombre. El Pilar de Pompeyo ha sido derribado, pero al menos el Faro se ha librado, al considerar los mongoles que el esfuerzo de arrasarlo no merecía la pena.;;;;;;;;;x
EVTDESC60120;Riding through the fertile Nile Delta, the Tartar hordes have arrived at the Great Pyramids of Giza and breached the gates of Cairo. Surely even the cruelest Pharaoh would be given pause by the pain and misery now inflicted on the city's hapless population.;Après avoir traversé le delta fertile du Nil, les hordes tartares sont arrivées à la grande pyramide de Gizeh et ont ouvert une brèche dans les portes du Caire. Assurément, même le plus cruel des pharaons serait affligé devant la douleur et la souffrance infligée à la population malheureuse de la ville d'aujourd'hui.;Nachdem die tatarischen Horden durch das fruchtbare Nildelta geritten waren, erreichten sie die Pyramiden von Gizeh und rissen die Tore von Kairo nieder. Sicherlich würde jetzt auch der grausamste Pharao ohne Worte sein, bei dem Schmerz und Elend, das die unglückliche Bevölkerung der Stadt dabei erlitt.;;Atravesando el fértil delta del Nilo, las hordas tártaras han llegado a la gran pirámide de Gizeh y penetrado las murallas de El Cairo. Hasta el más cruel de los faraones habría dado descanso al dolor y a la miseria causados a la desdichada población de la ciudad.;;;;;;;;;x
EVTDESC60121;The Holy City of Mecca now burns at the cruel touch of the Mongol infidels. Pilgrims journeying from distant lands to show their submission to Allah are met only with death when approaching the city gates. This unforgivable desecration will be remembered for ages to come.;La ville sainte de La Mecque est à présent en feu, suite au passage des infidèles mongols. Les pèlerins venus de pays lointains afin de montrer leur dévouement à Allah n'ont rencontré que la mort, tandis qu'ils approchaient des portes de la ville. Cette impardonnable profanation demeurera pendant des siècles à venir dans toutes les mémoires.;Die Heilige Stadt Mekka steht nun in Flammen, da sie in die Hände der grausamen, mongolischen Ungläubigen geraten ist. Wallfahrer, die aus fernen Ländern hierher gereist sind, um ihre Unterwerfung unter Allah zu zeigen, stoßen nur auf den Tod, sobald sie die Stadttore erreichen. An diese unverzeihliche Entweihung wird man sich noch nach vielen Generationen erinnern.;;La Ciudad Sagrada de La Meca ahora arde bajo la cruel mano de los mongoles infieles. Los peregrinos han llegado de tierras lejanas para mostrar su sumisión a Alá y, al aproximarse a las murallas, sólo han encontrado la muerte. Esta imperdonable profanación se recordará por muchos años venideros.;;;;;;;;;x
EVTDESC60200;A young warrior, Seljuk, son of Toqaq of the Iron Bow of the Kinik tribe, has become something of a legend after performing several astounding feats of valor. I feel compelled to give this remarkable man a place at my court.;Un jeune guerrier, Seldjouk, fils de Toqaq à l'arc de fer de la tribu des Kinik, est devenu légendaire après avoir accompli plusieurs actions d'éclat prouvant sa valeur. Je sens qu'il est de mon devoir d'offrir à cet homme remarquable une place à ma cour.;Ein junger Krieger, Seljuk, Sohn des Toqaq von Eisenbogen des Kinikstammes, wurde so etwas wie eine Legende, nachdem er einige bemerkenswerte Heldentaten vollbrachte. Ich würde ihm gerne einen Platz an meinem Hof geben.;;Un joven guerrero, Seljuk, hijo de Toqaq del Arco de Hierro de la tribu Kinik, se ha convertido en una leyenda tras realizar varios actos de increíble valor. Me veo obligado a dar a este notable hombre un lugar en mi corte.;;;;;;;;;x
EVTDESC60201;My men are restless and my ambitions must no longer be delayed. I must choose a juicy target and call my tribe to war!;Mes hommes sont agités et mes ambitions ne doivent plus souffrir aucun délai. Il me faut une cible juteuse, ensuite j'appellerai ma tribu au combat !;Meine Männer sind ruhelos und meine Ambitionen dürfen nicht länger warten. Ich muss ein vielversprechendes Ziel auswählen und meinen Stamm in den Krieg rufen!;;Mis hombres están inquietos y mis ambiciones no pueden retrasarse más. ¡He de elegir un objetivo jugoso y llamar a la tribu a la guerra!;;;;;;;;;x
EVTDESC60204;My tribe, the fighting Kinik, stand behind me as I set out to conquer [From.Duchy.GetFullBaseName]. Let [From.Holder.TopLiege.GetTitledFirstName] tremble in fear!;Ma tribu, les guerriers kinik, me soutiennent dans mes projets de conquérir le [From.Duchy.GetFullBaseName]. Que [From.Holder.TopLiege.Get_le_TitledFirstName] tremble de peur !;Mein Stamm, die kämpfenden Kinik, stehen voll hinter mir, während ich aufbreche, um [From.Duchy.GetFullBaseName] zu erobern. Lasst [From.Holder.TopLiege.GetTitledFirstName] vor Angst zittern!;;Mi tribu, los luchadores Kinik, me siguen mientras marcho a conquistar [From.Duchy.GetFullBaseName]. ¡Que [From.Holder.TopLiege.GetTitledFirstName] se eche a temblar!;;;;;;;;;x
EVTDESC60205;[From.GetBestName], perhaps the most able warrior in my realm, has called his tribe and many other hopefuls to war, declaring his intention to take the [FromFrom.Duchy.GetFullBaseName] from [FromFrom.Holder.TopLiege.GetBestName]!;[From.Get_only_Le_Title][From.GetBestName], probablement le meilleur guerrier de mon Royaume, s'est adressé à sa tribu et à de nombreuses autres avides de guerre, leur déclarant son intention de s'emparer du [FromFrom.Duchy.GetFullBaseName] !;[From.GetBestName], der vielleicht beste Krieger meines Reiches, hat seinen Stamm zusammengerufen und seine Absicht verkündet, [FromFrom.Duchy.GetFullBaseName] aus der Hand von [FromFrom.Holder.TopLiege.GetBestName] zu entreißen.;;¡[From.GetBestName], puede que el guerrero más hábil del reino, ha llamado a su tribu y a otras deseosas de guerra, declarando su intención de tomar el [FromFrom.Duchy.GetFullBaseName] de [FromFrom.Holder.TopLiege.GetBestName]!;;;;;;;;;x
EVTDESC60206;In the steppes of Central Asia, a great warrior has emerged as the leader of the Kinik tribe of the Oghuz Turks, demonstrating his brilliance by winning a war against the mighty [FromFrom.GetTitledName]. Other tribes have taken notice and warriors of all stripes are flocking to his banners in great numbers. Seljuk Khan has promised them a fortune in plunder in his future conquests!;Dans les steppes d'Asie centrale, un grand guerrier est apparu à la tête de la tribu des Kinik, une tribu de turcs oghouzes. Il a prouvé son talent en remportant une guerre contre [FromFrom.GetLeLa] puissant[FromFrom.Get_E] [FromFrom.GetTitledName]. Voyant cela, d'autres tribus de guerriers se sont rassemblées en grand nombre sous sa bannière. Seljuk Khan leur a promis des pillages et la fortune lors de ses conquêtes !;Aus den Steppen Zentralasiens kam ein großer Krieger als Führer des Kinikstammes der Oghuz-Türken und zeigte sein Können, als er den Krieg gegen den mächtigen [FromFrom.GetTitledName] gewann. Andere Stämme zeigten ihre Achtung und Krieger aller Farben sammeln sich unter seinem Banner. Seljuk Khan hat ihnen Reichtum und Plünderei in seinen zukünftigen Feldzügen versprochen!;;En las estepas de Asia central, un gran guerrero emergió como el líder de la tribu Kinik de los Turcos Oguz, demostrando su brillantez al ganar la guerra contra el poderoso [FromFrom.GetTitledName]. Otras tribus se han enterado y columnas enteras marchan a unirse a su bandera. ¡Seljuk Khan les ha prometido una fortuna en saqueos en sus futuras conquistas!;;;;;;;;;x
EVTDESC60207;Turkish warriors from the homeland keep arriving in great numbers, hoping to serve in the armies of the great Seljuk's successor. With men such as these, I can accomplish anything!;Les guerriers turcs continuent à affluer en grand nombre depuis nos terres dans l'espoir de servir dans les armées du successeur du grand Seljuk. Avec de tels hommes, je peux tout faire !;Türkische Krieger aus der Heimat kommen in großer Zahl an, in der Hoffnung, in den Armeen der Nachfolger des großen Seljuken zu dienen. Mit Männern wie diesen kann ich alles erreichen!;;Guerreros turcos de la patria siguen llegando en gran número, esperando servir en los ejércitos del gran sucesor de Seljuk. Con hombres como esos, ¡puedo lograr cualquier cosa!;;;;;;;;;x
EVTDESC60300;A brilliant horseman and daring raider by the name of Timur has distinguished himself several times now. My commanders all agree that I should give this remarkable young man a chance to prove himself as a leader, clubfoot or no.;Un brillant cavalier et pillard audacieux du nom de Timour le Grand s'est déjà fait remarquer plusieurs fois. Mes généraux sont tous d'accord: je dois donner à ce remarquable jeune homme une chance de prouver sa valeur en tant que chef, qu'il soit boiteux ou non.;Ein genialer Reiter und wagemutiger Räuber namens Timur hat sich schon mehrere Male ausgezeichnet. Meine Kommandanten sind sich einig, dass ich diesem bemerkenswerten Mann eine Chance geben sollte, sich als Führer zu beweisen - Klumpfuß hin oder her.;;Un brillante jinete y osado asaltante llamado Timur ha destacado varias veces. Mis comandantes coinciden en que tan notable joven merece una oportunidad para mostrar su valía como líder aunque sea patizambo.;;;;;;;;;x
EVTDESC60304;As I've fought for my liege I have gathered a large and loyal following, brave horsemen all. Rather than rise up against my old liege, I've decided to strike out for [From.Duchy.GetFullBaseName]. Let [From.Holder.TopLiege.GetTitledFirstName] tremble in fear!;En combattant pour mon seigneur, j'ai rassemblé une importante armée qui m'est loyale. Ce sont tous de brave cavaliers. Plutôt que de me retourner contre mon ancien seigneur, j'ai décidé d'attaquer [From.Duchy.GetFullBaseName]. Que [From.Holder.TopLiege.Get_le_TitledFirstName] tremble de peur !;Im Kampf für meinen Lehnsherren habe ich eine große und loyale Gefolgschaft gesammelt, tapfere Reiter allesamt. Statt mich gegen meinen Herrn zu erheben, habe ich entschieden, in [From.Duchy.GetFullBaseName] zu zuschlagen. Lasst [From.Holder.TopLiege.GetTitledFirstName] vor Angst erzittern!;;Mientras luchaba por mi señor he obtenido muchos leales seguidores, todos bravos jinetes. En vez de alzarme contra mi señor, he decidido atacar [From.Duchy.GetFullBaseName]. ¡Que [From.Holder.TopLiege.GetTitledFirstName] se eche a temblar!;;;;;;;;;x
EVTDESC60306;Another great Khan is on the rise in Central Asia. Timur, called 'the Lame' due to his clubfoot, has proven himself to the Turco-Mongol tribes of the region. He seems intent on creating an empire to rival that of the legendary Genghis Khan himself, as he has just finished crushing [FromFrom.GetTitledName] in a brutal war. Tens of thousands of skilled horsemen have gathered under his banner!;Un autre grand khan a fait son apparition en Asie centrale. Timour le Grand, dit « le Boiteux » en raison de son pied bot, a prouvé sa valeur face aux tribus turco-mongoles de la région. Il semble vouloir créer un empire destiné à rivaliser avec celui du légendaire Genghis Khan en personne. Il vient d'écraser [FromFrom.Get_le_TitledName] au terme d'une guerre sans pitié. Des dizaines de milliers de cavaliers talentueux se sont rassemblés sous sa bannière !;Ein weiterer Khan erhebt sich in Zentralasien. Timur, genannt "Der Lahme" aufgrund seines Klumpfußes, hat sich in den türkisch-mongolischen Stämmen der Region bewiesen. Er scheint ein Imperium, würdig dem großen Ghengis Khan, erbauen zu wollen, und er hat eben in einem brutalen Krieg [FromFrom.GetTitledName] zerschmettert. Zehntausende Reiter haben sich unter seinem Banner versammelt.;;Otro gran Khan se alza en Asia Central. Timur, llamado 'el cojo' por ser zambo, ha mostrado su valía a las tribus Turco-Mongolas de la región. Parece querer crear un imperio que rivalice contra el del mismísimo Genghis Khan, una vez que ha derrotado a [FromFrom.GetTitledName] en una batalla brutal. ¡Decenas de miles de habilidosos jinetes se han agrupado bajo su bandera!;;;;;;;;;x
EVTDESC60307;Horsemen from the great steppes keep arriving in great numbers, hoping to serve in the armies of Timur Khan's successor. With warriors like these, I can accomplish anything!;Les cavaliers des grandes steppes continuent à affluer en grand nombre dans l'espoir de servir dans les armées du successeur de Timour le Grand. Avec de tels guerriers, je peux tout faire !;Reiter aus den Steppen kommen in großer Zahl an, in der Hoffnung, in den Armeen der Nachfolger des großen Seljuken zu dienen. Mit Männern wie diesen kann ich alles erreichen!;;Jinetes de las grandes estepas llegan en gran número, esperando servir en los ejércitos del sucesor de Timur Khan. Con guerreros como esos, ¡puedo lograr cualquier cosa!;;;;;;;;;x
EVTDESC60400;A brilliant Turkish mercenary and former slave warrior by the name of Sabuktigin has distinguished himself many times, leading his company of horsemen in battle and raids. My commanders think I should give him a more prominent position.;Un brillant mercenaire turc et ancien guerrier esclave du nom de Sabuktigin s'est distingué de nombreuses fois à la tête de sa compagnie de cavaliers dans plusieurs batailles et raids. Mes généraux pensent que je devrais lui donner plus d'importance.;Ein brillanter türkischer Söldner und ehemaliger Sklavenkrieger namens Sabuktigin hat sich viele Male ausgezeichnet. Mit seinen Reitern hat er an zahlreichen Schlachten und Überfällen teilgenommen. Meine Befehlshaber sind der Ansicht, dass ich ihn befördern sollte.;;Un brillante turco mercenario y ex guerrero esclavo por el nombre de Sabuktigin se ha distinguido varias veces, liderando su compañía de jinetes en la batalla y los ataques. Mis comandantes piensan que debería darle una posición más destacada.;;;;;;;;;x
EVTDESC60406;A former Turkish mercenary and slave soldier is on the rise in the land of the Afghans. This Sabuktigin, a zealous man who loathes infidels, seems intent on creating an empire to rival that of the Caliphs of old, as he has just finished crushing [FromFrom.GetTitledName] in a brutal war. Tens of thousands of fierce tribesmen have gathered under his banner!;Un ancien mercenaire turc et guerrier esclave est apparu dans les terres afghanes. Ce Sabuktigin, un homme zélé qui déteste les infidèles, semble vouloir créer un empire destiné à rivaliser avec celui des anciens califes. Il vient d'écraser [FromFrom.Get_le_TitledName] dans une guerre brutale. Des dizaines de milliers de fiers membres de tribus se sont unis sous sa bannière !;Ein ehemaliger türkischer Söldner und Sklavensoldat gewinnt zunehmend an Macht und Einfluss im Land der Afghanen. Dieser Sabuktigin, ein diensteifriger Mann, der Ungläubige verabscheut, scheint die Absicht zu haben, ein Reich zu errichten, das dem der alten Kalifen gleichkommt. Er hat gerade in einem brutalen Krieg [FromFrom.GetTitledName] geschlagen. Zehntausende wilde Stammeskrieger haben sich schon unter seinem Banner versammelt!;;Un ex soldado mercenario y esclavo turco está subiendo por las tierras de los Afganos. Este Sabuktigin, un hombre celoso que detesta a los infieles, parece decidido a crear un imperio capaz de rivalizar con los califas de antaño, ya que acaba de terminar de aplastar a [FromFrom.GetTitledName] en una guerra brutal. Decenas de miles de miembros violentos de la tribu se han reunido bajo su bandera!;;;;;;;;;x
EVTDESC60500;Word has reached us that an ambitious Khan from beyond the great mountains has set out to unite the clans of the great steppe. It is also said by men who read the stars that this Khan is destined to become the ruler of the world.;Des nouvelles nous parviennent au sujet d'un ambitieux khan au-delà des grandes montagnes dont l'ambition est d'unir les clans de la grande steppe. Ceux qui lisent dans les étoiles racontent également que le destin de ce khan est de dominer le monde.;Es erreichte uns die Nachricht, dass ein ehrgeiziger Khan von jenseits der Berge sich der Einigung der Klans der Steppe verschrieben hat. Außerdem sprechen die Sterndeuter davon, dass dieser Khan dazu bestimmt sein wird, zum Herrscher der ganzen Welt aufzusteigen.;;Nos ha llegado el rumor de que un ambicioso kan más allá de las grandes montañas está decidido a unir a los clanes de la gran estepa. Los hombres que leen las estrellas también dicen que este kan está destinado a convertirse en el soberano del mundo.;;;;;;;;;x
EVTDESC60520;The many Khans of the steppe have been rallied under the same banner. The leader that managed to unite them all is [From.GetFirstName] of [From.PrimaryTitle.GetName]. The people of the steppe now call their leader Genghis Khan, Greatest of Khans, and have set their minds not only on ruling the steppes but to spread throughout the world. Is there anyone who can stop the thundering armies of thousands of hooves?;Les nombreux khans de la steppe se sont ralliés sous le même étendard. Le chef qui est parvenu à tous les unir est [From.GetFirstName] [From.PrimaryTitle.Get_du_Realm]. Le peuple des steppes appelle désormais son chef Genghis Khan, le khan des khans. Leur but est désormais non seulement de régner sur les steppes, mais aussi sur le monde entier. Quelqu'un pourra-t-il mettre un terme à la progression de cette grondante armée de cavaliers ?;Die vielen Khans der Steppe wurden unter einem Banner geeint. Gelungen ist dies unter Führung von [From.GetFirstName] von [From.PrimaryTitle.GetName]. Die Steppenbewohner nennen ihren Anführer nun Dschingis Khan, den Großkhan, und sie streben nun nach einer Ausweitung ihrer Macht von der Steppe auf die ganze Welt. Wem kann es gelingen, sich den donnernden Hufen dieser tausendköpfigen Reiterarmee entgegenzustellen?;;Los muchos kanes de la estepa han sido congregados bajo la misma bandera. El líder que logró unir a todos es [From.GetFirstName] de [From.PrimaryTitle.GetName]. La gente de la estepa ahora llama a su líder Gengis Kan, el más grande de los kanes, y se han propuesto no sólo gobernar las estepas sino extenderse por todo el mundo. ¿Hay alguien que pueda detener los atronadores ejércitos de miles de pezuñas.;;;;;;;;;x

EVTOPTA60000;A fine tale!;Belle histoire !;Eine schöne Geschichte!;;¡Una bonita historia!;;;;;;;;;x
EVTOPTA60010;The time has come!;Le temps est venu !;Die Zeit ist gekommen!;;¡Ha llegado la hora!;;;;;;;;;x
EVTOPTA60100;Perhaps the stories were true...;Peut-être que ces histoires étaient vraies...;Vielleicht waren diese Geschichten wahr...;;Puede que las historias fueran ciertas...;;;;;;;;;x
EVTOPTA60101;Perhaps their bloodlust has been sated now.;Espérons que leur soif de sang est assouvie, pour le moment.;Vielleicht ist ihre Gier nach Blut jetzt gestillt.;;Puede que su sed de sangre haya quedado satisfecha.;;;;;;;;;x
EVTOPTA60102;They must be stopped!;Il faut les arrêter !;Sie müssen gestoppt werden!;;¡Deben ser detenidos!;;;;;;;;;x
EVTOPTA60103;Barbarians!;Barbares !;Barbaren!;;¡Bárbaros!;;;;;;;;;x
EVTOPTA60104;There seems to be no reprieve from these accursed Tartars.;Ces maudits Tartares n'accordent aucun répit à leurs victimes.;Es scheint, wir werden keine Ruhe vor diesen verfluchten Tataren haben.;;Parece que no hay respiro posible con estos malditos tártaros;;;;;;;;;x
EVTOPTA60105;God save us all.;Que Dieu ait pitié de nos âmes !;Gott schütze uns alle.;;Que Dios nos salve.;;;;;;;;;x
EVTOPTA60106;Is this the end of days?;Est-ce la fin du monde ?;Sind unsere Tage gezählt?;;¿Es este el fin de los días?;;;;;;;;;x
EVTOPTA60107;Surely that can't be true!;C'est impossible !;Das kann nicht wahr sein!;;¡Eso no puede ser cierto!;;;;;;;;;x
EVTOPTA60108;May God have mercy on their souls.;Que Dieu ait pitié de leurs âmes.;So möge sich Gott ihrer Seelen erbarmen.;;Que Dios se apiade de sus almas.;;;;;;;;;x
EVTOPTA60109;Is there no place beyond their reach?;Aucune ville n'est donc à l'abri de la menace mongole ?;Gibt es überhaupt noch Länder, die sie nicht erreichen können?;;¿No queda lugar fuera de su alcance?;;;;;;;;;x
EVTOPTA60110;Such butchery will not go unpunished.;Un tel massacre ne restera pas impuni !;Solch ein Gemetzel bleibt nicht ungestraft.;;Tal carnicería no quedará impune.;;;;;;;;;x
EVTOPTA60111;Have they no regard for culture?;N'ont-ils donc aucun respect pour les civilisations ?;Haben sie keinen Respekt für Kultur?;;¿Es que no sienten respeto por la cultura?;;;;;;;;;x
EVTOPTA60112;There will come a time of reckoning.;Viendra le temps des règlements de comptes.;Die Zeit der Abrechnung wird kommen.;;Llegará el día del juicio;;;;;;;;;x
EVTOPTA60113;May it be the last city the Tartars take!;Espérons que cette ville sera la dernière prise des Tartares !;So möge es die letzte Stadt sein, die die Tataren nehmen!;;¡Que sea la última ciudad que toman los tártaros!;;;;;;;;;x
EVTOPTA60114;This time they have gone too far!;Cette fois, c'en est trop !;Diesmal sind sie zu weit gegangen!;;¡Esta vez han ido demasiado lejos!;;;;;;;;;x
EVTOPTA60115;They will be the end of us all!;Ils n'épargneront personne !;Sie werden das Ende für uns alle sein! ;;¡Será el final para todos!;;;;;;;;;x
EVTOPTA60116;Like raging wolves...;On dirait des loups enragés...;Wie tobende Wölfe...;;Como lobos rabiosos...;;;;;;;;;x
EVTOPTA60117;May they suffer a thousand deaths for their crimes!;Que ces monstres souffrent au centuple de ce qu'ils ont pu infliger !;Mögen sie für ihr Verbrechen unzählige Male sterben!;;¡Que sufran mil muertes por sus crímenes!;;;;;;;;;x
EVTOPTA60118;Infidels!;Infidèles !;Ungläubige!;;¡Infieles!;;;;;;;;;x
EVTOPTA60119;May they suffer an eternity of pain!;Qu'ils souffrent une éternité de douleur !;Mögen sie ewige Schmerzen leiden!;;¡Que sufran una eternidad de dolor!;;;;;;;;;x
EVTOPTA60120;Have they no shame?;N'ont-ils aucun respect ?;Haben sie keine Scham?;;¿No tienen vergüenza?;;;;;;;;;x
EVTOPTA60121;Not a single infidel taking part in this affront will escape justice;Il n'y aura aucun infidèle responsable de cette infamie qui échappera à la justice.;Kein einziger Ungläubiger, der an diesem Affront teilnimmt, wird der Gerechtigkeit entkommen;;Ni un solo infiel que haya tomado parte en esta afrenta escapará a la justicia.;;;;;;;;;x
EVTOPTA60200;He bears watching...;Je pourrai le garder à l'oeil...;Er verdient Beobachtung...;;Merece contemplarlo...;;;;;;;;;x
EVTOPTA60201;Merv is best!;Merv est le meilleur choix !;Merv lohnt sich!;;¡Merv es lo mejor!;;;;;;;;;x
EVTOPTA60204;Saddle my horse!;Sellez mon cheval !;Sattelt mein Pferd!;;¡Ensillad mi caballo!;;;;;;;;;x
EVTOPTA60205;He will be missed, but I wish him luck!;Bonne chance à lui ! Il me manquera.;Er wird vermisst werden, aber ich wünsche ihm Glück!;;¡Será añorado, pero le deseo suerte!;;;;;;;;;x
EVTOPTA60206;This is only the beginning!;Ce n'est que le début !;Das ist erst der Anfang!;;¡Es sólo el comienzo!;;;;;;;;;x
EVTOPTA60207;Seljuk would be proud of his heir!;Seljuk serait fier de son héritier !;Seljuk wäre stolz auf seinen Erben!;;¡Seljuk estaría orgulloso de su heredero!;;;;;;;;;x
EVTOPTA60300;A potential rival?;Un rival potentiel ?;Ein möglicher Rivale?;;¿Un posible rival?;;;;;;;;;x
EVTOPTA60305;As long as he does not turn on me!;Tant qu'il ne se retourne pas contre moi...;So lange er sich nicht gegen mich wendet!;;¡Mientras no se vuelva contra mí!;;;;;;;;;x
EVTOPTA60306;I am Temujin reborn!;Je suis la réincarnation de Temüdjin !;Ich bin der wiedergeborene Temujin!;;¡Soy Temujin renacido!;;;;;;;;;x
EVTOPTA60307;The Iron Khan would be proud!;Le Khan de fer serait fier de moi !;Der Eiserne Khan wäre stolz!;;¡El Khan de hierro estaría orgulloso!;;;;;;;;;x
EVTOPTA60401;Gandhara is best!;Gandhara est le meilleur choix !;Gandhara lohnt sich!;;Gandhara es el mejor!;;;;;;;;;x
EVTOPTA60406;Infidels beware!;Infidèles, prenez garde !;Nehmt euch in Acht, Ungläubige!;; Cuidado Infieles !;;;;;;;;;x
EVTOPTA60500;What could those equestrians hope to accomplish?;On se demande bien ce que ces cavaliers espèrent.;Was können diese Reitervölker schon groß erreichen?;;¿Qué esperarán conseguir aquellos jinetes?;;;;;;;;;x

EVTOPTB60001;Allah have mercy on us!;Allah, aie pitié de nous !;Allah sei uns gnädig!;;¡Alá se apiade de nosotros!;;;;;;;;;x
EVTOPTB60002;God preserve us!;Que Dieu nous en préserve !;Gott steh uns bei!;;¡Dios nos proteja!;;;;;;;;;x
EVTOPTB60003;Is there no end to these steppe warriors?;Ces guerriers des steppes ne s'arrêteront-ils donc jamais ?;Wann hat es endlich ein Ende mit diesen Steppenkriegern?;;¿Es que estos guerreros esteparios no conocen límites?;;;;;;;;;x
EVTOPTB60010;Allah have mercy on us!;Allah ait pitié de nous !;Möge Allah uns gnädig sein!;;¡Que Alá tenga piedad de nosotros!;;;;;;;;;x
EVTOPTB60100;They will not come here, Inshallah;Ils ne viendront pas ici, Incha'Allah.;Sie werden nicht hierherkommen, Inschallah;;No vendrán aquí, Inshalá;;;;;;;;;x
EVTOPTB60101;May the snows of the frozen north claim them;Que la neige et le froid glacial du grand nord puissent les arrêter.;Möge sie der Schnee des eisigen Norden verschlingen;;Que las nieves del lejano norte les reclamen;;;;;;;;;x
EVTOPTB60102;These horsemen know how to fight!;Ces cavaliers maîtrisent l'art de la guerre !;Diese Reiter wissen, wie man kämpft!;;¡Estos jinetes saben luchar!;;;;;;;;;x
EVTOPTB60103;Their walls were not strong enough...;Leurs murs n'étaient pas assez solides...;Ihre Mauern waren nicht stark genug...;;Sus murallas no fueron suficientemente fuertes...;;;;;;;;;x
EVTOPTB60104;Not even the Franks deserve such a fate;Pas même les Francs ne mériterait de connaître un tel sort.;Nicht einmal die Franken verdienen ein solches Schicksal;;Ni siquiera los francos merecen ese destino;;;;;;;;;x
EVTOPTB60105;Impressive;Impressionnant;Beeindruckend;;Impresionante;;;;;;;;;x
