temple_baron_hellenic_pagan;Flamen;Flamen;Flamen;;Flamen;;;;;;;;;x
temple_baron_hellenic_pagan_reformed;Flamen;Flamen;Flamen;;Flamen;;;;;;;;;x
temple_baron_hindu;Pujari;Pujari;Pujari;;Pujari;;;;;;;;;x
temple_baron_jain;Nirgrantha;Nirgrantha;Nirgrantha;;Nirgrantha;;;;;;;;;x
temple_baron_jewish;Rabbi;Rabbin;Rabbiner;;Rabino;;;;;;;;;x
temple_baron_jewish_group;Rabbi;Rabbin;Rabbiner;;Rabino;;;;;;;;;x
temple_baron_karaite;Rabbi;Rabbin;Rabbiner;;Rabino;;;;;;;;;x
temple_baron_khurmazta;Vahram;Vahram;Vahram;;Vahram;;;;;;;;;x
temple_baron_manichaean;Vahram;Vahram;Vahram;;Vahram;;;;;;;;;x
temple_baron_mazdaki;Vahram;Vahram;Vahram;;Vahram;;;;;;;;;x
temple_baron_norse_pagan;Godi;Godi;Godi;;Godi;;;;;;;;;x
temple_baron_norse_pagan_reformed;Godi;Godi;Godi;;Godi;;;;;;;;;x
temple_baron_pagan_group;Priest;Prêtre;Priester;;Sacerdote;;;;;;;;;x
temple_baron_samaritan;Rabbi;Rabbin;Rabbiner;;Rabino;;;;;;;;;x
temple_baron_shiite;Mullah;Mollah;Mullah;;Mulá;;;;;;;;;x
temple_baron_slavic_pagan;Shaman;Chamane;Schamane;;Chamán;;;;;;;;;x
temple_baron_slavic_pagan_reformed;Shaman;Chamane;Schamane;;Chamán;;;;;;;;;x
temple_baron_sunni;Mufti;Mufti;Mufti;;Muftí;;;;;;;;;x
temple_baron_taoist;Daoshi;Daoshi;Daoshi;;Daoshi;;;;;;;;;x
temple_baron_tengri_pagan;Shaman;Chamane;Schamane;;Chamán;;;;;;;;;x
temple_baron_tengri_pagan_reformed;Shaman;Chamane;Schamane;;Chamán;;;;;;;;;x
temple_baron_west_african_pagan;Priest;Prêtre;Priester;;Sacerdote;;;;;;;;;x
temple_baron_west_african_pagan_reformed;Priest;Prêtre;Priester;;Sacerdote;;;;;;;;;x
temple_baron_zoroastrian;Herbad;Ervad;Herbad;;Herbad;;;;;;;;;x
temple_baron_zoroastrian_group;Herbad;Ervad;Herbad;;Herbad;;;;;;;;;x
temple_baron_zun_pagan;Sun Guardian;Gardien du Soleil;Sonnenwächter;;El Guardián del Sol;;;;;;;;;x
temple_baron_zun_pagan_reformed;Sun Guardian;Gardien du Soleil;Sonnenwächter;;El Guardián del Sol;;;;;;;;;x
temple_barony_christian;Bishopric;Évêché;Abtei;;Obispado;;;;;;;;;x
temple_barony_druze;Khalwat;Khalwat;Barc Khalkwat ;;Khalwat;;;;;;;;;x
temple_barony_muslim;Mosque;Mosquée;Scheichtum;;Dominio del Jeque;;;;;;;;;x
temple_barony_of_buddhist;Vihara of;Vihara de;Vihara von;; Vihara de;;;;;;;;;x
temple_barony_of_christian;Bishopric of;Évêché de;Abtei von;;Obispado de;;;;;;;;;x
temple_barony_of_druze;Khalwat of;Khalwat de;Barc Khalwat von;;Khalwat de;;;;;;;;;x
temple_barony_of_hindu;Mandir of;Mandir de;Mandir von;; Mandir de;;;;;;;;;x
temple_barony_of_jain;Derasar of;Derasar de;Derasar von;; Derasar de;;;;;;;;;x
temple_barony_of_jewish_group;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x
temple_barony_of_muslim;Mosque of;Mosquée de;Moschee von;;Mezquita de;;;;;;;;;x
temple_barony_of_pagan_group;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x
temple_barony_of_taoist;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x
temple_barony_of_yazidi;Temple of;Temple de;Barc Tempel von;;Templo de;;;;;;;;;x
temple_barony_of_zoroastrian;Vahram of;Vahram de;Vahram von;;Vahram de;;;;;;;;;x
temple_barony_of_zoroastrian_group;Vahram of;Vahram de;Vahram von;;Vahram de;;;;;;;;;x
temple_barony_of_zun_pagan;Sun Temple of;Temple Solaire de;Sonnentempel von;;Templo Solar de;;;;;;;;;x
temple_barony_of_zun_pagan_reformed;Sun Temple of;Temple Solaire de;Sonnentempel von;;Templo Solar de;;;;;;;;;x
temple_barony_pagan_group;Temple;Temple;Tempel;;Templo;;;;;;;;;x
temple_barony_yazidi;Temple;Temple;Barc Tempel;;Templo;;;;;;;;;x
temple_barony_zoroastrian;Vahram;Vahram;Vahram;;Vahram;;;;;;;;;x
temple_barony_zoroastrian_group;Vahram;Vahram;Vahram;;Vahram;;;;;;;;;x
temple_count_buddhist;Bhikkhu;Bhikkhu;Bhikkhu;;Bhikkhu;;;;;;;;;x
temple_count_christian;Prince-Bishop;Prince-évêque;Bischof;;Príncipe obispo;;;;;;;;;x
temple_count_female_buddhist;Bhikshuni;Bhikshuni;Bhikshuni;;Bhikshuni;;;;;;;;;x
temple_count_female_hellenic_pagan;High Vestal;Grande vestale;Hohe Seherin;;Alta vestal;;;;;;;;;x
temple_count_female_hellenic_pagan_reformed;High Vestal;Grande vestale;Hohe Vestal;;Alta Vestal;;;;;;;;;x
temple_count_female_norse_pagan;Vala;Vala;Wala;;Vala;;;;;;;;;x
temple_count_female_norse_pagan_reformed;Vala;Vala;Wala;;Vala;;;;;;;;;x
temple_count_hellenic_pagan;High Augur;Grand augure;Hoher Augur;;Alto augur;;;;;;;;;x
temple_count_hellenic_pagan_reformed;High Augur;Grand augure;Hoher Augur;;Alto augur;;;;;;;;;x
temple_count_hindu;Pujari;Pujari;Pujari;;Pujari;;;;;;;;;x
temple_count_jain;Nirgrantha;Nirgrantha;Nirgrantha;;Nirgrantha;;;;;;;;;x
temple_count_jewish_group;Kohen;Cohen;Kohen;;Kohen;;;;;;;;;x
temple_count_norse_pagan;Seidsman;Seidsman;Seidsman;;Seidsman;;;;;;;;;x
temple_count_norse_pagan_reformed;Seidsman;Seidsman;Seidsman;;Seidsman;;;;;;;;;x
temple_count_orthodox;Metropolitan;Métropolitain;Metropolit;;Metropolitano;;;;;;;;;x
temple_count_pagan_group;High Priest;Grand prêtre;Hohepriester;;Sumo sacerdote;;;;;;;;;x
temple_count_shiite;Ayatollah;Ayatollah;Ayatollah;;Ayatolá;;;;;;;;;x
temple_count_sunni;Sheikh;Cheik;Scheich;;Jeque;;;;;;;;;x
temple_county_christian;Prince-Bishopric;Évêché princier;Bistum;;Obispado;;;;;;;;;x
temple_county_muslim;Sheikhdom;Cheikat;Scheichtum;;Dominio del Jeque;;;;;;;;;x
temple_county_of_buddhist;Monastery of;Monastère de;Kloster von;;Monasterio de;;;;;;;;;x
temple_county_of_christian;Prince-Bishopric of;Évêché princier de;Bistum von;;Arzobispado Príncipe de;;;;;;;;;x
temple_county_of_hindu;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x
temple_county_of_indian_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_county_of_jain;Monastery of;Monastère de;Kloster von;;Monasterio de;;;;;;;;;x
temple_county_of_jewish_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_county_of_muslim;Sheikhdom of;Cheikat de;Scheichtum von;;Dominio del jeque de;;;;;;;;;x
temple_county_of_pagan_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_county_pagan_group;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_duchy_christian;Prince-Archbishopric;Archevêché princier;Erzbistum;;Arzobispado;;;;;;;;;x
temple_duchy_muslim;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_duchy_of_buddhist;Monastery of;Monastère de;Kloster von;;Monasterio de;;;;;;;;;x
temple_duchy_of_christian;Prince-Archbishopric of;Archevêché princier de;Erzbistum von;;Arzobispado Príncipe de;;;;;;;;;x
temple_duchy_of_hindu;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x
temple_duchy_of_indian_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_duchy_of_jain;Monastery of;Monastère de;Kloster von;;Monasterio de;;;;;;;;;x
temple_duchy_of_jewish;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_duchy_of_muslim;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_duchy_of_pagan_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_duchy_pagan_group;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_duke_buddhist;Bhikkhu;Bhikkhu;Bhikkhu;;Bhikkhu;;;;;;;;;x
temple_duke_christian;Prince-Archbishop;Prince-archevêque;Erzbischof;;Príncipe arzobispo;;;;;;;;;x
temple_duke_female_buddhist;Bhikshuni;Bhikshuni;Bhikshuni;;Bhikshuni;;;;;;;;;x
temple_duke_female_hellenic_pagan;Pontifex;Pontifex;Pontifex;;Pontífice;;;;;;;;;x
temple_duke_female_hellenic_pagan_reformed;Pontifex;Pontifex;Pontifex;;Pontífice;;;;;;;;;x
temple_duke_female_pagan_group;Archpriestess;Archiprêtresse;Erzpriesterin;;Reina sacerdotisa;;;;;;;;;x
temple_duke_hellenic_pagan;Pontifex;Pontifex;Pontifex;;Pontífice;;;;;;;;;x
temple_duke_hellenic_pagan_reformed;Pontifex;Pontifex;Pontifex;;Pontífice;;;;;;;;;x
temple_duke_hindu;Pujari;Pujari;Pujari;;Pujari;;;;;;;;;x
temple_duke_jain;Nirgrantha;Nirgrantha;Nirgrantha;;Nirgrantha;;;;;;;;;x
temple_duke_jewish_group;Rabban;Rabbi;Rabban;;Rabban;;;;;;;;;x
temple_duke_orthodox;Prince-Archbishop;Prince-archevêque;Fürsterzbischof;;Príncipe arzobispo;;;;;;;;;x
temple_duke_pagan_group;Archpriest;Archiprêtre;Erzpriester;;Arcipreste;;;;;;;;;x
temple_duke_shiite;Grand Ayatollah;Grand Ayatollah;Großayatollah;;Gran Ayatolá;;;;;;;;;x
temple_duke_sunni;Grand Mufti;Grand Mufti;Großmufti;;Gran muftí;;;;;;;;;x
temple_emperor_female_pagan_group;Empress;Impératrice;Kaiserin;;Emperatriz;;;;;;;;;x
temple_king_baltic_pagan;Witch-King;Roi-Sorcier;Hexerkönig;;Rey Brujo;;;;;;;;;x
temple_king_buddhist;Bhikkhu;Bhikkhu;Bhikkhu;;Bhikkhu;;;;;;;;;x
temple_king_christian;King-Bishop;Roi-évêque;Priesterkönig;;Rey-obispo;;;;;;;;;x
temple_king_female_baltic_pagan;Witch-Queen;Reine-Sorcière;Hexenkönigin;;Reina Bruja;;;;;;;;;x
temple_king_female_buddhist;Bhikshuni;Bhikshuni;Bhikshuni;;Bhikshuni;;;;;;;;;x
temple_king_female_finnish_pagan;Witch-Queen;Reine-Sorcière;Hexenkönigin;;Reina Bruja;;;;;;;;;x
temple_king_female_pagan_group;Queen-Priestess;Reine-prêtresse;Priesterkönigin;;Reina Sacerdotisa;;;;;;;;;x
temple_king_female_slavic_pagan;Witch-Queen;Reine-Sorcière;Hexenkönigin;;Reina Bruja;;;;;;;;;x
temple_king_finnish_pagan;Witch-King;Roi-Sorcier;Hexerkönig;;Rey Brujo;;;;;;;;;x
temple_king_hindu;Pujari;Pujari;Pujari;;Pujari;;;;;;;;;x
temple_king_jain;Nirgrantha;Nirgrantha;Nirgrantha;;Nirgrantha;;;;;;;;;x
temple_king_jewish_group;Nasi;Nassi;Nasi;;Nasi;;;;;;;;;x
temple_king_muslim;Caliph;Calife;Kalif;;Califa;;;;;;;;;x
temple_king_orthodox;King-Bishop;Roi-évêque;Priesterkönig;;Rey-obispo;;;;;;;;;x
temple_king_pagan_group;King-Priest;Prêtre-roi;Priesterkönig;;Sacerdote-Rey;;;;;;;;;x
temple_king_slavic_pagan;Witch-King;Roi-Sorcier;Hexerkönig;;Rey Brujo;;;;;;;;;x
temple_kingdom_catholic;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_kingdom_muslim;Caliphate;Califat;Kalifat;;Califato;;;;;;;;;x
temple_kingdom_of_buddhist;Monastery of;Monastère de;Kloster von;;Monasterio de;;;;;;;;;x
temple_kingdom_of_catholic;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_kingdom_of_hindu;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x
temple_kingdom_of_indian_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_kingdom_of_jain;Monastery of;Monastère de;Kloster von;;Monasterio de;;;;;;;;;x
temple_kingdom_of_jewish_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_kingdom_of_muslim;Caliphate of;Califat de;Kalifat von;;Califato de;;;;;;;;;x
temple_kingdom_of_orthodox;Patriarchate of;Patriarcat de;Patriarchat von;;Patriarcado de;;;;;;;;;x
temple_kingdom_of_pagan_group;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_kingdom_orthodox;Patriarchate;Patriarcat;Patriarchat;;Patriarcado;;;;;;;;;x
temple_kingdom_pagan_group;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
tribal_baron;Chief;Chef;Häuptling;;Jefe;;;;;;;;;x
tribal_baron_dravidian_group;Damapati;Damapati;Damapati;;Damapati;;;;;;;;;x
tribal_baron_female;Chieftess;Cheffesse;Stammesführerin;;Jefa;;;;;;;;;x
tribal_baron_female_dravidian_group;Damapatni;Damapatni;Damapatni;;Damapatní;;;;;;;;;x
tribal_baron_female_indo_aryan_group;Damapatni;Damapatni;Damapatni;;Damapatní;;;;;;;;;x
tribal_baron_indo_aryan_group;Damapati;Damapati;Damapati;;Damapati;;;;;;;;;x
tribal_baron_mongol;Taishi;Taishi;Taishi;;Taishi;;;;;;;;;x
tribal_barony_dravidian_group;Dama;Dama;Dama;;Dama;;;;;;;;;x
tribal_barony_indo_aryan_group;Dama;Dama;Dama;;Dama;;;;;;;;;x
tribal_barony_of;Tribal lands of;Terres tribales de;Stammesland von;;Tierras Tribales de;;;;;;;;;x
tribal_barony_of_dravidian_group;Dama of;Dama de;Dama von;;Dama de;;;;;;;;;x
tribal_barony_of_indo_aryan_group;Dama of;Dama de;Dama von;;Dama de;;;;;;;;;x
tribal_barony_of_mongol;Taishi of;Taishi de;Taishi von;;Taishi de;;;;;;;;;x
tribal_count;Chief;Chef;Häuptling;;Mandatario;;;;;;;;;x
tribal_count_dravidian_group;Thakur;Thâkur;Thakur;;Thakur;;;;;;;;;x
tribal_count_female;Chieftess;Cheffesse;Stammesführerin;;Jefa;;;;;;;;;x
tribal_count_female_dravidian_group;Thakurani;Thakurani;Thakurani;;Thakuraní;;;;;;;;;x
tribal_count_female_indo_aryan_group;Thakurani;Thakurani;Thakurani;;Thakuraní;;;;;;;;;x
tribal_count_female_west_african;Farina;Farina;Farina;;Farina;;;;;;;;;x
tribal_count_indo_aryan_group;Thakur;Thâkur;Thakur;;Thakur;;;;;;;;;x
tribal_count_west_african;Farin;Farin;Farin;;Farin;;;;;;;;;x
tribal_county;Chiefdom;Chefferie;Häuptlingstum;;Cacicazgo;;;;;;;;;x
tribal_county_dravidian_group;Thikana;Thikana;Thikana;;Thikana;;;;;;;;;x
tribal_county_indo_aryan_group;Thikana;Thikana;Thikana;;Thikana;;;;;;;;;x
tribal_county_of;Chiefdom of;Chefferie de;Ländereien des Häuptlings von;;Cacicazgo de;;;;;;;;;x
tribal_county_of_dravidian_group;Thikana of;Thikana de;Thikana von;;Thikana de;;;;;;;;;x
tribal_county_of_indo_aryan_group;Thikana of;Thikana de;Thikana von;;Thikana de;;;;;;;;;x
tribal_duchy;High Chiefdom;Grande chefferie;Oberhäuptlingstum;;Gran cacicazgo;;;;;;;;;x
tribal_duchy_dravidian_group;Raj;Raj;Radsch;;Raj;;;;;;;;;x
tribal_duchy_indo_aryan_group;Raj;Raj;Radsch;;Raj;;;;;;;;;x
tribal_duchy_norse;Jarldom;Jarldómr;Jarltum;;Jarldom;;;;;;;;;x
tribal_duchy_of;High Chiefdom of;Grande chefferie de;Großhäuptlingstum von;;Grande chefferie de;;;;;;;;;x
tribal_duchy_of_dravidian_group;Raj of;Raj de;Radsch von;;Raj de;;;;;;;;;x
tribal_duchy_of_frisian;High Chiefdom of;Grande chefferie de;Großhäuptlingstum von;;Grande chefferie de;;;;;;;;;x
tribal_duchy_of_indo_aryan_group;Raj of;Raj de;Radsch von;;Raj de;;;;;;;;;x
tribal_duchy_of_norse;Jarldom of;Jarldómr de;Jarltum von;;Jarldom de;;;;;;;;;x
tribal_duchy_of_saxon;High Chiefdom of;Grande chefferie de;Hochhäuptlingstum von;;Alto Cacicazgo de;;;;;;;;;x
tribal_duke;High Chief;Grand chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
tribal_duke_dravidian_group;Raja;Raja;Radscha;;Rajá;;;;;;;;;x
tribal_duke_female;High Chieftess;Grande cheffesse;Großhäuptling;;Alto mandataria;;;;;;;;;x
tribal_duke_female_dravidian_group;Rani;Rani;Rani;;Raní;;;;;;;;;x
tribal_duke_female_frisian;High Chieftess;Grande cheffesse;Großhäuptling;;Alto mandataria;;;;;;;;;x
tribal_duke_female_indo_aryan_group;Rani;Rani;Rani;;Raní;;;;;;;;;x
tribal_duke_female_saxon;High Chieftess;Grande cheffesse;Hohe Herrscherin;;Alto mandataria;;;;;;;;;x
tribal_duke_female_west_african;Farba;Farba;Farba;;Farba;;;;;;;;;x
tribal_duke_frisian;High Chief;Grand chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
tribal_duke_indo_aryan_group;Raja;Raja;Radscha;;Rajá;;;;;;;;;x
tribal_duke_norse;Jarl;Jarl;Jarl;;Jarl;;;;;;;;;x
tribal_duke_saxon;High Chief;Grand chef;Hoher Häuptling;;Alto mandatario;;;;;;;;;x
tribal_duke_west_african;Farbas;Farbas;Farbas;;Farbas;;;;;;;;;x
tribal_emperor_altaic;Khagan;Khagan;Khagan;;Khagan;;;;;;;;;x
tribal_emperor_arabic;Badshah;Badshah;Badshah;;Badshah;;;;;;;;;x
tribal_emperor_dravidian_group;Samrat;Samrat;Samrat;;Samrat;;;;;;;;;x
tribal_emperor_female;Empress;Impératrice;Kaiserin;;Emperatriz;;;;;;;;;x
tribal_emperor_female_altaic;Khatun;Khatoun;Khatun;;Khatun;;;;;;;;;x
tribal_emperor_female_dravidian_group;Samrajni;Samrajni;Samrajni;;Samrajní;;;;;;;;;x
tribal_emperor_female_indo_aryan_group;Samrajni;Samrajni;Samrajni;;Samrajní;;;;;;;;;x
tribal_emperor_female_russian;Tsaritsa;Tsarine;Zarin;;Zarina;;;;;;;;;x
tribal_emperor_indo_aryan_group;Samrat;Samrat;Samrat;;Samrat;;;;;;;;;x
tribal_emperor_russian;Tsar;Tsar;Zar;;Zar;;;;;;;;;x
tribal_empire_altaic;Khaganate;Khaganat;Khaganat;;Kaganato;;;;;;;;;x
tribal_empire_of_altaic;Khaganate of;Khaganat de;Großkhanat von;;Kaganato de;;;;;;;;;x
tribal_empire_russian;Tsardom;Tsarat;Zarenreich;;Zarato;;;;;;;;;x
tribal_king_altaic;Khan;Khan;Khan;;Kan;;;;;;;;;x
tribal_king_arabic;Sultan;Sultan;Sultan;;Sultán;;;;;;;;;x
tribal_king_central_african;Mai;Mai;Mai;;Mai;;;;;;;;;x
tribal_king_dravidian_group;Maharaja;Maharaja;Maharadscha;;Maharaja;;;;;;;;;x
tribal_king_female;Queen;Reine;Königin;;Reina;;;;;;;;;x
tribal_king_female_altaic;Khanum;Khanoum;Khanum;;Khanum;;;;;;;;;x
tribal_king_female_arabic;Sultana;Sultane;Sultana;;Sultana;;;;;;;;;x
tribal_king_female_dravidian_group;Maharani;Maharani;Maharani;;Maharaní;;;;;;;;;x
tribal_king_female_hungarian;Grand Princess;Grande princesse;Großfürstin;;Gran princesa;;;;;;;;;x
tribal_king_female_indo_aryan_group;Maharani;Maharani;Maharani;;Maharaní;;;;;;;;;x
tribal_king_female_saxon;Grand Chieftess;Grande cheffesse;Großherrscherin;;Gran Mandataria;;;;;;;;;x
tribal_king_hungarian;Grand Prince;Grand prince;Großfürst;;Gran príncipe;;;;;;;;;x
tribal_king_indo_aryan_group;Maharaja;Maharaja;Maharadscha;;Maharaja;;;;;;;;;x
tribal_king_saxon;Grand Chief;Grand chef;Großhäuptling;;Gran Mandatario;;;;;;;;;x
tribal_king_west_african;Mansa;Mansa;Mansa;;Mansa;;;;;;;;;x
tribal_kingdom_altaic;Khanate;Khanat;Khanat;;Kanato;;;;;;;;;x
tribal_kingdom_arabic;Sultanate;Sultanat;Sultanat;;Sultanato;;;;;;;;;x
tribal_kingdom_of_altaic;Khanate of;Khanat de;Khanat von;;Kanato de;;;;;;;;;x
tribal_kingdom_of_arabic;Sultanate of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
tribal_kingdom_of_hungarian;Principality of;Principauté de;Fürstentum;;Principado de;;;;;;;;;x
tribal_kingdom_of_saxon;Grand Chiefdom of;Grande chefferie de;Großhäuptlingstum von;;Gran Cacicazgo de;;;;;;;;;x
tribal_kingdom_saxon;Grand Chiefdom;Grande chefferie;Großhäuptlingstum;;Gran cacicazgo;;;;;;;;;x
vice_royalty_baron;Baron Viceroy;Vice-roi baron;Vize-Baron;;Virrey Barón;;;;;;;;;x
vice_royalty_baron_female;Baron Vicereine;Vice-reine baronne;Vize-Baronin;;Virreina de la Baronía;;;;;;;;;x
vice_royalty_barony_of;Viceroyal Barony of;Baronnie vice-royale de;Vizebaronie von;;Virreinato de la Baronía de;;;;;;;;;x
vice_royalty_count;Count Viceroy;Vice-roi comte;Vize-Graf;;Virrey Conde;;;;;;;;;x
vice_royalty_count_female;Count Vicereine;Vice-reine comtesse;Vize-Gräfin;;Virreina del Condado;;;;;;;;;x
vice_royalty_county_of;Viceroyal County of;Comté vice-royal de;Vizegrafschaft von;;Virreinato del Condado de;;;;;;;;;x
vice_royalty_duchy_of;Minor Viceroyalty of;Vice-royauté mineure de;Vizeherzogtum von;;Pequeño Virreinato de;;;;;;;;;x
vice_royalty_duchy_of_byzantine;Theme of;Thème de;Thema von;;Tema de;;;;;;;;;x
vice_royalty_duchy_of_roman;Province of;Province de;Provinz von;;Provincia de;;;;;;;;;x
vice_royalty_duke;Minor Viceroy;Vice-roi mineur;Vize-Herzog;;Virrey Menor;;;;;;;;;x
vice_royalty_duke_byzantine;Strategos;Strategos;Strategos;;Strategos;;;;;;;;;x
vice_royalty_duke_female;Minor Vicereine;Vice-reine mineure;Vize-Herzogin;;Virreina secundaria;;;;;;;;;x
vice_royalty_duke_female_byzantine;Strategitissa;Strategitissa;Strategitissa;;Estratega;;;;;;;;;x
vice_royalty_duke_female_roman;Governess;Gouverneure;Gouverneurin;;Gobernadora;;;;;;;;;x
vice_royalty_duke_roman;Governor;Gouverneur;Gouverneur;;Gobernador;;;;;;;;;x
vice_royalty_emperor;Grand Viceroy;Grand vice-roi;Vize-Kaiser;;Gran Virrey;;;;;;;;;x
vice_royalty_emperor_byzantine;Grand Exarch;Grand exarque;Großexarch;;Gran Exarca;;;;;;;;;x
vice_royalty_emperor_female;Grand Vicereine;Grande vice-reine;Vize-Kaiserin;;Virreina principal;;;;;;;;;x
vice_royalty_emperor_female_roman;Princess;Princesse;Prinzessin;;Princesa;;;;;;;;;x
vice_royalty_emperor_roman;Princeps;Princeps;Princeps;;Prínceps;;;;;;;;;x
vice_royalty_empire_of;Grand Viceroyalty of;Grande vice-royauté de;Vizekaiserreich;;Gran Virreinato de;;;;;;;;;x
vice_royalty_empire_of_byzantine;Grand Exarchate of;Grand exarchat de;Großexarchat von;;Gran Exarcado de;;;;;;;;;x
vice_royalty_empire_of_roman;Principate of;Principat de;Prinzipat von;;Principado de;;;;;;;;;x
vice_royalty_king;Viceroy;Vice-roi;Vize-König;;Virrey;;;;;;;;;x
vice_royalty_king_byzantine;Exarch;Exarque;Exarch;;Exarca;;;;;;;;;x
vice_royalty_king_female;Vicereine;Vice-reine;Vize-Königin;;Virreina;;;;;;;;;x
vice_royalty_king_female_byzantine;Exarchessa;Exarque;Exarchessa;;Exarca;;;;;;;;;x
vice_royalty_king_female_roman;Proconsula;Proconsula;Prokonsulin;;Proconsulesa;;;;;;;;;x
vice_royalty_king_roman;Proconsul;Proconsul;Prokonsul;;Procónsul;;;;;;;;;x
vice_royalty_kingdom_of;Viceroyalty of;Vice-royauté de;Vizekönigreich von;;Virreinato de;;;;;;;;;x
vice_royalty_kingdom_of_byzantine;Exarchate of;Exarchat de;Exarchat von;;Exarcado de;;;;;;;;;x
vice_royalty_kingdom_of_roman;Proconsulate of;Proconsulat de;Prokonsulat von;;Proconsulado de;;;;;;;;;x
