#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTNAME107000;Learning Scenario;Scénario d'apprentissage;Übungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107103;You need to keep your Vassals happy, because their Opinion of you controls how much Tax and Levies they will give you. If they dislike you enough, they might even join rebellious Factions, which can lead to civil wars. Bishops (priestly vassals) who like the Pope more than you will actually send their Taxes to him instead! Opinions are represented by a number ranging from -100 to 100, and you can see exactly why they feel the way they do by hovering over the number.;Vous devez garder vos vassaux heureux, car leur opinion à votre sujet définit la quantité d'impôt et de troupes qu'ils vous donneront. S'ils vous détestent suffisamment, ils pourraient rejoindre des factions rebelles, ce qui pourrait mener à une guerre civile. Les évêques (vassaux sacerdotaux) qui aiment le Pape plus que vous lui enverront leurs impôts plutôt qu'à vous ! L'opinion est représentée par un nombre entre -100 et 100. Vous pouvez aussi prendre connaissance de leurs sentiments en plaçant votre curseur sur le nombre.;Es ist wichtig, die Vasallen bei Laune zu halten, denn die Meinung, die sie von Euch haben, beeinflusst, wie viele Steuern und Truppen sie Euch liefern. Falls ihre Ablehnung Euch gegenüber groß genug ist, können sie sich sogar rebellischen Fraktionen anschließen, was möglicherweise zum Bürgerkrieg führt. Bischöfe (geistliche Vasallen), die den Papst mehr mögen als Euch, werden Ihre Steuereinnahmen nicht an Euch, sondern an den Papst senden! Die Meinungen werden als Zahlenwert von -100 bis +100 dargestellt. Wenn Ihr mit der Maus über den Wert verweilt, wird angezeigt, wie sie zu ihrer Meinung kommen.;;Debes mantener contentos a tus vasallos, porque la Opinión que ellos tienen de ti determina la cantidad de impuestos y levas que te darán. Si no eres suficientemente de su agrado, pueden juntarse en facciones rebeldes, lo que puede derivar en guerras civiles. De hecho, los obispos (vasallos sacerdotes) que prefieren al Papa antes que a ti, ¡le mandarán sus impuestos a él en lugar de a ti! Las Opiniones se representan con un número entre -100 y 100, y podrás ver el por qué se sienten así situando el cursor encima del número. ;;;;;;;;;x
EVTDESC107104;You currently have one unhappy Vassal. You can find this Vassal by clicking on your portrait and open the 'Vassals' tab. Try to increase the Opinion of this Vassal to a positive number. You can increase the Opinion of your Vassals towards you in several ways, for example by giving them more land (but do try to hold as much land as your Demesne Limit allows!). You can also give them an Honorary Title, or send them a gift. All this can be done in the Diplomacy Menu.;L'un de vos vassaux n'est pas heureux. Repérez-le en cliquant sur votre portrait puis en ouvrant l'onglet 'Vassaux'. Essayez d'améliorer l'opinion de ce vassal jusqu'à obtenir un nombre positif. Pour ce faire, il existe plusieurs façons. Par exemple, vous pouvez lui donner plus de propriétés (tentez cependant de toujours garder le nombre de propriétés à hauteur de la limite). Sinon, offrez-lui un titre honorifique ou un présent. Toutes ces options sont disponibles depuis le menu diplomatique.;Im Moment habt Ihr einen unzufriedenen Vasallen. Ihr könnt ihn ausfindig machen, indem Ihr auf Euer Porträt klickt und das Register "Vasallen" öffnet. Ihr könnt nun versuchen, die Meinung dieses Vasallen ins Positive zu wenden. Dazu habt Ihr verschiedene Möglichkeiten: Ihr könnt ihm mehr Land geben (allerdings solltet Ihr immer versuchen, so viel Land zu besitzen, wie es Euer Domänenlimit erlaubt!). Ihr könntet ihm auch einen Ehrentitel verleihen oder ihm ein Geschenk machen. Diese Aktionen werden im Diplomatiemenü ausgeführt.;;"Actualmente tienes un vasallo infeliz. Puedes encontrar este vasallo haciendo clic en su retrato y abriendo la etiqueta ""vasallos"". Trata de mejorar la opinión de este vasallo a un número positivo. Puedes aumentar la opinión de tus vasallos de varios modos, por ejemplo, dándoles más tierras (¡pero intenta guardarte tanta tierra como tu límite de dominios permita!). También puedes darles un título honorario, o enviarles un regalo. Todo esto puede hacerse en el menú de diplomacia.";;;;;;;;;x
EVTDESC107202;Oh dear, it seems the ungrateful peasants of Salamanca have revolted against you! To deal with the Revolt, you need to raise your Levies. If you go to the Military View you will see the buttons that allow you to raise your Personal Levies and your Vassal Levies. By holding down Control when you click the button you will avoid raising levies in Counties with enemy troops.;Oh non, il semblerait que ce paysan ingrat de Salamanque se soit révolté contre vous ! Pour gérer cette révolte, vous devez faire appel à vos troupes. Si vous sélectionnez la Vue Armée, vous verrez les boutons qui vous permettent de lever vos troupes personnelles ou les troupes du vassal. En maintenant la touche CTRL enfoncée lorsque vous faites votre sélection, vous éviterez de lever des troupes dans les comtés dans lesquels se trouvent des troupes ennemies. ;Oh weh, die undankbaren Bauern von Salamanca haben sich wohl gegen Euch erhoben! Um die Revolte niederzuschlagen, müsst Ihr Eure Wehrpflichtigen zu den Waffen rufen. In der Militäransicht findet Ihr die Schaltflächen zur Aktivierung Eurer persönlichen Wehrpflichtigen und der Eurer Vasallen. Per <Strg>+Mausklick hebt Ihr nur dort Truppen aus, wo sich keine Feinde befinden.;;¡Oh, Dios mío! Parece que esos campesinos desagradecidos de Salamanca se han sublevado contra ti. Para hacer frente a la revuelta, tendrás que aumentar tus levas. Si vas a la Vista Militar verás los botones que te permiten aumentar tus Levas Personales y las Levas de tus Vasallos. Manteniendo pulsado Control al hacer clic sobre el botón, evitarás que suba el reclutamiento en Condados con tropas enemigas. ;;;;;;;;;x
EVTDESC107203;To move your Armies around, simply click on their Shield to select them and then right click on the Province you want them to go to. You can also select several Armies by holding down your left mouse button and dragging the mouse to create a selection box. It is wise to gather your troops together before attacking the enemy.;Pour déplacer vos armées, cliquez simplement sur leur bouclier pour les sélectionner et cliquez ensuite avec le bouton droit sur la province où vous désirez les envoyer. Vous pouvez aussi sélectionner plusieurs armées en même temps en maintenant le bouton gauche de la souris enfoncé tout en la glissant afin de créer une zone de sélection. Il est judicieux de réunir vos troupes avant de lancer une attaque. ;Um die Truppen zu bewegen, müsst Ihr diese auswählen (ihren Schild anklicken) und dann mit der rechten Maustaste auf die Provinz klicken, in die sie sich bewegen sollen. Ihr könnt mehrere Armeen auswählen, indem Ihr bei gedrückter linker Maustaste einen Rahmen um die Truppen zieht. Es empfiehlt sich, vor dem Angriff die Truppen zu sammeln.;;Para trasladar tus tropas, simplemente debes seleccionarlas haciendo clic sobre su escudo y luego hacer clic con el botón derecho encima de la provincia donde quieras que vayan. Puedes seleccionar varias tropas manteniendo pulsado el botón izquierdo del ratón y arrastrándolo para crear un grupo de selección. Sería inteligente juntar todas tus tropas antes de atacar al enemigo.;;;;;;;;;x
EVTDESC107204;When you have moved all your Armies to the same Province, select them all (by click-and-drag) and then click the Merge Troops button in the Army window to merge them into a single Army. You can also assign and change the Leaders of your Army by clicking on the name bar above each flank. Leaders can help you win battles, but there is always the risk of them getting injured or even killed.;Une fois toutes vos armées réunies dans la même province, sélectionnez-les toutes (cliquez et glissez) puis cliquez sur le bouton 'Fusionner' afin d'obtenir une seule armée. Vous pouvez aussi sélectionner ou changer les commandants de votre armée en cliquant sur la barre de nom au-dessus de chaque flanc. Les commandants peuvent vous aider à gagner des batailles, mais il y a toujours un risque qu'ils soient blessés, voire tués en combattant. ;Wenn Ihr die einzelnen Armeen in einer Provinz versammelt habt, könnt Ihr sie zu einer einzigen, großen Armee zusammenfassen, indem Ihr sie alle auswählt (durch Klicken und Ziehen) und im Armeefenster auf die Schaltfläche "Zusammenfassen" klickt. Außerdem könnt Ihr festlegen, wer die Armee kommandieren soll, indem Ihr auf das Namensfeld über der jeweiligen Flanke klickt. Anführer können die Schlacht entscheidend beeinflussen, allerdings besteht dabei immer das Risiko, dass sie verwundet oder gar getötet werden.;;Una vez desplazadas todas tus tropas hacia la misma provincia, selecciónalas (haciendo clic y arrastrando el ratón) para luego hacer clic en el botón Unir Tropas en la ventana del ejército para fusionarlas en un solo ejército. Puedes también asignar y cambiar los líderes de tu ejército haciendo clic en la barra del nombre que encontrarás encima de cada flanco. Los líderes te pueden ayudar a ganar batallas, pero siempre existe el riesgo de que salgan malheridos o incluso pierdan la vida en ellas.;;;;;;;;;x
EVTDESC107205;When attacking across a Strait or River, you will get a penalty for that fight. Click on a Province and hover over the River Icon (if any) to see on which border the Rivers and Straits are. Note that if the target Province is under siege, you will need to toggle from Siege View to Province View. Go ahead and crush the peasant rabble!;Si vous attaquez au-dessus d'un détroit ou d'une rivière, vous aurez une pénalité. Cliquez sur une province et placez votre curseur sur l'icône de rivière (s'il y en a) pour voir sur quelle frontière les rivières et les détroits se situent. Notez que si la province est assiégée vous devrez passer de la Vue du siège à la Vue de province. Allez, il est maintenant temps de régler cette insubordination paysanne !;Beim Angriff über eine Meerenge oder einen Fluss erhält der Angreifer gewisse Abzüge. Wenn Ihr auf die Provinz klickt und mit der Maus über das Flusssymbol fahrt, erfahrt Ihr, an welchen Grenzen sich die Flüsse oder Meerengen befinden. Damit dies auch bei Provinzen, die belagert werden, funktioniert, müsst Ihr von der Belagerungsansicht zuerst in die Provinzansicht wechseln. Aber nun wird es Zeit, die aufsässigen Bauern auseinanderzutreiben!;;Cuando ataques a través de un estrecho o un río, serás penalizado. Haz clic sobre una provincia y sitúa el cursor sobre el icono de río (si lo hubiere) para ver en qué límite están los ríos y estrechos. Ten en cuenta que si la provincia objetivo está asediada, vas a tener que ir alternando la Vista Asedio y la Vista Provincia. ¡Adelante y aplasta esa chusma campesina!;;;;;;;;;x
EVTDESC107250;You dealt with the Revolt nicely! Now that you are at peace, it would be wise to dismiss your Levies. Having raised Personal Levies will cost you money, and Vassals will get angry if you have their Levies raised for too long. You dismiss Levies in the Military tab, the same way they were raised.;Vous avez bien réglé cette révolte ! Maintenant que la paix est revenue, vous devriez renvoyer vos troupes. Lever vos troupes personnelles vous coûte de l'or et les vassaux se fâcheront si vous monopolisez leurs troupes trop longtemps. Sélectionnez la Vue Armée pour renvoyer vos troupes de la même manière que vous les avez levées. ;Ihr habt den Aufstand erfolgreich niedergeschlagen! Da nun wieder Frieden herrscht, wäre es eine gute Idee, die Wehrpflichtigen nach Hause zu schicken. Der Unterhalt Eurer persönlichen Truppen kostet Euch Gold und die Vasallen werden unzufrieden, wenn sie Euch ihre Truppen zu lange zur Verfügung stellen müssen. Aufgelöst werden die Wehrpflichtigen im Militärregister auf dieselbe Art, in der sie zu den Waffen gerufen wurden.;;¡Te has ocupado de la rebelión perfectamente! Ahora que estás en paz, lo inteligente sería reducir tus levas. Haber aumentado las Levas Personales te costará dinero, y los vasallos enfurecerán si mantienes sus levas por mucho tiempo. Para eliminar levas, dirígete a la pestaña Militar, al igual que hiciste para aumentarlas.;;;;;;;;;x
EVTDESC107251;Now would be a good time to consider expanding your Realm. The easiest targets for military expansion are small neighboring realms. However, since you need to know about fleet operations, let's pick Canarias, a single County realm just off the coast of West Africa...;Il serait maintenant temps de songer à élargir votre royaume. Les cibles les plus faciles pour l'expansion militaire sont les petits royaumes voisins. Cependant, puisque vous devez apprendre les opérations de flotte, choisissez plutôt les Îles Canaries, un royaume d'un seul Comté tout près de la côte africaine. ;Nun wäre ein günstiger Zeitpunkt, um Euer Reich zu vergrößern. Die leichtesten Ziele sind kleine, benachbarte Reiche. Aber weil Ihr auch etwas über den Umgang mit Flotten wissen solltet, wollen wir den Blick auf die Kanarischen Inseln richten, eine kleine Grafschaft vor der Küste Westafrikas.;;Ahora sería un buen momento para considerar expandir tu reino. Los objetivos más fáciles para la expansión militar son los pequeños reinos vecinos. De todas formas, como vas a tener que aprender operaciones de flota, ve a por Canarias, un reino de condado único frente a la costa Oeste de África..;;;;;;;;;x
EVTDESC107252;In order to go to War in Crusader Kings II, you'll need a Casus Belli - a 'just cause'. A valid Casus Belli could be, for example, pressing a Claim on a Province that is rightfully yours, or waging a Holy War against infidels.;Pour partir en guerre dans Crusader Kings II, vous devez avoir un casus belli : un motif valable. Un casus belli pourrait être, par exemple, Revendiquer une province qui vous revient légitimement ou encore Déclarer une Guerre sainte contre les infidèles. ;Um in Crusader Kings II einen Krieg erklären zu können, benötigt Ihr einen Kriegsgrund. Dabei kann es sich zum Beispiel um die Durchsetzung eines Gebietsanspruchs handeln oder um einen heiligen Krieg gegen die Ungläubigen.;;En Crusader Kings II necesitas un Casus Belli para poder iniciar una guerra, es decir, "una causa justa". Un Casus Belli válido podría ser, por ejemplo, Reclamar una provincia que, por derecho, debería ser tuya, o promover una Guerra Santa contra los infieles.;;;;;;;;;x
EVTDESC107253;Claims can be obtained in several ways: First, you will usually get Claims on any Titles inherited by your siblings when your parents die. Rulers who lose Titles (in a War, for example) will also get Claims on any lost lands. Lastly, of course, Claims can also be fabricated by a crafty ruler... Since Canarias is so distant, you can, unfortunately, not use the Holy War Casus Belli, so you must Fabricate a Claim.;Il existe deux motifs valables pour Revendiquer un territoire : Revendiquer un titre que vos parents décédés ont légué à un membre de votre fratrie ou, en tant que dirigeant, vous pouvez Revendiquer tout territoire perdu (par exemple, lors d'une guerre). Finalement, le dirigeant astucieux pourra aussi fabriquer une revendication... Les îles Canaries sont plutôt éloignées, la Guerre sainte n'est donc pas un casus belli, vous devez fabriquer une revendication. ;Einen Gebietsanspruch könnt Ihr auf verschiedenen Wegen erwerben. So erhaltet Ihr üblicherweise einen Anspruch auf Titel, die von Euren Eltern an Eure Geschwister vererbt wurden. Auch Herrscher, die beispielsweise im Krieg Titel verlieren, erhalten einen Anspruch auf jegliches verlorene Land. Als letzten Ausweg kann der findige Herrscher auch in die Trickkiste greifen und einen fingierten Anspruch fabrizieren. Da die Kanarischen Inseln so weit entfernt sind, könnt Ihr leider keinen heiligen Krieg um sie führen. Ihr müsst einen Anspruch fingieren.;;Las Reclamaciones se pueden obtener de distintas maneras: Primero, lo más usual es que obtengas Reclamaciones sobre títulos heredados por tus hermanos o hermanas cuando vuestros padres murieron. Los gobernantes que pierden títulos (en una guerra, por ejemplo) también obtienen Reclamaciones sobre cualquiera de las tierras perdidas. Por último, evidentemente, un gobernante hábil también puede inventarse Reclamaciones... Como Canarias está tan lejos, desafortunadamente no puedes utilizar el Casus Belli Guerra Santa, con lo que tendrás que inventarte una Reclamación.;;;;;;;;;x
EVTDESC107254;To Fabricate Claims, open your Council View and assign your Chancellor to Fabricate Claims and place him in the County of Canarias. You do this by clicking on the Fabricate Claims button and then on the Province on the map. (You can assign jobs like this to all your Council Members, but they can only do one job at a time.);Pour Fabriquer une revendication, ouvrez la Vue du Conseil et affectez votre chancelier à cette tâche. Placez-le ensuite dans le comté des îles Canaries. Vous effectuerez cette tâche en cliquant sur le bouton 'Fabriquer des revendications' puis sur l'emplacement de la province sur la carte. (Vous pouvez affecter une tâche à la fois à chacun des membres de votre conseil.);Um einen Anspruch zu fingieren, müsst Ihr zuerst die Ratsansicht öffnen und Euren Kanzler mit dem Auftrag "Anspruch fingieren" auf den Kanarischen Inseln platzieren. Klickt hierzu auf die Schaltfläche "Anspruch fingieren" und dann auf die entsprechende Provinz auf der Karte. (Auf diese Weise erteilt Ihr auch den anderen Ratsmitgliedern Aufträge, wobei jeder nur eine Aufgabe gleichzeitig haben kann.);;Para Inventar Reclamaciones, abre tu Vista Consejo, nombra a tu Ministro para Inventar Reclamaciones y mándalo al Condado de las Canarias. Puedes hacerlo clicando sobre el botón Inventar Reclamaciones y luego sobre la provincia en el mapa. (Puedes asignar tareas como ésta a todos los miembros de tu consejo, pero ellos no podrán llevar a cabo más de un trabajo a la vez).;;;;;;;;;x
EVTDESC107300;You now have a Claim and it's time to let slip the dogs of War! Click on Canarias province and right-click the Ruler Portrait in the County View. Select 'Declare War' in the Diplomacy Menu and the 'Claim Canarias' Casus Belli. Send the War Declaration.;Vous possédez maintenant une revendication, il est temps de déterrer la hache de guerre ! Cliquez sur la province des îles Canaries puis faites un clic droit sur le portrait du dirigeant dans la Vue du Comté. Sélectionnez ensuite 'Déclarer la guerre' dans le menu diplomatique puis le casus belli 'Revendiquer îles Canaries'. Envoyez la déclaration de guerre.;Ihr habt nun einen Anspruch und der Krieg kann beginnen! Klickt auf die Kanarischen Inseln und anschließend mit der rechten Maustaste auf das Herrscherporträt in der Grafschaftsansicht. Wählt im Diplomatiemenü die Option "Krieg erklären" und als Kriegsgrund "Anspruch auf die Kanarischen Inseln". Sendet die Kriegserklärung ab.;;¡Ahora tienes una reclamación y es el momento de soltar a los perros de la guerra! Haz clic en la provincia de Canarias y clic con el botón derecho en el retrato del gobernante en la vista del condado. Selecciona 'Declarar la guerra' en el menú de diplomacia y el Casus Belli 'Reclamar Canarias'. Envía la declaración de guerra.;;;;;;;;;x
EVTDESC107301;If you have allies they will always join automatically in all your wars. Some allies (like Tribal Vassals) will have to be called into your wars to join them (if they accept).;Si vous avez des alliés, ils rejoindront automatiquement vos guerres. Certains toutefois, comme les vassaux tribaux, devront être explicitement appelés à rejoindre le conflit (ils doivent accepter votre requête).;Bündnispartner treten automatisch in all Eure Kriege ein. Andere Bündnispartner (wie Stammesvasallen) müssen im Kriegsfall zu den Waffen gerufen werden (und müssen diesem Ruf zustimmen).;;Si tienes aliados siempre se unirán automáticamente a ti en todas las guerras. Algunos aliados (como vasallos tribales) tendrán que ser llamados a unirte a tus guerras (si lo aceptan).;;;;;;;;;x
EVTDESC107302;If you're fighting an overseas enemy you need to raise your Fleet. In order to do this you open the Military View as you did when raising your Armies, then navigate to the 'Fleet Levies' tab where you find similar buttons to raise your Fleet.\n\nYou should also raise your troops and move them to your coastal County, Asturias de Oviedo.;Si votre combat se déroule en outremer, vous devez lever votre flotte. Pour ce faire, ouvrez la Vue Armée telle que vous l'avez fait pour lever votre armée, mais cette fois naviguez dans l'onglet 'Troupes navales' où vous trouverez les mêmes options afin de lever votre flotte.\n\nLevez vos troupes et déplacez-les jusqu'à votre comté côtier Oviedo en Asturies.;Beim Kampf gegen einen Feind, dessen Gebiet jenseits eines Meeres liegt, müsst Ihr Eure Flotte bereit machen. Ganz so wie bei den Landtruppen öffnet Ihr dazu die Militäransicht und ruft das Register "Lehnsflotten" auf, wo Ihr ähnliche Schaltflächen findet, mit denen Ihr die Flotte bereit machen könnt.\n\nAußerdem müsst Ihr Eure Truppen zu den Waffen rufen und sie in einer Küstenprovinz (Asturias de Oviedo) sammeln.;;Si estás luchando contra un enemigo de ultramar, vas a necesitar aumentar tu flota. Para ello, abre la Vista Militar como hiciste para incrementar tus ejércitos, luego dirígete a la pestaña "Levas de Flota" y allí encontrarás unos botones parecidos para incrementar tu flota.\n\nTambién deberías acrecentar tus tropas y desplazarlas hacia tu condado costero, Asturias de Oviedo.;;;;;;;;;x
EVTDESC107303;It appears you don't have enough ships to transport the Army. Sometimes when you're at War, the Levies from your Demesne and your Vassals might not be enough. In these cases it is wise to hire Mercenaries. This can be done via the Mercenaries Tab in the Military View. Newly hired Mercenaries arrive in your capital County. They are very expensive, both to hire and maintain. Take a look at the mercenary composition before you hire them. Some are made entirely out of Armies while others consist only of Fleets. Hire some naval mercs! They will spawn in a Sea Area West of your Realm.;Il semble que vous n'ayez pas assez de navires pour transporter votre armée. Parfois, quand vous êtes en quête, les troupes de votre domaine et de vos vassaux peuvent s'avérer insuffisantes. Si cela se produit, il est sage d'embaucher des mercenaires. Faites cela depuis l'onglet Mercenaires, dans la Vue Armée. Les mercenaires embauchés apparaissent dans le comté de votre capitale. Ils coûtent cher à l'embauche et à l'entretien. Regardez la composition des mercenaires avant de les embaucher. Certains groupes ne sont que des armées, d'autres que des navires. Embauchez des mercenaires marins ! Ils apparaîtront dans la zone maritime à l'ouest de votre royaume.;Anscheinend habt Ihr für den Transport Eurer Armee nicht genug Schiffe. Im Krieg reichen die Truppentribute Eurer Domäne und Eurer Vasallen manchmal nicht aus. In diesem Fall empfiehlt es sich, auf Söldner zurückzugreifen. Dies erfolgt über den Reiter "Söldner" in der Militäransicht. Frisch angeheuerte Söldner erscheinen in der Grafschaft, in der sich Euer Regierungssitz befindet. Söldner sind sehr teuer, sowohl in der Anschaffung als auch im Unterhalt. Bevor Ihr Söldner anheuert, solltet Ihr einen Blick auf ihre Truppenzusammenstellung werfen. Manche Söldnergruppen bestehen ausschließlich aus Landtruppen, während andere nur aus Schiffen bestehen. Heuert nun eine Söldnerflotte an! Sie erscheint im Meer westlich von Eurem Reich.;;Parece que no tienes suficientes embarcaciones para transportar el Ejército. A veces, cuando estás en Guerra, las Levas de tu Terratenencia y tus Vasallos pueden no ser suficientes. En estos casos lo más inteligente es contratar a Mercenarios. Lo podrás hacer a través de la Pestaña Mercenarios en la Vista Militar. Los mercenarios recién contratados llegan a la capital de tu Condado. Son muy caros de contratar y también de mantener. Echa un vistazo al convenio de mercenarios antes de contratarlos. Algunos están formados enteramente por Ejércitos mientras que otros están compuestos únicamente por Flotas. ¡Contrata algunos mercenarios navales! Ellos expandirán tu Reino hacia una Zona Oriental del Mar.;;;;;;;;;x
EVTDESC107304;To load your troops onto ships, bring your Fleet into port by ordering it to move into one of your land Provinces. You can then move your Armies to the same Province, merge them by clicking the Merge Troops button like before and click the Embark Army button. You can also move your Armies onto a Fleet at sea by keeping the Fleet in a coastal sea Province and moving your troops onto your ships. Note that larger Fleets are required for transporting larger Armies.;Pour faire monter vos troupes à bord de vos navires, faites entrer votre flotte au port en lui ordonnant de faire route vers une de vos provinces terrestres. Vous pouvez ensuite déplacer votre armée vers cette province et les fusionner en cliquant sur Fusionner les troupes comme précédemment, puis en cliquant sur le bouton Embarquer. Vous pouvez également déplacer votre armée sur une flotte en mer si cette flotte se trouve sur une province maritime côtière. Notez qu'il faut une plus grande flotte pour transporter une plus grande armée.;Um Eure Truppen auf Schiffe zu verladen, müsst Ihr die Flotte in einen Hafen bringen, indem Ihr sie zu einer Eurer Landprovinzen schickt. In die gleiche Provinz könnt Ihr nun Eure Landtruppen verlegen und sie wie gehabt mit einem Klick auf "Zusammenfassen" zu einer Armee zusammenfassen. Klickt dann auf die Schaltfläche "Armee einschiffen". Außerdem könnt Ihr Truppen auf Schiffe verladen, indem Ihr den Landtruppen einen Marschbefehl zu einer Flotte erteilt, die sich in Küstengewässern aufhält. Ihr solltet berücksichtigen, dass für größere Armeen größere Flotten benötigt werden.;;Para cargar tus tropas en los barcos, lleva tu Flota al puerto y ordénale que se desplace hacia una de tus Provincias. Puedes mandar tus Ejércitos a la misma Provincia y unirlos haciendo clic sobre el botón Unificar Tropas como anteriormente y luego haciendo en el botón Embarcar Ejército. También puedes llevar tus Ejércitos en una Flota al mar manteniendo la Flota en una provincia costera y desplazando tus tropas hacia las embarcaciones. Ten presente que para transportar Ejércitos grandes se necesitan Flotas.;;;;;;;;;x
EVTDESC107305;When your Fleet has reached its destination, you can disembark your Armies by clicking on the 'Select Troops' button while you have your Fleet targeted. After that you can right click on the Province you wish to move them to. Note that when you disembark your Armies into battle, you will get a penalty for that fight.;Lorsque votre flotte est arrivée à bon port, débarquez vos armées en sélectionnant votre flotte puis en cliquant sur le bouton 'Sélectionner les troupes'. Sélectionnez ensuite leur province de destination avec un clic droit. Notez que si vous débarquez vos armées en pleine bataille, vous serez pénalisé pour celle-ci.;Wenn Eure Flotte ihren Bestimmungsort erreicht hat, könnt Ihr die Truppen ausladen, indem Ihr bei ausgewählter Flotte auf die Schaltfläche "Truppen wählen" klickt. Anschließend könnt Ihr mit der rechten Maustaste die Provinz anklicken, in die Ihr sie bewegen möchtet. Kommt es bei einer solchen Landung zum Kampf, solltet Ihr berücksichtigen, dass Eure Truppen Abzüge erhalten.;;Cuando tu flota haya alcanzado su destino, podrás desembarcar tus ejércitos haciendo clic sobre el botón "Seleccionar Tropas" mientras tienes tu flota seleccionada. Después, podrás hacer clic con el botón derecho sobre la provincia en la que quieras que se desplacen. Fíjate que cuando desembarcas tus ejércitos en una batalla, eres penalizado por ello.;;;;;;;;;x
EVTDESC107306;When your Armies stop in enemy lands, they will start to besiege any enemy Holdings. In order to fully occupy a Province, you will need to take every Holding in that Province. Winning a Siege takes time, and the attacking forces need to be larger than the defending Garrison. The more the attackers outnumber the defenders, the faster the siege will be. The Fort Level of the settlement will also affect the time it will take to siege. To view the Siege progress, select your Army or click on the Province under Siege.;Si vos armées se retrouvent en territoire ennemi, elles assiègeront n'importe quelle propriété. Pour occuper pleinement une province, vous devrez prendre possession de toutes ses propriétés. Gagner un siège prend du temps et les forces qui attaquent doivent être plus nombreuses que celles qui défendent. Pour voir la progression d'un siège, sélectionnez votre armée ou encore la province qui est assiégée.;Wenn Eure Armee im Feindgebiet Halt macht, beginnt sie mit der Belagerung. Um eine Provinz vollständig zu besetzen, müsst Ihr jedes Besitztum in der Provinz einnehmen. Eine siegreiche Belagerung erfordert Zeit und eine überlegene Anzahl an Truppen. Je größer die zahlenmäßige Überlegenheit gegenüber den Garnisonstruppen ist, desto kürzer ist auch die Belagerungszeit. Weiterhin hat die Festungsstufe einen Einfluss auf die Belagerungszeit. Um den Belagerungsfortschritt anzuzeigen, wählt die Armee aus oder klickt auf die belagerte Provinz.;;Cuando tus ejércitos se detengan en tierras enemigas, empezarán a asediar las Propiedades del enemigo. Con el fin de ocupar completamente la provincia, tendrás que tomar todas las Propiedades que allí se encuentren. Ganar un Asedio lleva tiempo, y las fuerzas atacantes deben ser mayores que la Guarnición de defensa. Cuanto los atacantes más superen en número a los que se defienden, más rápido se realizará el asedio. El Nivel de Fortaleza de un asentamiento también afectará a la rapidez en que se asedia. Para ver el progreso del Asedio, selecciona tu Ejército o haz clic en la Provincia Asediada.;;;;;;;;;x
EVTDESC107307;If you want to win a Siege quickly, you can choose to Assault the besieged Holding. There is no guarantee of success, however, and even a successful Assault may come at a high cost to the attacking Army. Castles tend to have stronger Fortification levels than Cities and Church Holdings. Note that if your Army runs out of morale and has no neighbouring Province to retreat to, it will be destroyed.;Si vous désirez gagner un siège plus rapidement, vous pouvez décider de lancer un assaut contre la propriété assiégée. Il n'y a cependant pas de garantie de succès et même un assaut réussi peut impliquer de lourdes pertes pour votre armée. Les Châteaux sont généralement plus fortifiés que les Cités et les Églises. Notez aussi que si le moral de votre armée tombe à plat et qu'elle n'a aucune province voisine où battre en retraite, elle sera détruite.;Wenn Ihr eine Belagerung schnell gewinnen möchtet, könnt Ihr den Befehl zum Stürmen des belagerten Besitztums geben. Dabei gibt es keine Erfolgsgarantie und selbst ein erfolgreiches Stürmen kann hohe Verluste für den Angreifer bedeuten. Burgen haben im Allgemeinen eine höhere Befestigungsstufe als Städte oder Kirchenbesitztümer. Beachtet, dass eine Armee, die keine Moral mehr hat und keine benachbarten Provinzen, in die sie sich zurückziehen könnte, aufgerieben wird.;;Si quieres ganar un asedio con rapidez, puedes elegir asaltar la propiedad asediada. No hay garantías de éxito, e incluso un asalto con éxito puede suponer un alto coste al ejército enemigo. Los Castillos suelen tener unos mayores niveles de fortificación que las Propiedades de Iglesias o Ciudades. Ten en cuenta que si tu ejército agota su moral y no tiene ninguna provincia vecina en la que replegarse, éste será destruido.;;;;;;;;;x
EVTDESC107310;You are now ready to make Peace. To do this, click on the War icon in the bottom right of the screen. You can also right-click the portrait of the character you are fighting and open their Diplomacy Menu.;Vous êtes maintenant prêt à rétablir la paix. Pour ce faire, cliquez sur l'icône de guerre dans le coin inférieur droit de l'écran. Vous pouvez aussi faire un clic droit sur le portrait du personnage contre lequel vous êtes en guerre et ouvrir le menu diplomatique.;Ihr könnt nun Frieden schließen. Klickt dazu auf das Kriegssymbol rechts unten auf dem Bildschirm. Alternativ dazu könnt Ihr das Porträt Eures Widersachers mit der rechten Maustaste anklicken, um so das Diplomatiemenü dieser Person zu öffnen.;;Ahora estás listo para hacer la paz. Para hacer esto, haz clic en icono de guerra en la parte inferior derecha de la pantalla. También puedes hacer clic con el botón derecho del ratón en el retrato del personaje con el que estás luchando y abrir tu Menú de Diplomacia.;;;;;;;;;x
