china_physician_cd;§YSent a Physician§!;§YA envoyé un physicien§!;§YArzt entsenden§!;;§Yenviaste un médico§!;;;;;;;;;x
china_tributary_cd_desc;You have recently broken free from being a Tributary of China. You will be able to ask to become one again on: §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§!;Vous vous êtes récemment affranchi de votre statut de tributaire de la Chine. Vous pourrez de nouveau demander à le devenir le §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§!;Ihr habt kürzlich als ehemaliger Tributstaat von China Eure Freiheit erlangt. Sie werden am §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§! erneut in der Lage sein, uns zu einem zu machen.;;Has conseguido liberarte de ser un tributario de China. Podrás solicitar volver a serlo el: §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§!;;;;;;;;;x
china_tribute_available_tt;Paying tribute to §Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§! is currently available.;Payer un tribut à l'§Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§! est actuellement possible.;§Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§! Tribut zu zahlen ist momentan möglich.;;Está disponible pagar tributo a §Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]§!.;;;;;;;;;x
china_tribute_send_artifact_cooldown_tt;Has NOT sent an artifact in 10 years;N'a pas envoyé d'artefact depuis 10 ans;Hat in den letzten 10 Jahren KEIN Artefakt geschickt;;NO ha enviado un artefacto en 10 años;;;;;;;;;x
china_tribute_send_commander_cooldown_tt;Has NOT sent a commander in 20 years;N'a pas envoyé de commandant en 20 ans;Hat in den letzten 20 Jahren KEINEN Kommandanten entsendet;;NO ha enviado un comandante en 20 años;;;;;;;;;x
china_tribute_send_concubine_cooldown_tt;Has NOT sent a concubine in 20 years;N'a pas envoyé de concubine ces 20 dernières années;Hat in den letzten 20 Jahren KEINE Konkubine entsendet;;NO ha enviado una concubina en 20 años;;;;;;;;;x
china_tribute_send_concubine_preference_tt;Is desired by the §Y[offmap_china.Ruler.GetEmperorEmpress]§!;Est désiré par l'§Y[offmap_china.Ruler.GetEmperorEmpress]§!;Wird von [offmap_china.Ruler.Getdemder] §Y[offmap_china.Ruler.GetEmperorEmpress]§! gewünscht;;Lo desea el/la §Y[offmap_china.Ruler.GetEmperorEmpress]§!;;;;;;;;;x
china_tribute_send_eunuch_congenital_tt;Has a §Ypositive§! congenital trait;A un trait congénital positif;Hat eine §Ypositive§! angeborene Eigenschaft;;Tiene un rasgo congénito §Ypositivo§!;;;;;;;;;x
china_tribute_send_eunuch_cooldown_tt;Has NOT sent a eunuch in 20 years;N'a pas envoyé d'eunuque ces 20 dernières années;Hat in den letzten 20 Jahren KEINEN Eunuchen entsendet;;NO ha enviado un eunuco en 20 años;;;;;;;;;x
china_tribute_send_eunuch_gift_tt;Is a eunuch that was gifted to you;Est un eunuque qui vous a été offert;Ist ein Eunuch, der Euch geschenkt wurde;;es un eunuco que te regalaron;;;;;;;;;x
china_tribute_send_eunuch_non_inherit_congenital_tt;Has a §Ypositive§! non-inheritable congenital trait;A un trait congénital positif non héritable;Hat eine §Ypositive§!, nicht-erbbare, angeborene Eigenschaft;;Tiene un rasgo congénito no heredable §Ypositivo§!;;;;;;;;;x
china_tribute_send_eunuch_stats_tt;Has an attribute greater than or equal to §Y20§!;A une compétence plus grande ou égale à §Y20§!;Hat eine Meinung von §Y20§! oder höher;;Tiene un atributo mayor o igual de §Y20§!;;;;;;;;;x
china_tribute_send_physician_tt;Has NOT sent a physician already;N'a pas déjà envoyé de physicien;Hat NICHT bereits einen Arzt geschickt;;Aún NO ha enviado un médico;;;;;;;;;x
chinese_administrator_allow_tt;Does NOT have a Scholar-Bureaucrat;N'a pas d'érudit-bureaucrate;Hat KEINEN Beamtengelehrten;;NO tiene un burócrata erudito;;;;;;;;;x
chinese_administrator_effect_tt;A scholar-bureaucrat will arrive at your court.\n;Un érudit-bureaucrate arrivera à votre cour.\n;Ein Beamtengelehrter wird an Eurem Hof erscheinen.\n;;Un burócrata erudito llegará a tu corte.\n;;;;;;;;;x
chinese_artifact_effect_tt;You will receive a §YChinese Artifact§!!;Vous recevrez un §Yartefact chinois§!;Ihr erhaltet ein §Ychinesisches Artefakt§!;;Recibirás un §Yartefacto chino§!;;;;;;;;;x
chinese_artifact_has_all_tt;Does NOT already have all Chinese artifacts ranging from quality §Y1§! to §Y3§!;N'a pas déjà tous les artefacts chinois de qualité §Y1§! à §Y3§!.;Hat NICHT bereits alle chinesischen Artefakte der Qualität §Y1§! bis §Y3§!;;NO tiene todavía todos los artefactos chinos de calidad entre §Y1§! y §Y3§!;;;;;;;;;x
chinese_emperor_dislikes_THIS_tt;(The Emperor §RDislikes [offmap_china.GetDislike]§!);(L'Empereur §Rdéteste [offmap_china.GetDislike]§!);(Der Kaiser §Rmag keine [offmap_china.GetDislike]§!);;(Al emperador le §Rdisgustan [offmap_china.GetDislike]§!);;;;;;;;;x
chinese_emperor_has_ambiguous_feelings_of_THIS_tt;(The Emperor §GLikes [offmap_china.GetLike]§! but §RDislikes [offmap_china.GetDislike]§!);(L'Empereur aime §G[offmap_china.GetLike]§! mais déteste §R[offmap_china.GetDislike]§!);(Der Kaiser §Gmag [offmap_china.GetLike]§!, aber §Rkeine [offmap_china.GetDislike]§!);;(Al emperador le §Ggustan [offmap_china.GetLike]§! pero le §Rdisgustan [offmap_china.GetDislike]§!);;;;;;;;;x
chinese_emperor_likes_THIS_tt;(The Emperor §GLikes [offmap_china.GetLike]§!);(L'Empereur §Gaime [offmap_china.GetLike]§!);(Der Kaiser §Gmag [offmap_china.GetLike]§!);;(Al emperador le §Ggustan [offmap_china.GetLike]§!);;;;;;;;;x
chinese_grace_become_tributary_allow_chinese_influence_tt;Has a realm county in the Chinese Region of Influence\n;A un comté dans la région d'influence chinoise\n;Hat eine Grafschaft, die in der chinesischen Einflussspähre ist\n;;Tiene un condado de su reino en la región de influencia china\n;;;;;;;;;x
chinese_grace_become_tributary_allow_eastern_border_tt;Has a realm county bordering the Eastern edge of the map\n;A dans son pays un comté au bord oriental de la carte\n;Hat eine Reichsgrafschaft, die an den östlichen Rand der Karte angrenzt\n;;Tiene un reino fronterizo con el extremo oriental del mapa\n;;;;;;;;;x
chinese_grace_become_tributary_allow_governor_neighbor_tt;Has a realm county bordering the [Root.PrimaryTitle.GetFullName]\n;A dans son pays un comté limitrophe [Root.PrimaryTitle.Get_au_RealmFull]\n;Hat eine Reichsgrafschaft, die an [Root.PrimaryTitle.GetFullName] grenzt\n;;Tiene un reino fronterizo con el [Root.PrimaryTitle.GetFullName]\n;;;;;;;;;x
chinese_grace_become_tributary_allow_india_tt;Has a coastal realm county in India\n;A dans son pays un comté côtier en Inde\n;Hat eine Küstengrafschaft in Indien\n;;Su reino tiene un condado costero en la India\n;;;;;;;;;x
chinese_grace_become_tributary_allow_suzerain_tt;Does NOT already have a suzerain\n;N'a pas déjà un suzerain\n;Hat NICHT bereits einen Suzerän\n;;NO tiene ya un soberano\n;;;;;;;;;x
chinese_grace_become_tributary_allow_tributary_neighbor_tt;Has a realm county bordering a nation which is a tributary of the [Root.Offmap.GetFullName]\n;A dans son pays un comté limitrophe d'un pays tributaire de l'[Root.Offmap.GetFullName] \n;Hat eine Reichsgrafschaft, die an eine Nation, die ein Tributstaat vom [Root.Offmap.GetFullName] ist, angrenzt\n;;Tiene un reino fronterizo con una nación tributaria del [Root.Offmap.GetFullName]\n;;;;;;;;;x
chinese_grace_doctor_allow_tt;Does NOT have a Court Physician;N'a pas de physicien de la Cour;Hat keinen Hofarzt;;NO tiene médico de la corte;;;;;;;;;x
chinese_grace_peace_deal_effect_tt;\nDuring the peace deal, the §Y[Root.Offmap.GetFullName]§! and its §Y[Root.Offmap.Governor.GetTitle]§! will not declare war on you. It will last for §Y50§! years or until the dynasty of the [Root.Offmap.Ruler.GetTitle], [Root.Offmap.Ruler.GetOnlyDynastyName], ends.;\nPendant l'accord de paix, l'§Y[Root.Offmap.GetFullName]§! et son §Y[Root.Offmap.Governor.GetTitle]§! ne vous déclareront pas la guerre. Il durera §Y50§! ans ou jusqu'à la fin de la dynastie de l'[Root.Offmap.Ruler.GetTitle], les [Root.Offmap.Ruler.GetOnlyDynastyName].;\nWährend des Friedensvertrages werden Euch §Y[Root.Offmap.GetFullName]§! und seine §Y[Root.Offmap.Governor.GetTitle]§! keinen Krieg erklären. Er wird für §Y50§! Jahre andauern oder bis die Dynastie von [Root.Offmap.Ruler.GetTitle] [Root.Offmap.Ruler.GetOnlyDynastyName] endet.;;\nMientras dure el acuerdo de paz, el §Y[Root.Offmap.GetFullName]§! y su §Y[Root.Offmap.Governor.GetTitle]§! no te declararán la guerra. Durará §Y50§! años o hasta que cambie la dinastía [Root.Offmap.Ruler.GetOnlyDynastyName] del [Root.Offmap.Ruler.GetTitle].;;;;;;;;;x
chinese_grace_send_gift_allow_tt;Has NOT gifted money to the §Y[Root.Offmap.Ruler.GetShortChineseEmperorName]§! within the last 15 years;N'a pas donné d'argent à l'§Y[Root.Offmap.Ruler.GetShortChineseEmperorName]§! au cours des 15 dernières années;Hat §Y[Root.Offmap.Ruler.GetShortChineseEmperorName]§! in den letzten 15 Jahren KEIN Geld geschenkt;;NO ha regalado dinero al §Y[Root.Offmap.Ruler.GetShortChineseEmperorName]§! en los últimos 15 años.;;;;;;;;;x
chinese_grace_supply_horses_not_already_supplying_tt;Is NOT already supplying horses;Ne fournit pas déjà des chevaux;Liefert NICHT bereits Pferde;;NO está suministrando caballos;;;;;;;;;x
chinese_grace_supply_horses_stopped_supplying_tt;Has NOT previously chosen to stop supplying horses;N'a pas précédemment choisi d'arrêter d'envoyer des chevaux;Hat die Lieferung von Pferden NICHT eingestellt;;NO ha elegido dejar de suministrar caballos;;;;;;;;;x
chinese_imperial_marriage_peace_deal_effect_tt;This marriage will secure a peace deal during which the §Y[offmap_china.GetFullName]§! and its §Y[offmap_china.Governor.GetTitle]§! will not declare war on you. It will last for §Y50§! years or until the dynasty of the [offmap_china.Ruler.GetTitle], [offmap_china.Ruler.GetOnlyDynastyName], ends.;Ce mariage assurera un accord de paix pendant lequel l'§Y[offmap_china.GetFullName]§! et son §Y[offmap_china.Governor.GetTitle]§! ne vous déclareront pas la guerre. Il durera §Y50 ans§! ou jusqu'à ce que la dynastie de l'[offmap_china.Ruler.GetTitle], [offmap_china.Ruler.GetOnlyDynastyName], s'effondre.;Diese Ehe wird ein Friedensabkommen sichern, in dem Euch §Y[offmap_china.GetFullName]§! und seine §Y[offmap_china.Governor.GetTitle]§! keine Kriege erklären werden. Dies dauert §Y50§! Jahre an oder bis die Dynastie [offmap_china.Ruler.GetOnlyDynastyName] von [offmap_china.Ruler.GetTitle] endet.;;Este matrimonio garantizará un acuerdo de paz durante el cual el §Y[offmap_china.GetFullName]§! y su §Y[offmap_china.Governor.GetTitle]§! no te declararán la guerra. Durará §Y50§! años o hasta que termine la dinastía [offmap_china.Ruler.GetOnlyDynastyName] del [offmap_china.Ruler.GetTitle].;;;;;;;;;x
chinese_imperial_marriage_peace_deal_tt;You will enter into a peace deal with the §Y[offmap_china.GetFullName]§!.;Vous conclurez un accord de paix avec l'§Y[offmap_china.GetFullName]§!.;Ihr schließt mit §Y[offmap_china.GetFullName]§! einen Friedensvertrag.;;Realizas un acuerdo de paz con §Y[offmap_china.GetFullName]§!.;;;;;;;;;x
chinese_imperial_marriage_prince_effect_tt;An imperial prince of the §Y[Root.Offmap.GetFullName]§! arrives to marry §Y[FromFrom.GetTitledFirstName]§!.;Un prince impérial de l'§Y[Root.Offmap.GetFullName]§! arrive pour épouser [FromFrom.Get_le_TitledFirstNameJ].;Ein kaiserlicher Prinz aus §Y[Root.Offmap.GetFullName]§! erscheint, um §Y[FromFrom.GetTitledFirstName]§! zu heiraten.;;Un príncipe imperial del §Y[Root.Offmap.GetFullName]§! llega para casarse con §Y[FromFrom.GetTitledFirstName]§!.;;;;;;;;;x
chinese_imperial_marriage_princess_effect_tt;An imperial princess of the §Y[Root.Offmap.GetFullName]§! arrives to marry §Y[FromFrom.GetTitledFirstName]§!.;Une princesse impériale de l'§Y[Root.Offmap.GetFullName]§! arrive pour épouser [FromFrom.Get_le_TitledFirstNameJ].;Eine kaiserliche Prinzessin aus §Y[Root.Offmap.GetFullName]§! erscheint, um §Y[FromFrom.GetTitledFirstName]§! zu heiraten.;;Una princesa imperial del §Y[Root.Offmap.GetFullName]§! llega para casarse con §Y[FromFrom.GetTitledFirstName]§!.;;;;;;;;;x
chinese_imperial_marriage_third_party;§YSpouse Requirements§!:;§YPrérequis pour un conjoint§!:;§YAnforderungen für Ehepartner§!;;§YRequisitos de cónyuge§!:;;;;;;;;;x
chinese_master_engineer_allow_tt;Does NOT have a Master Engineer;N'a pas de maître ingénieur;Hat KEINEN Meisteringenieur;;NO tiene un maestro ingeniero;;;;;;;;;x
chinese_master_engineer_effect_tt;A master engineer will join your court. While employed, they will build constructions and machines throughout your demesne, adding various bonuses to your economy, military, and technology.;Un maître ingénieur rejoindra votre cour. En poste, il fera construire des machines dans votre domaine, ajoutant ainsi divers bonus à votre économie, à votre armée et à votre technologie.;Ein Meisteringenieur wird Eurem Hof beitreten. Während der Beschäftigung wird er Konstruktionen und Maschinen im gesamten Reich bauen und gibt verschiedene Boni für die Wirtschaft, das Militär und die Technologie.;;Un maestro ingeniero se unirá tu corte. Al emplearlo, levantará construcciones y máquinas por todos tus dominios, añadiendo bonificaciones diversas a tu economía, fuerzas militares y tecnología.;;;;;;;;;x
chinese_request_invasion_defeated_china_tt;Has NOT defeated China in a war;N'a pas défait la Chine dans une guerre;Hat China NICHT in einem Krieg besiegt;;NO derrotó a China en guerra;;;;;;;;;x
chinese_request_invasion_rel_head_tt;Does NOT hold a religious head title that is higher tier than §YDuke§!;Ne détient pas un titre de chef religieux qui est plus haut que §Yduc§!;Hält KEINEN religiösen Titel, der höher als der eines §YHerzogs§! ist;;NO tiene ningún título religioso principal de mayor rango que §Yduque§!;;;;;;;;;x
chinese_siege_engineers_effect_tt;Three Siege Engineers join your court. These characters are exceptional in the art of undermining fortifications using explosives and constructing siege towers to scale walls.\n;Trois ingénieurs de siège rejoignent votre cour. Ces personnages sont exceptionnels dans le domaine de la destruction des fortifications à l'aide d'explosifs et dans la construction de tours de siège à hauteur des murs.\n;Drei Belagerungsingenieure kommen an Euren Hof. Sie sind Spezialisten in der Kunst, Befestigungsanlagen unter Verwendung von Sprengstoffen zu untergraben und Belagerungstürme zu bauen, die so groß sind wie die jeweiligen Mauern.\n;;Tres ingenieros de asedios se unen a tu corte. Estos personajes tienen un talento singular en el arte de tomar fortificaciones usando explosivos y construyendo torres de asedio para escalar murallas.\n;;;;;;;;;x
chinese_silk_road_favored_status_modifier_tt;All trade post provinces in the realm of §Y[From.PrimaryTitle.GetName]§! gains §G100%§! increased trade income for 25 years.;Toutes les provinces avec un comptoir [From.PrimaryTitle.Get_only_en_Realm]§Y[From.PrimaryTitle.GetName]§! obtiennent §G100%§! d'augmentation des revenus commerciaux pour 25 ans.;Alle Handelsposten im Reich von §Y[From.PrimaryTitle.GetName]§! erhalten für 25 Jahre §G100%§! erhöhtes Handelseinkommen.;;Todas las provincias con puestos comerciales del reino de §Y[From.PrimaryTitle.GetName]§! reciben un aumento de ingresos comerciales del §G100%§! durante 25 años.;;;;;;;;;x
chinese_strategist_effect_tt;A strategist joins your court. From time to time, they will attempt to teach other soldiers about Chinese strategies.\n;Un stratège rejoint votre cour. De temps en temps, il tentera d'enseigner à d'autres soldats des stratégies chinoises.;Ein Stratege kommt an unseren Hof. Von Zeit zu Zeit wird er versuchen, andere Soldaten in chinesischen Strategien zu unterrichten.\n;;Un estratega se une a tu corte. De vez en cuando intentará a enseñar a otros soldado las estrategias chinas.\n;;;;;;;;;x
chinese_strategist_effect_2_tt;A strategist joins your court.;Un stratège rejoint votre cour.;Ein Stratege kommt an unseren Hof.;;Un estratega se une a tu corte.;;;;;;;;;x
chinese_tribute_become_tributary_cooldown_tt;Has NOT broken free from being a tributary in 30 years;N'a pas été libéré de sa condition de tributaire en 30 ans;Hat in den letzten 30 Jahren als Tributsaat NICHT die Unabhängigkeit gewonnen;;Lleva 30 años SIN liberarse de ser tributario;;;;;;;;;x
choose_a_topic_tt;Choose a topic worthy of discussing.;Choisir un sujet dont il convient de discuter.;Wählt ein Thema, das Eure Aufmerksamkeit erhalten soll.;;Elige un tema digno de discusión.;;;;;;;;;x
confess_faith_already_has_secret_rel_tt;[Root.GetTitledName] continues to secretly practice the [Root.SecretReligion.GetName] religion.;[Root.Get_Le_TitledName] continue à pratiquer en secret la religion [Root.SecretReligion.GetName].;[Root.GetTitledName] übt die [Root.SecretReligion.GetName]-Religion weiterhin heimlich aus.;;[Root.GetTitledName] sigue practicando en secreto el [Root.SecretReligion.GetName].;;;;;;;;;x
confess_faith_courtiers_decision_tooltip;Any non-zealous courtiers of your religion will have a chance of joining you in falsely confessing their faith.;Tous les courtisans non-zélés de votre religion auront une probabilité de faire de même en proclamant faussement leur foi.;Alle nicht-eifrigen Höflinge Eurer Religion haben eine Chance, sich Euch anzuschließen, wenn Ihr Euren Glauben als falsch bekennt.;;Todo cortesano no fanático de tu religión tiene la oportunidad de unirse a ti confesando falsamente su religión.;;;;;;;;;x
courtier_from_china_trigger_tt;Is a courtier from China;Est un courtisan de Chine;Ist ein Höfling aus China;;viene de la corte de China;;;;;;;;;x
create_ashokas_chosen_tooltip;The Holy Order §YChosen of Ashoka§! is established.;L'ordre sacré des §YÉlus d'Ashoka§! est établi.;Der Heilige Orden §YAuserwählte von Ashoka§! wurde gegründet.;;Se ha fundado la Orden Sagrada §YElegidos de Ashoka §!;;;;;;;;;x
create_bulls_rishabha_tooltip;The Holy Order §YBulls of Rishabha§! is established.;L'ordre sacré des §YTaureaux de Rishabhanatha§! est établi.;Der Heilige Orden §YBullen von Rishabha§! wurde gegründet.;;Se ha fundado la Orden Sagrada §YToros de Rishabha§!;;;;;;;;;x
create_followers_arjuna_tooltip;The Holy Order §YFollowers of Arjuna§! is established.;L'ordre sacré des §YAdeptes d'Arjuna§! est établi.;Der Heilige Orden §YAnhänger der Arjuna§! wurde gegründet.;;Se ha fundado la Orden Sagrada §YSeguidores de Arjuna§!;;;;;;;;;x
custom_opinion_hit_tooltip;The opinion of all §YLanded Characters§! of your §YReligious Group§! in your §YRealm§! and the realm of §Y[From.GetTitledFirstName]§! changes by §R-15§! for §Y10§! years. §Y(Declared Unjust War)§!;L'opinion de tous les personnages de votre §Ygroupe religieux possédant des terres§! dans votre §Ypays§! ou celui [From.Get_du_TitledFirstNameJ] change de §R-15§! pendant §Y10§! ans. §Y(Déclaration de guerre injuste)§!;Die Meinung aller §YCharaktere mit Landbesitz§! Eurer §YReligionsgruppe§! in Eurem §YReich§! und dem Reich von §Y[From.GetTitledFirstName]§! ändert sich für §Y10§! Jahre um §R-15§! §Y(Ungerechtfertigten Krieg erklärt)§!.;;La opinión de todos los §Ypersonajes con títulos§! de tu §Ygrupo religioso§! de tu §Yreino§! y el reino de §Y[From.GetTitledFirstName]§! cambia en §R-15§! durante §Y10§! años. §Y(Declaró guerra injusta)§!;;;;;;;;;x
custom_opinion_hit_tooltip_enemy;The opinion of all §YLanded Characters§! of the §Y[From.Religion.GetName]§! religion in your §YRealm§! and the realm of §Y[From.GetTitledFirstName]§! changes by §R-15§! for §Y10§! years. §Y(Declared Unjust War)§!;L'opinion de tous les §Ypersonnages [From.GetReligionMascPl] possédant des terres§! dans votre §Ypays§! ou celui [From.Get_du_TitledFirstNameJ] change de §R-15§! pendant §Y10§! ans. §Y(Déclaration de guerre injuste)§!;Die Meinung aller §YCharaktere mit Landbesitz§! der §Y[From.Religion.GetName]§!-Religion in Eurem §YReich§! und dem Reich von §Y[From.GetTitledFirstName]§! ändert sich für §Y10§! Jahre um §R-15§! §Y(Ungerechtfertigten Krieg erklärt)§!.;;La opinión de todos los §Ypersonajes con títulos§! de tu §Ygrupo religioso§! de tu §Yreino§! y el reino de §Y[From.GetTitledFirstName]§! cambia en §R-15§! durante §Y10§! años. §Y(Declaró guerra injusta)§!;;;;;;;;;x
custom_tooltip_choose_patron_diety;Choose a Patron Diety;Choisir une divinité protectrice;Wähle einen Schutzgott;;Elegir una deidad patrona;;;;;;;;;x
dangerous_negotiations_tt;§Y[Root.GetFullName]§! will present an offer - if you choose to decline this offer there is nothing stopping [Root.GetHerHim] from continuing to raid your lands.;§Y[Root.GetFullName]§! fera une offre. Si vous la refusez, rien ne pourra l'empêcher de piller vos terres.;§Y[Root.GetFullName]§! wird ein Angebot darlegen. Wenn Ihr das Angebot ablehnt, hält [Root.GetHerHim] nichts auf, Eure Ländereien zu überfallen.;;§Y[Root.GetFullName]§! te hace una oferta. Si la rechazas, nada le impedirá seguir asaltando tus tierras.;;;;;;;;;x
defeated_decadence_revolt;Defeated Decadence Invasion;A fait échouer une invasion contre la décadence;Besiegte Dekadenz-Revolte;;Derrotada invasión decadente;;;;;;;;;x
defeated_decadence_revolt_desc;This character has defeated a decadence invasion - for as long as they rule the largest realm among all of their Dynasty, they will not be considered decadent.;Ce personnage a fait échouer une invasion contre la décadence - tant qu'il dirige le plus grand pays de sa dynastie, il ne sera pas considéré comme décadent.;Dieser Charakter besiegte eine Dekadenz-Revolte. Solange sie das größte Reich unter allen ihrer Dynastie regieren, werden sie nicht als dekadent betrachtet.;;Este personaje ha derrotado una invasión de decadencia. Mientras gobierne el mayor reino de todos los de su dinastía, no se le considerará decadente.;;;;;;;;;x
destabilization_china_success_tt;All held Kingdoms and Empires are destroyed.;Tous les royaumes et empires détenus sont détruits.;Alle gehaltenen Königreiche und Reiche werden zerstört.;;Todos los reinos e imperios poseídos son destruidos.;;;;;;;;;x
dislikes_tt;(§RDislikes [This.GetDislike]§!);(§RDéteste [This.GetDislike]§!);(§RMag keine [This.GetDislike]§!);;(le §Rdisgustan [This.GetDislike]§!);;;;;;;;;x
dismantle_pretender_china_success_tt;[This.GetTitledName] will have [This.GetHerHis] Empire dismantled by [offmap_china.Ruler.GetMediumChineseEmperorName], the true Son of Heaven.;[This.Get_Le_TitledName] aura son Empire démantelé par [offmap_china.Ruler.GetMediumChineseEmperorName], le vrai Fils du Ciel.;Das Reich von [This.GetTitledName] wird durch [offmap_china.Ruler.GetMediumChineseEmperorName] aufgelöst, dem einzig wahren Sohn des Himmels.;;[This.GetTitledName] verá su imperio deshecho por [offmap_china.Ruler.GetMediumChineseEmperorName], el auténtico Hijo del Cielo.;;;;;;;;x;
earmarked_regiments_tt;Has NOT already raised the Honor Guard;N'a pas déjà levé la Garde d'Honneur;Hat NICHT bereits die Ehrenwache ausgehoben;;NO ha reclutado ya la guardia de honro;;;;;;;;;x
emperor_dislikes_THIS_tt;(§RThe Emperor Dislikes [This.GetDislike]§!);(§RL'Empereur déteste [This.GetDislike]§!);(§RDer Kaiser mag keine [This.GetDislike]§!);;(§RAl emperador le disgustan [This.GetDislike]§!);;;;;;;;;x
emperor_has_ambiguous_feelings_of_THIS_tt;(The Emperor §GLikes [This.GetLike]§! but §RDislikes [This.GetDislike]§!);(L'Empereur aime §G[This.GetLike]§! mais déteste §R[This.GetDislike]§!);(Der Kaiser §Gmag [This.GetLike]§!, aber §Rkeine [This.GetDislike]§!);;(Al emperador §Gle gustan [This.GetLike]§! pero le §Rdisgustan [This.GetDislike]§!);;;;;;;;;x
emperor_likes_THIS_tt;(The Emperor §GLikes [This.GetLike]§!);(L'Empereur §Gaime [This.GetLike]§!);(Der Kaiser §Gmag [This.GetLike]§!);;(Al emperador §Gle gustan [This.GetLike]§!);;;;;;;;;x
employ_a_smith_armor_search_tt;You will send out word that you are in need of an §Yarmorsmith§!.;Vous répandez la nouvelle que vous avez besoin d'un §Yforgeron d'armures§!.;Ihr verkündet, dass Ihr einen §YRüstungsschmied§! benötigt.;;Avisas que está buscando un §Yforjador de armaduras§!.;;;;;;;;;x
employ_a_smith_cooldown_tt;Has NOT attempted to employ a smith in the past 2 years[Root.GetSmithCD];N'a pas tenté d'employer un forgeron ces deux dernières années[Root.GetSmithCD];Hat NICHT versucht, in den letzten 2 Jahren einen Schmied einzustellen[Root.GetSmithCD];;NO ha intentado contratar a un herrero en los últimos dos años [Root.GetSmithCD];;;;;;;;;x
employ_a_smith_gold_search_tt;You will send out word that you are in need of a §Ygoldsmith§!.;Vous répandez la nouvelle que vous avez besoin d'un §Yorfèvre§!.;Ihr verkündet, dass Ihr einen §YGoldschmied§! benötigt.;;Avisas que está buscando un §Yorfebre§!.;;;;;;;;;x
employ_a_smith_master_smith_tt;This option is available as [From.GetMasterMistressCap] [From.GetFirstName] is a smith of extremely high skill.;Cette option est disponible puisque [From.GetMasterMistressCap] [From.GetFirstName] est un forgeron aux compétences extrêmement élevées.;Diese Option ist verfügbar, da [From.GetMasterMistressCap] [From.GetFirstName] ein Schmied mit extrem hohen Fertigkeiten ist.;;Esta opción está disponible ya que [From.GetMasterMistressCap] [From.GetFirstName] es un herrero de gran habilidad.;;;;;;;;;x
employ_a_smith_no_armor_tt;Does NOT own any armor forged by an armorsmith;Ne possède pas une armure forgée par un forgeron;Besitzt KEINE Rüstungen, die durch einen Rüstungsschmied gebaut wurden;;NO posee armaduras forjadas por un forjador de armaduras;;;;;;;;;x
employ_a_smith_no_crowns_tt;Does NOT own any jewels forged by a goldsmith;Ne possède pas de bijoux forgés par un orfèvre;Besitzt KEINE Juwelen, die durch einen Goldschmied kreiert wurden;;NO posee joyas hechas por un orfebre;;;;;;;;;x
employ_a_smith_no_weapons_tt;Does NOT own any weapons forged by a weaponsmith;Ne possède pas d'armes forgées par un forgeron;Besitzt KEINE Waffen, die durch einen Waffenschmied gebaut wurden;;NO posee armas forjadas por un armero;;;;;;;;;x
employ_a_smith_stewardship_tt;The §Ytraits§! and §Ystewardship§! of the smith will impact the outcome of your request. At extremely high levels they can be asked to forge you a true unique masterpiece.;Les §Ytraits§! et l'§Yintendance§! du forgeron auront un impact sur le résultat de votre demande. À des niveaux extrêmement élevés, on peut lui demander de vous forger un véritable chef-d'oeuvre, une pièce unique.;Die §YFertigkeiten§! und §YVerwaltung§! des Schmieds werden das Ergebnis Eurer Bestellung beeinflussen. Besonders gute Schmiede können einzigartige Meisterstücke bauen.;;Los §Yrasgos§! y §Ygestión§! del herrero repercutirán en el resultado de tu encargo. Con un nivel muy alto se le puede pedir que te forje una obra maestra única.;;;;;;;;;x
employ_a_smith_tt;Decide what type of smith you wish to employ.\nThe §Yfull cost§! of the item you commission will be dependent on its §Ytype§! and §Ytier§!.;Décidez quel type de forgeron vous souhaitez employer.\nLe coût total de l'objet que vous commanderez dépend de son §Ytype§! et de son §Yniveau§!.;Entscheidet, welche Art Schmied Ihr einstellen möchtet.\nDie §Yvollständigen Kosten§! des Gegenstandes, den Ihr in Auftrag gebt, ist von der §YArt§! und von der §YStufe§! abhängig.;;Decide qué tipo de herrero quieres contratar.\nEl §Ycoste total§! del objeto que encargues dependerá de su §Ytipo§! y §Ynivel§!;;;;;;;;;x
employ_a_smith_weapon_search_tt;You will send out word that you are in need of a §Yweaponsmith§!.;Vous répandez la nouvelle que vous avez besoin d'un §Yforgeron d'armes§!.;Ihr verkündet, dass Ihr einen §YWaffenschmied§! benötigt.;;Avisas que está buscando un §Yarmero§!.;;;;;;;;;x
employ_smith_cd_reset_tt;You will be able to employ a smith at another time of your choosing.;Vous pourrez recourir à un forgeron quand vous voulez.;Ihr könnt zu einem Zeitpunkt Eurer Wahl einen anderen Schmied einstellen.;;Podrás contratar un herrero en otro momento.;;;;;;;;;x
